date,AS_FTSE_DM_AD_2022_Q1,meta
2022-01-07 00:00:00,327.30629942978,
2022-01-07 01:00:00,344.9793023956545,
2022-01-07 02:30:00,333.7659295005866,
2022-01-07 03:00:00,323.160740445438,
2022-01-07 18:30:00,323.160740445438,
2022-01-07 20:00:00,323.160740445438,
2022-01-07 23:00:00,323.160740445438,
2022-01-07 23:59:59,322.44503493624984,w
2022-01-10 00:00:00,265.0039498786599,
2022-01-10 01:00:00,244.18677227412752,
2022-01-10 02:30:00,221.75203641567373,
2022-01-10 03:00:00,217.408513171722,
2022-01-10 18:30:00,217.408513171722,
2022-01-10 20:00:00,232.92879745876166,
2022-01-10 23:00:00,254.29321189902987,
2022-01-10 23:59:59,280.6810294593781,c
2022-01-11 00:00:00,245.89900753893528,
2022-01-11 01:00:00,209.34377699326183,
2022-01-11 02:30:00,202.5289410025223,
2022-01-11 03:00:00,198.49600522109654,
2022-01-11 18:30:00,198.49600522109654,
2022-01-11 20:00:00,216.5974442839264,
2022-01-11 23:00:00,192.37551775548343,
2022-01-11 23:59:59,196.61009579292624,c
2022-01-12 00:00:00,200.7652384562465,
2022-01-12 01:00:00,209.04273971990722,
2022-01-12 02:30:00,225.68821314767854,
2022-01-12 03:00:00,250.11723100266704,
2022-01-12 18:30:00,250.11723100266704,
2022-01-12 20:00:00,150.45959149148882,
2022-01-12 23:00:00,155.6876951559383,
2022-01-12 23:59:59,171.28758069046899,c
2022-01-13 00:00:00,155.2555439155867,
2022-01-13 01:00:00,125.1669604764611,
2022-01-13 02:30:00,104.91042914844388,
2022-01-13 03:00:00,118.33826436826632,
2022-01-13 18:30:00,118.33826436826632,
2022-01-13 20:00:00,170.1749640215005,
2022-01-13 23:00:00,253.6905920396582,
2022-01-13 23:59:59,261.20243691698465,c
2022-01-14 00:00:00,233.64049075690366,
2022-01-14 01:00:00,270.76895170283524,
2022-01-14 02:30:00,217.288795086503,
2022-01-14 03:00:00,221.94749053155704,
2022-01-14 18:30:00,221.94749053155704,
2022-01-14 20:00:00,221.94749053155704,
2022-01-14 23:00:00,221.94749053155704,
2022-01-14 23:59:59,221.10357105267974,w
2022-01-17 00:00:00,235.04161266741198,
2022-01-17 01:00:00,198.48002411962023,
2022-01-17 02:30:00,201.53584598915495,
2022-01-17 03:00:00,197.61665447465487,
2022-01-17 18:30:00,197.61665447465487,
2022-01-17 20:00:00,290.40030686421096,
2022-01-17 23:00:00,374.3157481732584,
2022-01-17 23:59:59,360.775391904295,c
2022-01-18 00:00:00,327.3754083886198,
2022-01-18 01:00:00,321.4134689032039,
2022-01-18 02:30:00,317.505508175337,
2022-01-18 03:00:00,338.03928864344016,
2022-01-18 18:30:00,338.03928864344016,
2022-01-18 20:00:00,369.82968157188384,
2022-01-18 23:00:00,300.6729430316708,
2022-01-18 23:59:59,260.1678424948757,c
2022-01-19 00:00:00,246.7637149041292,
2022-01-19 01:00:00,247.32186778041512,
2022-01-19 02:30:00,242.52760825044254,
2022-01-19 03:00:00,242.10404047389102,
2022-01-19 18:30:00,242.10404047389102,
2022-01-19 20:00:00,234.93641592914275,
2022-01-19 23:00:00,190.38686562607938,
2022-01-19 23:59:59,212.66003669293616,c
2022-01-20 00:00:00,182.9242468917331,
2022-01-20 01:00:00,166.12812866203672,
2022-01-20 02:30:00,130.3251176322966,
2022-01-20 03:00:00,147.32826356847818,
2022-01-20 18:30:00,147.32826356847818,
2022-01-20 20:00:00,185.6732986724752,
2022-01-20 23:00:00,113.83145879194296,
2022-01-20 23:59:59,109.49036890390653,c
2022-01-21 00:00:00,107.42078615916478,
2022-01-21 01:00:00,96.378991637029,
2022-01-21 02:30:00,100.37545509657502,
2022-01-21 03:00:00,112.82781487276793,
2022-01-21 18:30:00,112.82781487276793,
2022-01-21 20:00:00,112.82781487276793,
2022-01-21 23:00:00,112.82781487276793,
2022-01-21 23:59:59,113.07377035602462,w
2022-01-24 00:00:00,102.87772054711729,
2022-01-24 01:00:00,104.82674787495341,
2022-01-24 02:30:00,113.5467144710151,
2022-01-24 03:00:00,113.08694934063783,
2022-01-24 18:30:00,113.08694934063783,
2022-01-24 20:00:00,17.39309332046912,
2022-01-24 23:00:00,39.2098706418783,
2022-01-24 23:59:59,23.23281074005274,c
2022-01-25 00:00:00,67.21577095981331,
2022-01-25 01:00:00,94.16974199846072,
2022-01-25 02:30:00,85.0829948598547,
2022-01-25 03:00:00,87.38124422868759,
2022-01-25 18:30:00,87.38124422868759,
2022-01-25 20:00:00,126.7329637580724,
2022-01-25 23:00:00,189.44185971044317,
2022-01-25 23:59:59,178.53738156125326,c
2022-01-26 00:00:00,189.9712273703899,
2022-01-26 01:00:00,184.18481765481306,
2022-01-26 02:30:00,200.6127056243406,
2022-01-26 03:00:00,206.97924207053393,
2022-01-26 18:30:00,206.97924207053393,
2022-01-26 20:00:00,176.67726035957867,
2022-01-26 23:00:00,164.18743929082257,
2022-01-26 23:59:59,130.3360043333164,c
2022-01-27 00:00:00,128.1676869766868,
2022-01-27 01:00:00,109.7885044212237,
2022-01-27 02:30:00,117.95379766536655,
2022-01-27 03:00:00,114.27637661369363,
2022-01-27 18:30:00,114.27637661369363,
2022-01-27 20:00:00,202.74577861159753,
2022-01-27 23:00:00,246.9994139493674,
2022-01-27 23:59:59,273.8093968632086,c
2022-01-28 00:00:00,297.2237768626727,
2022-01-28 01:00:00,287.75021106630663,
2022-01-28 02:30:00,292.5163861466474,
2022-01-28 03:00:00,289.20408354807773,
2022-01-28 18:30:00,289.20408354807773,
2022-01-28 20:00:00,289.20408354807773,
2022-01-28 23:00:00,289.20408354807773,
2022-01-28 23:59:59,290.57535551104206,w
2022-01-31 00:00:00,408.4719105309524,
2022-01-31 01:00:00,409.2472723784033,
2022-01-31 02:30:00,409.2472723784033,
2022-01-31 03:00:00,409.2472723784033,
2022-01-31 18:30:00,409.2472723784033,
2022-01-31 20:00:00,354.82214426232053,
2022-01-31 23:00:00,331.4546610779079,
2022-01-31 23:59:59,317.015352124739,c
2022-02-01 00:00:00,382.20405753835246,
2022-02-01 01:00:00,381.67771388511255,
2022-02-01 02:30:00,381.67771388511255,
2022-02-01 03:00:00,381.67771388511255,
2022-02-01 18:30:00,381.67771388511255,
2022-02-01 20:00:00,414.1362243434462,
