date,EU_SPI_2022_Q1,meta
2022-02-11 00:00:00,105.9064255041095,
2022-02-11 03:30:00,105.9064255041095,
2022-02-11 04:00:00,105.9064255041095,
2022-02-11 06:00:00,105.9064255041095,
2022-02-11 08:00:00,105.9064255041095,
2022-02-11 10:30:00,105.9064255041095,
2022-02-11 11:00:00,105.9064255041095,
2022-02-11 23:59:59,105.9064255041095,w
2022-02-14 00:00:00,105.9064255041095,
2022-02-14 03:30:00,86.10853247401735,
2022-02-14 04:00:00,64.2364573097417,
2022-02-14 06:00:00,81.17858524123983,
2022-02-14 08:00:00,83.06134847403064,
2022-02-14 10:30:00,93.45374193703356,
2022-02-14 11:00:00,88.02550420376986,
2022-02-14 23:59:59,93.39380655209902,c
2022-02-15 00:00:00,96.10292794053657,
2022-02-15 03:30:00,139.2047060797512,
2022-02-15 04:00:00,144.97602826402112,
2022-02-15 06:00:00,160.14850931137119,
2022-02-15 08:00:00,178.6712022137758,
2022-02-15 10:30:00,173.1162449116,
2022-02-15 11:00:00,183.76815023436632,
2022-02-15 23:59:59,172.1590243490126,c
2022-02-16 00:00:00,176.99793172405214,
2022-02-16 03:30:00,199.15841190854292,
2022-02-16 04:00:00,217.7172122122671,
2022-02-16 06:00:00,224.78830568572164,
2022-02-16 08:00:00,231.5317948348776,
2022-02-16 10:30:00,195.38351635877677,
2022-02-16 11:00:00,198.61216036459268,
2022-02-16 23:59:59,199.71485271546794,c
2022-02-17 00:00:00,248.49911861406622,
2022-02-17 03:30:00,217.2888128885802,
2022-02-17 04:00:00,231.11375700287851,
2022-02-17 06:00:00,245.68171671603295,
2022-02-17 08:00:00,245.5291717252435,
2022-02-17 10:30:00,209.30901243664982,
2022-02-17 11:00:00,221.42491233445708,
2022-02-17 23:59:59,220.87144035606002,c
2022-02-18 00:00:00,194.6629085004122,
2022-02-18 03:30:00,187.1761234733127,
2022-02-18 04:00:00,197.60543604917837,
2022-02-18 06:00:00,199.26459329528745,
2022-02-18 08:00:00,164.73972502625065,
2022-02-18 10:30:00,139.59240307926268,
2022-02-18 11:00:00,127.19731630720958,
2022-02-18 23:59:59,126.8461300600128,w
2022-02-21 00:00:00,159.64208681095158,
2022-02-21 03:30:00,152.03353271212745,
2022-02-21 04:00:00,142.77769641059274,
2022-02-21 06:00:00,120.71070309695187,
2022-02-21 08:00:00,98.26524164254158,
2022-02-21 10:30:00,142.31858541218082,
2022-02-21 11:00:00,138.39947155965706,
2022-02-21 23:59:59,157.4724576912563,c
2022-02-22 00:00:00,112.45709961848092,
2022-02-22 03:30:00,165.7511414442157,
2022-02-22 04:00:00,168.05298907559882,
2022-02-22 06:00:00,232.09302647162974,
2022-02-22 08:00:00,235.51057145204265,
2022-02-22 10:30:00,228.18221849874794,
2022-02-22 11:00:00,213.72820959498335,
2022-02-22 23:59:59,216.31375757183855,c
2022-02-23 00:00:00,270.45770246785617,
2022-02-23 03:30:00,286.22083431427666,
2022-02-23 04:00:00,306.16989436851827,
2022-02-23 06:00:00,319.89223670381534,
2022-02-23 08:00:00,323.02696612114585,
2022-02-23 10:30:00,285.7327573562137,
2022-02-23 11:00:00,270.27369586786926,
2022-02-23 23:59:59,257.3907513411731,c
2022-02-24 00:00:00,176.02992678487692,
2022-02-24 03:30:00,206.8891392763635,
2022-02-24 04:00:00,226.36604999687063,
2022-02-24 06:00:00,159.28936716014982,
