date,EU_JETS_2021_Q4,meta
2021-11-05 00:00:00,275.0882479228976,
2021-11-05 03:30:00,275.0882479228976,
2021-11-05 04:00:00,275.0882479228976,
2021-11-05 06:00:00,205.26749723140665,
2021-11-05 08:00:00,249.07765832653058,
2021-11-05 10:30:00,188.12751883477722,
2021-11-05 11:00:00,184.1924602148947,
2021-11-05 23:59:59,261.95879036196993,w
2021-11-08 00:00:00,213.88484654154126,
2021-11-08 03:30:00,216.4885098854179,
2021-11-08 04:00:00,249.91003187266324,
2021-11-08 06:00:00,251.34705182568769,
2021-11-08 08:00:00,294.76990410093595,
2021-11-08 10:30:00,258.23390684340256,
2021-11-08 11:00:00,241.24757462342632,
2021-11-08 23:59:59,214.28418483334463,c
2021-11-09 00:00:00,195.61859564222232,
2021-11-09 03:30:00,247.5322524604926,
2021-11-09 04:00:00,207.47373297082595,
2021-11-09 06:00:00,168.2515040755943,
2021-11-09 08:00:00,144.10368757091965,
2021-11-09 10:30:00,124.36972841609622,
2021-11-09 11:00:00,92.49892779055745,
2021-11-09 23:59:59,64.36556688170162,c
2021-11-10 00:00:00,36.584907422890865,
2021-11-10 03:30:00,70.93389242897683,
2021-11-10 04:00:00,77.14379483337348,
2021-11-10 06:00:00,31.39433262578973,
2021-11-10 08:00:00,48.21809143156588,
2021-11-10 10:30:00,35.037259278966076,
2021-11-10 11:00:00,30.822721705899994,
2021-11-10 23:59:59,23.145208342578826,c
2021-11-11 00:00:00,44.783374905490064,
2021-11-11 03:30:00,89.02261163893536,
2021-11-11 04:00:00,101.83972871419701,
2021-11-11 06:00:00,81.82136009549504,
2021-11-11 08:00:00,4.654203183207528,
2021-11-11 10:30:00,8.449823475369385,
2021-11-11 11:00:00,11.980378690760745,
2021-11-11 23:59:59,28.627025147492304,c
2021-11-12 00:00:00,9.955073010282376,
2021-11-12 03:30:00,-33.68140600234119,
2021-11-12 04:00:00,-47.48321681570519,
2021-11-12 06:00:00,8.433827458954056,
2021-11-12 08:00:00,-12.585447658030034,
2021-11-12 10:30:00,22.89031037391578,
2021-11-12 11:00:00,16.978982591092517,
2021-11-12 23:59:59,25.09222544461886,w
2021-11-15 00:00:00,-9.639264439262433,
2021-11-15 03:30:00,31.303012676914932,
2021-11-15 04:00:00,22.032547999044937,
2021-11-15 06:00:00,0.4046089915780158,
2021-11-15 08:00:00,0.05161711372556965,
2021-11-15 10:30:00,27.945446967764383,
2021-11-15 11:00:00,6.85125342049605,
2021-11-15 23:59:59,-10.590106486047716,c
2021-11-16 00:00:00,-16.468125296366907,
2021-11-16 03:30:00,12.701278726395458,
2021-11-16 04:00:00,10.351525171952972,
2021-11-16 06:00:00,-13.803821731079097,
2021-11-16 08:00:00,17.8130476197432,
2021-11-16 10:30:00,26.99356746995818,
2021-11-16 11:00:00,8.756755235813444,
2021-11-16 23:59:59,1.2542535172251519,c
2021-11-17 00:00:00,-47.004877244209865,
2021-11-17 03:30:00,-12.258924508102837,
2021-11-17 04:00:00,-51.369170411039704,
2021-11-17 06:00:00,-30.72464139147837,
2021-11-17 08:00:00,-71.9269351979035,
2021-11-17 10:30:00,-67.0145460165138,
2021-11-17 11:00:00,-66.29128886986882,
2021-11-17 23:59:59,-49.24746656091679,c
2021-11-18 00:00:00,-22.661717360025477,
2021-11-18 03:30:00,-61.018908009309826,
2021-11-18 04:00:00,-77.58681002854337,
2021-11-18 06:00:00,-51.239891280581105,
2021-11-18 08:00:00,-29.25858658975517,
2021-11-18 10:30:00,7.8125685484926635,
2021-11-18 11:00:00,-8.369269503759597,
2021-11-18 23:59:59,-29.21947383956558,c
2021-11-19 00:00:00,-8.470711894410215,
2021-11-19 03:30:00,-77.31597175500565,
2021-11-19 04:00:00,-88.95811173279799,
2021-11-19 06:00:00,-51.60755518728979,
2021-11-19 08:00:00,-30.80117285584197,
2021-11-19 10:30:00,-51.17770818069016,
2021-11-19 11:00:00,-48.74174812783099,
2021-11-19 23:59:59,-49.323611139649074,w
2021-11-22 00:00:00,-103.95086580752582,
2021-11-22 03:30:00,-45.900534235541954,
2021-11-22 04:00:00,-66.5317803425803,
2021-11-22 06:00:00,-83.47393666121684,
2021-11-22 08:00:00,-91.4482464648097,
2021-11-22 10:30:00,-92.5641591459289,
2021-11-22 11:00:00,-102.4801046142727,
2021-11-22 23:59:59,-57.96100009673455,c
2021-11-23 00:00:00,-57.79182352468001,
2021-11-23 03:30:00,-123.1429748450305,
2021-11-23 04:00:00,-93.83228000339568,
2021-11-23 06:00:00,-68.56134285963367,
2021-11-23 08:00:00,-73.54253108561579,
2021-11-23 10:30:00,-38.73915074083948,
2021-11-23 11:00:00,-23.62566404277095,
2021-11-23 23:59:59,-29.87201951170482,c
2021-11-24 00:00:00,-20.942259928805015,
2021-11-24 03:30:00,-28.498349169146422,
2021-11-24 04:00:00,-6.2519790913438555,
2021-11-24 06:00:00,28.823557676932523,
2021-11-24 08:00:00,66.60303775193256,
2021-11-24 10:30:00,-17.96727409715254,
2021-11-24 11:00:00,-8.441994204524008,
2021-11-24 23:59:59,-4.52284402870805,c
2021-11-25 00:00:00,-7.102222351756836,
2021-11-25 03:30:00,-25.013479656192885,
2021-11-25 04:00:00,-24.347978633174762,
2021-11-25 06:00:00,16.677462327556213,
2021-11-25 08:00:00,48.006268357323734,
2021-11-25 10:30:00,64.4759279457578,
2021-11-25 11:00:00,73.82379753563919,
2021-11-25 23:59:59,72.46793463908193,c
2021-11-26 00:00:00,155.84415277033804,
2021-11-26 03:30:00,33.72178684990331,
2021-11-26 04:00:00,59.92790794564644,
2021-11-26 06:00:00,-15.490827330166212,
2021-11-26 08:00:00,-4.58133415969246,
2021-11-26 10:30:00,40.06375296708211,
2021-11-26 11:00:00,54.59873659355253,
2021-11-26 23:59:59,0.0,a
2021-11-29 00:00:00,-75.2841235957651,
2021-11-29 03:30:00,17.530752869837443,
2021-11-29 04:00:00,10.305709200777073,
2021-11-29 06:00:00,-11.61758767314359,
2021-11-29 08:00:00,13.357173903807734,
2021-11-29 10:30:00,7.228890452893438,
2021-11-29 11:00:00,-16.05591288963774,
2021-11-29 23:59:59,-14.023253512539668,c
2021-11-30 00:00:00,-51.16193085219652,
2021-11-30 03:30:00,-97.70897047880862,
2021-11-30 04:00:00,-66.1402669718982,
2021-11-30 06:00:00,-43.734227280043115,
2021-11-30 08:00:00,-56.852178053937905,
2021-11-30 10:30:00,-25.8865248425775,
2021-11-30 11:00:00,-21.100383388322143,
2021-11-30 23:59:59,0.7894744812601857,c
2021-12-01 00:00:00,-8.646350903731445,
2021-12-01 03:30:00,-7.538554174091132,
2021-12-01 04:00:00,4.987870904172496,
2021-12-01 06:00:00,-1.4196485626537196,
2021-12-01 08:00:00,-2.4977286020496194,
2021-12-01 10:30:00,15.871288442967852,
2021-12-01 11:00:00,20.163408895156408,
2021-12-01 23:59:59,4.040603112386407,c
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
0,4.040603112386407,
2021-12-02 00:00:00,-16.968401778705356,
2021-12-02 03:30:00,-37.8711242091274,
2021-12-02 04:00:00,-59.634074344939336,
2021-12-02 06:00:00,-44.10420929338852,
2021-12-02 08:00:00,-33.71045605251811,
2021-12-02 10:30:00,-32.45114487629667,
2021-12-02 11:00:00,-49.627999428515295,
2021-12-02 23:59:59,-24.87892476950742,c
2021-12-03 00:00:00,-53.1365408234451,
2021-12-03 03:30:00,-50.69913309275512,
2021-12-03 04:00:00,-50.42030672824808,
2021-12-03 06:00:00,-45.988965697919184,
2021-12-03 08:00:00,-54.53093288073296,
2021-12-03 10:30:00,-64.48666092357416,
2021-12-03 11:00:00,-66.35303658299244,
2021-12-03 23:59:59,-61.52954523070298,w
2021-12-06 00:00:00,-55.0513359187828,
2021-12-06 03:30:00,-53.03706098227417,
2021-12-06 04:00:00,-52.898951485497264,
2021-12-06 06:00:00,-60.08401021684449,
2021-12-06 08:00:00,-43.518596872353555,
2021-12-06 10:30:00,-12.990755786552427,
2021-12-06 11:00:00,-20.812945650296797,
2021-12-06 23:59:59,-13.268819268785364,c
2021-12-07 00:00:00,-13.268819268785364,
2021-12-07 03:30:00,-2.6400309129280686,
2021-12-07 04:00:00,-16.30871564967765,
2021-12-07 06:00:00,35.041795206567485,
2021-12-07 08:00:00,23.213213926932667,
2021-12-07 10:30:00,-13.389252509181233,
2021-12-07 11:00:00,-23.630384522570466,
2021-12-07 23:59:59,-21.226124923061434,c
2021-12-08 00:00:00,26.34229363024383,
2021-12-08 03:30:00,-26.214890115655862,
2021-12-08 04:00:00,-31.526487825344248,
2021-12-08 06:00:00,-49.91692786112094,
2021-12-08 08:00:00,-19.58951767053418,
2021-12-08 10:30:00,21.006168335986104,
2021-12-08 11:00:00,25.357610646333114,
2021-12-08 23:59:59,-7.810539049761246,c
2021-12-09 00:00:00,-4.005803414802585,
2021-12-09 03:30:00,-65.0956637832935,
2021-12-09 04:00:00,-71.97061064183049,
2021-12-09 06:00:00,-89.3048907892362,
2021-12-09 08:00:00,-86.61581328879265,
2021-12-09 10:30:00,-97.51143442492116,
2021-12-09 11:00:00,-92.24844352856098,
2021-12-09 23:59:59,-43.27011689657979,c
2021-12-10 00:00:00,-73.61775110592134,
2021-12-10 03:30:00,-74.88514591226271,
2021-12-10 04:00:00,-78.1914374631126,
2021-12-10 06:00:00,-70.91722246899985,
2021-12-10 08:00:00,-65.43612081053584,
2021-12-10 10:30:00,-21.460278099450306,
2021-12-10 11:00:00,-37.32188133004615,
2021-12-10 23:59:59,-11.963321938830632,e
2021-12-13 00:00:00,-16.500105809923298,
2021-12-13 03:30:00,-31.314409208909865,
2021-12-13 04:00:00,-32.29600944350614,
2021-12-13 06:00:00,-20.73050338404755,
2021-12-13 08:00:00,-26.12093776549841,
2021-12-13 10:30:00,-37.42512934377123,
2021-12-13 11:00:00,-30.49298672063128,
2021-12-13 23:59:59,-47.8707838275368,c
2021-12-14 00:00:00,-58.46516432516887,
2021-12-14 03:30:00,-0.039765109064319404,
2021-12-14 04:00:00,-11.491379174894291,
2021-12-14 06:00:00,-38.113275736611286,
2021-12-14 08:00:00,-20.26379864798514,
2021-12-14 10:30:00,-27.321994493330294,
2021-12-14 11:00:00,-28.151206872599005,
2021-12-14 23:59:59,-21.59943064359709,c
2021-12-15 00:00:00,-54.15473073949693,
2021-12-15 03:30:00,-45.27414434815523,
2021-12-15 04:00:00,-54.73447713778705,
2021-12-15 06:00:00,-41.32435051818061,
2021-12-15 08:00:00,-20.86399723812292,
2021-12-15 10:30:00,-13.174858109696515,
2021-12-15 11:00:00,-13.190119586530727,
2021-12-15 23:59:59,2.4460037202672993,c
2021-12-16 00:00:00,5.0263983693050704,
2021-12-16 03:30:00,1.4394690122205702,
2021-12-16 04:00:00,-12.660036590317759,
2021-12-16 06:00:00,-35.51959307713332,
2021-12-16 08:00:00,-35.243539193798824,
2021-12-16 10:30:00,-46.393642855721964,
2021-12-16 11:00:00,-35.20907092059747,
2021-12-16 23:59:59,-11.029570569244925,c
2021-12-17 00:00:00,-20.851843381261233,
2021-12-17 03:30:00,-33.935883825798555,
2021-12-17 04:00:00,-7.174835756464063,
2021-12-17 06:00:00,-10.188901662461149,
