date,FTSE_US_2021_Q2,meta
2021-04-09 00:00:00,391.93121098208337,
2021-04-09 10:00:00,361.571238958202,
2021-04-09 10:30:00,376.0638207063598,
2021-04-09 12:00:00,402.6485423199189,
2021-04-09 13:30:00,408.37001457904034,
2021-04-09 15:00:00,408.8131120158454,
2021-04-09 15:30:30,408.8131120158454,
2021-04-09 23:59:59,412.5349239461174,w
2021-04-12 00:00:00,402.1785146924037,
2021-04-12 10:00:00,377.61286664804084,
2021-04-12 10:30:00,398.4599502285886,
2021-04-12 12:00:00,399.4350894728243,
2021-04-12 13:30:00,422.33012549858597,
2021-04-12 15:00:00,425.15217860689563,
2021-04-12 15:30:30,425.15217860689563,
2021-04-12 23:59:59,434.31191211899375,c
2021-04-13 00:00:00,453.4154418767265,
2021-04-13 10:00:00,482.7080047533698,
2021-04-13 10:30:00,503.82000112249295,
2021-04-13 12:00:00,479.6929138772214,
2021-04-13 13:30:00,514.6968753887256,
2021-04-13 15:00:00,536.1970272187847,
2021-04-13 15:30:30,536.1970272187847,
2021-04-13 23:59:59,537.3348524148785,c
2021-04-14 00:00:00,556.9421264052285,
2021-04-14 10:00:00,573.8988051116868,
2021-04-14 10:30:00,528.2348544749862,
2021-04-14 12:00:00,520.1894503894413,
2021-04-14 13:30:00,521.1222151292827,
2021-04-14 15:00:00,500.669610463863,
2021-04-14 15:30:30,500.669610463863,
2021-04-14 23:59:59,481.45496906206915,c
2021-04-15 00:00:00,514.7481226839086,
2021-04-15 10:00:00,520.8388904868015,
2021-04-15 10:30:00,521.554436217613,
2021-04-15 12:00:00,511.79693127232383,
2021-04-15 13:30:00,493.27879012242715,
2021-04-15 15:00:00,511.83980671853374,
2021-04-15 15:30:30,511.83980671853374,
2021-04-15 23:59:59,513.1210103422778,c
2021-04-16 00:00:00,498.54193685953055,
2021-04-16 10:00:00,418.6501049135487,
2021-04-16 10:30:00,436.1626060749021,
2021-04-16 12:00:00,451.7644112363196,
2021-04-16 13:30:00,444.1118026252009,
2021-04-16 15:00:00,440.78895748758043,
2021-04-16 15:30:30,440.78895748758043,
2021-04-16 23:59:59,434.3321587893139,w
2021-04-19 00:00:00,396.8946796198703,
2021-04-19 10:00:00,428.11979749814884,
2021-04-19 10:30:00,378.69362472413,
2021-04-19 12:00:00,328.3099024170622,
2021-04-19 13:30:00,324.99699790694694,
2021-04-19 15:00:00,331.9617480551301,
2021-04-19 15:30:30,331.9617480551301,
2021-04-19 23:59:59,340.84560604726914,c
2021-04-20 00:00:00,343.16470153320813,
2021-04-20 10:00:00,321.86592433924386,
2021-04-20 10:30:00,318.54179267006987,
2021-04-20 12:00:00,267.7455018923532,
2021-04-20 13:30:00,268.3678004016374,
2021-04-20 15:00:00,274.8685224907297,
2021-04-20 15:30:30,274.8685224907297,
2021-04-20 23:59:59,283.48446518900437,c
2021-04-21 00:00:00,250.185356072966,
2021-04-21 10:00:00,280.4463082580245,
2021-04-21 10:30:00,315.13585816628165,
2021-04-21 12:00:00,330.1257380161836,
2021-04-21 13:30:00,307.7696615657534,
2021-04-21 15:00:00,317.82756712173205,
2021-04-21 15:30:30,317.82756712173205,
2021-04-21 23:59:59,343.2649242248872,c
2021-04-22 00:00:00,380.9315330573926,
2021-04-22 10:00:00,410.2065340484736,
2021-04-22 10:30:00,438.8926245770007,
2021-04-22 12:00:00,452.3217833703404,
2021-04-22 13:30:00,440.2139451735552,
2021-04-22 15:00:00,404.57310983077025,
2021-04-22 15:30:30,404.57310983077025,
2021-04-22 23:59:59,389.75090468778967,c
2021-04-23 00:00:00,428.8248991838078,
2021-04-23 10:00:00,467.21041103691437,
2021-04-23 10:30:00,481.8379993342569,
2021-04-23 12:00:00,464.78561785733746,
