date,MSCI_FACT_VLUE_HEDGED_2022_Q4,meta
2022-10-14 00:00:00,38.46277178240837,
2022-10-14 10:00:00,44.18938133851702,
2022-10-14 10:30:00,42.90614963990572,
2022-10-14 12:00:00,54.24625891735673,
2022-10-14 13:30:00,53.902679128757086,
2022-10-14 15:00:00,52.87473049434902,
2022-10-14 15:30:30,52.87473049434902,
2022-10-14 23:59:59,42.867774788882116,w
2022-10-17 00:00:00,34.83511390410956,
2022-10-17 10:00:00,31.783071150991873,
2022-10-17 10:30:00,22.36355347213862,
2022-10-17 12:00:00,21.784841712231014,
2022-10-17 13:30:00,23.72301448276221,
2022-10-17 15:00:00,22.995979473038346,
2022-10-17 15:30:30,22.995979473038346,
2022-10-17 23:59:59,19.868040605068813,c
2022-10-18 00:00:00,1.3396783987409435,
2022-10-18 10:00:00,-0.7805885971498583,
2022-10-18 10:30:00,-10.35822346147063,
2022-10-18 12:00:00,-11.525115210855006,
2022-10-18 13:30:00,-24.320897776363495,
2022-10-18 15:00:00,-20.06531698514823,
2022-10-18 15:30:30,-20.06531698514823,
2022-10-18 23:59:59,-21.186642190335988,c
2022-10-19 00:00:00,-6.746433814465377,
2022-10-19 10:00:00,-29.623901268314057,
2022-10-19 10:30:00,-28.35208495932875,
2022-10-19 12:00:00,-16.353251669250767,
2022-10-19 13:30:00,-31.167664552874044,
2022-10-19 15:00:00,-29.009170605216013,
2022-10-19 15:30:30,-29.009170605216013,
2022-10-19 23:59:59,-27.27308663715951,c
2022-10-20 00:00:00,-40.742938989487925,
2022-10-20 10:00:00,-26.78456510889646,
2022-10-20 10:30:00,-22.21875919691024,
2022-10-20 12:00:00,-37.52532146544581,
2022-10-20 13:30:00,-49.309656061927626,
2022-10-20 15:00:00,-58.57004653623278,
2022-10-20 15:30:30,-58.57004653623278,
2022-10-20 23:59:59,-65.79561035946722,c
2022-10-21 00:00:00,-97.49816760800115,
2022-10-21 10:00:00,-115.96982220823475,
2022-10-21 10:30:00,-111.74297506393486,
2022-10-21 12:00:00,-121.17415445883387,
2022-10-21 13:30:00,-124.11049289556274,
2022-10-21 15:00:00,-125.44456207463747,
2022-10-21 15:30:30,-125.44456207463747,
2022-10-21 23:59:59,-139.15356706760463,w
2022-10-24 00:00:00,-162.63259273882807,
2022-10-24 10:00:00,-170.79610723709993,
2022-10-24 10:30:00,-170.3497578821807,
2022-10-24 12:00:00,-159.045922796039,
2022-10-24 13:30:00,-166.565170228365,
2022-10-24 15:00:00,-171.618616574744,
2022-10-24 15:30:30,-171.618616574744,
2022-10-24 23:59:59,-177.28116140502573,c
2022-10-25 00:00:00,-177.63291541400724,
2022-10-25 10:00:00,-171.93757754194735,
2022-10-25 10:30:00,-181.97437356786315,
2022-10-25 12:00:00,-173.93431679472985,
2022-10-25 13:30:00,-154.16586670770585,
2022-10-25 15:00:00,-159.65112674630348,
2022-10-25 15:30:30,-159.65112674630348,
2022-10-25 23:59:59,-159.21548565983653,c
2022-10-26 00:00:00,-162.05310625796858,
2022-10-26 10:00:00,-161.5534473479587,
2022-10-26 10:30:00,-152.476706276365,
2022-10-26 12:00:00,-157.65512916760326,
2022-10-26 13:30:00,-166.60545012338343,
2022-10-26 15:00:00,-160.12719515542676,
2022-10-26 15:30:30,-160.12719515542676,
2022-10-26 23:59:59,-156.15568684932998,c
2022-10-27 00:00:00,-168.73906679197023,
2022-10-27 10:00:00,-168.56244628005095,
2022-10-27 10:30:00,-175.3435775463671,
2022-10-27 12:00:00,-190.30002958347677,
2022-10-27 13:30:00,-197.40009188460704,
2022-10-27 15:00:00,-202.81125935085117,
2022-10-27 15:30:30,-202.81125935085117,
2022-10-27 23:59:59,-206.65425100845937,c
2022-10-28 00:00:00,-191.68813255089105,
2022-10-28 10:00:00,-196.8436402736628,
2022-10-28 10:30:00,-208.76084938042345,
2022-10-28 12:00:00,-202.34056016133366,
2022-10-28 13:30:00,-189.62839061974398,
2022-10-28 15:00:00,-191.30876963175956,
2022-10-28 15:30:30,-191.30876963175956,
2022-10-28 23:59:59,-181.57139081555306,w
2022-10-31 00:00:00,-158.68198392523175,
2022-10-31 10:00:00,-171.0688730695457,
2022-10-31 10:30:00,-177.35191441284542,
2022-10-31 12:00:00,-177.17990075483976,
2022-10-31 13:30:00,-174.20513667062403,
2022-10-31 15:00:00,-164.23703623249344,
2022-10-31 15:30:30,-164.23703623249344,s
2022-10-31 23:59:59,-163.82724829151812,c
2022-11-01 00:00:00,-156.69802770404704,
2022-11-01 10:00:00,-162.90405497427287,
2022-11-01 10:30:00,-158.66805711145582,
2022-11-01 12:00:00,-146.61747350942733,
2022-11-01 13:30:00,-153.1305609524088,
2022-11-01 15:00:00,-142.61288109099382,
2022-11-01 15:30:30,-142.61288109099382,
2022-11-01 23:59:59,-143.4189624402261,c
2022-11-02 00:00:00,-125.5883659531653,
2022-11-02 10:00:00,-78.72453171075881,
2022-11-02 10:30:00,-79.3436519086099,
2022-11-02 12:00:00,-87.88097767260967,
2022-11-02 13:30:00,-81.33746084850964,
2022-11-02 15:00:00,-79.23465858170266,
2022-11-02 15:30:30,-79.23465858170266,
2022-11-02 23:59:59,-64.59043432051544,c
2022-11-03 00:00:00,-88.51160114145637,
2022-11-03 10:00:00,-86.15663132730072,
2022-11-03 10:30:00,-101.12267285921507,
2022-11-03 12:00:00,-110.30505169593334,
2022-11-03 13:30:00,-112.99243132275933,
2022-11-03 15:00:00,-125.14121718097977,
2022-11-03 15:30:30,-125.14121718097977,
2022-11-03 23:59:59,-136.10920634670617,c
2022-11-04 00:00:00,-129.41847199197412,
2022-11-04 10:00:00,-101.9019271679324,
2022-11-04 10:30:00,-108.80908879507899,
2022-11-04 12:00:00,-100.99807971312168,
2022-11-04 13:30:00,-89.5867088497746,
2022-11-04 15:00:00,-89.03313754883595,
2022-11-04 15:30:30,-89.03313754883595,
2022-11-04 23:59:59,-82.17597167034569,w
2022-11-07 00:00:00,-67.4843671512865,
2022-11-07 10:00:00,-52.216262324423155,
2022-11-07 10:30:00,-42.932191016809384,
2022-11-07 12:00:00,-48.44779063278861,
2022-11-07 13:30:00,-42.91466053304373,
2022-11-07 15:00:00,-39.06401325401907,
2022-11-07 15:30:30,-39.06401325401907,
2022-11-07 23:59:59,-33.8225906326652,c
2022-11-08 00:00:00,-24.446483945959812,
2022-11-08 10:00:00,-31.440489243888806,
2022-11-08 10:30:00,-28.018736102300295,
2022-11-08 12:00:00,-23.320207047198437,
2022-11-08 13:30:00,-36.698274121244594,
2022-11-08 15:00:00,-41.00391821679716,
2022-11-08 15:30:30,-41.00391821679716,
2022-11-08 23:59:59,-32.73662258451998,c
2022-11-09 00:00:00,-42.085886129381606,
2022-11-09 10:00:00,-58.315512161187485,
2022-11-09 10:30:00,-61.26607657477916,
2022-11-09 12:00:00,-86.61418568334511,
2022-11-09 13:30:00,-76.98664670192181,
2022-11-09 15:00:00,-76.47430183412735,
2022-11-09 15:30:30,-76.47430183412735,
2022-11-09 23:59:59,-57.59473021513702,c
2022-11-10 00:00:00,-48.261476890328595,
2022-11-10 10:00:00,-22.762713889373572,
2022-11-10 10:30:00,-27.25050177138928,
2022-11-10 12:00:00,-31.708788326226454,
2022-11-10 13:30:00,-16.256260475215868,
2022-11-10 15:00:00,-13.71294344343778,
2022-11-10 15:30:30,-13.71294344343778,
2022-11-10 23:59:59,-2.7408343371123465,c
2022-11-11 00:00:00,1.8844653511804381,
2022-11-11 10:00:00,35.37980073305846,
2022-11-11 10:30:00,40.28782914249598,
2022-11-11 12:00:00,36.22021785096638,
2022-11-11 13:30:00,46.26453629182879,
2022-11-11 15:00:00,51.04854518768133,
2022-11-11 15:30:30,51.04854518768133,u
2022-11-11 23:59:59,47.301302087337945,w
2022-11-14 00:00:00,44.93889718072478,
2022-11-14 10:00:00,30.625331125561615,
2022-11-14 10:30:00,33.5675562334568,
2022-11-14 12:00:00,37.791874058446865,
2022-11-14 13:30:00,30.718532502436688,
2022-11-14 15:00:00,25.389677696872354,
2022-11-14 15:30:30,25.389677696872354,
2022-11-14 23:59:59,30.94974811593829,c
2022-11-15 00:00:00,44.848847722292476,
2022-11-15 10:00:00,35.9403976020991,
2022-11-15 10:30:00,39.266767998529645,
2022-11-15 12:00:00,50.95025245093643,
2022-11-15 13:30:00,46.019600746902256,
2022-11-15 15:00:00,54.060881169281004,
2022-11-15 15:30:30,54.060881169281004,
2022-11-15 23:59:59,49.09534793967606,c
2022-11-16 00:00:00,37.004945948170416,
2022-11-16 10:00:00,5.496543989700626,
2022-11-16 10:30:00,6.752202433813181,
2022-11-16 12:00:00,1.5785353520805074,
2022-11-16 13:30:00,-16.11220669698355,
2022-11-16 15:00:00,-3.8396560747378317,
2022-11-16 15:30:30,-3.8396560747378317,
2022-11-16 23:59:59,0.5300299093235026,c
2022-11-17 00:00:00,17.58351986658454,
2022-11-17 10:00:00,18.217704509533633,
2022-11-17 10:30:00,22.325673066434888,
2022-11-17 12:00:00,15.885619578498677,
2022-11-17 13:30:00,-0.5465807622855436,
2022-11-17 15:00:00,6.605057880176332,
