date,MVECT_2022_Q1,meta
2022-02-18 00:00:00,380.25518803106877,
2022-02-18 10:00:00,350.6127188528103,
2022-02-18 10:30:00,332.69339836060055,
2022-02-18 12:00:00,336.9965018418235,
2022-02-18 13:30:00,320.51113648814805,
2022-02-18 15:00:00,333.5186679531233,
2022-02-18 15:30:30,333.5186679531233,
2022-02-18 23:59:59,329.98139651165036,w
2022-02-21 00:00:00,329.98139651165036,
2022-02-21 10:00:00,329.98139651165036,
2022-02-21 10:30:00,329.98139651165036,
2022-02-21 12:00:00,329.98139651165036,
2022-02-21 13:30:00,329.98139651165036,
2022-02-21 15:00:00,329.98139651165036,
2022-02-21 15:30:30,329.98139651165036,
2022-02-21 23:59:59,329.98139651165036,c
2022-02-22 00:00:00,282.1826424505467,
2022-02-22 10:00:00,314.231552187027,
2022-02-22 10:30:00,326.1364114988878,
2022-02-22 12:00:00,294.8813584311133,
2022-02-22 13:30:00,302.54209911147836,
2022-02-22 15:00:00,313.32587644848024,
2022-02-22 15:30:30,313.32587644848024,
2022-02-22 23:59:59,313.2388254429052,c
2022-02-23 00:00:00,327.7742708334349,
2022-02-23 10:00:00,338.1500821218722,
2022-02-23 10:30:00,343.5614983066258,
2022-02-23 12:00:00,341.91420939591785,
2022-02-23 13:30:00,337.8877533142264,
2022-02-23 15:00:00,323.41171020927106,
2022-02-23 15:30:30,323.41171020927106,
2022-02-23 23:59:59,309.6894302117971,c
2022-02-24 00:00:00,258.5776634056622,
2022-02-24 10:00:00,336.1329419892395,
2022-02-24 10:30:00,341.39705436129293,
2022-02-24 12:00:00,381.871730363889,
2022-02-24 13:30:00,349.74519533166745,
2022-02-24 15:00:00,368.29323361121294,
2022-02-24 15:30:30,368.29323361121294,
2022-02-24 23:59:59,385.8753341487128,c
2022-02-25 00:00:00,402.57302562594657,
2022-02-25 10:00:00,375.003273571842,
2022-02-25 10:30:00,372.20218141083967,
2022-02-25 12:00:00,392.52288680599963,
2022-02-25 13:30:00,368.3010146899371,
2022-02-25 15:00:00,375.14095945475117,
2022-02-25 15:30:30,375.14095945475117,
2022-02-25 23:59:59,372.2904192427561,w
2022-02-28 00:00:00,375.2900232159751,
2022-02-28 10:00:00,352.74565262536066,
2022-02-28 10:30:00,361.8677227921539,
2022-02-28 12:00:00,356.0914596344136,
2022-02-28 13:30:00,330.2410277036116,
2022-02-28 15:00:00,327.6541782696786,
2022-02-28 15:30:30,327.6541782696786,s
2022-02-28 23:59:59,318.6931290900701,c
2022-03-01 00:00:00,305.61869815271405,
2022-03-01 10:00:00,277.54955459596033,
2022-03-01 10:30:00,277.4439567276745,
