date,XSLV_2021_Q4,meta
2021-10-15 00:00:00,301.9485699684012,
2021-10-15 10:00:00,311.4412611776228,
2021-10-15 10:30:00,325.3162404119532,
2021-10-15 12:00:00,322.99722256086204,
2021-10-15 13:30:00,330.0959365741199,
2021-10-15 15:00:00,324.1679549127391,
2021-10-15 15:30:30,324.1679549127391,
2021-10-15 23:59:59,319.63803205919254,w
2021-10-18 00:00:00,299.3876406899901,
2021-10-18 10:00:00,302.112588939761,
2021-10-18 10:30:00,307.29877310873576,
2021-10-18 12:00:00,305.95743823496593,
2021-10-18 13:30:00,303.434050563108,
2021-10-18 15:00:00,298.607548824891,
2021-10-18 15:30:30,298.607548824891,
2021-10-18 23:59:59,302.95093359569495,c
2021-10-19 00:00:00,288.7627585137558,
2021-10-19 10:00:00,313.4817629041982,
2021-10-19 10:30:00,298.0014737815666,
2021-10-19 12:00:00,290.93451814146033,
2021-10-19 13:30:00,289.9381310404784,
2021-10-19 15:00:00,296.8753021876451,
2021-10-19 15:30:30,296.8753021876451,
2021-10-19 23:59:59,302.4354065710181,c
2021-10-20 00:00:00,282.04704020505596,
2021-10-20 10:00:00,307.31240502906536,
2021-10-20 10:30:00,303.4405700172637,
2021-10-20 12:00:00,321.120881290242,
2021-10-20 13:30:00,329.44754493856755,
2021-10-20 15:00:00,324.58628581799076,
2021-10-20 15:30:30,324.58628581799076,
2021-10-20 23:59:59,329.5635855104936,c
2021-10-21 00:00:00,325.8767418231447,
2021-10-21 10:00:00,333.554047369371,
2021-10-21 10:30:00,333.8505916422498,
2021-10-21 12:00:00,322.87956860506654,
2021-10-21 13:30:00,314.81388115544445,
2021-10-21 15:00:00,306.30225807141966,
2021-10-21 15:30:30,306.30225807141966,
2021-10-21 23:59:59,305.35099833685115,c
2021-10-22 00:00:00,315.757258302845,
2021-10-22 10:00:00,295.35810741036624,
2021-10-22 10:30:00,291.83815384174716,
2021-10-22 12:00:00,297.96262520492735,
2021-10-22 13:30:00,289.8534471755963,
2021-10-22 15:00:00,293.87098585901964,
2021-10-22 15:30:30,293.87098585901964,
2021-10-22 23:59:59,288.1804304831508,w
2021-10-25 00:00:00,278.04044593268395,
2021-10-25 10:00:00,273.74432993905015,
2021-10-25 10:30:00,275.50606744023474,
2021-10-25 12:00:00,265.30284847963014,
2021-10-25 13:30:00,266.10495429935065,
2021-10-25 15:00:00,268.1011819322839,
2021-10-25 15:30:30,268.1011819322839,
2021-10-25 23:59:59,264.0484389818071,c
2021-10-26 00:00:00,273.6123024616708,
2021-10-26 10:00:00,277.1456917482267,
2021-10-26 10:30:00,270.1403680681288,
2021-10-26 12:00:00,264.90033665952194,
2021-10-26 13:30:00,270.55491164468543,
2021-10-26 15:00:00,262.58744423076485,
2021-10-26 15:30:30,262.58744423076485,
2021-10-26 23:59:59,254.53470865221638,c
2021-10-27 00:00:00,215.30027284281118,
2021-10-27 10:00:00,221.6129544959889,
2021-10-27 10:30:00,221.6557831787315,
2021-10-27 12:00:00,242.01096235336436,
2021-10-27 13:30:00,224.70334246855762,
2021-10-27 15:00:00,234.62450982755132,
2021-10-27 15:30:30,234.62450982755132,
2021-10-27 23:59:59,250.38998853231155,c
2021-10-28 00:00:00,197.05436867915031,
2021-10-28 10:00:00,230.9844996434605,
2021-10-28 10:30:00,222.81239488400146,
2021-10-28 12:00:00,192.76034245244244,
2021-10-28 13:30:00,195.78554967220194,
2021-10-28 15:00:00,203.63828475993859,
2021-10-28 15:30:30,203.63828475993859,
2021-10-28 23:59:59,202.52500445599225,c
2021-10-29 00:00:00,218.25865922979452,
2021-10-29 10:00:00,230.00982396128146,
2021-10-29 10:30:00,239.60491299392723,
2021-10-29 12:00:00,221.34913094055412,
2021-10-29 13:30:00,225.1899661437668,
2021-10-29 15:00:00,227.01967716983677,
2021-10-29 15:30:30,227.01967716983677,s
2021-10-29 23:59:59,219.97083459754307,w
2021-11-01 00:00:00,221.02428730841055,
2021-11-01 10:00:00,255.74157444952365,
2021-11-01 10:30:00,256.3357848888132,
2021-11-01 12:00:00,236.93450509641963,
2021-11-01 13:30:00,218.20168309146226,
2021-11-01 15:00:00,224.36231403702536,
2021-11-01 15:30:30,224.36231403702536,
2021-11-01 23:59:59,215.83165766584213,c
2021-11-02 00:00:00,214.99253290027252,
2021-11-02 10:00:00,205.48171876037554,
2021-11-02 10:30:00,220.8331129927243,
2021-11-02 12:00:00,219.07119717876722,
2021-11-02 13:30:00,209.3010425535794,
2021-11-02 15:00:00,215.1552175105062,
2021-11-02 15:30:30,215.1552175105062,
2021-11-02 23:59:59,211.28544274020112,c
2021-11-03 00:00:00,201.68348303387998,
2021-11-03 10:00:00,226.7339365539528,
2021-11-03 10:30:00,244.05668759846762,
2021-11-03 12:00:00,234.36300419766548,
2021-11-03 13:30:00,234.72359816564793,
2021-11-03 15:00:00,221.10771374076407,
2021-11-03 15:30:30,221.10771374076407,
2021-11-03 23:59:59,217.1481840089662,c
2021-11-04 00:00:00,188.68069086518165,
2021-11-04 10:00:00,171.19474366492358,
2021-11-04 10:30:00,165.44645160900396,
2021-11-04 12:00:00,144.70519998417709,
2021-11-04 13:30:00,120.511114813621,
2021-11-04 15:00:00,142.22085354470312,
2021-11-04 15:30:30,142.22085354470312,
2021-11-04 23:59:59,149.93794370428222,c
2021-11-05 00:00:00,102.52143608746819,
2021-11-05 10:00:00,163.8713883861425,
2021-11-05 10:30:00,152.93167835363747,
2021-11-05 12:00:00,158.63679828114084,
2021-11-05 13:30:00,167.2293129506802,
2021-11-05 15:00:00,165.5691642093835,
2021-11-05 15:30:30,165.5691642093835,
2021-11-05 23:59:59,152.68657954556923,w
2021-11-08 00:00:00,126.46269454675652,
2021-11-08 10:00:00,128.9583433065418,
2021-11-08 10:30:00,135.21308479165205,
2021-11-08 12:00:00,131.04160662499584,
2021-11-08 13:30:00,135.67645154208552,
2021-11-08 15:00:00,125.26938543423942,
2021-11-08 15:30:30,125.26938543423942,
2021-11-08 23:59:59,124.41001989058725,c
2021-11-09 00:00:00,109.88017176487296,
2021-11-09 10:00:00,116.18235444186578,
2021-11-09 10:30:00,102.4530460883008,
2021-11-09 12:00:00,93.71881826781039,
2021-11-09 13:30:00,88.88805939092386,
2021-11-09 15:00:00,83.3926795721703,
2021-11-09 15:30:30,83.3926795721703,
2021-11-09 23:59:59,74.01938291021202,c
2021-11-10 00:00:00,67.44584646801081,
2021-11-10 10:00:00,54.139578366955334,
2021-11-10 10:30:00,49.12162194497966,
2021-11-10 12:00:00,63.16926102332911,
2021-11-10 13:30:00,76.5158700987959,
2021-11-10 15:00:00,72.25613146644362,
2021-11-10 15:30:30,72.25613146644362,
2021-11-10 23:59:59,62.74878919877604,c
2021-11-11 00:00:00,125.70742793915522,
2021-11-11 10:00:00,66.44701763000283,
2021-11-11 10:30:00,55.64174596272075,
2021-11-11 12:00:00,55.082915000477946,
2021-11-11 13:30:00,42.89324809614486,
2021-11-11 15:00:00,50.445330585998214,
2021-11-11 15:30:30,50.445330585998214,
2021-11-11 23:59:59,50.93105217883902,c
2021-11-12 00:00:00,23.239335664848703,
2021-11-12 10:00:00,50.43703476823771,
2021-11-12 10:30:00,25.709782916902853,
2021-11-12 12:00:00,3.7355161085462747,
2021-11-12 13:30:00,-2.1337828523816746,
2021-11-12 15:00:00,2.121636320029179,
2021-11-12 15:30:30,2.121636320029179,
2021-11-12 23:59:59,0.0,a
2021-11-15 00:00:00,1.497411900777177,
2021-11-15 10:00:00,9.354228547841075,
2021-11-15 10:30:00,0.7027821497487707,
2021-11-15 12:00:00,-12.693818289047318,
2021-11-15 13:30:00,19.12538860785785,
2021-11-15 15:00:00,18.60095805033561,
2021-11-15 15:30:30,18.60095805033561,
2021-11-15 23:59:59,21.056521124019664,c
2021-11-16 00:00:00,20.815641966142955,
2021-11-16 10:00:00,27.69183510466714,
2021-11-16 10:30:00,0.006078429242450056,
2021-11-16 12:00:00,-18.786944484057802,
2021-11-16 13:30:00,2.300175347422833,
2021-11-16 15:00:00,6.376830190398735,
2021-11-16 15:30:30,6.376830190398735,
2021-11-16 23:59:59,-2.4523856873958145,c
2021-11-17 00:00:00,-7.900983343139206,
2021-11-17 10:00:00,-11.995961145075956,
2021-11-17 10:30:00,-22.843933773129567,
2021-11-17 12:00:00,-20.701996763273083,
2021-11-17 13:30:00,-27.9336941389499,
2021-11-17 15:00:00,-19.13593355726295,
2021-11-17 15:30:30,-19.13593355726295,
2021-11-17 23:59:59,-23.230703902499823,c
2021-11-18 00:00:00,-20.532977180360046,
2021-11-18 10:00:00,-14.857471615828683,
2021-11-18 10:30:00,-13.795372742156598,
2021-11-18 12:00:00,-54.32191848410642,
2021-11-18 13:30:00,-67.89337178530573,
2021-11-18 15:00:00,-64.59350218632943,
2021-11-18 15:30:30,-64.59350218632943,
2021-11-18 23:59:59,-99.18559376214667,c
2021-11-19 00:00:00,-97.5120007704048,
2021-11-19 10:00:00,-130.79382675543755,
2021-11-19 10:30:00,-116.37203572993899,
2021-11-19 12:00:00,-118.87365275293597,
2021-11-19 13:30:00,-124.52236864610681,
2021-11-19 15:00:00,-111.18885792679417,
2021-11-19 15:30:30,-111.18885792679417,
2021-11-19 23:59:59,-109.36515529717632,e
2021-11-22 00:00:00,-126.68657906213342,
2021-11-22 10:00:00,-138.17858099120133,
2021-11-22 10:30:00,-124.06934751078113,
2021-11-22 12:00:00,-82.32452088902917,
2021-11-22 13:30:00,-101.05595593271498,
2021-11-22 15:00:00,-76.83283475270667,
2021-11-22 15:30:30,-76.83283475270667,u
2021-11-22 23:59:59,-54.670318711001826,c
2021-11-23 00:00:00,-48.89129475877601,
2021-11-23 10:00:00,-57.17697743390697,
2021-11-23 10:30:00,-60.667507242202106,
2021-11-23 12:00:00,-54.489509458883504,
2021-11-23 13:30:00,-51.64563581659036,
2021-11-23 15:00:00,-52.99812290765358,
2021-11-23 15:30:30,-52.99812290765358,
2021-11-23 23:59:59,-53.89528991278645,c
2021-11-24 00:00:00,-17.47213383238029,
2021-11-24 10:00:00,-27.186862376993563,
2021-11-24 10:30:00,-33.39056351277955,
2021-11-24 12:00:00,-28.995346023677133,
2021-11-24 13:30:00,-23.8898294782236,
2021-11-24 15:00:00,-22.311210401170104,
2021-11-24 15:30:30,-22.311210401170104,
2021-11-24 23:59:59,-14.3840324694963,c
2021-11-25 00:00:00,-14.3840324694963,
2021-11-25 10:00:00,-14.3840324694963,
2021-11-25 10:30:00,-14.3840324694963,
2021-11-25 12:00:00,-14.3840324694963,
2021-11-25 13:30:00,-14.3840324694963,
2021-11-25 15:00:00,-14.3840324694963,
2021-11-25 15:30:30,-14.3840324694963,
2021-11-25 23:59:59,-14.3840324694963,c
2021-11-26 00:00:00,-24.97072178121199,
2021-11-26 10:00:00,-13.447592489734955,
2021-11-26 10:30:00,-11.392854827712188,
2021-11-26 12:00:00,1.579757544022108,
2021-11-26 13:30:00,1.579757544022108,
2021-11-26 15:00:00,1.579757544022108,
2021-11-26 15:30:30,1.579757544022108,
2021-11-26 23:59:59,8.181027935502431,w
2021-11-29 00:00:00,-27.218901970482595,
2021-11-29 10:00:00,1.6664224577509614,
2021-11-29 10:30:00,18.71806394662585,
2021-11-29 12:00:00,3.497524751419558,
2021-11-29 13:30:00,12.156415711690515,
2021-11-29 15:00:00,19.60429128167649,
2021-11-29 15:30:30,19.60429128167649,
2021-11-29 23:59:59,17.35583132779834,c
2021-11-30 00:00:00,43.65954811413492,
2021-11-30 10:00:00,13.406272540299053,
2021-11-30 10:30:00,11.65910730738462,
2021-11-30 12:00:00,24.11738072743309,
2021-11-30 13:30:00,30.53025487863242,
2021-11-30 15:00:00,19.497688857360338,
2021-11-30 15:30:30,19.497688857360338,m
2021-11-30 23:59:59,10.324458429253378,c
2021-12-01 00:00:00,3.5690358952553716,
2021-12-01 10:00:00,41.52564815207959,
2021-12-01 10:30:00,47.341192895782754,
2021-12-01 12:00:00,43.97781289974401,
2021-12-01 13:30:00,39.687176623630705,
2021-12-01 15:00:00,37.95687788425401,
2021-12-01 15:30:30,37.95687788425401,
2021-12-01 23:59:59,49.84141340720764,c
2021-12-02 00:00:00,33.238354690290016,
2021-12-02 10:00:00,45.0114843994221,
2021-12-02 10:30:00,46.29694359872368,
2021-12-02 12:00:00,44.3612428062204,
2021-12-02 13:30:00,41.73634428247803,
2021-12-02 15:00:00,28.309508510821306,
2021-12-02 15:30:30,28.309508510821306,
2021-12-02 23:59:59,28.47433335135255,c
2021-12-03 00:00:00,3.999197353428734,
2021-12-03 10:00:00,40.24813954716345,
2021-12-03 10:30:00,50.4493827124132,
2021-12-03 12:00:00,56.566972266847955,
2021-12-03 13:30:00,54.11883287554758,
2021-12-03 15:00:00,49.857181664064775,
2021-12-03 15:30:30,49.857181664064775,
2021-12-03 23:59:59,45.97805514435642,w
