date,CIBR_2021_Q2,meta
2021-06-02 15:00:00,-175.20038416940443,
2021-06-02 15:30:30,-175.20038416940443,
2021-06-02 23:59:59,-171.57585438716012,c
2021-06-03 00:00:00,-104.36471083811874,
2021-06-03 10:00:00,-156.20760357394173,
2021-06-03 10:30:00,-152.0034914333884,
2021-06-03 12:00:00,-159.03990764564358,
2021-06-03 13:30:00,-192.7941999978838,
2021-06-03 15:00:00,-185.46435130882693,
2021-06-03 15:30:30,-185.46435130882693,
2021-06-03 23:59:59,-183.30970266051023,c
2021-06-04 00:00:00,-155.02701618381423,
2021-06-04 10:00:00,-148.3429570118695,
2021-06-04 10:30:00,-145.82412033512767,
2021-06-04 12:00:00,-161.85050936380995,
2021-06-04 13:30:00,-171.78625016010545,
2021-06-04 15:00:00,-178.15865434126675,
2021-06-04 15:30:30,-178.15865434126675,
2021-06-04 23:59:59,-180.02991390234038,w
2021-06-07 00:00:00,-185.78500503098363,
2021-06-07 10:00:00,-191.29528146767038,
2021-06-07 10:30:00,-164.2688585040558,
2021-06-07 12:00:00,-122.8730968754562,
2021-06-07 13:30:00,-94.24777457651426,
2021-06-07 15:00:00,-94.84246669507093,
2021-06-07 15:30:30,-94.84246669507093,
2021-06-07 23:59:59,-106.42653153625643,c
2021-06-08 00:00:00,-97.54440293904834,
2021-06-08 10:00:00,-86.30506648219091,
2021-06-08 10:30:00,-91.23192054311137,
2021-06-08 12:00:00,-83.66556259563146,
2021-06-08 13:30:00,-79.88504668162638,
2021-06-08 15:00:00,-70.79377586009944,
2021-06-08 15:30:30,-70.79377586009944,
2021-06-08 23:59:59,-80.380916092462,c
2021-06-09 00:00:00,-62.78345595248537,
2021-06-09 10:00:00,-86.91052544813003,
2021-06-09 10:30:00,-79.67176886810064,
2021-06-09 12:00:00,-108.41587346723678,
2021-06-09 13:30:00,-101.85587714292146,
2021-06-09 15:00:00,-93.30463344250545,
2021-06-09 15:30:30,-93.30463344250545,
2021-06-09 23:59:59,-97.92574890905308,c
2021-06-10 00:00:00,-124.2858397274428,
2021-06-10 10:00:00,-90.66375592255353,
2021-06-10 10:30:00,-87.54025847012782,
2021-06-10 12:00:00,-100.44954669567545,
2021-06-10 13:30:00,-93.29740402074077,
2021-06-10 15:00:00,-68.09349818867497,
2021-06-10 15:30:30,-68.09349818867497,
2021-06-10 23:59:59,-65.65760058242988,c
2021-06-11 00:00:00,-73.65037369949859,
2021-06-11 10:00:00,-56.46981936196747,
2021-06-11 10:30:00,-53.07257022484147,
2021-06-11 12:00:00,-46.21326786467188,
2021-06-11 13:30:00,-13.325127881331124,
2021-06-11 15:00:00,-3.1011139913680275,
2021-06-11 15:30:30,-3.1011139913680275,
2021-06-11 23:59:59,0.0,a
2021-06-14 00:00:00,21.218984496336656,
2021-06-14 10:00:00,115.81496060102269,
2021-06-14 10:30:00,113.27600540801869,
2021-06-14 12:00:00,107.7072762566285,
2021-06-14 13:30:00,103.23040734354713,
2021-06-14 15:00:00,96.27623125440904,
2021-06-14 15:30:30,96.27623125440904,
2021-06-14 23:59:59,67.19007669742233,c
2021-06-15 00:00:00,48.39018985001688,
2021-06-15 10:00:00,56.81223501874892,
2021-06-15 10:30:00,42.53401251715766,
2021-06-15 12:00:00,46.737906132238635,
2021-06-15 13:30:00,25.372486429968507,
2021-06-15 15:00:00,27.537369597011352,
2021-06-15 15:30:30,27.537369597011352,
2021-06-15 23:59:59,26.043040641148085,c
2021-06-16 00:00:00,20.889865779170858,
2021-06-16 10:00:00,53.825796298382826,
2021-06-16 10:30:00,50.145929492147275,
2021-06-16 12:00:00,30.72320140733773,
2021-06-16 13:30:00,42.21120772934988,
2021-06-16 15:00:00,47.31468876196607,
2021-06-16 15:30:30,47.31468876196607,
2021-06-16 23:59:59,48.20275233210789,c
2021-06-17 00:00:00,38.90476088361636,
2021-06-17 10:00:00,85.93055479316472,
2021-06-17 10:30:00,109.45123526099347,
2021-06-17 12:00:00,128.2865235094367,
2021-06-17 13:30:00,123.28547305138947,
2021-06-17 15:00:00,144.55055183460195,
2021-06-17 15:30:30,144.55055183460195,
2021-06-17 23:59:59,146.43818320292726,c
2021-06-18 00:00:00,138.39712928373632,
2021-06-18 10:00:00,175.5600855149405,
2021-06-18 10:30:00,177.8262765142398,
2021-06-18 12:00:00,178.64790525819325,
2021-06-18 13:30:00,197.1784968985216,
2021-06-18 15:00:00,177.099974461777,
2021-06-18 15:30:30,177.099974461777,
2021-06-18 23:59:59,198.36408156711505,e
2021-06-21 00:00:00,161.78087897637022,
2021-06-21 10:00:00,142.290111128121,
2021-06-21 10:30:00,100.76739378690719,
2021-06-21 12:00:00,132.92739249801667,
2021-06-21 13:30:00,142.26362359776817,
2021-06-21 15:00:00,129.54962123832064,
2021-06-21 15:30:30,129.54962123832064,
2021-06-21 23:59:59,119.37266231865236,c
2021-06-22 00:00:00,76.14383480543114,
2021-06-22 10:00:00,99.19044203255406,
2021-06-22 10:30:00,121.68782296611975,
2021-06-22 12:00:00,109.34546200849077,
2021-06-22 13:30:00,129.0393731033919,
2021-06-22 15:00:00,126.28802502919807,
2021-06-22 15:30:30,126.28802502919807,
2021-06-22 23:59:59,136.5068909681826,c
2021-06-23 00:00:00,129.04344867136143,
2021-06-23 10:00:00,158.43878288876888,
2021-06-23 10:30:00,188.61432041165145,
2021-06-23 12:00:00,167.9088049441243,
2021-06-23 13:30:00,170.33157274375552,
2021-06-23 15:00:00,178.15734324043518,
2021-06-23 15:30:30,178.15734324043518,
2021-06-23 23:59:59,188.08090774171058,c
2021-06-24 00:00:00,220.38311940977124,
2021-06-24 10:00:00,227.38726022513742,
2021-06-24 10:30:00,230.0423364127423,
2021-06-24 12:00:00,247.8933269652061,
2021-06-24 13:30:00,223.15070536505633,
2021-06-24 15:00:00,217.64018530195486,
2021-06-24 15:30:30,217.64018530195486,
2021-06-24 23:59:59,217.15082721005493,c
2021-06-25 00:00:00,218.727734759608,
2021-06-25 10:00:00,178.74373804448797,
2021-06-25 10:30:00,186.03245530132662,
2021-06-25 12:00:00,159.72771172373498,
2021-06-25 13:30:00,188.5331576008682,
2021-06-25 15:00:00,193.02336627742463,
2021-06-25 15:30:30,193.02336627742463,
2021-06-25 23:59:59,174.82815600958216,w
2021-06-28 00:00:00,190.9160478215368,
2021-06-28 10:00:00,185.85458386561297,
2021-06-28 10:30:00,193.40746924012723,
2021-06-28 12:00:00,197.88243148305745,
2021-06-28 13:30:00,207.0646237804877,
2021-06-28 15:00:00,214.16473034479898,
2021-06-28 15:30:30,214.16473034479898,
2021-06-28 23:59:59,212.2961667905943,c
2021-06-29 00:00:00,210.7170942842242,
2021-06-29 10:00:00,219.92578594680273,
2021-06-29 10:30:00,191.21040612116508,
2021-06-29 12:00:00,185.41394324865502,
2021-06-29 13:30:00,205.85202444678757,
2021-06-29 15:00:00,209.80985116446058,
2021-06-29 15:30:30,209.80985116446058,
2021-06-29 23:59:59,213.92480310722092,c
2021-06-30 00:00:00,218.44078594001428,
2021-06-30 10:00:00,181.55304394820035,
2021-06-30 10:30:00,176.61483106818335,
2021-06-30 12:00:00,164.46750831608207,
2021-06-30 13:30:00,145.18095977841446,
2021-06-30 15:00:00,154.67379590516478,
2021-06-30 15:30:30,154.67379590516478,
2021-06-30 23:59:59,143.41220632718964,c
2021-07-01 00:00:00,131.22911090869675,
2021-07-01 10:00:00,146.051560381771,
2021-07-01 10:30:00,148.13892738785137,
2021-07-01 12:00:00,123.36522758955157,
2021-07-01 13:30:00,125.96437728614588,
2021-07-01 15:00:00,125.07864295843443,
2021-07-01 15:30:30,125.07864295843443,
2021-07-01 23:59:59,134.5202048456381,c
2021-07-02 00:00:00,141.9392258377254,
2021-07-02 10:00:00,134.0315223748501,
2021-07-02 10:30:00,128.01009867775372,
2021-07-02 12:00:00,128.27299363932386,
2021-07-02 13:30:00,119.98735210928159,
2021-07-02 15:00:00,107.08184306605357,
2021-07-02 15:30:30,107.08184306605357,
2021-07-02 23:59:59,113.24600556315725,w
