date,R2_IPO_2023_Q1,meta
2023-01-13 00:00:00,160.2696843149988,
2023-01-13 10:00:00,130.07451349809367,
2023-01-13 10:30:00,101.33384440054624,
2023-01-13 12:00:00,112.80278830875568,
2023-01-13 13:30:00,119.4138143822413,
2023-01-13 15:00:00,107.49084041273181,
2023-01-13 15:30:30,107.49084041273181,
2023-01-13 23:59:59,85.81179205846433,w
2023-01-16 00:00:00,85.81179205846433,
2023-01-16 10:00:00,85.81179205846433,
2023-01-16 10:30:00,85.81179205846433,
2023-01-16 12:00:00,85.81179205846433,
2023-01-16 13:30:00,85.81179205846433,
2023-01-16 15:00:00,85.81179205846433,
2023-01-16 15:30:30,85.81179205846433,
2023-01-16 23:59:59,85.81179205846433,c
2023-01-17 00:00:00,63.1102412573473,
2023-01-17 10:00:00,72.16442945571202,
2023-01-17 10:30:00,79.42332957431586,
2023-01-17 12:00:00,92.5155953610863,
2023-01-17 13:30:00,89.03582279779084,
2023-01-17 15:00:00,82.06332343000827,
2023-01-17 15:30:30,82.06332343000827,
2023-01-17 23:59:59,99.70589673491668,c
2023-01-18 00:00:00,66.94009493875069,
2023-01-18 10:00:00,31.24394131762824,
2023-01-18 10:30:00,33.097005540244254,
2023-01-18 12:00:00,89.91981087188606,
2023-01-18 13:30:00,102.87217382065091,
2023-01-18 15:00:00,129.45993055263057,
2023-01-18 15:30:30,129.45993055263057,
2023-01-18 23:59:59,167.80694668869523,c
2023-01-19 00:00:00,227.99634456873855,
2023-01-19 10:00:00,244.44525065335324,
2023-01-19 10:30:00,272.60447467151926,
2023-01-19 12:00:00,259.8614320350316,
2023-01-19 13:30:00,271.8324604961783,
2023-01-19 15:00:00,228.8883260176001,
2023-01-19 15:30:30,228.8883260176001,
2023-01-19 23:59:59,247.1525819286203,c
2023-01-20 00:00:00,232.04936864470505,
2023-01-20 10:00:00,190.24590072442516,
2023-01-20 10:30:00,168.50915020867092,
2023-01-20 12:00:00,225.10592673956307,
2023-01-20 13:30:00,205.23424718440197,
2023-01-20 15:00:00,142.75156153129797,
2023-01-20 15:30:30,142.75156153129797,
2023-01-20 23:59:59,154.6883762057539,w
2023-01-23 00:00:00,127.35270948391394,
2023-01-23 10:00:00,145.03118561783572,
2023-01-23 10:30:00,116.07818133411138,
2023-01-23 12:00:00,117.85329406124242,
2023-01-23 13:30:00,92.00251163856456,
2023-01-23 15:00:00,127.12531769226302,
2023-01-23 15:30:30,127.12531769226302,
2023-01-23 23:59:59,104.77951732493307,c
2023-01-24 00:00:00,104.71141747078059,
2023-01-24 10:00:00,65.37162641659438,
2023-01-24 10:30:00,20.28056550660699,
2023-01-24 12:00:00,57.89203842004622,
2023-01-24 13:30:00,81.68972812000402,
2023-01-24 15:00:00,59.76428708971298,
2023-01-24 15:30:30,59.76428708971298,
2023-01-24 23:59:59,95.31981049991214,c
2023-01-25 00:00:00,155.3827753221599,
2023-01-25 10:00:00,162.90136598554,
2023-01-25 10:30:00,164.34524599703764,
2023-01-25 12:00:00,135.25244580984372,
2023-01-25 13:30:00,122.14332715928572,
2023-01-25 15:00:00,98.73981483991724,
2023-01-25 15:30:30,98.73981483991724,
2023-01-25 23:59:59,96.1681065873097,c
2023-01-26 00:00:00,48.280715995633955,
2023-01-26 10:00:00,73.61167721512288,
2023-01-26 10:30:00,57.23905512835995,
2023-01-26 12:00:00,113.7080322218294,
2023-01-26 13:30:00,129.61044954680597,
2023-01-26 15:00:00,110.06561055354177,
2023-01-26 15:30:30,110.06561055354177,
2023-01-26 23:59:59,76.2179087232339,c
2023-01-27 00:00:00,83.11796046468953,
2023-01-27 10:00:00,64.49138991952782,
2023-01-27 10:30:00,55.071668648805144,
2023-01-27 12:00:00,28.200926750804456,
2023-01-27 13:30:00,22.035416041248254,
2023-01-27 15:00:00,-30.880118148563497,
2023-01-27 15:30:30,-30.880118148563497,
2023-01-27 23:59:59,16.10484832210409,w
2023-01-30 00:00:00,55.78033631139988,
2023-01-30 10:00:00,-6.526651308921373,
2023-01-30 10:30:00,41.76456254311438,
2023-01-30 12:00:00,61.01324101866658,
2023-01-30 13:30:00,59.476891388528884,
2023-01-30 15:00:00,93.64477556170982,
2023-01-30 15:30:30,93.64477556170982,
2023-01-30 23:59:59,100.08252519436883,c
2023-01-31 00:00:00,82.57074434888523,
2023-01-31 10:00:00,21.390193800154748,
2023-01-31 10:30:00,37.138335431096266,
2023-01-31 12:00:00,26.36720761245715,
2023-01-31 13:30:00,19.22545391777021,
2023-01-31 15:00:00,34.8156101415525,
2023-01-31 15:30:30,34.8156101415525,
2023-01-31 23:59:59,47.85539261225449,c
2023-02-01 00:00:00,171.12252412407338,
2023-02-01 10:00:00,48.49923753800067,
2023-02-01 10:30:00,44.919175272946404,
2023-02-01 12:00:00,100.14116641921737,
2023-02-01 13:30:00,71.96188141650282,
2023-02-01 15:00:00,27.72299732954866,
2023-02-01 15:30:30,27.72299732954866,
2023-02-01 23:59:59,-23.05712965195039,c
2023-02-02 00:00:00,-70.38050742872656,
2023-02-02 10:00:00,-61.86313598017978,
2023-02-02 10:30:00,-76.57944803311352,
2023-02-02 12:00:00,-94.47312319819252,
2023-02-02 13:30:00,-41.34405225795422,
2023-02-02 15:00:00,-50.22672277715833,
2023-02-02 15:30:30,-50.22672277715833,
2023-02-02 23:59:59,-90.84905572296725,c
2023-02-03 00:00:00,-17.84472747185555,
2023-02-03 10:00:00,-60.123071129946084,
2023-02-03 10:30:00,-119.26746503365825,
2023-02-03 12:00:00,-79.42909815443909,
2023-02-03 13:30:00,-25.8143332282325,
2023-02-03 15:00:00,-12.40169928947239,
2023-02-03 15:30:30,-12.40169928947239,
2023-02-03 23:59:59,21.33425471061446,w
2023-02-06 00:00:00,69.06725480287855,
2023-02-06 10:00:00,57.45223052003621,
2023-02-06 10:30:00,89.8801668798144,
2023-02-06 12:00:00,90.0701147620573,
2023-02-06 13:30:00,177.80199791485984,
2023-02-06 15:00:00,152.4549844877747,
2023-02-06 15:30:30,152.4549844877747,
2023-02-06 23:59:59,151.72280347088736,c
2023-02-07 00:00:00,181.13111712903196,
2023-02-07 10:00:00,230.0396739114849,
2023-02-07 10:30:00,282.62907073106453,
2023-02-07 12:00:00,225.1810776455584,
2023-02-07 13:30:00,207.6814221146592,
2023-02-07 15:00:00,259.2926160163672,
2023-02-07 15:30:30,259.2926160163672,
2023-02-07 23:59:59,176.99302861915248,c
2023-02-08 00:00:00,233.9769101208842,
2023-02-08 10:00:00,215.1855955798835,
2023-02-08 10:30:00,231.03617696476726,
2023-02-08 12:00:00,249.78046240320123,
2023-02-08 13:30:00,261.1097365262158,
2023-02-08 15:00:00,280.1566749383817,
2023-02-08 15:30:30,280.1566749383817,
2023-02-08 23:59:59,268.92812545580387,c
2023-02-09 00:00:00,218.67282389419074,
2023-02-09 10:00:00,173.06428662037752,
2023-02-09 10:30:00,244.3929147508254,
2023-02-09 12:00:00,153.60096156995883,
2023-02-09 13:30:00,201.31281168125406,
