date,KBE_2022_Q3,meta
2022-08-19 00:00:00,-590.6226133094942,
2022-08-19 10:00:00,-564.4523784172743,
2022-08-19 10:30:00,-555.8723028834884,
2022-08-19 12:00:00,-548.7032678444339,
2022-08-19 13:30:00,-534.239062384193,
2022-08-19 15:00:00,-516.3063964632593,
2022-08-19 15:30:30,-516.3063964632593,
2022-08-19 23:59:59,-530.5474999721446,w
2022-08-22 00:00:00,-495.3498899286051,
2022-08-22 10:00:00,-478.8551506595377,
2022-08-22 10:30:00,-440.631446901104,
2022-08-22 12:00:00,-430.8370263823208,
2022-08-22 13:30:00,-396.59174985804293,
2022-08-22 15:00:00,-387.46332741147125,
2022-08-22 15:30:30,-387.46332741147125,
2022-08-22 23:59:59,-386.06511835020956,c
2022-08-23 00:00:00,-369.6576445758392,
2022-08-23 10:00:00,-415.1876458041543,
2022-08-23 10:30:00,-388.71525907763044,
2022-08-23 12:00:00,-381.25819666270945,
2022-08-23 13:30:00,-370.784268331714,
2022-08-23 15:00:00,-384.4271775105917,
2022-08-23 15:30:30,-384.4271775105917,
2022-08-23 23:59:59,-342.3715678324943,c
2022-08-24 00:00:00,-343.08982770845796,
2022-08-24 10:00:00,-312.3042818906597,
2022-08-24 10:30:00,-325.2805950623497,
2022-08-24 12:00:00,-315.544334565383,
2022-08-24 13:30:00,-278.79600317671066,
2022-08-24 15:00:00,-292.3015523749891,
2022-08-24 15:30:30,-292.3015523749891,
2022-08-24 23:59:59,-287.421449611772,c
2022-08-25 00:00:00,-286.3468719254115,
2022-08-25 10:00:00,-313.91076074553075,
2022-08-25 10:30:00,-353.60891547032406,
2022-08-25 12:00:00,-321.6548519823291,
2022-08-25 13:30:00,-321.8560578771676,
2022-08-25 15:00:00,-342.4246966680221,
2022-08-25 15:30:30,-342.4246966680221,
2022-08-25 23:59:59,-366.2562664648476,c
2022-08-26 00:00:00,-373.8983796864459,
2022-08-26 10:00:00,-338.32371610297014,
2022-08-26 10:30:00,-288.8845243186106,
2022-08-26 12:00:00,-251.90968900958978,
2022-08-26 13:30:00,-245.65082427452126,
2022-08-26 15:00:00,-238.83776227818544,
2022-08-26 15:30:30,-238.83776227818544,
2022-08-26 23:59:59,-228.94513232545614,w
2022-08-29 00:00:00,-209.7615479204278,
2022-08-29 10:00:00,-176.29301569365725,
2022-08-29 10:30:00,-182.58201496178663,
2022-08-29 12:00:00,-157.9268263299,
2022-08-29 13:30:00,-155.63913840109853,
2022-08-29 15:00:00,-148.31758511380121,
2022-08-29 15:30:30,-148.31758511380121,
2022-08-29 23:59:59,-125.09995176463826,c
2022-08-30 00:00:00,-145.71647299698543,
2022-08-30 10:00:00,-98.44612216148562,
2022-08-30 10:30:00,-98.88280810457127,
2022-08-30 12:00:00,-107.66068567222737,
2022-08-30 13:30:00,-87.71948840054574,
2022-08-30 15:00:00,-100.91007117089293,
2022-08-30 15:30:30,-100.91007117089293,
2022-08-30 23:59:59,-114.70414383234993,c
2022-08-31 00:00:00,-142.12118937536343,
2022-08-31 10:00:00,-97.80940599034739,
2022-08-31 10:30:00,-76.55656922907383,
2022-08-31 12:00:00,-87.77408330005483,
2022-08-31 13:30:00,-56.62403695163357,
2022-08-31 15:00:00,-44.44675258388588,
2022-08-31 15:30:30,-44.44675258388588,s
2022-08-31 23:59:59,-57.91510506540317,c
2022-09-01 00:00:00,-71.24206209543763,
2022-09-01 10:00:00,-17.55564258598679,
2022-09-01 10:30:00,-23.533556664949174,
2022-09-01 12:00:00,27.841914490842555,
2022-09-01 13:30:00,28.20143541702464,
2022-09-01 15:00:00,37.575647468368516,
2022-09-01 15:30:30,37.575647468368516,
2022-09-01 23:59:59,29.21626718547168,c
2022-09-02 00:00:00,-12.799108723199879,
2022-09-02 10:00:00,29.942398149433302,
2022-09-02 10:30:00,-9.26376621275358,
2022-09-02 12:00:00,-35.29635405924091,
2022-09-02 13:30:00,38.727853593599775,
2022-09-02 15:00:00,39.1942302386592,
2022-09-02 15:30:30,39.1942302386592,
2022-09-02 23:59:59,43.29167669725621,w
2022-09-05 00:00:00,43.29167669725621,
2022-09-05 10:00:00,43.29167669725621,
2022-09-05 10:30:00,43.29167669725621,
2022-09-05 12:00:00,43.29167669725621,
2022-09-05 13:30:00,43.29167669725621,
2022-09-05 15:00:00,43.29167669725621,
2022-09-05 15:30:30,43.29167669725621,
2022-09-05 23:59:59,43.29167669725621,c
2022-09-06 00:00:00,29.48914755951637,
2022-09-06 10:00:00,131.66685585430469,
2022-09-06 10:30:00,128.01252310034533,
2022-09-06 12:00:00,142.51247360996695,
2022-09-06 13:30:00,174.96890012171298,
2022-09-06 15:00:00,183.7113074294498,
2022-09-06 15:30:30,183.7113074294498,
2022-09-06 23:59:59,172.05982192660986,c
2022-09-07 00:00:00,154.72040085240042,
2022-09-07 10:00:00,176.6489460175385,
2022-09-07 10:30:00,195.9533707820474,
2022-09-07 12:00:00,192.39045786031056,
2022-09-07 13:30:00,192.05468933673728,
2022-09-07 15:00:00,152.64558985368194,
2022-09-07 15:30:30,152.64558985368194,
2022-09-07 23:59:59,125.85651987131723,c
2022-09-08 00:00:00,138.308489838912,
2022-09-08 10:00:00,158.77221977453837,
2022-09-08 10:30:00,124.42574993865128,
2022-09-08 12:00:00,100.6323848937318,
2022-09-08 13:30:00,123.98452957743848,
2022-09-08 15:00:00,125.14655961853032,
2022-09-08 15:30:30,125.14655961853032,
2022-09-08 23:59:59,113.40758834474309,c
2022-09-09 00:00:00,82.28169018609606,
2022-09-09 10:00:00,58.986835594442255,
2022-09-09 10:30:00,30.434978899260386,
2022-09-09 12:00:00,37.388211522201345,
2022-09-09 13:30:00,23.25172820066382,
2022-09-09 15:00:00,-0.4728645942714138,
2022-09-09 15:30:30,-0.4728645942714138,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,-30.99228934398252,
2022-09-12 10:00:00,-16.98013672804109,
2022-09-12 10:30:00,-18.3303901567715,
2022-09-12 12:00:00,-16.566052979294454,
2022-09-12 13:30:00,-28.63341464758423,
2022-09-12 15:00:00,-32.38182390939119,
2022-09-12 15:30:30,-32.38182390939119,
2022-09-12 23:59:59,-59.06708445550703,c
2022-09-13 00:00:00,18.64985500335206,
2022-09-13 10:00:00,48.784551786142856,
2022-09-13 10:30:00,55.110767192534695,
2022-09-13 12:00:00,59.49597512196533,
2022-09-13 13:30:00,59.51919411115341,
2022-09-13 15:00:00,65.99592441469167,
2022-09-13 15:30:30,65.99592441469167,
2022-09-13 23:59:59,48.61033720743126,c
2022-09-14 00:00:00,21.633018552271096,
2022-09-14 10:00:00,64.73372135856016,
2022-09-14 10:30:00,82.27958349466962,
2022-09-14 12:00:00,51.81539693955028,
2022-09-14 13:30:00,45.636854542078254,
2022-09-14 15:00:00,47.28150253964213,
2022-09-14 15:30:30,47.28150253964213,
2022-09-14 23:59:59,38.519834223026464,c
2022-09-15 00:00:00,32.46894768945913,
2022-09-15 10:00:00,10.678578214768095,
2022-09-15 10:30:00,-6.898435288161181,
2022-09-15 12:00:00,13.801158930360998,
2022-09-15 13:30:00,-15.488496774558826,
2022-09-15 15:00:00,-2.751002767226055,
2022-09-15 15:30:30,-2.751002767226055,
2022-09-15 23:59:59,-0.8514555500460119,c
2022-09-16 00:00:00,36.05179005885839,
2022-09-16 10:00:00,42.9888755466377,
2022-09-16 10:30:00,17.59517624190312,
2022-09-16 12:00:00,-7.658618940897213,
2022-09-16 13:30:00,27.134053325711193,
2022-09-16 15:00:00,-14.662639388727712,
2022-09-16 15:30:30,-14.662639388727712,
2022-09-16 23:59:59,-68.80632613590024,e
2022-09-19 00:00:00,-13.166001197814694,
2022-09-19 10:00:00,-131.05804948627156,
2022-09-19 10:30:00,-122.24411702460702,
2022-09-19 12:00:00,-115.73524052059656,
