date,HEAL_2021_Q2,meta
2021-06-21 15:30:30,234.98483986230667,
2021-06-21 23:59:59,224.58382488648067,c
2021-06-22 00:00:00,221.09132956395433,
2021-06-22 10:00:00,225.14977357738326,
2021-06-22 10:30:00,223.21698710273085,
2021-06-22 12:00:00,212.16327019975733,
2021-06-22 13:30:00,219.79726998678598,
2021-06-22 15:00:00,213.97515971676785,
2021-06-22 15:30:30,213.97515971676785,
2021-06-22 23:59:59,214.01155594078318,c
2021-06-23 00:00:00,229.07994049803074,
2021-06-23 10:00:00,224.41813767719214,
2021-06-23 10:30:00,209.05353917086813,
2021-06-23 12:00:00,212.71116634120244,
2021-06-23 13:30:00,225.9765108070428,
2021-06-23 15:00:00,206.4030811765424,
2021-06-23 15:30:30,206.4030811765424,
2021-06-23 23:59:59,202.0040351202133,c
2021-06-24 00:00:00,230.43684716076632,
2021-06-24 10:00:00,220.40978683460344,
2021-06-24 10:30:00,224.82082976057836,
2021-06-24 12:00:00,217.24579691335794,
2021-06-24 13:30:00,207.0925116757785,
2021-06-24 15:00:00,208.6321818078104,
2021-06-24 15:30:30,208.6321818078104,
2021-06-24 23:59:59,199.53633737463088,c
2021-06-25 00:00:00,203.406372945763,
2021-06-25 10:00:00,188.21953857473773,
2021-06-25 10:30:00,188.79682389808613,
2021-06-25 12:00:00,202.14309788389528,
2021-06-25 13:30:00,218.34074980364994,
2021-06-25 15:00:00,206.626348363724,
2021-06-25 15:30:30,206.626348363724,
2021-06-25 23:59:59,218.98957241309608,w
2021-06-28 00:00:00,204.59838580912992,
2021-06-28 10:00:00,214.42871560413596,
2021-06-28 10:30:00,218.2014123581016,
2021-06-28 12:00:00,233.23548680561635,
2021-06-28 13:30:00,223.28498394219423,
2021-06-28 15:00:00,220.14115176050154,
2021-06-28 15:30:30,220.14115176050154,
2021-06-28 23:59:59,220.09226633347726,c
2021-06-29 00:00:00,219.61330995178832,
2021-06-29 10:00:00,253.92543314553677,
2021-06-29 10:30:00,247.27692626650833,
2021-06-29 12:00:00,229.47230237221765,
2021-06-29 13:30:00,236.6681406298244,
2021-06-29 15:00:00,238.44088432361332,
2021-06-29 15:30:30,238.44088432361332,
2021-06-29 23:59:59,236.04382920851322,c
2021-06-30 00:00:00,238.00650977754503,
2021-06-30 10:00:00,214.48018825070585,
2021-06-30 10:30:00,231.9491353653625,
2021-06-30 12:00:00,239.9567979364183,
2021-06-30 13:30:00,240.56563093619388,
2021-06-30 15:00:00,236.77951500607196,
2021-06-30 15:30:30,236.77951500607196,
2021-06-30 23:59:59,226.82306203097096,c
2021-07-01 00:00:00,271.73054276528774,
2021-07-01 10:00:00,271.97180177224163,
2021-07-01 10:30:00,281.58115965840943,
2021-07-01 12:00:00,311.75269058712,
2021-07-01 13:30:00,315.58081586486014,
2021-07-01 15:00:00,307.3293324418519,
2021-07-01 15:30:30,307.3293324418519,
2021-07-01 23:59:59,298.97298424905375,c
2021-07-02 00:00:00,293.16782376367837,
2021-07-02 10:00:00,282.3309571797581,
2021-07-02 10:30:00,294.0456730734322,
2021-07-02 12:00:00,304.20568897262774,
2021-07-02 13:30:00,300.998106324319,
2021-07-02 15:00:00,301.6020310956442,
2021-07-02 15:30:30,301.6020310956442,
2021-07-02 23:59:59,295.5030758063299,w
