date,XIND_2021_Q1,meta
2021-02-19 00:00:00,648.2565768406776,
2021-02-19 10:00:00,626.9359282909605,
2021-02-19 10:30:00,638.1458524072758,
2021-02-19 12:00:00,633.0759487384762,
2021-02-19 13:30:00,603.6893438089855,
2021-02-19 15:00:00,605.8183903261597,
2021-02-19 15:30:30,605.8183903261597,
2021-02-19 23:59:59,609.5749478945063,w
2021-02-22 00:00:00,601.7532463009954,
2021-02-22 10:00:00,589.1465198074521,
2021-02-22 10:30:00,567.0854918579519,
2021-02-22 12:00:00,531.6643333416573,
2021-02-22 13:30:00,498.46253305079296,
2021-02-22 15:00:00,486.9899830090207,
2021-02-22 15:30:30,486.9899830090207,
2021-02-22 23:59:59,464.056665538396,c
2021-02-23 00:00:00,372.3203420119989,
2021-02-23 10:00:00,326.9375604535796,
2021-02-23 10:30:00,383.87221152196696,
2021-02-23 12:00:00,362.88853913477755,
2021-02-23 13:30:00,363.50924165039845,
2021-02-23 15:00:00,347.16376198892607,
2021-02-23 15:30:30,347.16376198892607,
2021-02-23 23:59:59,369.1009191716067,c
2021-02-24 00:00:00,380.7467463036167,
2021-02-24 10:00:00,330.3651698978018,
2021-02-24 10:30:00,311.671027558347,
2021-02-24 12:00:00,330.63208348003917,
2021-02-24 13:30:00,331.04336204237126,
2021-02-24 15:00:00,320.7404242620019,
2021-02-24 15:30:30,320.7404242620019,
2021-02-24 23:59:59,296.96460679933676,c
2021-02-25 00:00:00,274.15835322508644,
2021-02-25 10:00:00,255.1142243582225,
2021-02-25 10:30:00,250.18361844454603,
2021-02-25 12:00:00,231.37429790602107,
2021-02-25 13:30:00,225.25778987031288,
2021-02-25 15:00:00,216.1310173275515,
2021-02-25 15:30:30,216.1310173275515,
2021-02-25 23:59:59,219.3916261538517,c
2021-02-26 00:00:00,217.4866492426778,
2021-02-26 10:00:00,198.3618994450178,
2021-02-26 10:30:00,213.11945628631997,
2021-02-26 12:00:00,230.58819655754257,
2021-02-26 13:30:00,211.285609862794,
2021-02-26 15:00:00,208.56412257784586,
2021-02-26 15:30:30,208.56412257784586,s
2021-02-26 23:59:59,206.18361570285447,w
2021-03-01 00:00:00,198.61732544293056,
2021-03-01 10:00:00,185.40549926971414,
2021-03-01 10:30:00,184.39536681786092,
2021-03-01 12:00:00,184.38281056643916,
2021-03-01 13:30:00,159.03364251155165,
2021-03-01 15:00:00,121.3426713364264,
2021-03-01 15:30:30,121.3426713364264,
2021-03-01 23:59:59,103.76361461139516,c
2021-03-02 00:00:00,132.3733624081641,
2021-03-02 10:00:00,106.05506330207368,
2021-03-02 10:30:00,115.32793054295598,
2021-03-02 12:00:00,144.79709708800715,
2021-03-02 13:30:00,154.35380540969288,
2021-03-02 15:00:00,128.43519339441366,
2021-03-02 15:30:30,128.43519339441366,
2021-03-02 23:59:59,127.19477348445037,c
2021-03-03 00:00:00,146.64482139790266,
2021-03-03 10:00:00,68.57683327942846,
2021-03-03 10:30:00,52.491033727388526,
2021-03-03 12:00:00,52.08900139368939,
2021-03-03 13:30:00,23.032648464945737,
2021-03-03 15:00:00,13.047910861518744,
2021-03-03 15:30:30,13.047910861518744,
2021-03-03 23:59:59,-4.505546048069277,c
2021-03-04 00:00:00,-5.5114364185863,
2021-03-04 10:00:00,-42.05405512147934,
2021-03-04 10:30:00,-21.57700947292858,
2021-03-04 12:00:00,-14.019511938244364,
2021-03-04 13:30:00,-31.1749603155356,
2021-03-04 15:00:00,-19.689460295021036,
2021-03-04 15:30:30,-19.689460295021036,
2021-03-04 23:59:59,-26.922271837773792,c
2021-03-05 00:00:00,-58.03376916734203,
2021-03-05 10:00:00,-125.81804490382933,
2021-03-05 10:30:00,-148.13061408864723,
2021-03-05 12:00:00,-142.17973264155694,
2021-03-05 13:30:00,-116.94449989727093,
2021-03-05 15:00:00,-115.69365613271202,
2021-03-05 15:30:30,-115.69365613271202,
2021-03-05 23:59:59,-125.207895914392,w
2021-03-08 00:00:00,-132.31751391682894,
2021-03-08 10:00:00,-153.10582328655698,
2021-03-08 10:30:00,-143.36143857016168,
2021-03-08 12:00:00,-165.22660150824515,
2021-03-08 13:30:00,-208.05642539350254,
2021-03-08 15:00:00,-219.47293192086363,
2021-03-08 15:30:30,-219.47293192086363,
2021-03-08 23:59:59,-236.09867543316795,c
2021-03-09 00:00:00,-187.82702168094227,
2021-03-09 10:00:00,-121.72589547158975,
2021-03-09 10:30:00,-107.46908650460318,
2021-03-09 12:00:00,-143.39465305289355,
2021-03-09 13:30:00,-109.4202926272269,
2021-03-09 15:00:00,-117.77533516429992,
2021-03-09 15:30:30,-117.77533516429992,
2021-03-09 23:59:59,-100.61374839628024,c
2021-03-10 00:00:00,-74.40032157206178,
2021-03-10 10:00:00,-77.50672200622807,
2021-03-10 10:30:00,-103.1607607733672,
2021-03-10 12:00:00,-96.1478295312395,
2021-03-10 13:30:00,-116.71550811500833,
2021-03-10 15:00:00,-97.64915953226057,
2021-03-10 15:30:30,-97.64915953226057,
