date,MOAT_2022_Q4,meta
2022-11-11 00:00:00,89.83363948992883,
2022-11-11 10:00:00,92.43368461656769,
2022-11-11 10:30:00,100.60452302067824,
2022-11-11 12:00:00,93.0870392468355,
2022-11-11 13:30:00,83.68235620863948,
2022-11-11 15:00:00,79.91496631465054,
2022-11-11 15:30:30,79.91496631465054,u
2022-11-11 23:59:59,88.03499946825332,w
2022-11-14 00:00:00,78.44884066649252,
2022-11-14 10:00:00,34.96932051880759,
2022-11-14 10:30:00,27.053561324741565,
2022-11-14 12:00:00,6.826883088597299,
2022-11-14 13:30:00,0.8477702066447819,
2022-11-14 15:00:00,-5.612105465488469,
2022-11-14 15:30:30,-5.612105465488469,
2022-11-14 23:59:59,-1.0625814072541857,c
2022-11-15 00:00:00,36.441633514877026,
2022-11-15 10:00:00,8.802891970105236,
2022-11-15 10:30:00,-6.4799492463017145,
2022-11-15 12:00:00,-9.169564251023587,
2022-11-15 13:30:00,-17.083264603010605,
2022-11-15 15:00:00,-17.94767813216413,
2022-11-15 15:30:30,-17.94767813216413,
2022-11-15 23:59:59,-34.98808414586449,c
2022-11-16 00:00:00,-41.32116711178827,
2022-11-16 10:00:00,-49.37794308936503,
2022-11-16 10:30:00,-46.84565632863706,
2022-11-16 12:00:00,-46.80982628727662,
2022-11-16 13:30:00,-55.27276779374216,
2022-11-16 15:00:00,-52.20294656123667,
2022-11-16 15:30:30,-52.20294656123667,
2022-11-16 23:59:59,-52.13542232988317,c
2022-11-17 00:00:00,-58.981051065489964,
2022-11-17 10:00:00,-59.99616544360617,
2022-11-17 10:30:00,-44.124271586209375,
2022-11-17 12:00:00,-47.12569754952983,
2022-11-17 13:30:00,-49.62893447922056,
2022-11-17 15:00:00,-48.77478143164035,
2022-11-17 15:30:30,-48.77478143164035,
2022-11-17 23:59:59,-56.16196924981534,c
2022-11-18 00:00:00,-49.56732197460656,
2022-11-18 10:00:00,-48.930545576112195,
2022-11-18 10:30:00,-54.516540408435276,
2022-11-18 12:00:00,-72.30732515131581,
2022-11-18 13:30:00,-72.47971883061871,
2022-11-18 15:00:00,-60.33869678944711,
2022-11-18 15:30:30,-60.33869678944711,
2022-11-18 23:59:59,-54.986873811127,w
2022-11-21 00:00:00,-48.65526189734777,
2022-11-21 10:00:00,-36.32075581231288,
2022-11-21 10:30:00,-50.816214982665656,
2022-11-21 12:00:00,-52.953012778637515,
2022-11-21 13:30:00,-61.40205783423869,
2022-11-21 15:00:00,-63.33308039456324,
2022-11-21 15:30:30,-63.33308039456324,
2022-11-21 23:59:59,-61.64758769821748,c
2022-11-22 00:00:00,-72.61332949067327,
2022-11-22 10:00:00,-63.02957645000862,
2022-11-22 10:30:00,-77.58130547227017,
2022-11-22 12:00:00,-101.6966450794747,
2022-11-22 13:30:00,-93.79779674422656,
2022-11-22 15:00:00,-85.7899206619199,
2022-11-22 15:30:30,-85.7899206619199,
2022-11-22 23:59:59,-88.23628026994112,c
2022-11-23 00:00:00,-91.60274722957905,
2022-11-23 10:00:00,-71.2575438452119,
2022-11-23 10:30:00,-57.15255316440681,
2022-11-23 12:00:00,-48.5929767565317,
2022-11-23 13:30:00,-61.278449503854006,
2022-11-23 15:00:00,-64.37754730889509,
2022-11-23 15:30:30,-64.37754730889509,
2022-11-23 23:59:59,-55.601588272877564,c
2022-11-24 00:00:00,-55.601588272877564,
2022-11-24 10:00:00,-55.601588272877564,
2022-11-24 10:30:00,-55.601588272877564,
2022-11-24 12:00:00,-55.601588272877564,
2022-11-24 13:30:00,-55.601588272877564,
2022-11-24 15:00:00,-55.601588272877564,
2022-11-24 15:30:30,-55.601588272877564,
2022-11-24 23:59:59,-55.601588272877564,c
2022-11-25 00:00:00,-42.66959634686236,
2022-11-25 10:00:00,-53.38304455359321,
2022-11-25 10:30:00,-49.309537912162796,
2022-11-25 12:00:00,-56.14964126534858,
2022-11-25 13:30:00,-56.14964126534858,
2022-11-25 15:00:00,-56.14964126534858,
2022-11-25 15:30:30,-56.14964126534858,
2022-11-25 23:59:59,-60.720026546637655,w
2022-11-28 00:00:00,-36.65740073320279,
2022-11-28 10:00:00,-76.50614659221253,
2022-11-28 10:30:00,-58.3892835807647,
2022-11-28 12:00:00,-57.6399371061209,
2022-11-28 13:30:00,-60.656565571553244,
2022-11-28 15:00:00,-56.90131221118429,
2022-11-28 15:30:30,-56.90131221118429,
2022-11-28 23:59:59,-51.76907251842914,c
2022-11-29 00:00:00,-57.12451697757689,
2022-11-29 10:00:00,-24.310882073375694,
2022-11-29 10:30:00,-23.547180572443096,
2022-11-29 12:00:00,-31.92575192077851,
2022-11-29 13:30:00,-26.847679663706117,
2022-11-29 15:00:00,-21.144769728306187,
2022-11-29 15:30:30,-21.144769728306187,
2022-11-29 23:59:59,-27.389748170131497,c
2022-11-30 00:00:00,-45.77679672193045,
2022-11-30 10:00:00,-74.20065357067011,
2022-11-30 10:30:00,-84.72592715832491,
2022-11-30 12:00:00,-66.23077872074686,
2022-11-30 13:30:00,-59.99769045210087,
2022-11-30 15:00:00,-23.06857630162972,
2022-11-30 15:30:30,-23.06857630162972,m
2022-11-30 23:59:59,4.498770414831597,c
2022-12-01 00:00:00,-27.123309826194486,
2022-12-01 10:00:00,-54.12958284475894,
2022-12-01 10:30:00,-60.2798624613726,
2022-12-01 12:00:00,-40.506022486021266,
2022-12-01 13:30:00,-45.4023934658253,
2022-12-01 15:00:00,-24.36108132959953,
2022-12-01 15:30:30,-24.36108132959953,
2022-12-01 23:59:59,-20.39965902262651,c
2022-12-02 00:00:00,-51.74135340860556,
2022-12-02 10:00:00,-49.24297513916213,
2022-12-02 10:30:00,-53.376085707486425,
2022-12-02 12:00:00,-53.50862986409089,
2022-12-02 13:30:00,-40.83474489553396,
2022-12-02 15:00:00,-17.95314390800985,
2022-12-02 15:30:30,-17.95314390800985,
2022-12-02 23:59:59,-34.42695463984586,w
2022-12-05 00:00:00,-31.682675589363612,
2022-12-05 10:00:00,-48.08035972689356,
2022-12-05 10:30:00,-39.17732230337435,
2022-12-05 12:00:00,-31.137313431181894,
2022-12-05 13:30:00,-14.994118305537995,
2022-12-05 15:00:00,-15.199049818633512,
2022-12-05 15:30:30,-15.199049818633512,
2022-12-05 23:59:59,-16.580931724418008,c
2022-12-06 00:00:00,-29.12428593672604,
2022-12-06 10:00:00,-26.144092859390753,
2022-12-06 10:30:00,-34.18782948143604,
2022-12-06 12:00:00,-43.167575007276355,
2022-12-06 13:30:00,-39.97074401270686,
2022-12-06 15:00:00,-41.24295302484944,
2022-12-06 15:30:30,-41.24295302484944,s
2022-12-06 23:59:59,-30.544829898248906,c
2022-12-07 00:00:00,-26.595142976467628,
2022-12-07 10:00:00,-51.86375411797542,
2022-12-07 10:30:00,-38.21643733030896,
2022-12-07 12:00:00,-25.45250417443674,
2022-12-07 13:30:00,-27.207433312512705,
2022-12-07 15:00:00,-33.559259838308435,
2022-12-07 15:30:30,-33.559259838308435,
2022-12-07 23:59:59,-27.44347670817166,c
2022-12-08 00:00:00,-40.05916567626019,
2022-12-08 10:00:00,-53.5332645659451,
2022-12-08 10:30:00,-53.80213964703722,
2022-12-08 12:00:00,-40.65586761161717,
2022-12-08 13:30:00,-31.240341647080925,
2022-12-08 15:00:00,-35.27037362441786,
2022-12-08 15:30:30,-35.27037362441786,
2022-12-08 23:59:59,-42.86430351824583,c
2022-12-09 00:00:00,-36.24487751497537,
2022-12-09 10:00:00,-29.782368957466872,
2022-12-09 10:30:00,-25.026133042247693,
2022-12-09 12:00:00,-7.566080926767768,
2022-12-09 13:30:00,-4.557526502153905,
2022-12-09 15:00:00,-13.283185317382106,
2022-12-09 15:30:30,-13.283185317382106,
