date,MORN_2021_Q2,meta
2021-05-21 00:00:00,-2.805718622807035,
2021-05-21 10:00:00,-13.482548985828316,
2021-05-21 10:30:00,-17.301596628681978,
2021-05-21 12:00:00,-16.302697010777365,
2021-05-21 13:30:00,-12.796479522958862,
2021-05-21 15:00:00,-11.626667519881266,
2021-05-21 15:30:30,-11.626667519881266,
2021-05-21 23:59:59,-8.963998047344717,w
2021-05-24 00:00:00,-11.909999412131924,
2021-05-24 10:00:00,-5.017659714632487,
2021-05-24 10:30:00,-10.745483107527662,
2021-05-24 12:00:00,-6.8837582241852715,
2021-05-24 13:30:00,-5.946915826756481,
2021-05-24 15:00:00,-7.360256237129761,
2021-05-24 15:30:30,-7.360256237129761,
2021-05-24 23:59:59,-6.264221112720747,c
2021-05-25 00:00:00,-1.676147706512893,
2021-05-25 10:00:00,-6.334165871081609,
2021-05-25 10:30:00,-3.7279707446499515,
2021-05-25 12:00:00,-1.0033329732852962,
2021-05-25 13:30:00,-2.6054854710893096,
2021-05-25 15:00:00,3.2476687855155433,
2021-05-25 15:30:30,3.2476687855155433,
2021-05-25 23:59:59,5.7485733003887844,c
2021-05-26 00:00:00,-0.5226085797661426,
2021-05-26 10:00:00,13.92408145888146,
2021-05-26 10:30:00,16.80220321653485,
2021-05-26 12:00:00,19.93445485029224,
2021-05-26 13:30:00,18.755655560656123,
2021-05-26 15:00:00,26.309719396871515,
2021-05-26 15:30:30,26.309719396871515,
2021-05-26 23:59:59,24.81287564529066,c
2021-05-27 00:00:00,19.197774144591676,
2021-05-27 10:00:00,18.43464638269552,
2021-05-27 10:30:00,14.8127285749066,
2021-05-27 12:00:00,14.923707638744986,
2021-05-27 13:30:00,21.531178969892153,
2021-05-27 15:00:00,28.523072937417055,
2021-05-27 15:30:30,28.523072937417055,m
2021-05-27 23:59:59,36.3260356729902,c
2021-05-28 00:00:00,39.73193302085804,
2021-05-28 10:00:00,48.823639657826675,
2021-05-28 10:30:00,39.9804252353299,
2021-05-28 12:00:00,32.793220422919944,
2021-05-28 13:30:00,39.924453356945946,
2021-05-28 15:00:00,41.116887909846014,
2021-05-28 15:30:30,41.116887909846014,
2021-05-28 23:59:59,37.095211773219035,w
2021-05-31 00:00:00,37.095211773219035,
2021-05-31 10:00:00,37.095211773219035,
2021-05-31 10:30:00,37.095211773219035,
2021-05-31 12:00:00,37.095211773219035,
2021-05-31 13:30:00,37.095211773219035,
2021-05-31 15:00:00,37.095211773219035,
2021-05-31 15:30:30,37.095211773219035,s
2021-05-31 23:59:59,37.095211773219035,c
2021-06-01 00:00:00,31.939439664244105,
2021-06-01 10:00:00,31.49242009665329,
2021-06-01 10:30:00,27.272338593929135,
2021-06-01 12:00:00,28.167300230221713,
2021-06-01 13:30:00,39.07328919663075,
2021-06-01 15:00:00,31.989507497525892,
2021-06-01 15:30:30,31.989507497525892,
2021-06-01 23:59:59,29.409852125428415,c
2021-06-02 00:00:00,24.98073594545542,
