date,AS_TWDP_2022_Q1,meta
2022-02-23 00:00:00,-486.3980372252536,
2022-02-23 01:00:00,-486.3980372252536,
2022-02-23 02:30:00,-486.3980372252536,
2022-02-23 03:00:00,-486.3980372252536,
2022-02-23 18:30:00,-486.3980372252536,
2022-02-23 20:00:00,-486.3980372252536,
2022-02-23 23:00:00,-397.53560692219935,
2022-02-23 23:59:59,-327.98507522524505,c
2022-02-24 00:00:00,-318.1455689784707,
2022-02-24 01:00:00,-318.1455689784707,
2022-02-24 02:30:00,-318.1455689784707,
2022-02-24 03:00:00,-318.1455689784707,
2022-02-24 18:30:00,-318.1455689784707,
2022-02-24 20:00:00,-318.1455689784707,
2022-02-24 23:00:00,-109.27233054053295,
2022-02-24 23:59:59,-121.95370666016652,c
2022-02-25 00:00:00,-117.16462469443377,
2022-02-25 01:00:00,-117.16462469443377,
2022-02-25 02:30:00,-117.16462469443377,
2022-02-25 03:00:00,-117.16462469443377,
2022-02-25 18:30:00,-117.16462469443377,
2022-02-25 20:00:00,-117.16462469443377,
2022-02-25 23:00:00,-117.16462469443377,
2022-02-25 23:59:59,-120.45503824991602,w
2022-02-28 00:00:00,-120.45503824991602,
2022-02-28 01:00:00,-120.45503824991602,
2022-02-28 02:30:00,-120.45503824991602,
2022-02-28 03:00:00,-120.45503824991602,
2022-02-28 18:30:00,-120.45503824991602,
2022-02-28 20:00:00,-120.45503824991602,
2022-02-28 23:00:00,-130.37972286659624,
2022-02-28 23:59:59,-130.37972286659624,c
2022-03-01 00:00:00,-152.11435663401699,
2022-03-01 01:00:00,-152.11435663401699,
2022-03-01 02:30:00,-152.11435663401699,
2022-03-01 03:00:00,-152.11435663401699,
2022-03-01 18:30:00,-152.11435663401699,
2022-03-01 20:00:00,-152.11435663401699,
2022-03-01 23:00:00,-98.22454585572495,
2022-03-01 23:59:59,-115.06686014395655,c
2022-03-02 00:00:00,-97.53477846217356,
2022-03-02 01:00:00,-97.53477846217356,
2022-03-02 02:30:00,-97.53477846217356,
2022-03-02 03:00:00,-97.53477846217356,
2022-03-02 18:30:00,-97.53477846217356,
2022-03-02 20:00:00,-97.53477846217356,
2022-03-02 23:00:00,-84.759408303687,
2022-03-02 23:59:59,-77.56093775223462,c
2022-03-03 00:00:00,-95.32491079176725,
2022-03-03 01:00:00,-95.32491079176725,
2022-03-03 02:30:00,-95.32491079176725,
2022-03-03 03:00:00,-95.32491079176725,
2022-03-03 18:30:00,-95.32491079176725,
2022-03-03 20:00:00,-95.32491079176725,
2022-03-03 23:00:00,-43.70710504945146,
2022-03-03 23:59:59,-41.509046357708485,c
2022-03-04 00:00:00,-31.523942836905917,
2022-03-04 01:00:00,-31.523942836905917,
2022-03-04 02:30:00,-31.523942836905917,
2022-03-04 03:00:00,-31.523942836905917,
2022-03-04 18:30:00,-31.523942836905917,
2022-03-04 20:00:00,-31.523942836905917,
2022-03-04 23:00:00,-31.523942836905917,
2022-03-04 23:59:59,0.0,a
2022-03-07 00:00:00,181.330398113324,
2022-03-07 01:00:00,181.330398113324,
2022-03-07 02:30:00,181.330398113324,
2022-03-07 03:00:00,181.330398113324,
2022-03-07 18:30:00,181.330398113324,
2022-03-07 20:00:00,181.330398113324,
2022-03-07 23:00:00,72.4106161547711,
2022-03-07 23:59:59,83.9083754395283,c
2022-03-08 00:00:00,114.20545208570411,
2022-03-08 01:00:00,114.20545208570411,
2022-03-08 02:30:00,114.20545208570411,
2022-03-08 03:00:00,114.20545208570411,
2022-03-08 18:30:00,114.20545208570411,
2022-03-08 20:00:00,114.20545208570411,
2022-03-08 23:00:00,-242.70935266476727,
2022-03-08 23:59:59,-244.4714715765076,c
2022-03-09 00:00:00,-374.4551186510603,
2022-03-09 01:00:00,-374.4551186510603,
2022-03-09 02:30:00,-374.4551186510603,
2022-03-09 03:00:00,-374.4551186510603,
2022-03-09 18:30:00,-374.4551186510603,
2022-03-09 20:00:00,-374.4551186510603,
2022-03-09 23:00:00,-400.3178565097901,
2022-03-09 23:59:59,-334.9804852732309,c
2022-03-10 00:00:00,-517.0216206452678,
2022-03-10 01:00:00,-517.0216206452678,
2022-03-10 02:30:00,-517.0216206452678,
2022-03-10 03:00:00,-517.0216206452678,
2022-03-10 18:30:00,-517.0216206452678,
2022-03-10 20:00:00,-517.0216206452678,
2022-03-10 23:00:00,-602.3538758889513,
2022-03-10 23:59:59,-611.988438558154,c
2022-03-11 00:00:00,-606.6792904425879,
2022-03-11 01:00:00,-606.6792904425879,
2022-03-11 02:30:00,-606.6792904425879,
2022-03-11 03:00:00,-606.6792904425879,
2022-03-11 18:30:00,-606.6792904425879,
2022-03-11 20:00:00,-606.6792904425879,
2022-03-11 23:00:00,-606.6792904425879,
2022-03-11 23:59:59,-628.8315597358314,w
0,-628.8315597358314,
0,-628.8315597358314,
0,-628.8315597358314,
0,-628.8315597358314,
0,-628.8315597358314,
0,-628.8315597358314,
0,-628.8315597358314,
0,-628.8315597358314,
2022-03-14 00:00:00,-556.6593642802154,
2022-03-14 01:00:00,-557.1630544669492,
2022-03-14 02:30:00,-557.1630544669492,
2022-03-14 03:00:00,-557.1630544669492,
2022-03-14 18:30:00,-557.1630544669492,
2022-03-14 20:00:00,-557.1630544669492,
2022-03-14 23:00:00,-511.9772838048975,
2022-03-14 23:59:59,-522.3100799095796,c
2022-03-15 00:00:00,-549.5384238489751,
2022-03-15 01:00:00,-558.6646854772448,
2022-03-15 02:30:00,-558.6646854772448,
2022-03-15 03:00:00,-558.6646854772448,
2022-03-15 18:30:00,-558.6646854772448,
2022-03-15 20:00:00,-558.6646854772448,
2022-03-15 23:00:00,-465.3535921366001,
2022-03-15 23:59:59,-423.7794048129467,c
2022-03-16 00:00:00,-441.80673578840515,
2022-03-16 01:00:00,-380.2761574012411,
2022-03-16 02:30:00,-380.2761574012411,
2022-03-16 03:00:00,-380.2761574012411,
2022-03-16 18:30:00,-380.2761574012411,
2022-03-16 20:00:00,-380.2761574012411,
2022-03-16 23:00:00,-271.8393434940276,
2022-03-16 23:59:59,-308.85944256709854,c
2022-03-17 00:00:00,-331.41080102721844,
2022-03-17 01:00:00,-321.6968159715625,
2022-03-17 02:30:00,-321.6968159715625,
2022-03-17 03:00:00,-321.6968159715625,
2022-03-17 18:30:00,-321.6968159715625,
2022-03-17 20:00:00,-321.6968159715625,
2022-03-17 23:00:00,-106.43754750827156,
2022-03-17 23:59:59,-104.67519833480901,c
2022-03-18 00:00:00,-91.57695201856268,
2022-03-18 01:00:00,-91.50406404318073,
2022-03-18 02:30:00,-91.50406404318073,
2022-03-18 03:00:00,-91.50406404318073,
2022-03-18 18:30:00,-91.50406404318073,
2022-03-18 20:00:00,-91.50406404318073,
2022-03-18 23:00:00,-91.50406404318073,
2022-03-18 23:59:59,-241.5287741667389,w
2022-03-21 00:00:00,-85.33557615270502,
2022-03-21 01:00:00,-78.080457919747,
2022-03-21 02:30:00,-78.080457919747,
2022-03-21 03:00:00,-78.080457919747,
2022-03-21 18:30:00,-78.080457919747,
2022-03-21 20:00:00,-78.080457919747,
2022-03-21 23:00:00,213.7421269504889,
2022-03-21 23:59:59,203.59813241262327,c
2022-03-22 00:00:00,224.828129322344,
2022-03-22 01:00:00,186.45299296243593,
2022-03-22 02:30:00,186.45299296243593,
2022-03-22 03:00:00,186.45299296243593,
2022-03-22 18:30:00,186.45299296243593,
2022-03-22 20:00:00,186.45299296243593,
2022-03-22 23:00:00,268.1285342310871,
2022-03-22 23:59:59,295.41616436311733,c
2022-03-23 00:00:00,271.7332081311688,
2022-03-23 01:00:00,260.96714842160145,
2022-03-23 02:30:00,260.96714842160145,
2022-03-23 03:00:00,260.96714842160145,
2022-03-23 18:30:00,260.96714842160145,
2022-03-23 20:00:00,260.96714842160145,
2022-03-23 23:00:00,343.090521380941,
2022-03-23 23:59:59,339.24830245220255,c
2022-03-24 00:00:00,320.27344816225013,
2022-03-24 01:00:00,336.8971354353084,
2022-03-24 02:30:00,336.8971354353084,
2022-03-24 03:00:00,336.8971354353084,
2022-03-24 18:30:00,336.8971354353084,
2022-03-24 20:00:00,336.8971354353084,
2022-03-24 23:00:00,415.04243554765526,
2022-03-24 23:59:59,443.95887766674605,e
2022-03-25 00:00:00,416.199122194158,
2022-03-25 01:00:00,426.9253495650055,
2022-03-25 02:30:00,426.9253495650055,
2022-03-25 03:00:00,426.9253495650055,
2022-03-25 18:30:00,426.9253495650055,
2022-03-25 20:00:00,426.9253495650055,
2022-03-25 23:00:00,426.9253495650055,
2022-03-25 23:59:59,467.1587856685278,w
2022-03-28 00:00:00,368.73120850569967,
2022-03-28 01:00:00,336.9189533683307,
2022-03-28 02:30:00,336.9189533683307,
2022-03-28 03:00:00,336.9189533683307,
2022-03-28 18:30:00,336.9189533683307,
2022-03-28 20:00:00,336.9189533683307,
2022-03-28 23:00:00,392.6241039059055,
2022-03-28 23:59:59,398.84259987226915,c
2022-03-29 00:00:00,384.939178865694,
2022-03-29 01:00:00,386.6524285455703,
2022-03-29 02:30:00,386.6524285455703,
2022-03-29 03:00:00,386.6524285455703,
2022-03-29 18:30:00,386.6524285455703,
2022-03-29 20:00:00,386.6524285455703,
2022-03-29 23:00:00,401.00180279833285,
2022-03-29 23:59:59,411.53752238977313,c
2022-03-30 00:00:00,387.7929277665635,
2022-03-30 01:00:00,374.22417193558204,
2022-03-30 02:30:00,374.22417193558204,
2022-03-30 03:00:00,374.22417193558204,
2022-03-30 18:30:00,374.22417193558204,
2022-03-30 20:00:00,374.22417193558204,
2022-03-30 23:00:00,443.16440281851374,
2022-03-30 23:59:59,458.7972871894308,c
2022-03-31 00:00:00,447.1422878040712,
2022-03-31 01:00:00,416.2189361736873,
2022-03-31 02:30:00,416.2189361736873,
2022-03-31 03:00:00,416.2189361736873,
2022-03-31 18:30:00,416.2189361736873,
2022-03-31 20:00:00,416.2189361736873,
2022-03-31 23:00:00,450.2179579693966,
2022-03-31 23:59:59,455.39607685139026,c
2022-04-01 00:00:00,465.7501864511719,
2022-04-01 01:00:00,475.08319101237157,
2022-04-01 02:30:00,475.08319101237157,
2022-04-01 03:00:00,475.08319101237157,
2022-04-01 18:30:00,475.08319101237157,
2022-04-01 20:00:00,475.08319101237157,
2022-04-01 23:00:00,475.08319101237157,
2022-04-01 23:59:59,488.6498551078603,w
2022-04-04 00:00:00,488.6498551078603,
2022-04-04 01:00:00,488.6498551078603,
2022-04-04 02:30:00,488.6498551078603,
2022-04-04 03:00:00,488.6498551078603,
2022-04-04 18:30:00,488.6498551078603,
2022-04-04 20:00:00,488.6498551078603,
2022-04-04 23:00:00,488.6498551078603,
2022-04-04 23:59:59,488.6498551078603,c
2022-04-05 00:00:00,488.6498551078603,
2022-04-05 01:00:00,488.6498551078603,
2022-04-05 02:30:00,488.6498551078603,
2022-04-05 03:00:00,488.6498551078603,
2022-04-05 18:30:00,488.6498551078603,
2022-04-05 20:00:00,488.6498551078603,
2022-04-05 23:00:00,557.7369961626878,
2022-04-05 23:59:59,557.7369961626878,c
2022-04-06 00:00:00,557.4766361760067,
2022-04-06 01:00:00,610.4519948431971,
2022-04-06 02:30:00,610.4519948431971,
2022-04-06 03:00:00,610.4519948431971,
2022-04-06 18:30:00,610.4519948431971,
2022-04-06 20:00:00,610.4519948431971,
2022-04-06 23:00:00,777.9231529562871,
2022-04-06 23:59:59,814.5269967625222,c
2022-04-07 00:00:00,821.9753198696162,
2022-04-07 01:00:00,853.4462885866465,
2022-04-07 02:30:00,853.4462885866465,
2022-04-07 03:00:00,853.4462885866465,
2022-04-07 18:30:00,853.4462885866465,
2022-04-07 20:00:00,853.4462885866465,
2022-04-07 23:00:00,907.8321236546776,
2022-04-07 23:59:59,903.7076205453209,c
2022-04-08 00:00:00,892.1873739728708,
2022-04-08 01:00:00,899.736372584814,
2022-04-08 02:30:00,899.736372584814,
2022-04-08 03:00:00,899.736372584814,
2022-04-08 18:30:00,899.736372584814,
2022-04-08 20:00:00,899.736372584814,
2022-04-08 23:00:00,899.736372584814,
2022-04-08 23:59:59,926.5258275737274,w
2022-04-11 00:00:00,1129.0728289671763,
2022-04-11 01:00:00,1143.6531797649398,
2022-04-11 02:30:00,1143.6531797649398,
2022-04-11 03:00:00,1143.6531797649398,
2022-04-11 18:30:00,1143.6531797649398,
2022-04-11 20:00:00,1143.6531797649398,
2022-04-11 23:00:00,934.9517359866077,
2022-04-11 23:59:59,996.7096062066014,c
2022-04-12 00:00:00,1025.5589220408854,
2022-04-12 01:00:00,1011.9985584943186,
2022-04-12 02:30:00,1011.9985584943186,
2022-04-12 03:00:00,1011.9985584943186,
2022-04-12 18:30:00,1011.9985584943186,
2022-04-12 20:00:00,1011.9985584943186,
2022-04-12 23:00:00,1073.26171889675,
2022-04-12 23:59:59,1088.7550632119915,c
2022-04-13 00:00:00,1075.0737025578192,
2022-04-13 01:00:00,1056.084561804894,
2022-04-13 02:30:00,1056.084561804894,
2022-04-13 03:00:00,1056.084561804894,
2022-04-13 18:30:00,1056.084561804894,
2022-04-13 20:00:00,1056.084561804894,
2022-04-13 23:00:00,1122.7626286893726,
2022-04-13 23:59:59,1101.6586620263279,c
2022-04-14 00:00:00,1092.1413280511404,
2022-04-14 01:00:00,1101.238117706417,
2022-04-14 02:30:00,1101.238117706417,
2022-04-14 03:00:00,1101.238117706417,
2022-04-14 18:30:00,1101.238117706417,
2022-04-14 20:00:00,1101.238117706417,
2022-04-14 23:00:00,1101.238117706417,
2022-04-14 23:59:59,1121.9673780728388,c
