date,IBB_2021_Q4,meta
2021-11-19 00:00:00,323.0928450249156,
2021-11-19 10:00:00,350.2617611102636,
2021-11-19 10:30:00,311.15638424244685,
2021-11-19 12:00:00,318.0298681758503,
2021-11-19 13:30:00,312.77703813783944,
2021-11-19 15:00:00,287.336190416936,
2021-11-19 15:30:30,287.336190416936,
2021-11-19 23:59:59,277.88130649537163,w
2021-11-22 00:00:00,255.73158786898287,
2021-11-22 10:00:00,182.97287254765646,
2021-11-22 10:30:00,162.5646208196181,
2021-11-22 12:00:00,69.82343108344213,
2021-11-22 13:30:00,70.17342210396998,
2021-11-22 15:00:00,57.91702605209886,
2021-11-22 15:30:30,57.91702605209886,u
2021-11-22 23:59:59,41.66349308216621,c
2021-11-23 00:00:00,54.08078133938153,
2021-11-23 10:00:00,45.36878048982908,
2021-11-23 10:30:00,-0.9709664196494145,
2021-11-23 12:00:00,-12.896604198730628,
2021-11-23 13:30:00,-38.64766381962512,
2021-11-23 15:00:00,-46.784724005668224,
2021-11-23 15:30:30,-46.784724005668224,
2021-11-23 23:59:59,-56.95930143554267,c
2021-11-24 00:00:00,-42.7623592777783,
2021-11-24 10:00:00,-104.6483146908421,
2021-11-24 10:30:00,-99.74232933943381,
2021-11-24 12:00:00,-80.6574745780856,
2021-11-24 13:30:00,-91.7326064653407,
2021-11-24 15:00:00,-94.07687047565062,
2021-11-24 15:30:30,-94.07687047565062,
2021-11-24 23:59:59,-92.55717831866508,c
2021-11-25 00:00:00,-92.55717831866508,
2021-11-25 10:00:00,-92.55717831866508,
2021-11-25 10:30:00,-92.55717831866508,
2021-11-25 12:00:00,-92.55717831866508,
2021-11-25 13:30:00,-92.55717831866508,
2021-11-25 15:00:00,-92.55717831866508,
2021-11-25 15:30:30,-92.55717831866508,
2021-11-25 23:59:59,-92.55717831866508,c
2021-11-26 00:00:00,-157.68447407427604,
2021-11-26 10:00:00,-95.51898156471182,
2021-11-26 10:30:00,-86.55827625763939,
2021-11-26 12:00:00,-89.72219799812413,
2021-11-26 13:30:00,-89.72219799812413,
2021-11-26 15:00:00,-89.72219799812413,
2021-11-26 15:30:30,-89.72219799812413,
2021-11-26 23:59:59,-79.59520700414308,w
2021-11-29 00:00:00,-32.72850257412615,
2021-11-29 10:00:00,-72.85752837455435,
2021-11-29 10:30:00,-72.06138447987169,
2021-11-29 12:00:00,-57.961936318641285,
2021-11-29 13:30:00,-67.13186085806564,
2021-11-29 15:00:00,-58.01801253843315,
2021-11-29 15:30:30,-58.01801253843315,
2021-11-29 23:59:59,-77.72264495261742,c
2021-11-30 00:00:00,-61.504070010374136,
2021-11-30 10:00:00,-37.93421768743276,
2021-11-30 10:30:00,-50.859523567311086,
2021-11-30 12:00:00,-56.18291625646316,
2021-11-30 13:30:00,-66.14850149308526,
2021-11-30 15:00:00,-38.878201890383636,
2021-11-30 15:30:30,-38.878201890383636,s
2021-11-30 23:59:59,-8.866930379284355,c
2021-12-01 00:00:00,12.634187775038086,
2021-12-01 10:00:00,-40.97445908349395,
2021-12-01 10:30:00,-57.26693698727672,
2021-12-01 12:00:00,-51.82025735313613,
2021-12-01 13:30:00,-42.70725196184161,
2021-12-01 15:00:00,-56.518730026864034,
2021-12-01 15:30:30,-56.518730026864034,
2021-12-01 23:59:59,-43.89820170717921,c
2021-12-02 00:00:00,-4.2231846080298965,
2021-12-02 10:00:00,-32.52227078200566,
2021-12-02 10:30:00,-56.71786926338897,
2021-12-02 12:00:00,-38.95271395914912,
2021-12-02 13:30:00,-26.83597927633555,
2021-12-02 15:00:00,21.931487761118703,
2021-12-02 15:30:30,21.931487761118703,
2021-12-02 23:59:59,21.0888442430973,c
2021-12-03 00:00:00,32.59303999662197,
2021-12-03 10:00:00,-11.300694145380959,
2021-12-03 10:30:00,-15.481281030770504,
2021-12-03 12:00:00,-9.178541086477793,
2021-12-03 13:30:00,2.141507504860357,
2021-12-03 15:00:00,4.407051397500666,
2021-12-03 15:30:30,4.407051397500666,
2021-12-03 23:59:59,0.0,a
2021-12-06 00:00:00,47.807502648291006,
2021-12-06 10:00:00,55.63952891310731,
2021-12-06 10:30:00,71.09776620779002,
2021-12-06 12:00:00,130.46668308103716,
2021-12-06 13:30:00,115.93305560189151,
2021-12-06 15:00:00,116.20919044057405,
2021-12-06 15:30:30,116.20919044057405,
2021-12-06 23:59:59,91.4288120481821,c
2021-12-07 00:00:00,55.92846326599414,
2021-12-07 10:00:00,105.89490705376079,
2021-12-07 10:30:00,138.82010414971248,
2021-12-07 12:00:00,157.91239755703046,
2021-12-07 13:30:00,166.20257834245015,
2021-12-07 15:00:00,142.34177621328186,
2021-12-07 15:30:30,142.34177621328186,
2021-12-07 23:59:59,119.44820948655689,c
2021-12-08 00:00:00,103.02666098429353,
2021-12-08 10:00:00,153.49537481688182,
2021-12-08 10:30:00,167.0897600277098,
2021-12-08 12:00:00,189.96487961369186,
2021-12-08 13:30:00,193.5812260490707,
2021-12-08 15:00:00,167.02323690291487,
2021-12-08 15:30:30,167.02323690291487,
2021-12-08 23:59:59,167.23880985463697,c
2021-12-09 00:00:00,153.06995738575714,
2021-12-09 10:00:00,170.9150186291977,
2021-12-09 10:30:00,167.75945714437924,
2021-12-09 12:00:00,180.9446553160303,
2021-12-09 13:30:00,175.33641678683708,
2021-12-09 15:00:00,164.20811385872648,
2021-12-09 15:30:30,164.20811385872648,
2021-12-09 23:59:59,140.76537581655106,c
2021-12-10 00:00:00,124.6486440501136,
2021-12-10 10:00:00,149.14923194027523,
2021-12-10 10:30:00,161.26004294035548,
2021-12-10 12:00:00,146.24365615003887,
2021-12-10 13:30:00,160.06613389552743,
2021-12-10 15:00:00,144.3786050111605,
2021-12-10 15:30:30,144.3786050111605,
2021-12-10 23:59:59,108.56984471255487,w
2021-12-13 00:00:00,111.93296380439702,
2021-12-13 10:00:00,194.01747194009036,
2021-12-13 10:30:00,131.58986529496417,
2021-12-13 12:00:00,77.10102513995557,
2021-12-13 13:30:00,53.75547899739436,
2021-12-13 15:00:00,74.61096888677784,
2021-12-13 15:30:30,74.61096888677784,
2021-12-13 23:59:59,54.59300560565046,c
2021-12-14 00:00:00,59.131648941995934,
2021-12-14 10:00:00,59.308311522091344,
2021-12-14 10:30:00,39.935236407974855,
2021-12-14 12:00:00,32.84391897063409,
2021-12-14 13:30:00,19.935842602732762,
2021-12-14 15:00:00,32.68783807532654,
2021-12-14 15:30:30,32.68783807532654,
2021-12-14 23:59:59,28.735007739175046,c
2021-12-15 00:00:00,66.13093847434357,
2021-12-15 10:00:00,32.58301840573165,
2021-12-15 10:30:00,0.7483269666660703,
2021-12-15 12:00:00,-25.416683774208693,
2021-12-15 13:30:00,-49.87890298298825,
2021-12-15 15:00:00,-13.45413158151527,
2021-12-15 15:30:30,-13.45413158151527,
2021-12-15 23:59:59,-16.41474806702027,c
2021-12-16 00:00:00,-37.06645057061077,
2021-12-16 10:00:00,47.35477184412795,
2021-12-16 10:30:00,31.124396645475315,
2021-12-16 12:00:00,-2.1624949546132086,
2021-12-16 13:30:00,-6.100066173599856,
2021-12-16 15:00:00,-22.481020654785326,
2021-12-16 15:30:30,-22.481020654785326,
2021-12-16 23:59:59,-26.635322044603015,c
2021-12-17 00:00:00,-34.61182199453016,
2021-12-17 10:00:00,-99.60144647693751,
2021-12-17 10:30:00,-97.78870030033504,
2021-12-17 12:00:00,-110.70764188736209,
2021-12-17 13:30:00,-50.864977258110116,
2021-12-17 15:00:00,-21.014044071684708,
2021-12-17 15:30:30,-21.014044071684708,
2021-12-17 23:59:59,-54.83457446870022,e
2021-12-20 00:00:00,-95.00448428082039,
2021-12-20 10:00:00,12.092908081340767,
2021-12-20 10:30:00,-38.39770185429374,
2021-12-20 12:00:00,-57.80400455616431,
2021-12-20 13:30:00,-83.19175985871978,
2021-12-20 15:00:00,-65.95280532118021,
2021-12-20 15:30:30,-65.95280532118021,
2021-12-20 23:59:59,-52.69278663083989,c
2021-12-21 00:00:00,-57.47834322696543,
2021-12-21 10:00:00,-71.32246517696942,
2021-12-21 10:30:00,-61.43177856501653,
2021-12-21 12:00:00,-47.42874930680358,
2021-12-21 13:30:00,-72.13697596929033,
2021-12-21 15:00:00,-54.58798859769484,
2021-12-21 15:30:30,-54.58798859769484,
2021-12-21 23:59:59,-51.96580122049065,c
2021-12-22 00:00:00,-14.972756409265017,
2021-12-22 10:00:00,-48.28481545660077,
2021-12-22 10:30:00,-13.2550555214047,
2021-12-22 12:00:00,1.6521745518408721,
2021-12-22 13:30:00,-41.02906927515944,
2021-12-22 15:00:00,-50.82075289008337,
2021-12-22 15:30:30,-50.82075289008337,
2021-12-22 23:59:59,-49.03451660861006,c
2021-12-23 00:00:00,-50.88481970835155,
2021-12-23 10:00:00,-32.411233598788286,
2021-12-23 10:30:00,-28.54369288803464,
2021-12-23 12:00:00,-10.335213023408144,
2021-12-23 13:30:00,22.096817638732688,
2021-12-23 15:00:00,-3.1090481794746125,
2021-12-23 15:30:30,-3.1090481794746125,
2021-12-23 23:59:59,15.02983482951818,c
2021-12-24 00:00:00,15.02983482951818,
2021-12-24 10:00:00,15.02983482951818,
2021-12-24 10:30:00,15.02983482951818,
2021-12-24 12:00:00,15.02983482951818,
2021-12-24 13:30:00,15.02983482951818,
2021-12-24 15:00:00,15.02983482951818,
2021-12-24 15:30:30,15.02983482951818,
2021-12-24 23:59:59,15.02983482951818,w
2021-12-27 00:00:00,70.28136986035386,
2021-12-27 10:00:00,29.943583445336344,
2021-12-27 10:30:00,74.43415441663558,
2021-12-27 12:00:00,71.13874010419889,
2021-12-27 13:30:00,62.09519734150666,
2021-12-27 15:00:00,59.87911976299446,
2021-12-27 15:30:30,59.87911976299446,
2021-12-27 23:59:59,62.73895688596508,c
2021-12-28 00:00:00,45.25193161752205,
2021-12-28 10:00:00,28.92707838980155,
2021-12-28 10:30:00,32.4801105202375,
2021-12-28 12:00:00,9.796114320867702,
2021-12-28 13:30:00,0.48680159206371343,
2021-12-28 15:00:00,-2.1410817340016024,
2021-12-28 15:30:30,-2.1410817340016024,
2021-12-28 23:59:59,-23.465374258385737,c
2021-12-29 00:00:00,24.044772555867382,
2021-12-29 10:00:00,-71.70856757598413,
2021-12-29 10:30:00,-62.89028844103649,
2021-12-29 12:00:00,-75.90423388552797,
2021-12-29 13:30:00,-80.60843333067913,
2021-12-29 15:00:00,-78.02629454297329,
2021-12-29 15:30:30,-78.02629454297329,
2021-12-29 23:59:59,-71.62062096132614,c
2021-12-30 00:00:00,-54.647895266526476,
2021-12-30 10:00:00,-51.77458855908052,
2021-12-30 10:30:00,-62.483577611862245,
2021-12-30 12:00:00,-35.22579637488411,
2021-12-30 13:30:00,-40.392417261664704,
2021-12-30 15:00:00,-24.29841408254046,
2021-12-30 15:30:30,-24.29841408254046,
