date,AS_MSCI_EM_HK_SC_2022_Q2,meta
2022-03-31 00:00:00,161.48952141684185,
2022-03-31 01:00:00,161.48952141684185,
2022-03-31 02:30:00,109.77389586394065,
2022-03-31 03:00:00,122.35157750563485,
2022-03-31 18:30:00,122.35157750563485,
2022-03-31 20:00:00,122.35157750563485,
2022-03-31 23:00:00,157.21174473312522,
2022-03-31 23:59:59,127.80676813084347,c
2022-04-01 00:00:00,107.924281343433,
2022-04-01 01:00:00,107.924281343433,
2022-04-01 02:30:00,114.31629396111748,
2022-04-01 03:00:00,140.70445219758858,
2022-04-01 18:30:00,140.70445219758858,
2022-04-01 20:00:00,140.70445219758858,
2022-04-01 23:00:00,140.70445219758858,
2022-04-01 23:59:59,159.69701403144654,w
2022-04-04 00:00:00,361.1488493638376,
2022-04-04 01:00:00,361.1488493638376,
2022-04-04 02:30:00,479.03272473665265,
2022-04-04 03:00:00,476.9625972996232,
2022-04-04 18:30:00,476.9625972996232,
2022-04-04 20:00:00,476.9625972996232,
2022-04-04 23:00:00,476.9625972996232,
2022-04-04 23:59:59,464.6147356546667,c
2022-04-05 00:00:00,464.6147356546667,
2022-04-05 01:00:00,464.6147356546667,
2022-04-05 02:30:00,464.6147356546667,
2022-04-05 03:00:00,464.6147356546667,
2022-04-05 18:30:00,464.6147356546667,
2022-04-05 20:00:00,464.6147356546667,
2022-04-05 23:00:00,876.221498214853,
2022-04-05 23:59:59,876.221498214853,c
2022-04-06 00:00:00,918.9298189229571,
2022-04-06 01:00:00,918.9298189229571,
2022-04-06 02:30:00,781.0655869088855,
2022-04-06 03:00:00,783.037949086151,
2022-04-06 18:30:00,783.037949086151,
2022-04-06 20:00:00,783.037949086151,
2022-04-06 23:00:00,516.1418097694909,
2022-04-06 23:59:59,478.04409685929886,c
2022-04-07 00:00:00,478.5127635623044,
2022-04-07 01:00:00,478.5127635623044,
2022-04-07 02:30:00,578.1598360948669,
2022-04-07 03:00:00,526.6174098541319,
2022-04-07 18:30:00,526.6174098541319,
2022-04-07 20:00:00,526.6174098541319,
2022-04-07 23:00:00,484.01380355928586,
2022-04-07 23:59:59,400.6626588268059,c
2022-04-08 00:00:00,440.01118451468346,
2022-04-08 01:00:00,440.01118451468346,
2022-04-08 02:30:00,506.9241203628749,
2022-04-08 03:00:00,495.6160396494147,
2022-04-08 18:30:00,495.6160396494147,
2022-04-08 20:00:00,495.6160396494147,
2022-04-08 23:00:00,495.6160396494147,
2022-04-08 23:59:59,513.2861913152315,w
2022-04-11 00:00:00,413.1207317145804,
2022-04-11 01:00:00,413.1207317145804,
2022-04-11 02:30:00,401.75221891119554,
2022-04-11 03:00:00,322.5300307574121,
2022-04-11 18:30:00,322.5300307574121,
2022-04-11 20:00:00,322.5300307574121,
2022-04-11 23:00:00,170.23531503442928,
2022-04-11 23:59:59,198.81422647691807,c
2022-04-12 00:00:00,244.28252255647294,
2022-04-12 01:00:00,244.28252255647294,
2022-04-12 02:30:00,401.31559420735766,
2022-04-12 03:00:00,456.643135362026,
2022-04-12 18:30:00,456.643135362026,
2022-04-12 20:00:00,456.643135362026,
2022-04-12 23:00:00,443.8333017978862,
2022-04-12 23:59:59,458.17406167022955,c
2022-04-13 00:00:00,427.49183496716023,
2022-04-13 01:00:00,427.49183496716023,
2022-04-13 02:30:00,497.83434167373935,
2022-04-13 03:00:00,425.29039059414436,
2022-04-13 18:30:00,425.29039059414436,
2022-04-13 20:00:00,425.29039059414436,
2022-04-13 23:00:00,467.24203280065603,
2022-04-13 23:59:59,483.6364525409331,c
2022-04-14 00:00:00,544.1829294200747,
2022-04-14 01:00:00,544.1829294200747,
2022-04-14 02:30:00,528.1256810817181,
2022-04-14 03:00:00,490.1685607806162,
2022-04-14 18:30:00,490.1685607806162,
2022-04-14 20:00:00,490.1685607806162,
2022-04-14 23:00:00,490.1685607806162,
2022-04-14 23:59:59,504.0361549867316,c
2022-04-15 00:00:00,504.0361549867316,
2022-04-15 01:00:00,504.0361549867316,
2022-04-15 02:30:00,504.0361549867316,
2022-04-15 03:00:00,504.0361549867316,
2022-04-15 18:30:00,504.0361549867316,
2022-04-15 20:00:00,504.0361549867316,
2022-04-15 23:00:00,504.0361549867316,
2022-04-15 23:59:59,504.0361549867316,w
2022-04-18 00:00:00,504.0361549867316,
2022-04-18 01:00:00,504.0361549867316,
2022-04-18 02:30:00,504.0361549867316,
2022-04-18 03:00:00,504.0361549867316,
2022-04-18 18:30:00,504.0361549867316,
2022-04-18 20:00:00,504.0361549867316,
2022-04-18 23:00:00,444.14167866208254,
2022-04-18 23:59:59,444.14167866208254,c
2022-04-19 00:00:00,472.52464229446787,
2022-04-19 01:00:00,472.52464229446787,
2022-04-19 02:30:00,396.51016793648387,
2022-04-19 03:00:00,373.1814684961096,
2022-04-19 18:30:00,373.1814684961096,
2022-04-19 20:00:00,373.1814684961096,
2022-04-19 23:00:00,387.4470599594765,
2022-04-19 23:59:59,511.0734254518152,c
2022-04-20 00:00:00,522.1854477517068,
2022-04-20 01:00:00,522.1854477517068,
2022-04-20 02:30:00,377.66375338943317,
2022-04-20 03:00:00,391.66757649531564,
2022-04-20 18:30:00,391.66757649531564,
2022-04-20 20:00:00,391.66757649531564,
2022-04-20 23:00:00,217.71633033187982,
2022-04-20 23:59:59,132.69714966504625,c
2022-04-21 00:00:00,153.02257639380014,
2022-04-21 01:00:00,153.02257639380014,
2022-04-21 02:30:00,161.36028123523784,
2022-04-21 03:00:00,188.87858337867283,
2022-04-21 18:30:00,188.87858337867283,
2022-04-21 20:00:00,188.87858337867283,
2022-04-21 23:00:00,193.01164135971067,
2022-04-21 23:59:59,268.82425749395907,c
2022-04-22 00:00:00,242.55046355845934,
2022-04-22 01:00:00,242.55046355845934,
2022-04-22 02:30:00,277.71343581891006,
2022-04-22 03:00:00,302.2349989897998,
2022-04-22 18:30:00,302.2349989897998,
2022-04-22 20:00:00,302.2349989897998,
2022-04-22 23:00:00,302.2349989897998,
2022-04-22 23:59:59,307.804162782455,w
2022-04-25 00:00:00,218.5532579177061,
2022-04-25 01:00:00,218.5532579177061,
2022-04-25 02:30:00,94.66902893145698,
2022-04-25 03:00:00,59.84604463990263,
2022-04-25 18:30:00,59.84604463990263,
2022-04-25 20:00:00,59.84604463990263,
2022-04-25 23:00:00,94.8737473086876,
2022-04-25 23:59:59,161.1101081136353,c
2022-04-26 00:00:00,202.84660487828023,
2022-04-26 01:00:00,202.84660487828023,
2022-04-26 02:30:00,51.35473345448281,
2022-04-26 03:00:00,78.35523268878978,
2022-04-26 18:30:00,78.35523268878978,
2022-04-26 20:00:00,78.35523268878978,
2022-04-26 23:00:00,20.850513908298126,
2022-04-26 23:59:59,81.9841672072057,c
2022-04-27 00:00:00,49.098413771993364,
2022-04-27 01:00:00,49.098413771993364,
2022-04-27 02:30:00,126.2207774685894,
2022-04-27 03:00:00,112.18556794553706,
2022-04-27 18:30:00,112.18556794553706,
2022-04-27 20:00:00,112.18556794553706,
2022-04-27 23:00:00,171.07078148405753,
2022-04-27 23:59:59,129.57849717854424,c
2022-04-28 00:00:00,162.3607922242959,
2022-04-28 01:00:00,162.3607922242959,
2022-04-28 02:30:00,109.59523339054294,
2022-04-28 03:00:00,127.24726986340738,
2022-04-28 18:30:00,127.24726986340738,
2022-04-28 20:00:00,127.24726986340738,
2022-04-28 23:00:00,30.335185959863793,
2022-04-28 23:59:59,166.94200693735775,c
2022-04-29 00:00:00,184.03519170534855,
2022-04-29 01:00:00,184.03519170534855,
2022-04-29 02:30:00,213.13551807805288,
2022-04-29 03:00:00,175.84847473105992,
2022-04-29 18:30:00,175.84847473105992,
2022-04-29 20:00:00,175.84847473105992,
2022-04-29 23:00:00,175.84847473105992,
2022-04-29 23:59:59,247.73906812543873,w
2022-05-02 00:00:00,247.73906812543873,
2022-05-02 01:00:00,247.73906812543873,
2022-05-02 02:30:00,247.73906812543873,
2022-05-02 03:00:00,247.73906812543873,
2022-05-02 18:30:00,247.73906812543873,
2022-05-02 20:00:00,247.73906812543873,
2022-05-02 23:00:00,218.53981426992186,
2022-05-02 23:59:59,218.53981426992186,c
2022-05-03 00:00:00,208.2559912872698,
2022-05-03 01:00:00,208.2559912872698,
2022-05-03 02:30:00,189.76568769332198,
2022-05-03 03:00:00,191.63555796970195,
2022-05-03 18:30:00,191.63555796970195,
2022-05-03 20:00:00,191.63555796970195,
2022-05-03 23:00:00,47.996362111583494,
2022-05-03 23:59:59,71.84765793567885,c
2022-05-04 00:00:00,89.17490415804696,
2022-05-04 01:00:00,89.17490415804696,
2022-05-04 02:30:00,56.27130790670253,
2022-05-04 03:00:00,47.213104446714624,
2022-05-04 18:30:00,47.213104446714624,
2022-05-04 20:00:00,47.213104446714624,
2022-05-04 23:00:00,-35.673149171603654,
2022-05-04 23:59:59,6.200606232018345,c
2022-05-05 00:00:00,67.90269962159391,
2022-05-05 01:00:00,67.90269962159391,
2022-05-05 02:30:00,34.390699370857874,
2022-05-05 03:00:00,43.55005700573838,
2022-05-05 18:30:00,43.55005700573838,
2022-05-05 20:00:00,43.55005700573838,
2022-05-05 23:00:00,-92.86916184253823,
2022-05-05 23:59:59,-103.65277659984031,c
2022-05-06 00:00:00,-113.03626020675438,
2022-05-06 01:00:00,-113.03626020675438,
2022-05-06 02:30:00,-136.1680794280146,
2022-05-06 03:00:00,-143.14472433519768,
2022-05-06 18:30:00,-143.14472433519768,
2022-05-06 20:00:00,-143.14472433519768,
2022-05-06 23:00:00,-143.14472433519768,
2022-05-06 23:59:59,-132.0615906818707,w
2022-05-09 00:00:00,-132.0615906818707,
2022-05-09 01:00:00,-132.0615906818707,
2022-05-09 02:30:00,-132.0615906818707,
2022-05-09 03:00:00,-132.0615906818707,
2022-05-09 18:30:00,-132.0615906818707,
2022-05-09 20:00:00,-132.0615906818707,
2022-05-09 23:00:00,-138.989918104553,
2022-05-09 23:59:59,-138.989918104553,c
2022-05-10 00:00:00,-215.50697964830988,
2022-05-10 01:00:00,-215.50697964830988,
2022-05-10 02:30:00,-156.67526293133642,
2022-05-10 03:00:00,-164.22562854482658,
2022-05-10 18:30:00,-164.22562854482658,
2022-05-10 20:00:00,-164.22562854482658,
2022-05-10 23:00:00,-58.64179321912525,
2022-05-10 23:59:59,-37.206684725756986,c
2022-05-11 00:00:00,-18.95737038838888,
2022-05-11 01:00:00,-18.95737038838888,
2022-05-11 02:30:00,-83.60615752696822,
2022-05-11 03:00:00,-124.74872301893993,
2022-05-11 18:30:00,-124.74872301893993,
2022-05-11 20:00:00,-124.74872301893993,
2022-05-11 23:00:00,-160.30409058877603,
2022-05-11 23:59:59,-131.91556247761946,c
2022-05-12 00:00:00,-140.23514849116464,
2022-05-12 01:00:00,-140.23514849116464,
2022-05-12 02:30:00,-238.21388187301181,
2022-05-12 03:00:00,-225.03348906861675,
2022-05-12 18:30:00,-225.03348906861675,
2022-05-12 20:00:00,-225.03348906861675,
2022-05-12 23:00:00,-70.91986440316987,
2022-05-12 23:59:59,0.0,a
2022-05-13 00:00:00,42.232071071311566,
2022-05-13 01:00:00,42.232071071311566,
2022-05-13 02:30:00,45.383626310830095,
2022-05-13 03:00:00,80.70819263492149,
2022-05-13 18:30:00,80.70819263492149,
2022-05-13 20:00:00,80.70819263492149,
2022-05-13 23:00:00,80.70819263492149,
2022-05-13 23:59:59,55.940783761732746,w
2022-05-16 00:00:00,102.01234590684408,
2022-05-16 01:00:00,102.01234590684408,
2022-05-16 02:30:00,99.86883980065068,
2022-05-16 03:00:00,94.83928238837007,
2022-05-16 18:30:00,94.83928238837007,
2022-05-16 20:00:00,94.83928238837007,
2022-05-16 23:00:00,185.6495935062294,
2022-05-16 23:59:59,152.27487055210577,c
2022-05-17 00:00:00,162.94327457473537,
2022-05-17 01:00:00,162.94327457473537,
2022-05-17 02:30:00,242.40740180909233,
2022-05-17 03:00:00,265.2572771171899,
2022-05-17 18:30:00,265.2572771171899,
2022-05-17 20:00:00,265.2572771171899,
2022-05-17 23:00:00,212.82832386273822,
2022-05-17 23:59:59,234.86337833861853,c
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
0,234.86337833861853,
2022-05-18 00:00:00,247.34733558029848,
2022-05-18 01:00:00,247.34733558029848,
2022-05-18 02:30:00,323.9017393159329,
2022-05-18 03:00:00,338.4045728077472,
2022-05-18 18:30:00,338.4045728077472,
2022-05-18 20:00:00,338.4045728077472,
2022-05-18 23:00:00,450.24191163253136,
2022-05-18 23:59:59,458.42319047103456,c
2022-05-19 00:00:00,380.2404212737574,
2022-05-19 01:00:00,380.2404212737574,
2022-05-19 02:30:00,430.55462932759247,
2022-05-19 03:00:00,436.99802414489704,
2022-05-19 18:30:00,436.99802414489704,
2022-05-19 20:00:00,436.99802414489704,
2022-05-19 23:00:00,516.7208838615502,
2022-05-19 23:59:59,519.2368713043275,c
2022-05-20 00:00:00,546.1303027394329,
2022-05-20 01:00:00,546.1303027394329,
2022-05-20 02:30:00,584.4375223788015,
2022-05-20 03:00:00,609.583589557727,
2022-05-20 18:30:00,609.583589557727,
2022-05-20 20:00:00,609.583589557727,
2022-05-20 23:00:00,609.583589557727,
2022-05-20 23:59:59,615.6164280722692,w
2022-05-23 00:00:00,614.1695689396688,
2022-05-23 01:00:00,614.1695689396688,
2022-05-23 02:30:00,615.8194534564304,
2022-05-23 03:00:00,592.7736410187949,
2022-05-23 18:30:00,592.7736410187949,
2022-05-23 20:00:00,592.7736410187949,
2022-05-23 23:00:00,488.9277819743461,
2022-05-23 23:59:59,503.1955394716583,c
2022-05-24 00:00:00,522.9301949431833,
2022-05-24 01:00:00,522.9301949431833,
2022-05-24 02:30:00,474.5473676660217,
2022-05-24 03:00:00,448.6713752200262,
2022-05-24 18:30:00,448.6713752200262,
2022-05-24 20:00:00,448.6713752200262,
2022-05-24 23:00:00,533.0711418466794,
2022-05-24 23:59:59,539.8958218529156,c
2022-05-25 00:00:00,565.3517726253626,
2022-05-25 01:00:00,565.3517726253626,
2022-05-25 02:30:00,545.0436752357041,
2022-05-25 03:00:00,570.6627378044373,
2022-05-25 18:30:00,570.6627378044373,
2022-05-25 20:00:00,570.6627378044373,
2022-05-25 23:00:00,550.0133137014168,
2022-05-25 23:59:59,582.3282039769333,c
2022-05-26 00:00:00,601.5766625419742,
2022-05-26 01:00:00,601.5766625419742,
2022-05-26 02:30:00,570.9491736470686,
2022-05-26 03:00:00,564.2977397176787,
2022-05-26 18:30:00,564.2977397176787,
2022-05-26 20:00:00,564.2977397176787,
2022-05-26 23:00:00,619.3670003813127,
2022-05-26 23:59:59,615.8442047726708,c
2022-05-27 00:00:00,660.9737368945212,
2022-05-27 01:00:00,660.9737368945212,
2022-05-27 02:30:00,606.6693861233202,
2022-05-27 03:00:00,610.6134698211313,
2022-05-27 18:30:00,610.6134698211313,
2022-05-27 20:00:00,610.6134698211313,
2022-05-27 23:00:00,610.6134698211313,
2022-05-27 23:59:59,607.9622698954149,w
2022-05-30 00:00:00,774.0511661157839,
2022-05-30 01:00:00,774.0511661157839,
2022-05-30 02:30:00,742.8484633511566,
2022-05-30 03:00:00,741.539539164231,
2022-05-30 18:30:00,741.539539164231,
2022-05-30 20:00:00,741.539539164231,
2022-05-30 23:00:00,854.6966179049437,
2022-05-30 23:59:59,877.5404763214697,c
