date,SPHB_2022_Q4,meta
2022-10-28 00:00:00,48.75352322798868,
2022-10-28 10:00:00,83.4784016490911,
2022-10-28 10:30:00,90.85624744849353,
2022-10-28 12:00:00,85.72666379334669,
2022-10-28 13:30:00,79.67523490461629,
2022-10-28 15:00:00,72.33693131353814,
2022-10-28 15:30:30,72.33693131353814,
2022-10-28 23:59:59,80.95023331606237,w
2022-10-31 00:00:00,63.57815577877207,
2022-10-31 10:00:00,52.40698982367329,
2022-10-31 10:30:00,39.47856246887106,
2022-10-31 12:00:00,46.91059302899975,
2022-10-31 13:30:00,48.79336655725785,
2022-10-31 15:00:00,45.69417539803401,
2022-10-31 15:30:30,45.69417539803401,s
2022-10-31 23:59:59,38.6405474277304,c
2022-11-01 00:00:00,-19.260859458093037,
2022-11-01 10:00:00,-42.96168892570549,
2022-11-01 10:30:00,-38.4661034837881,
2022-11-01 12:00:00,-37.78395317046515,
2022-11-01 13:30:00,-39.01057042999743,
2022-11-01 15:00:00,-50.824600210854186,
2022-11-01 15:30:30,-50.824600210854186,
2022-11-01 23:59:59,-45.81216970421228,c
2022-11-02 00:00:00,-23.951472824942115,
2022-11-02 10:00:00,-27.993054552601393,
2022-11-02 10:30:00,-43.83154343767407,
2022-11-02 12:00:00,-74.68394747577513,
2022-11-02 13:30:00,-77.98154595014522,
2022-11-02 15:00:00,-85.75988611875307,
2022-11-02 15:30:30,-85.75988611875307,
2022-11-02 23:59:59,-102.52597270125388,c
2022-11-03 00:00:00,-102.51937494785203,
2022-11-03 10:00:00,-169.8139828089774,
2022-11-03 10:30:00,-200.65646289020702,
2022-11-03 12:00:00,-218.88250575846467,
2022-11-03 13:30:00,-237.85725900592234,
2022-11-03 15:00:00,-243.07053130887613,
2022-11-03 15:30:30,-243.07053130887613,
2022-11-03 23:59:59,-258.9247744091522,c
2022-11-04 00:00:00,-265.30105156602,
2022-11-04 10:00:00,-261.1478480572783,
2022-11-04 10:30:00,-260.49230443501096,
2022-11-04 12:00:00,-248.09923402512226,
2022-11-04 13:30:00,-269.32957664883213,
2022-11-04 15:00:00,-266.0937602053961,
2022-11-04 15:30:30,-266.0937602053961,
2022-11-04 23:59:59,-264.45766197223844,w
2022-11-07 00:00:00,-245.29927789701173,
2022-11-07 10:00:00,-258.5814429892095,
2022-11-07 10:30:00,-278.0504839076417,
2022-11-07 12:00:00,-266.0766896593901,
2022-11-07 13:30:00,-247.14650319229798,
2022-11-07 15:00:00,-234.53590323370128,
