date,EU_FTSEUK_STAY_2022_Q4,meta
2022-11-09 00:00:00,-47.15557083003654,
2022-11-09 03:30:00,-28.398034759133168,
2022-11-09 04:00:00,-34.099708098711176,
2022-11-09 06:00:00,-15.002631199719815,
2022-11-09 08:00:00,-12.994476838150376,
2022-11-09 10:30:00,-8.69917267844545,
2022-11-09 11:00:00,4.590581129146415,
2022-11-09 23:59:59,3.053953053496457,c
2022-11-10 00:00:00,22.895591900761417,
2022-11-10 03:30:00,-7.899912794650959,
2022-11-10 04:00:00,-8.010563101808998,
2022-11-10 06:00:00,13.158324574557867,
2022-11-10 08:00:00,4.8034015930029454,
2022-11-10 10:30:00,38.71983537582253,
2022-11-10 11:00:00,51.8299171614882,
2022-11-10 23:59:59,71.60673116573349,c
2022-11-11 00:00:00,42.22741733136388,
2022-11-11 03:30:00,44.20978866853363,
2022-11-11 04:00:00,53.92703667100892,
2022-11-11 06:00:00,-4.792968095400056,
2022-11-11 08:00:00,-7.309190946961678,
2022-11-11 10:30:00,-24.39663953223061,
2022-11-11 11:00:00,-12.838822182881756,
2022-11-11 23:59:59,-1.589946718701981,w
2022-11-14 00:00:00,13.644936345016163,
2022-11-14 03:30:00,22.228336083460647,
2022-11-14 04:00:00,17.72359903647009,
2022-11-14 06:00:00,31.364198247395393,
2022-11-14 08:00:00,44.77356267525198,
2022-11-14 10:30:00,30.269597617447403,
2022-11-14 11:00:00,23.331179682812945,
2022-11-14 23:59:59,25.965226155247535,c
2022-11-15 00:00:00,46.92483634387156,
2022-11-15 03:30:00,43.89339435203971,
2022-11-15 04:00:00,50.24934663326428,
2022-11-15 06:00:00,52.99449362234924,
2022-11-15 08:00:00,35.16924190889091,
2022-11-15 10:30:00,4.034840057453039,
2022-11-15 11:00:00,12.994175325351875,
2022-11-15 23:59:59,4.1961227008204105,c
2022-11-16 00:00:00,3.5026984473676634,
2022-11-16 03:30:00,-12.932825019471807,
2022-11-16 04:00:00,-12.724372832523954,
2022-11-16 06:00:00,-13.681861774615186,
2022-11-16 08:00:00,-8.897219807722138,
2022-11-16 10:30:00,14.3133913202376,
2022-11-16 11:00:00,13.924332714036154,
2022-11-16 23:59:59,16.897792409101044,c
2022-11-17 00:00:00,38.541115548280914,
2022-11-17 03:30:00,31.909868811490583,
2022-11-17 04:00:00,15.721734434072118,
2022-11-17 06:00:00,17.10508587569194,
2022-11-17 08:00:00,16.40386282675138,
2022-11-17 10:30:00,12.539387582903942,
2022-11-17 11:00:00,12.96953956266077,
2022-11-17 23:59:59,17.451500058168108,c
2022-11-18 00:00:00,-2.383347129631318,
2022-11-18 03:30:00,4.479817457324543,
2022-11-18 04:00:00,8.30764593590851,
2022-11-18 06:00:00,8.98735411755996,
2022-11-18 08:00:00,-4.7528031824970185,
2022-11-18 10:30:00,36.2766656497339,
2022-11-18 11:00:00,28.683106754994697,
2022-11-18 23:59:59,31.033421874675867,w
2022-11-21 00:00:00,43.18641810808248,
2022-11-21 03:30:00,65.59111316643833,
2022-11-21 04:00:00,89.44149356190707,
2022-11-21 06:00:00,103.36204937931825,
2022-11-21 08:00:00,98.9338366817546,
2022-11-21 10:30:00,153.2745631670407,
2022-11-21 11:00:00,147.53895105663526,
2022-11-21 23:59:59,153.60832376532773,c
2022-11-22 00:00:00,109.77368348247279,
2022-11-22 03:30:00,78.61758360097554,
2022-11-22 04:00:00,80.41942853329448,
2022-11-22 06:00:00,83.85125433437634,
2022-11-22 08:00:00,64.41827129165199,
2022-11-22 10:30:00,71.52604987702279,
2022-11-22 11:00:00,68.3986766069869,
2022-11-22 23:59:59,67.53468508471946,c
2022-11-23 00:00:00,55.20350543195332,
2022-11-23 03:30:00,32.253980426505564,
2022-11-23 04:00:00,37.693991462134534,
2022-11-23 06:00:00,53.580832273045644,
2022-11-23 08:00:00,60.12440547006514,
2022-11-23 10:30:00,79.3229338079779,
2022-11-23 11:00:00,78.5333412316416,
2022-11-23 23:59:59,86.30727127461108,c
2022-11-24 00:00:00,85.09098678208295,
2022-11-24 03:30:00,90.57731738336719,
2022-11-24 04:00:00,89.91189873986735,
2022-11-24 06:00:00,88.92820274900055,
2022-11-24 08:00:00,90.86249272186126,
2022-11-24 10:30:00,81.70520701277957,
2022-11-24 11:00:00,77.70609341606877,
2022-11-24 23:59:59,81.30162616723658,c
2022-11-25 00:00:00,75.53919803893444,
2022-11-25 03:30:00,83.49241663892491,
2022-11-25 04:00:00,77.20964414079788,
2022-11-25 06:00:00,71.49235036791708,
2022-11-25 08:00:00,65.40845850121758,
2022-11-25 10:30:00,65.52940630215085,
2022-11-25 11:00:00,67.4568000553079,
2022-11-25 23:59:59,65.89175985333611,w
2022-11-28 00:00:00,100.30362909257474,
2022-11-28 03:30:00,83.52146549749102,
2022-11-28 04:00:00,72.28784680173902,
2022-11-28 06:00:00,77.37586670579168,
2022-11-28 08:00:00,79.3036860600821,
2022-11-28 10:30:00,83.5353348272169,
2022-11-28 11:00:00,81.88945390768191,
2022-11-28 23:59:59,73.6397338277298,c
2022-11-29 00:00:00,66.85624813353127,
2022-11-29 03:30:00,38.6175239790839,
2022-11-29 04:00:00,46.3952870865171,
2022-11-29 06:00:00,43.2045841229492,
2022-11-29 08:00:00,39.54265364357212,
2022-11-29 10:30:00,22.01823826380047,
2022-11-29 11:00:00,21.341630149462787,
2022-11-29 23:59:59,28.864122386846987,c
2022-11-30 00:00:00,15.48380804908993,
2022-11-30 03:30:00,14.362862439140883,
2022-11-30 04:00:00,14.794501162684185,
2022-11-30 06:00:00,5.6542931817360795,
2022-11-30 08:00:00,10.880885034476535,
2022-11-30 10:30:00,19.20505707019828,
2022-11-30 11:00:00,15.604261414987263,
2022-11-30 23:59:59,0.0,a
2022-12-01 00:00:00,23.775043242500715,
2022-12-01 03:30:00,38.28893708861767,
2022-12-01 04:00:00,42.64067537611544,
2022-12-01 06:00:00,45.62012811950501,
2022-12-01 08:00:00,52.48404122027813,
2022-12-01 10:30:00,61.59333197458983,
2022-12-01 11:00:00,61.317762674331846,
2022-12-01 23:59:59,68.47349063140456,c
2022-12-02 00:00:00,83.89301211678412,
2022-12-02 03:30:00,104.99192131071146,
2022-12-02 04:00:00,97.6952285917219,
2022-12-02 06:00:00,97.61772471676551,
2022-12-02 08:00:00,84.64049547364624,
2022-12-02 10:30:00,85.66816142771637,
2022-12-02 11:00:00,84.8181477159859,
2022-12-02 23:59:59,86.55725334006388,w
2022-12-05 00:00:00,94.3689365975788,
2022-12-05 03:30:00,92.44794141336575,
2022-12-05 04:00:00,96.59827907267123,
2022-12-05 06:00:00,90.2973681028551,
2022-12-05 08:00:00,83.08630787668409,
2022-12-05 10:30:00,81.46614403049904,
2022-12-05 11:00:00,85.61058463296985,
2022-12-05 23:59:59,87.66635472131298,c
2022-12-06 00:00:00,99.31384170731559,
2022-12-06 03:30:00,121.28093092316942,
2022-12-06 04:00:00,115.20535020688902,
2022-12-06 06:00:00,105.29284075891735,
2022-12-06 08:00:00,120.69843027067799,
2022-12-06 10:30:00,109.88724419892839,
2022-12-06 11:00:00,105.52337437144905,
2022-12-06 23:59:59,106.79528771407632,c
2022-12-07 00:00:00,139.57816050323237,
2022-12-07 03:30:00,152.3819826639987,
2022-12-07 04:00:00,154.96217537269638,
2022-12-07 06:00:00,158.2589501542668,
2022-12-07 08:00:00,140.85588151742235,
2022-12-07 10:30:00,133.8773902585201,
2022-12-07 11:00:00,137.91638206411108,
2022-12-07 23:59:59,148.18425605400296,c
2022-12-08 00:00:00,129.99688709362914,
2022-12-08 03:30:00,128.83730816561575,
2022-12-08 04:00:00,127.8033800959492,
2022-12-08 06:00:00,135.0999723803688,
2022-12-08 08:00:00,124.26547805904113,
2022-12-08 10:30:00,131.76296122503152,
2022-12-08 11:00:00,138.43093739936467,
2022-12-08 23:59:59,146.95368676608751,c
2022-12-09 00:00:00,152.7327750278468,
2022-12-09 03:30:00,162.97120784990653,
2022-12-09 04:00:00,167.05181703115608,
2022-12-09 06:00:00,167.13819376027203,
2022-12-09 08:00:00,164.87237902536663,
2022-12-09 10:30:00,148.88552448372081,
