date,FVD_2022_Mar,meta
2022-03-28 10:30:00,-69.4541853451693,
2022-03-28 12:00:00,-67.71494637669524,
2022-03-28 13:30:00,-58.614793365849195,
2022-03-28 15:00:00,-61.73723395241352,
2022-03-28 15:30:30,-61.73723395241352,
2022-03-28 23:59:59,-57.86668491905918,c
2022-03-29 00:00:00,-14.462605775222352,
2022-03-29 10:00:00,2.7169688041207314,
2022-03-29 10:30:00,-7.650750498194514,
2022-03-29 12:00:00,-3.9836517953860504,
2022-03-29 13:30:00,-14.442407866715373,
2022-03-29 15:00:00,-22.391945486827417,
2022-03-29 15:30:30,-22.391945486827417,
2022-03-29 23:59:59,-23.269382321175527,c
2022-03-30 00:00:00,-44.29919258664913,
2022-03-30 10:00:00,-42.89543515039167,
2022-03-30 10:30:00,-36.257006238533265,
2022-03-30 12:00:00,-68.63445083577949,
2022-03-30 13:30:00,-60.04779238185975,
2022-03-30 15:00:00,-74.52341385724256,
2022-03-30 15:30:30,-74.52341385724256,
2022-03-30 23:59:59,-85.21941606283751,c
2022-03-31 00:00:00,-72.46437016734599,
2022-03-31 10:00:00,-114.04656957879492,
2022-03-31 10:30:00,-112.3570950765026,
2022-03-31 12:00:00,-115.91754339363153,
2022-03-31 13:30:00,-119.83886966129889,
2022-03-31 15:00:00,-106.4608473708208,
2022-03-31 15:30:30,-106.4608473708208,
2022-03-31 23:59:59,-106.58353148782916,c
2022-04-01 00:00:00,-90.63014613547536,
2022-04-01 10:00:00,-91.36859709736117,
2022-04-01 10:30:00,-98.73088795785088,
2022-04-01 12:00:00,-92.63282529866233,
2022-04-01 13:30:00,-89.73205079363129,
2022-04-01 15:00:00,-79.31896810010626,
2022-04-01 15:30:30,-79.31896810010626,
2022-04-01 23:59:59,-88.97936448622737,w
2022-04-04 00:00:00,-74.23635354171124,
2022-04-04 10:00:00,-73.7264805490712,
2022-04-04 10:30:00,-63.27459498310279,
2022-04-04 12:00:00,-63.47984892239576,
2022-04-04 13:30:00,-62.48090725802594,
2022-04-04 15:00:00,-75.81087810534703,
2022-04-04 15:30:30,-75.81087810534703,
2022-04-04 23:59:59,-79.96242873278176,c
2022-04-05 00:00:00,-101.94113537167974,
2022-04-05 10:00:00,-118.37240539734167,
2022-04-05 10:30:00,-126.29001889380605,
2022-04-05 12:00:00,-118.73978061198896,
2022-04-05 13:30:00,-120.90164583781934,
2022-04-05 15:00:00,-117.04022910146313,
2022-04-05 15:30:30,-117.04022910146313,
2022-04-05 23:59:59,-110.26289454145922,c
2022-04-06 00:00:00,-105.3287566620954,
2022-04-06 10:00:00,-166.78844980735624,
2022-04-06 10:30:00,-182.3584129842096,
2022-04-06 12:00:00,-184.73447925665528,
2022-04-06 13:30:00,-182.68561081129167,
2022-04-06 15:00:00,-183.851992213248,
2022-04-06 15:30:30,-183.851992213248,
2022-04-06 23:59:59,-194.0930265976379,c
