date,REGL_2023_Q1,meta
2023-01-03 00:00:00,-2.6554429235221138,
2023-01-03 10:00:00,-18.81573963822609,
2023-01-03 10:30:00,-28.902810199059406,
2023-01-03 12:00:00,-39.4973894881048,
2023-01-03 13:30:00,-54.85480736431117,
2023-01-03 15:00:00,-50.98564669688605,
2023-01-03 15:30:30,-50.98564669688605,
2023-01-03 23:59:59,-59.85049842871119,c
2023-01-04 00:00:00,-93.03417459310997,
2023-01-04 10:00:00,-140.3244340188133,
2023-01-04 10:30:00,-148.8909767824805,
2023-01-04 12:00:00,-126.76108080038921,
2023-01-04 13:30:00,-114.20601960774836,
2023-01-04 15:00:00,-99.1146019593016,
2023-01-04 15:30:30,-99.1146019593016,
2023-01-04 23:59:59,-87.49225831635266,c
2023-01-05 00:00:00,-98.03541571622267,
2023-01-05 10:00:00,-90.35484030597902,
2023-01-05 10:30:00,-70.53702158966097,
2023-01-05 12:00:00,-70.57626320794833,
2023-01-05 13:30:00,-75.4347341044249,
2023-01-05 15:00:00,-83.82721481545329,
2023-01-05 15:30:30,-83.82721481545329,
2023-01-05 23:59:59,-78.37511869738685,c
2023-01-06 00:00:00,-97.56821128954313,
2023-01-06 10:00:00,-55.142476753402775,
2023-01-06 10:30:00,-41.419259276086976,
2023-01-06 12:00:00,-55.72420243654712,
2023-01-06 13:30:00,-46.388549232431046,
2023-01-06 15:00:00,-57.88631003769666,
2023-01-06 15:30:30,-57.88631003769666,
2023-01-06 23:59:59,-32.36453858913465,w
2023-01-09 00:00:00,-37.876840232196386,
2023-01-09 10:00:00,-23.43271394876044,
2023-01-09 10:30:00,5.75145233796195,
2023-01-09 12:00:00,14.489245733981816,
2023-01-09 13:30:00,32.31020899387957,
2023-01-09 15:00:00,35.13730114508948,
2023-01-09 15:30:30,35.13730114508948,
2023-01-09 23:59:59,26.512337656170775,c
2023-01-10 00:00:00,38.18426521382533,
2023-01-10 10:00:00,30.160530631405702,
2023-01-10 10:30:00,18.346601137515474,
2023-01-10 12:00:00,32.40245125857966,
2023-01-10 13:30:00,29.154102214272125,
2023-01-10 15:00:00,41.897131784918045,
2023-01-10 15:30:30,41.897131784918045,
2023-01-10 23:59:59,53.46740379811686,c
2023-01-11 00:00:00,69.97749810669514,
2023-01-11 10:00:00,57.836865491642456,
2023-01-11 10:30:00,67.46119730278583,
2023-01-11 12:00:00,63.02361221495937,
2023-01-11 13:30:00,63.23560920334472,
2023-01-11 15:00:00,57.69348396469745,
2023-01-11 15:30:30,57.69348396469745,
2023-01-11 23:59:59,65.2441560652505,c
2023-01-12 00:00:00,45.40266669350348,
