date,EU_MSCI_EM_SC_ALL_2021_Q4,meta
2021-10-25 06:00:00,84.59424126566546,
2021-10-25 08:00:00,71.98520069069764,
2021-10-25 10:30:00,73.1148557096044,
2021-10-25 11:00:00,75.62535585715978,
2021-10-25 23:59:59,85.22378962885296,c
2021-10-26 00:00:00,92.73184189674657,
2021-10-26 03:30:00,92.61251821912765,
2021-10-26 04:00:00,90.67287749694106,
2021-10-26 06:00:00,103.55306937853356,
2021-10-26 08:00:00,104.2523066054714,
2021-10-26 10:30:00,104.62765848477011,
2021-10-26 11:00:00,110.02895755604004,
2021-10-26 23:59:59,105.15989756330055,c
2021-10-27 00:00:00,102.33383766848101,
2021-10-27 03:30:00,99.29046856615741,
2021-10-27 04:00:00,101.90275466760068,
2021-10-27 06:00:00,102.37615411956995,
2021-10-27 08:00:00,87.78802681092338,
2021-10-27 10:30:00,84.77776745108577,
2021-10-27 11:00:00,86.20772027754401,
2021-10-27 23:59:59,79.71676533832942,c
2021-10-28 00:00:00,63.31972742748849,
2021-10-28 03:30:00,68.59636565463597,
2021-10-28 04:00:00,74.92832151437187,
2021-10-28 06:00:00,87.94371210318786,
2021-10-28 08:00:00,120.49863904132644,
2021-10-28 10:30:00,112.3828815830152,
2021-10-28 11:00:00,116.10048955204957,
2021-10-28 23:59:59,115.25173142445237,c
2021-10-29 00:00:00,115.25173142445237,
2021-10-29 03:30:00,114.90852314904396,
2021-10-29 04:00:00,109.5100940512948,
2021-10-29 06:00:00,122.79721909004547,
2021-10-29 08:00:00,114.4936918331473,
2021-10-29 10:30:00,119.77103309983522,
2021-10-29 11:00:00,118.77954244639704,
2021-10-29 23:59:59,116.92614775716811,w
2021-11-01 00:00:00,124.87127395870175,
2021-11-01 03:30:00,113.17548732839896,
2021-11-01 04:00:00,112.2274899103686,
2021-11-01 06:00:00,113.59800626018796,
2021-11-01 08:00:00,109.25623501733526,
2021-11-01 10:30:00,103.57787239751269,
2021-11-01 11:00:00,104.16473102259397,
2021-11-01 23:59:59,105.04627572097525,c
2021-11-02 00:00:00,110.90471904233755,
2021-11-02 03:30:00,101.67253803274025,
2021-11-02 04:00:00,101.56577441043464,
2021-11-02 06:00:00,101.33598484318145,
2021-11-02 08:00:00,102.95132452967073,
2021-11-02 10:30:00,104.47283418635789,
2021-11-02 11:00:00,105.84464784110514,
2021-11-02 23:59:59,101.62018616274554,c
2021-11-03 00:00:00,107.72589265225315,
2021-11-03 03:30:00,96.9822681616497,
2021-11-03 04:00:00,81.04842792660565,
2021-11-03 06:00:00,80.1651698509836,
2021-11-03 08:00:00,65.51433148495789,
2021-11-03 10:30:00,73.73954004360667,
2021-11-03 11:00:00,72.01917974940943,
2021-11-03 23:59:59,67.90724046077639,c
2021-11-04 00:00:00,74.69182374371667,
2021-11-04 03:30:00,75.15973816576525,
2021-11-04 04:00:00,74.3436729225482,
2021-11-04 06:00:00,68.20716771561229,
2021-11-04 08:00:00,67.86822912541174,
2021-11-04 10:30:00,70.14820269782922,
2021-11-04 11:00:00,67.02307440410686,
2021-11-04 23:59:59,70.91123979078793,c
2021-11-05 00:00:00,673.7806202379047,
2021-11-05 03:30:00,673.8703323929226,
2021-11-05 04:00:00,674.5579048339255,
2021-11-05 06:00:00,669.467136574588,
2021-11-05 08:00:00,671.9277650844961,
2021-11-05 10:30:00,669.6651392508511,
2021-11-05 11:00:00,74.1219297505113,
2021-11-05 23:59:59,77.18143123694927,w
2021-11-08 00:00:00,79.95277687625367,
2021-11-08 03:30:00,60.0349345542586,
2021-11-08 04:00:00,58.93382845336555,
2021-11-08 06:00:00,39.626224716400884,
2021-11-08 08:00:00,22.07208048847815,
2021-11-08 10:30:00,27.463109552221795,
2021-11-08 11:00:00,28.592725995310502,
2021-11-08 23:59:59,28.98029063542299,c
2021-11-09 00:00:00,6.11252464390509,
2021-11-09 03:30:00,-1.001373737412905,
2021-11-09 04:00:00,-7.525624881769545,
2021-11-09 06:00:00,-13.677596122073282,
2021-11-09 08:00:00,-17.234339277275012,
2021-11-09 10:30:00,-19.516127330169184,
2021-11-09 11:00:00,-19.043613684273623,
2021-11-09 23:59:59,-22.289558961128932,c
2021-11-10 00:00:00,-26.469183251055256,
2021-11-10 03:30:00,-33.60474845170074,
2021-11-10 04:00:00,-36.025293232797594,
2021-11-10 06:00:00,-30.44146299390286,
2021-11-10 08:00:00,-14.52346775624028,
2021-11-10 10:30:00,-18.512476715921366,
2021-11-10 11:00:00,-18.323849981440617,
2021-11-10 23:59:59,-25.341410641625316,c
2021-11-11 00:00:00,-18.1314526288852,
2021-11-11 03:30:00,-7.02708248017143,
2021-11-11 04:00:00,-11.53276049373244,
2021-11-11 06:00:00,-13.148167644184468,
2021-11-11 08:00:00,-10.189292253975054,
2021-11-11 10:30:00,-8.016625287852548,
2021-11-11 11:00:00,-7.452390562390519,
2021-11-11 23:59:59,0.0,a
2021-11-12 00:00:00,-5.774866158084933,
2021-11-12 03:30:00,-13.340291457021976,
2021-11-12 04:00:00,-10.484378011190529,
2021-11-12 06:00:00,13.35963388430855,
2021-11-12 08:00:00,6.780112782277683,
2021-11-12 10:30:00,17.990961639786292,
2021-11-12 11:00:00,16.663656154385535,
2021-11-12 23:59:59,16.971032170868057,w
2021-11-15 00:00:00,42.60350112957667,
2021-11-15 03:30:00,23.232059499484876,
2021-11-15 04:00:00,30.87976938687325,
2021-11-15 06:00:00,17.61435456981235,
2021-11-15 08:00:00,12.390400006634081,
2021-11-15 10:30:00,16.794232728014777,
2021-11-15 11:00:00,16.58706209922866,
2021-11-15 23:59:59,14.971154570334875,c
2021-11-16 00:00:00,-11.121508542787979,
2021-11-16 03:30:00,-15.41207527401275,
2021-11-16 04:00:00,-28.334409164345743,
2021-11-16 06:00:00,-23.32701270722464,
2021-11-16 08:00:00,-25.155623316365563,
2021-11-16 10:30:00,-28.321372410545337,
2021-11-16 11:00:00,-27.731979856526777,
2021-11-16 23:59:59,-35.61037173093109,c
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
0,-35.61037173093109,
2021-11-17 00:00:00,-22.571478706930975,
2021-11-17 03:30:00,-35.644786375337844,
2021-11-17 04:00:00,-32.46190891116112,
2021-11-17 06:00:00,-33.708781967673076,
2021-11-17 08:00:00,-39.05038250782036,
2021-11-17 10:30:00,-31.99146241971721,
2021-11-17 11:00:00,-32.32572841093861,
2021-11-17 23:59:59,-34.44658269431784,c
2021-11-18 00:00:00,-30.098203835073946,
2021-11-18 03:30:00,-43.97512242476432,
2021-11-18 04:00:00,-44.54792612035499,
2021-11-18 06:00:00,-37.195049093635134,
2021-11-18 08:00:00,-37.23053950008307,
2021-11-18 10:30:00,-30.55316791502355,
2021-11-18 11:00:00,-31.434847505817743,
2021-11-18 23:59:59,-40.24063593537085,c
2021-11-19 00:00:00,-40.99139735596691,
2021-11-19 03:30:00,-41.08261402718563,
2021-11-19 04:00:00,-37.71701014581595,
2021-11-19 06:00:00,-26.716116259207865,
2021-11-19 08:00:00,-21.939078673922268,
2021-11-19 10:30:00,-27.032577309946646,
2021-11-19 11:00:00,-27.592975458365345,
2021-11-19 23:59:59,-35.39322446028018,w
2021-11-22 00:00:00,-106.47953590224415,
2021-11-22 03:30:00,-127.91589690349065,
2021-11-22 04:00:00,-121.7327735965714,
2021-11-22 06:00:00,-128.7729188372541,
2021-11-22 08:00:00,-135.66600285194,
2021-11-22 10:30:00,-122.20766263156293,
2021-11-22 11:00:00,-121.05385424949236,
2021-11-22 23:59:59,-126.03181597162029,c
2021-11-23 00:00:00,-133.18381810142182,
2021-11-23 03:30:00,-89.1743058666816,
2021-11-23 04:00:00,-101.74187354491141,
2021-11-23 06:00:00,-95.33100863671007,
2021-11-23 08:00:00,-72.00064011219956,
2021-11-23 10:30:00,-79.35263442966107,
2021-11-23 11:00:00,-79.31130212830203,
2021-11-23 23:59:59,-89.38899686714421,c
2021-11-24 00:00:00,-100.11407396877848,
2021-11-24 03:30:00,-82.95098181703543,
2021-11-24 04:00:00,-83.10735602784735,
2021-11-24 06:00:00,-86.42084786484656,
2021-11-24 08:00:00,-89.42133584418252,
2021-11-24 10:30:00,-71.0113996588093,
2021-11-24 11:00:00,-71.28521579782364,
2021-11-24 23:59:59,-65.02019975652593,c
2021-11-25 00:00:00,-88.47176830217904,
2021-11-25 03:30:00,-89.02016675920413,
2021-11-25 04:00:00,-87.4892062928493,
2021-11-25 06:00:00,-93.4915217540688,
2021-11-25 08:00:00,-100.74450530237982,
2021-11-25 10:30:00,-90.85398743039013,
2021-11-25 11:00:00,-91.35587030139277,
2021-11-25 23:59:59,-89.83210387032386,c
2021-11-26 00:00:00,-76.29890788978219,
2021-11-26 03:30:00,-84.76591046607064,
2021-11-26 04:00:00,-92.17119189391951,
2021-11-26 06:00:00,-98.83756992416511,
2021-11-26 08:00:00,-98.81650099928038,
2021-11-26 10:30:00,-97.43311988989262,
2021-11-26 11:00:00,-98.04032669966409,
2021-11-26 23:59:59,-103.18481932466011,w
2021-11-29 00:00:00,-169.854756557394,
2021-11-29 03:30:00,-193.2933932271717,
2021-11-29 04:00:00,-188.7545202952865,
2021-11-29 06:00:00,-211.40471153907674,
2021-11-29 08:00:00,-205.85009016944787,
2021-11-29 10:30:00,-205.59037196948384,
2021-11-29 11:00:00,-208.8708639558563,
2021-11-29 23:59:59,-210.13967761600998,c
2021-11-30 00:00:00,-188.42686858577008,
2021-11-30 03:30:00,-195.43577639588784,
2021-11-30 04:00:00,-171.97934523764252,
2021-11-30 06:00:00,-170.68235874393213,
2021-11-30 08:00:00,-213.2512913833748,
2021-11-30 10:30:00,-214.03236698885667,
2021-11-30 11:00:00,-210.17048392759443,
2021-11-30 23:59:59,-202.40016078568078,e
2021-12-01 00:00:00,-182.66237759963178,
2021-12-01 03:30:00,-208.04417480086659,
2021-12-01 04:00:00,-208.69842346832047,
2021-12-01 06:00:00,-214.1643100588808,
2021-12-01 08:00:00,-205.3318714721845,
2021-12-01 10:30:00,-210.62314397353293,
2021-12-01 11:00:00,-211.70770234050906,
2021-12-01 23:59:59,-206.0950513393459,c
2021-12-02 00:00:00,-213.39244681437867,
2021-12-02 03:30:00,-206.5147638494891,
2021-12-02 04:00:00,-187.4018713714854,
2021-12-02 06:00:00,-199.6476569902511,
2021-12-02 08:00:00,-208.8274321326735,
2021-12-02 10:30:00,-220.05088264954838,
2021-12-02 11:00:00,-222.15183958439002,
2021-12-02 23:59:59,-216.1095593183304,c
2021-12-03 00:00:00,-215.2285212224665,
2021-12-03 03:30:00,-211.81057905076432,
2021-12-03 04:00:00,-207.618595092722,
2021-12-03 06:00:00,-207.1571455252424,
2021-12-03 08:00:00,-211.97028704262857,
2021-12-03 10:30:00,-199.90905437955598,
2021-12-03 11:00:00,-198.8651262964745,
2021-12-03 23:59:59,-197.31275081108743,w
2021-12-06 00:00:00,-168.1109422580853,
2021-12-06 03:30:00,-159.9438151276113,
2021-12-06 04:00:00,-166.87582119907484,
2021-12-06 06:00:00,-151.74404306000042,
2021-12-06 08:00:00,-144.68171251016156,
2021-12-06 10:30:00,-134.54450882711944,
2021-12-06 11:00:00,-134.90479004058943,
2021-12-06 23:59:59,-127.56295105548224,c
2021-12-07 00:00:00,-127.56295105548224,
2021-12-07 03:30:00,-105.30030848042134,
2021-12-07 04:00:00,-100.70890771902441,
2021-12-07 06:00:00,-99.41591199293407,
2021-12-07 08:00:00,-92.21834841036707,
2021-12-07 10:30:00,-90.42208501213872,
2021-12-07 11:00:00,-92.74486713715396,
2021-12-07 23:59:59,-96.229566232661,c
2021-12-08 00:00:00,-85.00521540701766,
2021-12-08 03:30:00,-106.66909690030661,
2021-12-08 04:00:00,-117.30806108890692,
2021-12-08 06:00:00,-100.67493560294906,
2021-12-08 08:00:00,-104.99910329380282,
2021-12-08 10:30:00,-101.20305767291529,
2021-12-08 11:00:00,-102.05541387684116,
2021-12-08 23:59:59,-100.17013487837266,c
2021-12-09 00:00:00,-107.35782051112938,
2021-12-09 03:30:00,-95.62229899549357,
2021-12-09 04:00:00,-94.48855415347771,
2021-12-09 06:00:00,-96.7214868574265,
2021-12-09 08:00:00,-99.64557536763914,
2021-12-09 10:30:00,-96.85948903552844,
2021-12-09 11:00:00,-98.92285259537448,
2021-12-09 23:59:59,-109.63978294390972,c
2021-12-10 00:00:00,-104.57393161780374,
2021-12-10 03:30:00,-106.57519002913295,
2021-12-10 04:00:00,-104.36851635026505,
2021-12-10 06:00:00,-108.92455929338348,
2021-12-10 08:00:00,-109.77294838234229,
2021-12-10 10:30:00,-109.42694697434308,
2021-12-10 11:00:00,-109.02923332568935,
2021-12-10 23:59:59,-108.6573693765672,w
2021-12-13 00:00:00,-61.90900670064502,
2021-12-13 03:30:00,-62.12936276838445,
2021-12-13 04:00:00,-61.17981320295303,
2021-12-13 06:00:00,-65.11142765433078,
2021-12-13 08:00:00,-71.30158176004124,
2021-12-13 10:30:00,-66.39557491276764,
2021-12-13 11:00:00,-65.67012556051213,
2021-12-13 23:59:59,-59.90488491593351,c
2021-12-14 00:00:00,-45.85631315103092,
2021-12-14 03:30:00,-43.62870662343175,
2021-12-14 04:00:00,-53.127950893847355,
2021-12-14 06:00:00,-44.94297395601279,
2021-12-14 08:00:00,-49.620838163758435,
2021-12-14 10:30:00,-48.350361258556404,
2021-12-14 11:00:00,-48.165842972257906,
2021-12-14 23:59:59,-48.446312655155,c
2021-12-15 00:00:00,-46.22555001708133,
2021-12-15 03:30:00,-27.597898362532305,
2021-12-15 04:00:00,-27.205991066701245,
2021-12-15 06:00:00,-19.23463811180136,
2021-12-15 08:00:00,-28.308083125107714,
2021-12-15 10:30:00,-36.60536928832289,
2021-12-15 11:00:00,-36.62377569120508,
2021-12-15 23:59:59,-42.57579736465914,c
2021-12-16 00:00:00,-33.51812561159477,
2021-12-16 03:30:00,-15.174166597862495,
2021-12-16 04:00:00,-17.963151778756128,
2021-12-16 06:00:00,-19.403076451279958,
2021-12-16 08:00:00,-26.5023963788949,
2021-12-16 10:30:00,-23.360628637033187,
2021-12-16 11:00:00,-23.268906630376023,
2021-12-16 23:59:59,-28.155378735698832,c
2021-12-17 00:00:00,-32.71550864262508,
2021-12-17 03:30:00,-38.327504302190846,
2021-12-17 04:00:00,-35.01273208896009,
2021-12-17 06:00:00,-26.265800225907697,
2021-12-17 08:00:00,-33.905284548456166,
2021-12-17 10:30:00,-20.361699121617676,
2021-12-17 11:00:00,-19.013787855677947,
2021-12-17 23:59:59,-17.967861958870344,w
2021-12-20 00:00:00,-40.68473847840005,
2021-12-20 03:30:00,-55.67811944436289,
2021-12-20 04:00:00,-62.788149051586515,
2021-12-20 06:00:00,-48.06832833694261,
2021-12-20 08:00:00,-45.37401228012368,
2021-12-20 10:30:00,-54.025241256043955,
2021-12-20 11:00:00,-54.22501934311276,
2021-12-20 23:59:59,-49.27165460390461,c
2021-12-21 00:00:00,-34.97037493932066,
2021-12-21 03:30:00,-1.6744346783443689,
2021-12-21 04:00:00,9.755820195185606,
2021-12-21 06:00:00,24.437069422731838,
2021-12-21 08:00:00,16.839641804307576,
2021-12-21 10:30:00,12.111712399842872,
2021-12-21 11:00:00,12.995414499224353,
2021-12-21 23:59:59,2.1244477671766617,c
2021-12-22 00:00:00,-2.774144930384864,
2021-12-22 03:30:00,-4.2478527911330275,
2021-12-22 04:00:00,-8.69988682095618,
2021-12-22 06:00:00,-9.771870417756418,
2021-12-22 08:00:00,-45.225558684096086,
2021-12-22 10:30:00,-42.31843804771097,
2021-12-22 11:00:00,-43.01707889731415,
2021-12-22 23:59:59,-40.277810676579065,c
2021-12-23 00:00:00,-37.209096322443656,
2021-12-23 03:30:00,-40.85866926490189,
2021-12-23 04:00:00,-58.33681687623903,
2021-12-23 06:00:00,-61.711097998741934,
2021-12-23 08:00:00,-49.36317143468614,
2021-12-23 10:30:00,-47.58503953067839,
2021-12-23 11:00:00,-48.76184759949683,
2021-12-23 23:59:59,-38.749944095053706,c
2021-12-24 00:00:00,-24.343433612726585,
2021-12-24 03:30:00,-34.492999222152775,
2021-12-24 04:00:00,-27.830992867770874,
2021-12-24 06:00:00,-29.438602068733417,
2021-12-24 08:00:00,-32.327574255028594,
2021-12-24 10:30:00,-32.327574255028594,
2021-12-24 11:00:00,-32.327574255028594,
2021-12-24 23:59:59,-36.7726082022491,w
2021-12-27 00:00:00,-51.17830444908304,
2021-12-27 03:30:00,-43.74247520047584,
2021-12-27 04:00:00,-37.324711768016186,
2021-12-27 06:00:00,-44.02106355259912,
2021-12-27 08:00:00,-46.50793483130883,
2021-12-27 10:30:00,-46.24180597545501,
2021-12-27 11:00:00,-46.11080138965326,
2021-12-27 23:59:59,-44.26401069302938,c
2021-12-28 00:00:00,-32.7774363149415,
2021-12-28 03:30:00,-31.79051444089646,
2021-12-28 04:00:00,-7.148102795842533,
2021-12-28 06:00:00,4.773264202381597,
2021-12-28 08:00:00,-4.304055925263583,
2021-12-28 10:30:00,7.638117409255301,
2021-12-28 11:00:00,7.517145900341347,
2021-12-28 23:59:59,-2.90285987615016,c
