date,AS_FTSE_DM_AD_2023_Q1,meta
2023-04-06 18:30:00,-131.59681608218688,
2023-04-06 20:00:00,-131.59681608218688,
2023-04-06 23:00:00,-131.59681608218688,
2023-04-06 23:59:59,-131.59681608218688,c
2023-04-07 00:00:00,-131.59681608218688,
2023-04-07 01:00:00,-131.59681608218688,
2023-04-07 02:30:00,-131.59681608218688,
2023-04-07 03:00:00,-131.59681608218688,
2023-04-07 18:30:00,-131.59681608218688,
2023-04-07 20:00:00,-131.59681608218688,
2023-04-07 23:00:00,-131.59681608218688,
2023-04-07 23:59:59,-131.59681608218688,w
