date,PBW_2021_Q4,meta
2021-12-14 10:30:00,151.8380786967257,
2021-12-14 12:00:00,74.10057179791869,
2021-12-14 13:30:00,8.278206717786531,
2021-12-14 15:00:00,-14.105459952117315,
2021-12-14 15:30:30,-14.105459952117315,
2021-12-14 23:59:59,-39.981734123311554,c
2021-12-15 00:00:00,-0.03991291664161167,
2021-12-15 10:00:00,-82.1649181823405,
2021-12-15 10:30:00,-84.32021144214892,
2021-12-15 12:00:00,-34.25260278548183,
2021-12-15 13:30:00,-46.777313553633945,
2021-12-15 15:00:00,-12.793450676810437,
2021-12-15 15:30:30,-12.793450676810437,
2021-12-15 23:59:59,-55.27152383708463,c
2021-12-16 00:00:00,-49.24281048773864,
2021-12-16 10:00:00,55.36297329493965,
2021-12-16 10:30:00,76.09931273200215,
2021-12-16 12:00:00,72.52778807894384,
2021-12-16 13:30:00,43.82003472417989,
2021-12-16 15:00:00,5.159859376080135,
2021-12-16 15:30:30,5.159859376080135,
2021-12-16 23:59:59,20.832186777614993,c
2021-12-17 00:00:00,19.715363293028815,
2021-12-17 10:00:00,-147.69376439072806,
2021-12-17 10:30:00,-133.24465884424797,
2021-12-17 12:00:00,-125.07869469649197,
2021-12-17 13:30:00,-94.91497969549127,
2021-12-17 15:00:00,-54.53206571508616,
2021-12-17 15:30:30,-54.53206571508616,q
2021-12-17 23:59:59,-79.7913756079428,w
2021-12-20 00:00:00,-45.354871526803976,
2021-12-20 10:00:00,-97.25860510458128,
2021-12-20 10:30:00,-51.539098833947406,
2021-12-20 12:00:00,-58.67623099959107,
2021-12-20 13:30:00,-69.58631309055272,
2021-12-20 15:00:00,-77.8664943817642,
2021-12-20 15:30:30,-77.8664943817642,
2021-12-20 23:59:59,-71.81092530688056,c
2021-12-21 00:00:00,-93.70256626252186,
2021-12-21 10:00:00,-40.933086251588236,
2021-12-21 10:30:00,-21.24111821993617,
2021-12-21 12:00:00,-30.407925612847407,
2021-12-21 13:30:00,-42.504659115489375,
2021-12-21 15:00:00,4.983268400610797,
2021-12-21 15:30:30,4.983268400610797,
2021-12-21 23:59:59,-31.3603285385515,c
2021-12-22 00:00:00,-28.050518749657073,
2021-12-22 10:00:00,-61.09770883312177,
2021-12-22 10:30:00,-9.107079652820119,
2021-12-22 12:00:00,-29.561654632843926,
2021-12-22 13:30:00,-4.0021500426922785,
2021-12-22 15:00:00,2.674696797764881,
2021-12-22 15:30:30,2.674696797764881,s
2021-12-22 23:59:59,0.0,a
2021-12-23 00:00:00,123.32182721439284,
2021-12-23 10:00:00,581.6963228510725,
2021-12-23 10:30:00,667.5047071955298,
2021-12-23 12:00:00,722.646303599317,
2021-12-23 13:30:00,703.5652125909893,
2021-12-23 15:00:00,664.5209451758174,
2021-12-23 15:30:30,664.5209451758174,
2021-12-23 23:59:59,573.2777805097736,c
2021-12-24 00:00:00,573.2777805097736,
2021-12-24 10:00:00,573.2777805097736,
2021-12-24 10:30:00,573.2777805097736,
2021-12-24 12:00:00,573.2777805097736,
2021-12-24 13:30:00,573.2777805097736,
2021-12-24 15:00:00,573.2777805097736,
2021-12-24 15:30:30,573.2777805097736,
2021-12-24 23:59:59,573.2777805097736,w
2021-12-27 00:00:00,529.013491197602,
2021-12-27 10:00:00,653.3614541006508,
2021-12-27 10:30:00,723.9936638652713,
2021-12-27 12:00:00,683.4133535399038,
2021-12-27 13:30:00,646.1859101177995,
2021-12-27 15:00:00,623.5954909562415,
2021-12-27 15:30:30,623.5954909562415,
2021-12-27 23:59:59,623.9401503130838,c
2021-12-28 00:00:00,588.8633288085186,
2021-12-28 10:00:00,694.9304674836183,
2021-12-28 10:30:00,715.8484853459494,
2021-12-28 12:00:00,714.6903584845218,
2021-12-28 13:30:00,753.3695631642562,
2021-12-28 15:00:00,735.9976115540461,
2021-12-28 15:30:30,735.9976115540461,
2021-12-28 23:59:59,718.5404846664301,c
2021-12-29 00:00:00,713.903641566727,
2021-12-29 10:00:00,715.050195623342,
2021-12-29 10:30:00,616.7218501743425,
2021-12-29 12:00:00,504.9108411035313,
2021-12-29 13:30:00,565.0986800431147,
2021-12-29 15:00:00,518.9647545286249,
2021-12-29 15:30:30,518.9647545286249,
2021-12-29 23:59:59,502.00332923525696,c
2021-12-30 00:00:00,518.9968918223158,
2021-12-30 10:00:00,397.7169523910119,
2021-12-30 10:30:00,377.55881858457667,
2021-12-30 12:00:00,352.8882635680511,
2021-12-30 13:30:00,345.1548474716151,
2021-12-30 15:00:00,363.7263157422399,
2021-12-30 15:30:30,363.7263157422399,
2021-12-30 23:59:59,254.2945220431788,e
2021-12-31 00:00:00,248.66020124526847,
2021-12-31 10:00:00,287.48055194976314,
2021-12-31 10:30:00,294.3145066824784,
2021-12-31 12:00:00,294.93468509002344,
2021-12-31 13:30:00,273.4243742793333,
2021-12-31 15:00:00,288.04399558938405,
2021-12-31 15:30:30,288.04399558938405,
2021-12-31 23:59:59,315.6848957232089,w
2022-01-03 00:00:00,288.5576309500492,
2022-01-03 10:00:00,344.27536256262465,
2022-01-03 10:30:00,373.69656784909887,
2022-01-03 12:00:00,357.6484207023957,
2022-01-03 13:30:00,344.41415545246264,
2022-01-03 15:00:00,325.41628894472103,
2022-01-03 15:30:30,325.41628894472103,
2022-01-03 23:59:59,273.1878110969414,c
2022-01-04 00:00:00,302.2654177880124,
2022-01-04 10:00:00,351.10200393737534,
2022-01-04 10:30:00,368.55194047507075,
2022-01-04 12:00:00,401.57649306283713,
2022-01-04 13:30:00,423.5022562164095,
2022-01-04 15:00:00,430.10176180253836,
2022-01-04 15:30:30,430.10176180253836,
2022-01-04 23:59:59,460.593270006745,c
2022-01-05 00:00:00,476.37014695992696,
2022-01-05 10:00:00,532.0575726209222,
2022-01-05 10:30:00,535.6773334562643,
2022-01-05 12:00:00,545.6452488266806,
2022-01-05 13:30:00,484.9329650738815,
2022-01-05 15:00:00,386.0202528268858,
2022-01-05 15:30:30,386.0202528268858,
2022-01-05 23:59:59,403.27125299082934,c
2022-01-06 00:00:00,414.30217365664714,
2022-01-06 10:00:00,279.43106220162576,
2022-01-06 10:30:00,253.49831125485565,
2022-01-06 12:00:00,244.1321661767426,
2022-01-06 13:30:00,248.0470736202043,
2022-01-06 15:00:00,292.7321973616548,
2022-01-06 15:30:30,292.7321973616548,
2022-01-06 23:59:59,312.2558936367144,c
2022-01-07 00:00:00,298.89389854020476,
2022-01-07 10:00:00,270.4176900512783,
2022-01-07 10:30:00,222.79831865638607,
2022-01-07 12:00:00,249.28916901425623,
2022-01-07 13:30:00,273.6700634506232,
2022-01-07 15:00:00,247.10032482020063,
2022-01-07 15:30:30,247.10032482020063,
2022-01-07 23:59:59,233.75151034120495,w
2022-01-10 00:00:00,226.244260032809,
2022-01-10 10:00:00,185.61448634562936,
2022-01-10 10:30:00,168.05687219432724,
2022-01-10 12:00:00,167.19913108870793,
2022-01-10 13:30:00,165.6710069542524,
2022-01-10 15:00:00,115.73743922826219,
2022-01-10 15:30:30,115.73743922826219,
2022-01-10 23:59:59,120.10520260006956,c
2022-01-11 00:00:00,116.47789148018927,
2022-01-11 10:00:00,183.3161694145674,
2022-01-11 10:30:00,179.53695846293834,
2022-01-11 12:00:00,139.11716372903902,
2022-01-11 13:30:00,108.89184675429061,
2022-01-11 15:00:00,118.97718102881026,
2022-01-11 15:30:30,118.97718102881026,
2022-01-11 23:59:59,129.22236876880896,c
2022-01-12 00:00:00,72.18650454346033,
2022-01-12 10:00:00,73.36437458026842,
2022-01-12 10:30:00,60.96884141100054,
2022-01-12 12:00:00,7.9085283568547595,
2022-01-12 13:30:00,18.13985258422585,
2022-01-12 15:00:00,0.40462075754516036,
2022-01-12 15:30:30,0.40462075754516036,
2022-01-12 23:59:59,21.30117195981569,c
2022-01-13 00:00:00,32.54707739138598,
2022-01-13 10:00:00,-18.70201987969031,
2022-01-13 10:30:00,-20.782651127071688,
2022-01-13 12:00:00,-32.137006697186365,
2022-01-13 13:30:00,-9.681728965823254,
2022-01-13 15:00:00,-24.567353216767373,
2022-01-13 15:30:30,-24.567353216767373,
2022-01-13 23:59:59,-30.06280917379442,c
