date,MSCI_FACT_QUAL_2020_Q4,meta
2020-10-22 23:59:59,87.75426194810277,c
2020-10-23 00:00:00,76.15563726797862,
2020-10-23 10:00:00,74.5555595170795,
2020-10-23 10:30:00,76.4464760240314,
2020-10-23 12:00:00,66.53553104826241,
2020-10-23 13:30:00,63.27820474240122,
2020-10-23 15:00:00,58.80560081870161,
2020-10-23 15:30:30,58.80560081870161,
2020-10-23 23:59:59,49.945351417189734,w
2020-10-26 00:00:00,64.58705320755925,
2020-10-26 10:00:00,78.97871826420175,
2020-10-26 10:30:00,77.79368776384246,
2020-10-26 12:00:00,80.57795235395739,
2020-10-26 13:30:00,81.9237516377191,
2020-10-26 15:00:00,83.11652853714384,
2020-10-26 15:30:30,83.11652853714384,
2020-10-26 23:59:59,80.95280280921233,c
2020-10-27 00:00:00,74.83428797191061,
2020-10-27 10:00:00,83.53153457087973,
2020-10-27 10:30:00,85.04270026189872,
2020-10-27 12:00:00,86.81853752575009,
2020-10-27 13:30:00,86.23655090193378,
2020-10-27 15:00:00,87.4356119359426,
2020-10-27 15:30:30,87.4356119359426,
2020-10-27 23:59:59,81.13460197509562,c
2020-10-28 00:00:00,97.88866936978081,
2020-10-28 10:00:00,117.32047124939422,
2020-10-28 10:30:00,119.81680361153877,
2020-10-28 12:00:00,119.77158612360398,
2020-10-28 13:30:00,118.78017735679848,
2020-10-28 15:00:00,130.86674847719877,
2020-10-28 15:30:30,130.86674847719877,
2020-10-28 23:59:59,133.2251903158508,c
2020-10-29 00:00:00,126.41793707906103,
2020-10-29 10:00:00,98.83457797952605,
2020-10-29 10:30:00,95.53512513451662,
2020-10-29 12:00:00,92.21597890001095,
2020-10-29 13:30:00,82.85046751343,
2020-10-29 15:00:00,76.42550892897333,
2020-10-29 15:30:30,76.42550892897333,
2020-10-29 23:59:59,77.67326440172766,c
2020-10-30 00:00:00,83.13380619383332,
2020-10-30 10:00:00,90.79925271312922,
2020-10-30 10:30:00,102.5477854842888,
2020-10-30 12:00:00,104.29319946695676,
2020-10-30 13:30:00,101.76787936960778,
2020-10-30 15:00:00,105.52987852150392,
2020-10-30 15:30:30,105.52987852150392,s
2020-10-30 23:59:59,103.14279158421309,w
2020-11-02 00:00:00,87.86696160655586,
2020-11-02 10:00:00,100.516772093421,
2020-11-02 10:30:00,103.41637565841839,
2020-11-02 12:00:00,105.48676146630282,
2020-11-02 13:30:00,104.82942726302525,
2020-11-02 15:00:00,106.70339111195545,
2020-11-02 15:30:30,106.70339111195545,
2020-11-02 23:59:59,102.06345199165347,c
2020-11-03 00:00:00,97.03665690723284,
2020-11-03 10:00:00,80.5992490044112,
2020-11-03 10:30:00,84.4515875114717,
2020-11-03 12:00:00,90.33654779409054,
2020-11-03 13:30:00,86.355532856943,
2020-11-03 15:00:00,78.60012344539126,
2020-11-03 15:30:30,78.60012344539126,
2020-11-03 23:59:59,76.78002035301151,c
2020-11-04 00:00:00,111.6450980787451,
2020-11-04 10:00:00,117.35469029908154,
2020-11-04 10:30:00,114.58397592164025,
2020-11-04 12:00:00,119.38284246234807,
2020-11-04 13:30:00,126.27532132613356,
2020-11-04 15:00:00,128.18565746036157,
2020-11-04 15:30:30,128.18565746036157,
2020-11-04 23:59:59,127.60256275422856,c
2020-11-05 00:00:00,129.17869334009146,
2020-11-05 10:00:00,111.84025713447713,
2020-11-05 10:30:00,116.5038339321327,
2020-11-05 12:00:00,99.64013173852658,
2020-11-05 13:30:00,98.1398356611306,
2020-11-05 15:00:00,93.74615112538783,
2020-11-05 15:30:30,93.74615112538783,
2020-11-05 23:59:59,96.88088950141545,c
2020-11-06 00:00:00,89.97936526475303,
2020-11-06 10:00:00,102.65118203813498,
2020-11-06 10:30:00,110.8265695207752,
2020-11-06 12:00:00,114.54293457099911,
2020-11-06 13:30:00,122.21535031154559,
2020-11-06 15:00:00,122.14198111845388,
2020-11-06 15:30:30,122.14198111845388,
2020-11-06 23:59:59,115.48813009386441,w
2020-11-09 00:00:00,-8.244361848271076,
2020-11-09 10:00:00,-78.58835340048518,
2020-11-09 10:30:00,-67.81135178420826,
2020-11-09 12:00:00,-55.41805574404415,
2020-11-09 13:30:00,-64.08037368973892,
2020-11-09 15:00:00,-69.74363331192956,
2020-11-09 15:30:30,-69.74363331192956,x
2020-11-09 23:59:59,-87.50554432390983,c
2020-11-10 00:00:00,-83.5368737241086,
2020-11-10 10:00:00,-76.06889536194316,
2020-11-10 10:30:00,-70.70936380761245,
2020-11-10 12:00:00,-43.577175621764674,
2020-11-10 13:30:00,-46.76985293259918,
2020-11-10 15:00:00,-44.921844108529406,
2020-11-10 15:30:30,-44.921844108529406,
2020-11-10 23:59:59,-45.20503726759476,c
2020-11-11 00:00:00,-41.687719338084435,
2020-11-11 10:00:00,-8.903936246001116,
2020-11-11 10:30:00,-8.700300116017068,
2020-11-11 12:00:00,-1.2350594978563905,
2020-11-11 13:30:00,13.316586827861407,
2020-11-11 15:00:00,22.927097001670113,
2020-11-11 15:30:30,22.927097001670113,
2020-11-11 23:59:59,23.43063071838234,c
2020-11-12 00:00:00,40.194863546869634,
2020-11-12 10:00:00,40.65427309526233,
2020-11-12 10:30:00,36.10181477969383,
2020-11-12 12:00:00,37.62670016712318,
2020-11-12 13:30:00,39.83922286670113,
2020-11-12 15:00:00,51.02490012101065,
2020-11-12 15:30:30,51.02490012101065,
2020-11-12 23:59:59,50.58171380514434,c
2020-11-13 00:00:00,31.300698871666974,
2020-11-13 10:00:00,46.745723782516286,
2020-11-13 10:30:00,52.63840988452126,
2020-11-13 12:00:00,51.377263748286914,
2020-11-13 13:30:00,50.06162080490113,
2020-11-13 15:00:00,41.98609212364767,
2020-11-13 15:30:30,41.98609212364767,
2020-11-13 23:59:59,39.84696523379409,w
2020-11-16 00:00:00,-0.6371106389868828,
2020-11-16 10:00:00,26.001719067504602,
2020-11-16 10:30:00,21.728571713530847,
2020-11-16 12:00:00,28.601713833781595,
2020-11-16 13:30:00,40.094504280748005,
2020-11-16 15:00:00,23.87689837765668,
2020-11-16 15:30:30,23.87689837765668,
2020-11-16 23:59:59,11.934145685418777,c
2020-11-17 00:00:00,11.508079053448562,
2020-11-17 10:00:00,33.604781127515814,
2020-11-17 10:30:00,8.759157527980499,
2020-11-17 12:00:00,1.1175527209612142,
2020-11-17 13:30:00,1.2902315338741417,
2020-11-17 15:00:00,-2.124126780726826,
2020-11-17 15:30:30,-2.124126780726826,
2020-11-17 23:59:59,-9.532336187470115,c
2020-11-18 00:00:00,-9.261318594241466,
2020-11-18 10:00:00,-26.653293762308103,
2020-11-18 10:30:00,-31.00621196039303,
2020-11-18 12:00:00,-17.140431279474896,
2020-11-18 13:30:00,-17.173432494436533,
2020-11-18 15:00:00,7.456490694035331,
2020-11-18 15:30:30,7.456490694035331,
2020-11-18 23:59:59,0.0,a
2020-11-19 00:00:00,40.22206453503191,
2020-11-19 10:00:00,98.2276475679663,
2020-11-19 10:30:00,86.83844735412907,
2020-11-19 12:00:00,75.50319274179196,
2020-11-19 13:30:00,79.24705984867839,
2020-11-19 15:00:00,69.94835004908828,
2020-11-19 15:30:30,69.94835004908828,
2020-11-19 23:59:59,60.35070032640967,c
2020-11-20 00:00:00,50.867837816848585,
2020-11-20 10:00:00,89.35430281937053,
2020-11-20 10:30:00,85.46209321639421,
2020-11-20 12:00:00,94.8843094135205,
2020-11-20 13:30:00,99.17804243461617,
2020-11-20 15:00:00,101.83560393332777,
2020-11-20 15:30:30,101.83560393332777,
2020-11-20 23:59:59,98.53389365395509,w
2020-11-23 00:00:00,81.17112835746909,
2020-11-23 10:00:00,101.15344027429092,
2020-11-23 10:30:00,100.92527426329656,
2020-11-23 12:00:00,97.41353659513499,
2020-11-23 13:30:00,94.37562764184341,
2020-11-23 15:00:00,89.04403116359512,
2020-11-23 15:30:30,89.04403116359512,
2020-11-23 23:59:59,90.38891095557494,c
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
0,90.38891095557494,
2020-11-24 00:00:00,88.36627668721403,
2020-11-24 10:00:00,83.81028719748423,
2020-11-24 10:30:00,68.0291048582651,
2020-11-24 12:00:00,55.05131243426846,
2020-11-24 13:30:00,49.83817856421194,
2020-11-24 15:00:00,42.72641168690864,
2020-11-24 15:30:30,42.72641168690864,
2020-11-24 23:59:59,46.15255547637154,c
2020-11-25 00:00:00,73.63971903902456,
2020-11-25 10:00:00,101.75158674660281,
2020-11-25 10:30:00,96.15109522468919,
2020-11-25 12:00:00,78.72303486383393,
2020-11-25 13:30:00,78.76118502619187,
2020-11-25 15:00:00,91.0691407575236,
2020-11-25 15:30:30,91.0691407575236,
2020-11-25 23:59:59,95.69485667170702,c
2020-11-26 00:00:00,95.69485667170702,
2020-11-26 10:00:00,95.69485667170702,
2020-11-26 10:30:00,95.69485667170702,
2020-11-26 12:00:00,95.69485667170702,
2020-11-26 13:30:00,95.69485667170702,
2020-11-26 15:00:00,95.69485667170702,
2020-11-26 15:30:30,95.69485667170702,
2020-11-26 23:59:59,95.69485667170702,c
2020-11-27 00:00:00,89.75523764378204,
2020-11-27 10:00:00,130.6681482025866,
2020-11-27 10:30:00,136.95551931334128,
2020-11-27 12:00:00,123.34823164414098,
2020-11-27 13:30:00,123.34823164414098,
2020-11-27 15:00:00,123.34823164414098,
2020-11-27 15:30:30,123.34823164414098,
2020-11-27 23:59:59,129.71250827506802,w
2020-11-30 00:00:00,130.38525531747942,
2020-11-30 10:00:00,121.60388185873583,
2020-11-30 10:30:00,122.20401543508822,
2020-11-30 12:00:00,108.83232722500708,
2020-11-30 13:30:00,121.91848846961079,
2020-11-30 15:00:00,131.29809920622787,
2020-11-30 15:30:30,131.29809920622787,
2020-11-30 23:59:59,101.40686539194016,e
2020-12-01 00:00:00,51.68264884238999,
2020-12-01 10:00:00,49.883992393227864,
2020-12-01 10:30:00,36.995145668783756,
2020-12-01 12:00:00,27.098646297845484,
2020-12-01 13:30:00,30.292319547479075,
2020-12-01 15:00:00,33.52154963225416,
2020-12-01 15:30:30,33.52154963225416,
2020-12-01 23:59:59,39.71348378399065,c
2020-12-02 00:00:00,46.00000954823434,
2020-12-02 10:00:00,38.57985584959399,
2020-12-02 10:30:00,32.5313366759848,
2020-12-02 12:00:00,8.366578551172132,
2020-12-02 13:30:00,6.408595241892648,
2020-12-02 15:00:00,1.6998435413425454,
2020-12-02 15:30:30,1.6998435413425454,
2020-12-02 23:59:59,7.655040696267967,c
2020-12-03 00:00:00,-0.3256282213076318,
2020-12-03 10:00:00,0.4165168381083717,
2020-12-03 10:30:00,-9.392503258517088,
2020-12-03 12:00:00,-13.995770792977453,
2020-12-03 13:30:00,-19.771356472181736,
2020-12-03 15:00:00,-11.183035996316441,
2020-12-03 15:30:30,-11.183035996316441,
2020-12-03 23:59:59,-0.7437284786529403,c
2020-12-04 00:00:00,-3.7449532633862574,
2020-12-04 10:00:00,-15.97357323646915,
2020-12-04 10:30:00,-5.0407325367540565,
2020-12-04 12:00:00,-11.014170443503744,
2020-12-04 13:30:00,-16.981253209208305,
2020-12-04 15:00:00,-21.01035818552465,
2020-12-04 15:30:30,-21.01035818552465,
2020-12-04 23:59:59,-15.327422747687791,w
2020-12-07 00:00:00,-16.486565707027253,
2020-12-07 10:00:00,-11.853485781359339,
2020-12-07 10:30:00,-22.96626861455381,
2020-12-07 12:00:00,-21.67320136768253,
2020-12-07 13:30:00,-18.74565700425071,
2020-12-07 15:00:00,-18.160866670491274,
2020-12-07 15:30:30,-18.160866670491274,
2020-12-07 23:59:59,-7.392344314367151,c
2020-12-08 00:00:00,-3.326026296532696,
2020-12-08 10:00:00,-13.813586389523529,
2020-12-08 10:30:00,-3.9569398029155067,
2020-12-08 12:00:00,-6.912175686166734,
2020-12-08 13:30:00,-8.699834373792164,
2020-12-08 15:00:00,-9.298926886655245,
2020-12-08 15:30:30,-9.298926886655245,
2020-12-08 23:59:59,-8.23614577181079,c
2020-12-09 00:00:00,-20.63695768081113,
2020-12-09 10:00:00,-32.11037984576333,
2020-12-09 10:30:00,-28.651231090817628,
2020-12-09 12:00:00,-27.3878583449661,
2020-12-09 13:30:00,-27.434822418653347,
2020-12-09 15:00:00,-29.333883861528445,
2020-12-09 15:30:30,-29.333883861528445,
2020-12-09 23:59:59,-34.048677622813436,c
2020-12-10 00:00:00,-21.919416670938148,
2020-12-10 10:00:00,-39.36069581162663,
2020-12-10 10:30:00,-38.83354523955478,
2020-12-10 12:00:00,-29.068123888527275,
2020-12-10 13:30:00,-35.67866778190068,
2020-12-10 15:00:00,-39.82117401751606,
2020-12-10 15:30:30,-39.82117401751606,
2020-12-10 23:59:59,-35.985031336725626,c
2020-12-11 00:00:00,-51.2828794954719,
2020-12-11 10:00:00,-44.79167928585625,
2020-12-11 10:30:00,-42.61407490381679,
2020-12-11 12:00:00,-47.2757358823868,
2020-12-11 13:30:00,-40.79685633855948,
2020-12-11 15:00:00,-39.94656765595794,
2020-12-11 15:30:30,-39.94656765595794,
2020-12-11 23:59:59,-39.54364017953275,w
2020-12-14 00:00:00,-46.7358144692631,
2020-12-14 10:00:00,-41.01636903991684,
2020-12-14 10:30:00,-28.08028528161767,
2020-12-14 12:00:00,-27.36815566717358,
2020-12-14 13:30:00,-21.991068460210975,
2020-12-14 15:00:00,-20.455514965083964,
2020-12-14 15:30:30,-20.455514965083964,
2020-12-14 23:59:59,-17.857191478307172,c
2020-12-15 00:00:00,-24.37446362566444,
2020-12-15 10:00:00,-19.425037557365506,
2020-12-15 10:30:00,-23.384524703997975,
2020-12-15 12:00:00,-44.99653551731824,
2020-12-15 13:30:00,-57.761651374948165,
2020-12-15 15:00:00,-64.35497707405612,
2020-12-15 15:30:30,-64.35497707405612,
2020-12-15 23:59:59,-73.82735382007864,c
2020-12-16 00:00:00,-65.07853452442922,
2020-12-16 10:00:00,-75.05943563765774,
2020-12-16 10:30:00,-70.55916050524273,
2020-12-16 12:00:00,-73.99660708548292,
2020-12-16 13:30:00,-73.07382226218434,
2020-12-16 15:00:00,-74.33728825724725,
2020-12-16 15:30:30,-74.33728825724725,
2020-12-16 23:59:59,-72.83991386111867,c
2020-12-17 00:00:00,-77.42139642636565,
2020-12-17 10:00:00,-77.39152962128861,
2020-12-17 10:30:00,-86.07762941339585,
2020-12-17 12:00:00,-86.81558420904206,
2020-12-17 13:30:00,-94.12144693433488,
2020-12-17 15:00:00,-89.72907967207726,
2020-12-17 15:30:30,-89.72907967207726,
2020-12-17 23:59:59,-89.35373833633136,c
2020-12-18 00:00:00,-86.9727205304141,
2020-12-18 10:00:00,-86.11624148714014,
2020-12-18 10:30:00,-85.26996949165189,
2020-12-18 12:00:00,-76.44542168429737,
2020-12-18 13:30:00,-78.61997242812411,
2020-12-18 15:00:00,-89.18324758924204,
2020-12-18 15:30:30,-89.18324758924204,x
2020-12-18 23:59:59,-86.92990558606718,w
2020-12-21 00:00:00,-88.87110408899127,
2020-12-21 10:00:00,-94.40004118174355,
2020-12-21 10:30:00,-89.78768358271807,
2020-12-21 12:00:00,-77.31197589966345,
2020-12-21 13:30:00,-81.94436102227009,
2020-12-21 15:00:00,-88.72577849383669,
2020-12-21 15:30:30,-88.72577849383669,
2020-12-21 23:59:59,-86.6942445004537,c
