date,EU_FTSEUK_MCX_2022_Q2,meta
2022-05-24 04:00:00,-225.66170540201006,
2022-05-24 06:00:00,-203.77329861875728,
2022-05-24 08:00:00,-206.54200311265868,
2022-05-24 10:30:00,-120.92601417665946,
2022-05-24 11:00:00,-100.46881904465204,
2022-05-24 23:59:59,-59.38278660192509,c
2022-05-25 00:00:00,-118.13045360806927,
2022-05-25 03:30:00,-31.406788983559863,
2022-05-25 04:00:00,-46.40181049884632,
2022-05-25 06:00:00,-10.860329826263978,
2022-05-25 08:00:00,-12.934718598006612,
2022-05-25 10:30:00,-23.819981524132118,
2022-05-25 11:00:00,-20.401680574113243,
2022-05-25 23:59:59,-15.660285229261262,c
2022-05-26 00:00:00,-98.06155161562174,
2022-05-26 03:30:00,-75.13934686815128,
2022-05-26 04:00:00,-47.067099519329986,
2022-05-26 06:00:00,-61.90110291780502,
2022-05-26 08:00:00,-78.17292828491509,
2022-05-26 10:30:00,-117.541487389027,
2022-05-26 11:00:00,-133.75794873626137,
2022-05-26 23:59:59,-162.5727925650699,c
2022-05-27 00:00:00,-229.3948002175,
2022-05-27 03:30:00,-177.42223137529754,
2022-05-27 04:00:00,-192.67657346942542,
2022-05-27 06:00:00,-205.64056888040523,
2022-05-27 08:00:00,-188.99684047772507,
2022-05-27 10:30:00,-216.92653009570927,
2022-05-27 11:00:00,-225.43658237332193,
2022-05-27 23:59:59,-221.90422067541704,w
2022-05-30 00:00:00,-218.16331053337262,
2022-05-30 03:30:00,-247.98920939077698,
2022-05-30 04:00:00,-271.5525220647878,
2022-05-30 06:00:00,-260.533744626651,
2022-05-30 08:00:00,-206.2898212525795,
2022-05-30 10:30:00,-237.4533086652491,
2022-05-30 11:00:00,-260.32629472310964,
2022-05-30 23:59:59,-270.9707296832646,c
2022-05-31 00:00:00,-200.5379404839664,
2022-05-31 03:30:00,-155.8968128386764,
2022-05-31 04:00:00,-139.67835970631836,
2022-05-31 06:00:00,-141.91571729647035,
2022-05-31 08:00:00,-167.49688907188965,
2022-05-31 10:30:00,-148.3764145601299,
2022-05-31 11:00:00,-134.01272768903618,
2022-05-31 23:59:59,-95.09377235216152,c
2022-06-01 00:00:00,-108.96253021756525,
2022-06-01 03:30:00,-79.92009007293177,
2022-06-01 04:00:00,-49.85266243252204,
2022-06-01 06:00:00,-90.94389577900938,
2022-06-01 08:00:00,-105.97907703718147,
2022-06-01 10:30:00,-90.4106019147373,
2022-06-01 11:00:00,-57.65448254486819,
2022-06-01 23:59:59,0.0,c
2022-06-02 00:00:00,0.0,
2022-06-02 03:30:00,0.0,
2022-06-02 04:00:00,0.0,
2022-06-02 06:00:00,0.0,
2022-06-02 08:00:00,0.0,
2022-06-02 10:30:00,0.0,
2022-06-02 11:00:00,0.0,
2022-06-02 23:59:59,0.0,c
2022-06-03 00:00:00,0.0,
2022-06-03 03:30:00,0.0,
2022-06-03 04:00:00,0.0,
2022-06-03 06:00:00,0.0,
2022-06-03 08:00:00,0.0,
2022-06-03 10:30:00,0.0,
2022-06-03 11:00:00,0.0,
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,-21.30072259050121,
2022-06-06 03:30:00,25.406591542748174,
2022-06-06 04:00:00,38.59933240105261,
2022-06-06 06:00:00,-1.7084356913946976,
2022-06-06 08:00:00,53.95597604433988,
2022-06-06 10:30:00,63.899717337515085,
2022-06-06 11:00:00,78.65805194141308,
2022-06-06 23:59:59,73.38575723287818,c
2022-06-07 00:00:00,76.00300680073588,
2022-06-07 03:30:00,108.37358433187319,
2022-06-07 04:00:00,106.07583855156918,
2022-06-07 06:00:00,130.39029288735856,
2022-06-07 08:00:00,112.66823336264724,
2022-06-07 10:30:00,90.31281183414785,
2022-06-07 11:00:00,82.44987092957558,
2022-06-07 23:59:59,50.39729473027569,c
2022-06-08 00:00:00,47.56553467683011,
2022-06-08 03:30:00,20.486768001927203,
2022-06-08 04:00:00,-9.240572621775982,
2022-06-08 06:00:00,-23.953433371479377,
2022-06-08 08:00:00,-43.962916055219694,
2022-06-08 10:30:00,-108.36090616853494,
2022-06-08 11:00:00,-96.28449855581357,
2022-06-08 23:59:59,-106.63541415488748,c
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
0,-106.63541415488748,
2022-06-09 00:00:00,-119.23193671079184,
2022-06-09 03:30:00,-104.07519481721215,
2022-06-09 04:00:00,-98.66338706701254,
2022-06-09 06:00:00,-166.87990365376527,
2022-06-09 08:00:00,-111.2518132758446,
2022-06-09 10:30:00,-151.68071945152928,
2022-06-09 11:00:00,-158.4794746314044,
2022-06-09 23:59:59,-139.06377235725904,c
2022-06-10 00:00:00,-158.94106248515345,
2022-06-10 03:30:00,-141.70201906366583,
2022-06-10 04:00:00,-131.34412701479118,
2022-06-10 06:00:00,-46.89378832106013,
2022-06-10 08:00:00,-64.53060134808015,
2022-06-10 10:30:00,-87.78954997839173,
2022-06-10 11:00:00,-90.89602906005848,
2022-06-10 23:59:59,-57.17892641758294,w
2022-06-13 00:00:00,-57.17892641758294,
2022-06-13 03:30:00,-57.17892641758294,
2022-06-13 04:00:00,-57.17892641758294,
2022-06-13 06:00:00,-57.17892641758294,
2022-06-13 08:00:00,-57.17892641758294,
2022-06-13 10:30:00,-57.17892641758294,
2022-06-13 11:00:00,-57.17892641758294,
2022-06-13 23:59:59,-57.17892641758294,c
2022-06-14 00:00:00,-43.25052154922605,
2022-06-14 03:30:00,11.852859768067447,
2022-06-14 04:00:00,33.68283973368875,
2022-06-14 06:00:00,-6.067823201803094,
2022-06-14 08:00:00,-31.143052178287462,
2022-06-14 10:30:00,-42.93135131619874,
2022-06-14 11:00:00,-48.94968045420728,
2022-06-14 23:59:59,-27.945072898532317,c
2022-06-15 00:00:00,-109.75980056507592,
2022-06-15 03:30:00,-21.583471727697088,
2022-06-15 04:00:00,-28.137714860823735,
2022-06-15 06:00:00,-4.340808603662708,
2022-06-15 08:00:00,-8.702152778188292,
2022-06-15 10:30:00,9.365230404121576,
2022-06-15 11:00:00,-23.093803979663107,
2022-06-15 23:59:59,-50.25445054912302,c
2022-06-16 00:00:00,-121.53030784570979,
2022-06-16 03:30:00,0.42045045945860693,
2022-06-16 04:00:00,-41.81179301501743,
2022-06-16 06:00:00,-41.18574009981489,
2022-06-16 08:00:00,-27.163372904172775,
2022-06-16 10:30:00,9.397302844131445,
2022-06-16 11:00:00,52.57816286134175,
2022-06-16 23:59:59,-15.653150600731351,c
2022-06-17 00:00:00,-33.84423010939713,
2022-06-17 03:30:00,-122.12564496027085,
2022-06-17 04:00:00,-20.78446942716937,
2022-06-17 06:00:00,-41.032644997146235,
2022-06-17 08:00:00,-24.307667085361345,
2022-06-17 10:30:00,18.691346764570653,
2022-06-17 11:00:00,51.534685012916725,
2022-06-17 23:59:59,-39.9930360804301,e
2022-06-20 00:00:00,47.245151981606796,
2022-06-20 03:30:00,89.97364068973548,
2022-06-20 04:00:00,5.341938460510846,
2022-06-20 06:00:00,-38.088299138476714,
2022-06-20 08:00:00,16.541224446827755,
2022-06-20 10:30:00,-31.893163854738987,
2022-06-20 11:00:00,-40.72514234295295,
2022-06-20 23:59:59,-81.36604870920178,c
2022-06-21 00:00:00,-79.83334290752418,
2022-06-21 03:30:00,-42.76798619430974,
2022-06-21 04:00:00,-49.54447380970123,
2022-06-21 06:00:00,-37.30591264280406,
2022-06-21 08:00:00,-66.73641971283541,
2022-06-21 10:30:00,-103.5333914740363,
2022-06-21 11:00:00,-133.8444963347372,
2022-06-21 23:59:59,-154.56174104094498,c
2022-06-22 00:00:00,-163.89270285568182,
2022-06-22 03:30:00,-197.6411573590035,
2022-06-22 04:00:00,-157.72738183638648,
2022-06-22 06:00:00,-138.92126596772414,
2022-06-22 08:00:00,-157.2202134256056,
2022-06-22 10:30:00,-191.18357514987179,
2022-06-22 11:00:00,-175.0986993743909,
2022-06-22 23:59:59,-206.96002072153078,c
2022-06-23 00:00:00,-264.3466812626259,
2022-06-23 03:30:00,-197.40413773371415,
2022-06-23 04:00:00,-212.38141182739696,
2022-06-23 06:00:00,-237.2194731363404,
2022-06-23 08:00:00,-273.0542663035251,
2022-06-23 10:30:00,-341.52193767744984,
2022-06-23 11:00:00,-378.95285848603476,
2022-06-23 23:59:59,-396.31589149623983,c
2022-06-24 00:00:00,-424.0572230253822,
2022-06-24 03:30:00,-443.7457674781872,
2022-06-24 04:00:00,-440.8230278123847,
2022-06-24 06:00:00,-420.8682912137515,
2022-06-24 08:00:00,-391.7423010554112,
2022-06-24 10:30:00,-391.02128753124157,
2022-06-24 11:00:00,-367.72472455433376,
2022-06-24 23:59:59,-360.5225019749116,w
2022-06-27 00:00:00,-284.43644898964294,
2022-06-27 03:30:00,-292.9739954909137,
2022-06-27 04:00:00,-315.8650542237151,
2022-06-27 06:00:00,-310.2570504452194,
2022-06-27 08:00:00,-328.5539790721291,
2022-06-27 10:30:00,-276.0069368989739,
2022-06-27 11:00:00,-309.1970860199924,
2022-06-27 23:59:59,-311.825388569953,c
2022-06-28 00:00:00,-311.642901729811,
2022-06-28 03:30:00,-266.69094864806675,
2022-06-28 04:00:00,-250.01000537863024,
2022-06-28 06:00:00,-287.86201739748367,
2022-06-28 08:00:00,-306.00353562816053,
2022-06-28 10:30:00,-284.92542987411184,
2022-06-28 11:00:00,-241.3335084949963,
2022-06-28 23:59:59,-239.69384934076447,c
2022-06-29 00:00:00,-259.9604319312134,
2022-06-29 03:30:00,-219.29134827536632,
2022-06-29 04:00:00,-225.303972184013,
2022-06-29 06:00:00,-220.20537084908278,
2022-06-29 08:00:00,-261.7012142048302,
2022-06-29 10:30:00,-286.5945239504699,
2022-06-29 11:00:00,-283.3302544975079,
2022-06-29 23:59:59,-261.5820776903154,c
2022-06-30 00:00:00,-316.0887246869652,
2022-06-30 03:30:00,-310.27523071509654,
2022-06-30 04:00:00,-311.2226124347974,
2022-06-30 06:00:00,-389.2957291069904,
2022-06-30 08:00:00,-369.79995653409946,
2022-06-30 10:30:00,-370.4150523589251,
2022-06-30 11:00:00,-394.7332090303328,
2022-06-30 23:59:59,-394.7616882972857,c
2022-07-01 00:00:00,-465.9595257706096,
2022-07-01 03:30:00,-412.13247118929985,
2022-07-01 04:00:00,-433.225648099713,
2022-07-01 06:00:00,-369.10226255520206,
2022-07-01 08:00:00,-349.13915976261615,
2022-07-01 10:30:00,-406.5410268717269,
2022-07-01 11:00:00,-420.7863961066589,
2022-07-01 23:59:59,-388.31816059611515,w
