date,EU_CHDVD_2022_Q1,meta
2022-03-11 08:00:00,5.161393778357642,
2022-03-11 10:30:00,-7.635642662315867,
2022-03-11 11:00:00,-9.212013681796329,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,26.256674597963837,
2022-03-14 03:30:00,26.256674597963837,
2022-03-14 04:00:00,26.256674597963837,
2022-03-14 06:00:00,53.9480350512615,
2022-03-14 08:00:00,36.51677704726406,
2022-03-14 10:30:00,51.76855783215423,
2022-03-14 11:00:00,55.615965202535975,
2022-03-14 23:59:59,32.56034332304195,c
2022-03-15 00:00:00,27.75873400690429,
2022-03-15 03:30:00,27.75873400690429,
2022-03-15 04:00:00,27.75873400690429,
2022-03-15 06:00:00,10.704382192544983,
2022-03-15 08:00:00,37.90136900952477,
2022-03-15 10:30:00,61.81830702989963,
2022-03-15 11:00:00,60.05668993259525,
2022-03-15 23:59:59,42.49646417914107,c
2022-03-16 00:00:00,92.99968321962375,
2022-03-16 03:30:00,92.99968321962375,
2022-03-16 04:00:00,92.99968321962375,
2022-03-16 06:00:00,129.0902167876091,
2022-03-16 08:00:00,147.02009696025289,
2022-03-16 10:30:00,156.88359127068537,
2022-03-16 11:00:00,170.56823720048436,
2022-03-16 23:59:59,170.54124282779685,c
2022-03-17 00:00:00,177.3921634497824,
2022-03-17 03:30:00,177.3921634497824,
2022-03-17 04:00:00,177.3921634497824,
2022-03-17 06:00:00,193.83978587124915,
2022-03-17 08:00:00,161.54149355214741,
2022-03-17 10:30:00,160.89710152511645,
2022-03-17 11:00:00,156.0323482792025,
2022-03-17 23:59:59,142.90840022845822,c
2022-03-18 00:00:00,159.21321335802918,
2022-03-18 03:30:00,159.21321335802918,
2022-03-18 04:00:00,159.21321335802918,
2022-03-18 06:00:00,146.80572544799645,
2022-03-18 08:00:00,141.404519701698,
2022-03-18 10:30:00,160.32089416995547,
2022-03-18 11:00:00,168.01616919526907,
2022-03-18 23:59:59,186.73934138211177,e
2022-03-21 00:00:00,181.2112953118334,
2022-03-21 03:30:00,181.2112953118334,
2022-03-21 04:00:00,181.2112953118334,
2022-03-21 06:00:00,155.47312021815117,
2022-03-21 08:00:00,154.17974904590557,
2022-03-21 10:30:00,139.68148495147636,
2022-03-21 11:00:00,158.09235669495763,
2022-03-21 23:59:59,168.77971519609576,c
2022-03-22 00:00:00,170.51117018246913,
2022-03-22 03:30:00,170.51117018246913,
2022-03-22 04:00:00,170.51117018246913,
2022-03-22 06:00:00,158.55543691035484,
2022-03-22 08:00:00,153.65296279977952,
2022-03-22 10:30:00,155.4408965467859,
2022-03-22 11:00:00,162.49411050259357,
2022-03-22 23:59:59,148.91695093295453,c
2022-03-23 00:00:00,159.17934419665096,
2022-03-23 03:30:00,159.17934419665096,
2022-03-23 04:00:00,159.17934419665096,
2022-03-23 06:00:00,113.6060421478051,
2022-03-23 08:00:00,107.4442232270144,
2022-03-23 10:30:00,106.85654381091952,
2022-03-23 11:00:00,97.28427584356747,
2022-03-23 23:59:59,82.39942352803307,c
2022-03-24 00:00:00,89.30622397198285,
2022-03-24 03:30:00,89.30622397198285,
2022-03-24 04:00:00,89.30622397198285,
2022-03-24 06:00:00,78.23958298318259,
2022-03-24 08:00:00,54.18162331668549,
2022-03-24 10:30:00,48.54606227001888,
2022-03-24 11:00:00,38.40871353205712,
2022-03-24 23:59:59,44.46410464968905,c
2022-03-25 00:00:00,66.02557016133119,
2022-03-25 03:30:00,66.02557016133119,
2022-03-25 04:00:00,66.02557016133119,
2022-03-25 06:00:00,64.72631720288372,
2022-03-25 08:00:00,50.12060020080827,
2022-03-25 10:30:00,18.48546015206624,
2022-03-25 11:00:00,12.445877307046743,
2022-03-25 23:59:59,14.129016917213164,w
2022-03-28 00:00:00,10.331069513596844,
2022-03-28 03:30:00,9.886524011240489,
2022-03-28 04:00:00,8.404089712119344,
2022-03-28 06:00:00,4.516763060104182,
2022-03-28 08:00:00,27.66693816608297,
2022-03-28 10:30:00,32.993436419498735,
2022-03-28 11:00:00,35.9032185810983,
2022-03-28 23:59:59,38.88649651176485,c
2022-03-29 00:00:00,30.687445827581058,
2022-03-29 03:30:00,43.980697928695406,
2022-03-29 04:00:00,24.236414714398663,
2022-03-29 06:00:00,2.007519053793132,
2022-03-29 08:00:00,19.856153781053948,
2022-03-29 10:30:00,11.46269584419835,
2022-03-29 11:00:00,16.463720140148382,
2022-03-29 23:59:59,10.500585217356104,c
2022-03-30 00:00:00,-2.162387964595986,
2022-03-30 03:30:00,5.677660988115257,
2022-03-30 04:00:00,-13.083996943926913,
2022-03-30 06:00:00,-25.125503770894,
2022-03-30 08:00:00,-28.795580465565802,
2022-03-30 10:30:00,-24.575857533726438,
2022-03-30 11:00:00,-33.668829865343724,
2022-03-30 23:59:59,-47.49629944575613,c
2022-03-31 00:00:00,-24.04486331802004,
2022-03-31 03:30:00,-30.38244758960436,
