date,MSCI_EM_ADR_HEDGED_2021_Q2,meta
2021-04-06 00:00:00,451.1592980537197,
2021-04-06 10:00:00,508.0726095131156,
2021-04-06 10:30:00,542.8946596139599,
2021-04-06 12:00:00,589.917437250817,
2021-04-06 13:30:00,563.8455817396805,
2021-04-06 15:00:00,575.3342752976312,
2021-04-06 15:30:30,575.3342752976312,
2021-04-06 23:59:59,565.3492899758468,c
2021-04-07 00:00:00,564.2247834019417,
2021-04-07 10:00:00,499.55400176355556,
2021-04-07 10:30:00,523.159410098205,
2021-04-07 12:00:00,440.1314408569299,
2021-04-07 13:30:00,436.19194740616854,
2021-04-07 15:00:00,407.3195581652727,
2021-04-07 15:30:30,407.3195581652727,
2021-04-07 23:59:59,401.73995311575936,c
2021-04-08 00:00:00,438.5515158553511,
2021-04-08 10:00:00,448.83922540211984,
2021-04-08 10:30:00,446.2101455218542,
2021-04-08 12:00:00,453.18715598979804,
2021-04-08 13:30:00,466.0921239354228,
2021-04-08 15:00:00,460.4000514341541,
2021-04-08 15:30:30,460.4000514341541,
2021-04-08 23:59:59,466.87595814116116,c
2021-04-09 00:00:00,456.18892454312333,
2021-04-09 10:00:00,463.04478355189497,
2021-04-09 10:30:00,462.0637397284024,
2021-04-09 12:00:00,455.4577856104095,
2021-04-09 13:30:00,444.0956204500742,
2021-04-09 15:00:00,448.67615514808756,
2021-04-09 15:30:30,448.67615514808756,
2021-04-09 23:59:59,463.49065305356703,w
2021-04-12 00:00:00,376.13780365934394,
2021-04-12 10:00:00,302.0736944313536,
2021-04-12 10:30:00,266.05691484684155,
2021-04-12 12:00:00,238.87094110868964,
2021-04-12 13:30:00,200.22545695237636,
2021-04-12 15:00:00,202.2538826738155,
2021-04-12 15:30:30,202.2538826738155,
2021-04-12 23:59:59,205.19385143065495,c
2021-04-13 00:00:00,215.74066254504294,
2021-04-13 10:00:00,248.76557118742573,
2021-04-13 10:30:00,238.3914373379264,
2021-04-13 12:00:00,206.33268044674617,
2021-04-13 13:30:00,180.36803893116053,
2021-04-13 15:00:00,171.8459870472551,
2021-04-13 15:30:30,171.8459870472551,
2021-04-13 23:59:59,180.21706161668146,c
2021-04-14 00:00:00,186.24192965975374,
2021-04-14 10:00:00,196.85569620599688,
2021-04-14 10:30:00,180.0748818534281,
2021-04-14 12:00:00,179.09680481698058,
2021-04-14 13:30:00,190.4938818262491,
2021-04-14 15:00:00,178.13256679898643,
2021-04-14 15:30:30,178.13256679898643,
2021-04-14 23:59:59,194.42096084692844,c
2021-04-15 00:00:00,223.2016424359283,
2021-04-15 10:00:00,132.84381982409275,
2021-04-15 10:30:00,120.20687784840732,
2021-04-15 12:00:00,102.2983520616923,
2021-04-15 13:30:00,93.06843480845441,
2021-04-15 15:00:00,106.45649873485502,
2021-04-15 15:30:30,106.45649873485502,
2021-04-15 23:59:59,123.15074162670385,c
2021-04-16 00:00:00,105.3312971928707,
2021-04-16 10:00:00,96.34985639706167,
2021-04-16 10:30:00,110.06435671194947,
2021-04-16 12:00:00,128.4080831582046,
2021-04-16 13:30:00,145.38970094558522,
2021-04-16 15:00:00,162.62184835496976,
2021-04-16 15:30:30,162.62184835496976,
2021-04-16 23:59:59,168.90428512179892,w
2021-04-19 00:00:00,215.70053432121063,
2021-04-19 10:00:00,274.44881693351704,
2021-04-19 10:30:00,258.24608611006886,
2021-04-19 12:00:00,240.6736496268196,
2021-04-19 13:30:00,273.23787891937843,
2021-04-19 15:00:00,289.8984608302965,
2021-04-19 15:30:30,289.8984608302965,s
2021-04-19 23:59:59,291.8045718173198,c
2021-04-20 00:00:00,242.4196230509582,
2021-04-20 10:00:00,190.21197096806793,
2021-04-20 10:30:00,179.20268886608176,
2021-04-20 12:00:00,154.43507774508055,
2021-04-20 13:30:00,145.424021559749,
2021-04-20 15:00:00,127.1789287389762,
2021-04-20 15:30:30,127.1789287389762,
2021-04-20 23:59:59,134.641874661732,c
2021-04-21 00:00:00,111.7310276086198,
2021-04-21 10:00:00,125.94137544250361,
2021-04-21 10:30:00,164.57187276942284,
2021-04-21 12:00:00,188.5654429689606,
2021-04-21 13:30:00,175.42429931935862,
2021-04-21 15:00:00,192.58235295878205,
2021-04-21 15:30:30,192.58235295878205,
2021-04-21 23:59:59,191.41230381156765,c
2021-04-22 00:00:00,220.6887657503928,
2021-04-22 10:00:00,222.96445757634933,
2021-04-22 10:30:00,247.77785842855837,
2021-04-22 12:00:00,300.6951062012994,
2021-04-22 13:30:00,285.95069109316694,
2021-04-22 15:00:00,269.8365431974137,
2021-04-22 15:30:30,269.8365431974137,
2021-04-22 23:59:59,274.1826390895544,c
2021-04-23 00:00:00,291.1837962444208,
2021-04-23 10:00:00,360.8597651189584,
2021-04-23 10:30:00,371.63452659441407,
2021-04-23 12:00:00,355.2775124518233,
2021-04-23 13:30:00,378.75909300882233,
2021-04-23 15:00:00,375.78014660953033,
2021-04-23 15:30:30,375.78014660953033,
2021-04-23 23:59:59,387.4930612701446,w
2021-04-26 00:00:00,395.17427653870755,
2021-04-26 10:00:00,409.75071644240666,
2021-04-26 10:30:00,422.4086986608894,
2021-04-26 12:00:00,415.40594399576,
2021-04-26 13:30:00,417.48267170074575,
2021-04-26 15:00:00,434.9786673988905,
2021-04-26 15:30:30,434.9786673988905,
2021-04-26 23:59:59,447.6398743615954,c
2021-04-27 00:00:00,461.74430629525557,
2021-04-27 10:00:00,396.8664555646793,
2021-04-27 10:30:00,364.67798386613197,
2021-04-27 12:00:00,371.4416950420873,
2021-04-27 13:30:00,363.1543581212285,
2021-04-27 15:00:00,366.45293482701106,
2021-04-27 15:30:30,366.45293482701106,
2021-04-27 23:59:59,359.2248061716574,c
2021-04-28 00:00:00,367.4623350618242,
2021-04-28 10:00:00,405.68889109900556,
2021-04-28 10:30:00,388.63572480573544,
2021-04-28 12:00:00,365.52321919018516,
2021-04-28 13:30:00,357.62121538800113,
2021-04-28 15:00:00,361.64474329772133,
2021-04-28 15:30:30,361.64474329772133,
2021-04-28 23:59:59,362.9906848548819,c
2021-04-29 00:00:00,349.45118976720755,
2021-04-29 10:00:00,261.9720593154385,
2021-04-29 10:30:00,264.0956005330348,
2021-04-29 12:00:00,244.08428700564946,
2021-04-29 13:30:00,245.22492248579863,
2021-04-29 15:00:00,238.81004758584743,
2021-04-29 15:30:30,238.81004758584743,
2021-04-29 23:59:59,226.40016113035563,c
2021-04-30 00:00:00,231.71566195301887,
2021-04-30 10:00:00,254.79518134651425,
2021-04-30 10:30:00,259.44214407579466,
2021-04-30 12:00:00,213.98620249958105,
2021-04-30 13:30:00,216.27407826930914,
2021-04-30 15:00:00,207.3001916359168,
2021-04-30 15:30:30,207.3001916359168,
2021-04-30 23:59:59,207.92947292218287,w
2021-05-03 00:00:00,236.21823769872094,
2021-05-03 10:00:00,185.78784232012129,
2021-05-03 10:30:00,208.17258490397728,
2021-05-03 12:00:00,197.1113671991095,
2021-05-03 13:30:00,187.57107987728205,
2021-05-03 15:00:00,191.49184682213047,
2021-05-03 15:30:30,191.49184682213047,
2021-05-03 23:59:59,193.44323519718398,c
2021-05-04 00:00:00,179.76392239765232,
2021-05-04 10:00:00,143.6629061838347,
2021-05-04 10:30:00,183.4843934795664,
2021-05-04 12:00:00,151.87369268405064,
2021-05-04 13:30:00,171.20173382276596,
2021-05-04 15:00:00,172.31824463866656,
2021-05-04 15:30:30,172.31824463866656,
2021-05-04 23:59:59,172.60507766361877,c
2021-05-05 00:00:00,170.09854942804816,
2021-05-05 10:00:00,171.4127265541283,
