date,FTSE_NA_REIT_2021_Q4,meta
2021-11-10 00:00:00,-141.92996400302877,
2021-11-10 10:00:00,-142.4576355532663,
2021-11-10 10:30:00,-140.50543246998313,
2021-11-10 12:00:00,-148.25595885988196,
2021-11-10 13:30:00,-145.6822361022023,
2021-11-10 15:00:00,-148.1368660767289,
2021-11-10 15:30:30,-148.1368660767289,
2021-11-10 23:59:59,-150.22033612446944,c
2021-11-11 00:00:00,-142.10659560147155,
2021-11-11 10:00:00,-164.87823909353483,
2021-11-11 10:30:00,-161.3719157476762,
2021-11-11 12:00:00,-173.40051756051548,
2021-11-11 13:30:00,-171.4979850952284,
2021-11-11 15:00:00,-169.06288323032686,
2021-11-11 15:30:30,-169.06288323032686,
2021-11-11 23:59:59,-172.72955571750958,c
2021-11-12 00:00:00,-164.12217341174915,
2021-11-12 10:00:00,-180.59901620861478,
2021-11-12 10:30:00,-178.68406073224423,
2021-11-12 12:00:00,-181.3510998150714,
2021-11-12 13:30:00,-177.85889470268853,
2021-11-12 15:00:00,-175.43527549148007,
2021-11-12 15:30:30,-175.43527549148007,
2021-11-12 23:59:59,-180.49125571613695,w
2021-11-15 00:00:00,-182.71996054112878,
2021-11-15 10:00:00,-155.67719224155644,
2021-11-15 10:30:00,-162.9334933390835,
2021-11-15 12:00:00,-156.11077184833675,
2021-11-15 13:30:00,-157.8090978847349,
2021-11-15 15:00:00,-152.4413484515826,
2021-11-15 15:30:30,-152.4413484515826,
2021-11-15 23:59:59,-148.33123693348466,c
2021-11-16 00:00:00,-129.7102966732175,
2021-11-16 10:00:00,-129.72353884547192,
2021-11-16 10:30:00,-121.50714975481242,
2021-11-16 12:00:00,-122.67313064252266,
2021-11-16 13:30:00,-133.76739906091143,
2021-11-16 15:00:00,-138.67672090828387,
2021-11-16 15:30:30,-138.67672090828387,
2021-11-16 23:59:59,-133.8098285127944,c
2021-11-17 00:00:00,-129.8717112822219,
2021-11-17 10:00:00,-149.72369580353097,
2021-11-17 10:30:00,-138.08775629265733,
2021-11-17 12:00:00,-138.0615032162973,
2021-11-17 13:30:00,-129.32000555825175,
2021-11-17 15:00:00,-129.54175985182997,
2021-11-17 15:30:30,-129.54175985182997,
2021-11-17 23:59:59,-130.90383377250896,c
2021-11-18 00:00:00,-129.84730843117177,
2021-11-18 10:00:00,-132.38457553430726,
2021-11-18 10:30:00,-123.3592120806486,
2021-11-18 12:00:00,-115.80308210656608,
2021-11-18 13:30:00,-126.08535734538123,
2021-11-18 15:00:00,-132.58325889714638,
2021-11-18 15:30:30,-132.58325889714638,
2021-11-18 23:59:59,-132.42953515453428,c
2021-11-19 00:00:00,-120.32680228262689,
2021-11-19 10:00:00,-130.8958037917514,
2021-11-19 10:30:00,-125.97163644711077,
2021-11-19 12:00:00,-138.47012196718038,
2021-11-19 13:30:00,-124.98598848336292,
2021-11-19 15:00:00,-114.9674219086321,
2021-11-19 15:30:30,-114.9674219086321,
2021-11-19 23:59:59,-123.2083442359999,w
2021-11-22 00:00:00,-112.83411578358482,
2021-11-22 10:00:00,-133.40507894290772,
2021-11-22 10:30:00,-123.86830438059337,
2021-11-22 12:00:00,-141.15623060616213,
2021-11-22 13:30:00,-127.74278189551637,
2021-11-22 15:00:00,-116.56780278808606,
2021-11-22 15:30:30,-116.56780278808606,s
2021-11-22 23:59:59,-129.90031851626782,c
2021-11-23 00:00:00,-136.69813344292788,
2021-11-23 10:00:00,-133.1741802775996,
2021-11-23 10:30:00,-133.21910658057504,
2021-11-23 12:00:00,-118.62728172548373,
2021-11-23 13:30:00,-116.9146616461394,
2021-11-23 15:00:00,-111.01824140053418,
2021-11-23 15:30:30,-111.01824140053418,
2021-11-23 23:59:59,-106.9621797994771,c
2021-11-24 00:00:00,-100.7293625110774,
2021-11-24 10:00:00,-114.35542405851538,
2021-11-24 10:30:00,-118.05268840156145,
2021-11-24 12:00:00,-91.62835390031955,
2021-11-24 13:30:00,-75.74602649513281,
2021-11-24 15:00:00,-80.87660792940778,
2021-11-24 15:30:30,-80.87660792940778,
2021-11-24 23:59:59,-69.97999017830966,c
2021-11-25 00:00:00,-69.64099958994166,
2021-11-25 10:00:00,-69.85858411498248,
2021-11-25 10:30:00,-70.006571088501,
2021-11-25 12:00:00,-70.10592093001424,
2021-11-25 13:30:00,-70.05919326999992,
2021-11-25 15:00:00,-70.03381281347356,
2021-11-25 15:30:30,-70.03381281347356,
2021-11-25 23:59:59,-69.79359421064055,c
2021-11-26 00:00:00,-67.60571102504719,
2021-11-26 10:00:00,-47.403374139374364,
2021-11-26 10:30:00,-43.05858607042592,
2021-11-26 12:00:00,-61.49630277177107,
2021-11-26 13:30:00,-79.79318077992866,
2021-11-26 15:00:00,-79.86995922088249,
2021-11-26 15:30:30,-79.86995922088249,
2021-11-26 23:59:59,-79.68335179288192,w
2021-11-29 00:00:00,-53.98252336247265,
2021-11-29 10:00:00,-33.964209842409446,
2021-11-29 10:30:00,-32.90776929267713,
2021-11-29 12:00:00,-33.95052527073244,
2021-11-29 13:30:00,-25.824948551903162,
2021-11-29 15:00:00,-14.195887220527084,
2021-11-29 15:30:30,-14.195887220527084,
2021-11-29 23:59:59,-16.723484522909757,c
2021-11-30 00:00:00,-22.34165308786305,
2021-11-30 10:00:00,-1.1967750727251314,
2021-11-30 10:30:00,4.41814706956734,
2021-11-30 12:00:00,-1.7916151499762236,
