date,CNY_2016,meta
2016-01-29 00:00:00,-4.774899720771313,
2016-01-29 10:00:00,-16.487773968909384,
2016-01-29 10:30:00,-5.781601203243733,
2016-01-29 12:00:00,-32.15403191741765,
2016-01-29 13:30:00,-27.665671039224268,
2016-01-29 15:00:00,-30.222137072627547,
2016-01-29 15:30:30,-30.222137072627547,
2016-01-29 23:59:59,-34.15550479809761,w
2016-02-01 00:00:00,-183.6481584630412,
2016-02-01 10:00:00,-190.86300589777528,
2016-02-01 10:30:00,-195.48162450516702,
2016-02-01 12:00:00,-189.97020594163655,
2016-02-01 13:30:00,-195.96646268143655,
2016-02-01 15:00:00,-199.60386737097622,
2016-02-01 15:30:30,-199.60386737097622,
2016-02-01 23:59:59,-204.35172689653993,c
2016-02-02 00:00:00,-28.842417966670393,
2016-02-02 10:00:00,-45.42266815701067,
2016-02-02 10:30:00,-54.406829082307816,
2016-02-02 12:00:00,-48.59574160540581,
2016-02-02 13:30:00,-59.478398373119234,
2016-02-02 15:00:00,-52.54046995113134,
2016-02-02 15:30:30,-52.54046995113134,
2016-02-02 23:59:59,-38.758194612160324,c
2016-02-03 00:00:00,-72.24691561092556,
2016-02-03 10:00:00,-24.987009491493108,
2016-02-03 10:30:00,14.36245574814856,
2016-02-03 12:00:00,20.237405437187554,
2016-02-03 13:30:00,37.882191975408794,
2016-02-03 15:00:00,-2.9296867698723075,
2016-02-03 15:30:30,-2.9296867698723075,
2016-02-03 23:59:59,28.374510441625116,c
2016-02-04 00:00:00,58.13467512513756,
2016-02-04 10:00:00,61.45737929418683,
2016-02-04 10:30:00,55.69333178817928,
2016-02-04 12:00:00,80.94027605920851,
2016-02-04 13:30:00,52.09162763283491,
2016-02-04 15:00:00,66.64990673001587,
2016-02-04 15:30:30,66.64990673001587,
2016-02-04 23:59:59,62.1976825181973,c
2016-02-05 00:00:00,-0.7742430303007365,
2016-02-05 10:00:00,2.919967252700329,
2016-02-05 10:30:00,25.424387763871554,
2016-02-05 12:00:00,21.621733837250474,
2016-02-05 13:30:00,1.4393608046734332,
2016-02-05 15:00:00,5.231343199887871,
2016-02-05 15:30:30,5.231343199887871,s
2016-02-05 23:59:59,-2.8059498398160936,w
2016-02-08 00:00:00,4.435588884359598,
2016-02-08 10:00:00,61.8982466240257,
2016-02-08 10:30:00,66.70953222954691,
2016-02-08 12:00:00,55.210346550632124,
2016-02-08 13:30:00,50.878943413717145,
2016-02-08 15:00:00,61.1423136687541,
2016-02-08 15:30:30,61.1423136687541,
2016-02-08 23:59:59,18.463593554711938,c
2016-02-09 00:00:00,17.83905227230787,
2016-02-09 10:00:00,13.98364379713893,
2016-02-09 10:30:00,-3.0964761765927076,
2016-02-09 12:00:00,19.903826623749733,
2016-02-09 13:30:00,17.148655030658247,
2016-02-09 15:00:00,1.1239749336129428,
2016-02-09 15:30:30,1.1239749336129428,
2016-02-09 23:59:59,-7.385711562118531,c
2016-02-10 00:00:00,-6.896682778640986,
2016-02-10 10:00:00,33.91986881143272,
2016-02-10 10:30:00,17.116069726314542,
2016-02-10 12:00:00,33.54417209027767,
2016-02-10 13:30:00,11.906906963031888,
2016-02-10 15:00:00,25.302395362540484,
2016-02-10 15:30:30,25.302395362540484,
2016-02-10 23:59:59,52.71479821409702,c
2016-02-11 00:00:00,17.25887186311662,
2016-02-11 10:00:00,-9.435408201032876,
2016-02-11 10:30:00,0.3024888194364309,
2016-02-11 12:00:00,11.123115130168795,
2016-02-11 13:30:00,-0.09987426932275295,
2016-02-11 15:00:00,-16.36710616329253,
2016-02-11 15:30:30,-16.36710616329253,
2016-02-11 23:59:59,3.32756392763257,c
2016-02-12 00:00:00,-1.770696652622819,
2016-02-12 10:00:00,-28.810518012881875,
2016-02-12 10:30:00,-21.27577385425031,
2016-02-12 12:00:00,-24.080648316715955,
2016-02-12 13:30:00,-36.546630629689695,
2016-02-12 15:00:00,-38.09944810588002,
2016-02-12 15:30:30,-38.09944810588002,
2016-02-12 23:59:59,0.0,a
2016-02-15 00:00:00,0.0,
2016-02-15 10:00:00,0.0,
2016-02-15 10:30:00,0.0,
2016-02-15 12:00:00,0.0,
2016-02-15 13:30:00,0.0,
2016-02-15 15:00:00,0.0,
2016-02-15 15:30:30,0.0,
2016-02-15 23:59:59,0.0,c
2016-02-16 00:00:00,193.83010034778357,
2016-02-16 10:00:00,234.59674595549762,
2016-02-16 10:30:00,234.232139452644,
2016-02-16 12:00:00,217.09145941042723,
2016-02-16 13:30:00,221.3201347274649,
2016-02-16 15:00:00,236.747126823501,
2016-02-16 15:30:30,236.747126823501,
2016-02-16 23:59:59,266.7712137807822,c
2016-02-17 00:00:00,236.7764099841887,
2016-02-17 10:00:00,235.44795136254012,
2016-02-17 10:30:00,212.8579243348074,
2016-02-17 12:00:00,240.9472043304229,
2016-02-17 13:30:00,268.42614849179745,
2016-02-17 15:00:00,279.8662071079624,
2016-02-17 15:30:30,279.8662071079624,
2016-02-17 23:59:59,281.39360430848956,c
2016-02-18 00:00:00,214.68095684908332,
2016-02-18 10:00:00,225.19178850330832,
2016-02-18 10:30:00,209.05869965321304,
2016-02-18 12:00:00,206.02622525105713,
2016-02-18 13:30:00,203.59285690253733,
2016-02-18 15:00:00,202.22159502260925,
2016-02-18 15:30:30,202.22159502260925,
2016-02-18 23:59:59,211.86080156110287,c
2016-02-19 00:00:00,238.8340816115451,
2016-02-19 10:00:00,241.3085560411161,
2016-02-19 10:30:00,224.70938020632804,
2016-02-19 12:00:00,226.96044530341746,
2016-02-19 13:30:00,240.11020437153817,
2016-02-19 15:00:00,246.8209802008474,
2016-02-19 15:30:30,246.8209802008474,
2016-02-19 23:59:59,232.8766406358093,w
2016-02-22 00:00:00,301.3821651844442,
2016-02-22 10:00:00,296.2936116604358,
2016-02-22 10:30:00,302.0368618918997,
2016-02-22 12:00:00,332.537329799428,
2016-02-22 13:30:00,329.2257158486849,
2016-02-22 15:00:00,319.0285093376052,
2016-02-22 15:30:30,319.0285093376052,
2016-02-22 23:59:59,318.86284141363143,c
2016-02-23 00:00:00,232.78305913081647,
2016-02-23 10:00:00,220.351422850101,
2016-02-23 10:30:00,242.33111404359695,
2016-02-23 12:00:00,236.3414777902925,
2016-02-23 13:30:00,236.76288988660158,
2016-02-23 15:00:00,239.14155479877112,
2016-02-23 15:30:30,239.14155479877112,
2016-02-23 23:59:59,226.629109455477,c
2016-02-24 00:00:00,306.78958117604316,
2016-02-24 10:00:00,303.5786514543814,
2016-02-24 10:30:00,325.8000844850409,
2016-02-24 12:00:00,297.41273929638925,
2016-02-24 13:30:00,313.8796574244106,
2016-02-24 15:00:00,288.25701643221913,
2016-02-24 15:30:30,288.25701643221913,
2016-02-24 23:59:59,293.7507242909437,c
2016-02-25 00:00:00,-62.30895852881313,
2016-02-25 10:00:00,-64.29211385791243,
2016-02-25 10:30:00,-61.15439203796745,
2016-02-25 12:00:00,-80.48665248613834,
2016-02-25 13:30:00,-89.03650924786807,
2016-02-25 15:00:00,-77.57694929277896,
2016-02-25 15:30:30,-77.57694929277896,
2016-02-25 23:59:59,-85.21923118618905,c
2016-02-26 00:00:00,-47.6976582194066,
2016-02-26 10:00:00,-52.99242749925137,
2016-02-26 10:30:00,-47.73641167886615,
2016-02-26 12:00:00,-46.47698655092478,
2016-02-26 13:30:00,-42.5439465476352,
2016-02-26 15:00:00,-41.417105602548716,
2016-02-26 15:30:30,-41.417105602548716,
2016-02-26 23:59:59,-40.58371931030988,e
