date,MVECT_2021_Q4,meta
2021-11-26 23:59:59,-136.58806006090944,w
2021-11-29 00:00:00,-138.1557249920293,
2021-11-29 10:00:00,-170.2927752836726,
2021-11-29 10:30:00,-150.2557764420186,
2021-11-29 12:00:00,-165.67074177106096,
2021-11-29 13:30:00,-142.93415541745762,
2021-11-29 15:00:00,-151.62183286843822,
2021-11-29 15:30:30,-151.62183286843822,
2021-11-29 23:59:59,-169.26954059743264,c
2021-11-30 00:00:00,-153.29177152910472,
2021-11-30 10:00:00,-165.89119706464578,
2021-11-30 10:30:00,-163.12698495549537,
2021-11-30 12:00:00,-117.78694911816251,
2021-11-30 13:30:00,-132.24133154606315,
2021-11-30 15:00:00,-127.20075754076987,
2021-11-30 15:30:30,-127.20075754076987,s
2021-11-30 23:59:59,-145.09331486284603,c
2021-12-01 00:00:00,-129.18514264675778,
2021-12-01 10:00:00,-129.90913539216416,
2021-12-01 10:30:00,-113.91362654380595,
2021-12-01 12:00:00,-150.40043051072973,
2021-12-01 13:30:00,-169.07642298602363,
2021-12-01 15:00:00,-184.9717263619111,
2021-12-01 15:30:30,-184.9717263619111,
2021-12-01 23:59:59,-188.81572689328345,c
2021-12-02 00:00:00,-219.99576855311528,
2021-12-02 10:00:00,-235.97336165449633,
2021-12-02 10:30:00,-226.56240039893362,
2021-12-02 12:00:00,-228.28132006121018,
2021-12-02 13:30:00,-232.308399150416,
2021-12-02 15:00:00,-232.8958884890797,
2021-12-02 15:30:30,-232.8958884890797,
2021-12-02 23:59:59,-226.76127449019964,c
2021-12-03 00:00:00,-165.42236526436068,
2021-12-03 10:00:00,-138.07582215121886,
2021-12-03 10:30:00,-122.15840783903172,
2021-12-03 12:00:00,-101.77469715000336,
2021-12-03 13:30:00,-105.37518092858107,
2021-12-03 15:00:00,-99.00812149849867,
2021-12-03 15:30:30,-99.00812149849867,
2021-12-03 23:59:59,-108.70200468011637,w
2021-12-06 00:00:00,-65.24908418547338,
2021-12-06 10:00:00,-56.554124661232144,
2021-12-06 10:30:00,-54.180750375479626,
2021-12-06 12:00:00,-80.33357125058973,
2021-12-06 13:30:00,-101.69827065623264,
2021-12-06 15:00:00,-118.14213567053764,
2021-12-06 15:30:30,-118.14213567053764,
2021-12-06 23:59:59,-129.3341527419312,c
2021-12-07 00:00:00,-93.19373674162114,
2021-12-07 10:00:00,-77.39501976984087,
2021-12-07 10:30:00,-83.42207347169142,
2021-12-07 12:00:00,-89.95225011623597,
2021-12-07 13:30:00,-97.19418928238545,
2021-12-07 15:00:00,-97.60356587503472,
2021-12-07 15:30:30,-97.60356587503472,
2021-12-07 23:59:59,-106.56421911786512,c
2021-12-08 00:00:00,-122.36462761204749,
2021-12-08 10:00:00,-94.68216082100145,
2021-12-08 10:30:00,-116.44556474612043,
2021-12-08 12:00:00,-149.92452873918316,
2021-12-08 13:30:00,-134.98007897984328,
2021-12-08 15:00:00,-115.94764017821717,
2021-12-08 15:30:30,-115.94764017821717,
2021-12-08 23:59:59,-116.00167066495666,c
2021-12-09 00:00:00,-133.84412856443163,
2021-12-09 10:00:00,-136.64710120577425,
2021-12-09 10:30:00,-102.40528511894144,
2021-12-09 12:00:00,-109.532876207171,
2021-12-09 13:30:00,-94.8637798232599,
2021-12-09 15:00:00,-92.11545675910716,
2021-12-09 15:30:30,-92.11545675910716,
2021-12-09 23:59:59,-74.39933509430853,c
2021-12-10 00:00:00,-49.714464054921926,
2021-12-10 10:00:00,-65.54104831935516,
2021-12-10 10:30:00,-67.47820579829539,
2021-12-10 12:00:00,-51.3109686151172,
2021-12-10 13:30:00,-32.60754536627389,
2021-12-10 15:00:00,-15.412562984595432,
2021-12-10 15:30:30,-15.412562984595432,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,11.73512746059641,
2021-12-13 10:00:00,99.9791866838027,
2021-12-13 10:30:00,83.39156410274725,
2021-12-13 12:00:00,141.1685031871361,
2021-12-13 13:30:00,122.76033832773587,
2021-12-13 15:00:00,151.7436811522309,
2021-12-13 15:30:30,151.7436811522309,
2021-12-13 23:59:59,172.75097665986524,c
2021-12-14 00:00:00,171.66892285682576,
2021-12-14 10:00:00,170.9513653959416,
2021-12-14 10:30:00,140.17643787577396,
2021-12-14 12:00:00,163.54818314463895,
2021-12-14 13:30:00,157.14749005386736,
2021-12-14 15:00:00,147.6634156158028,
2021-12-14 15:30:30,147.6634156158028,
2021-12-14 23:59:59,132.8284372908964,c
2021-12-15 00:00:00,142.2780714322412,
2021-12-15 10:00:00,107.84034483299693,
2021-12-15 10:30:00,74.69334247065328,
2021-12-15 12:00:00,104.75606597293103,
2021-12-15 13:30:00,102.6470538847374,
2021-12-15 15:00:00,103.75886969873638,
2021-12-15 15:30:30,103.75886969873638,
2021-12-15 23:59:59,75.07547975802377,c
2021-12-16 00:00:00,51.35738957334621,
2021-12-16 10:00:00,114.63152397464219,
2021-12-16 10:30:00,111.27024673061936,
2021-12-16 12:00:00,135.5683576910813,
2021-12-16 13:30:00,70.9757302960571,
2021-12-16 15:00:00,73.92213347973252,
2021-12-16 15:30:30,73.92213347973252,
2021-12-16 23:59:59,66.19423740206832,c
2021-12-17 00:00:00,41.62201076974205,
2021-12-17 10:00:00,-1.0660291265004105,
2021-12-17 10:30:00,-2.919621441353165,
2021-12-17 12:00:00,10.15334065664485,
2021-12-17 13:30:00,27.049494455286474,
2021-12-17 15:00:00,31.863871164888973,
2021-12-17 15:30:30,31.863871164888973,
2021-12-17 23:59:59,74.86539056452385,e
2021-12-20 00:00:00,29.489387944182305,
2021-12-20 10:00:00,-8.097304420821224,
2021-12-20 10:30:00,24.557140419185124,
2021-12-20 12:00:00,27.088200909457946,
2021-12-20 13:30:00,17.699747035142273,
2021-12-20 15:00:00,10.960522422985662,
2021-12-20 15:30:30,10.960522422985662,
2021-12-20 23:59:59,14.700813529104337,c
2021-12-21 00:00:00,-3.8101797772463044,
2021-12-21 10:00:00,51.110240946272114,
2021-12-21 10:30:00,85.58573566905129,
2021-12-21 12:00:00,70.56822229091144,
2021-12-21 13:30:00,55.92181515963508,
2021-12-21 15:00:00,60.880175508528005,
2021-12-21 15:30:30,60.880175508528005,
2021-12-21 23:59:59,59.426039835831574,c
2021-12-22 00:00:00,61.87407985667595,
2021-12-22 10:00:00,5.495117662223741,
2021-12-22 10:30:00,33.74680841958735,
2021-12-22 12:00:00,0.06297260503887259,
2021-12-22 13:30:00,7.812628495188029,
2021-12-22 15:00:00,-15.279548598878428,
2021-12-22 15:30:30,-15.279548598878428,
2021-12-22 23:59:59,-5.216303513209553,c
2021-12-23 00:00:00,-10.22374335746624,
2021-12-23 10:00:00,44.67153665678063,
2021-12-23 10:30:00,20.438064988832544,
2021-12-23 12:00:00,5.036927532782862,
2021-12-23 13:30:00,14.344747001719952,
2021-12-23 15:00:00,14.268184143961285,
2021-12-23 15:30:30,14.268184143961285,
2021-12-23 23:59:59,9.392061082376678,c
2021-12-24 00:00:00,9.392061082376678,
2021-12-24 10:00:00,9.392061082376678,
2021-12-24 10:30:00,9.392061082376678,
2021-12-24 12:00:00,9.392061082376678,
2021-12-24 13:30:00,9.392061082376678,
2021-12-24 15:00:00,9.392061082376678,
2021-12-24 15:30:30,9.392061082376678,
2021-12-24 23:59:59,9.392061082376678,w
2021-12-27 00:00:00,21.107201418666904,
2021-12-27 10:00:00,-61.9161372176677,
2021-12-27 10:30:00,-46.94529103831619,
2021-12-27 12:00:00,-16.672010542222715,
2021-12-27 13:30:00,-16.653789227153958,
2021-12-27 15:00:00,-19.438705010955893,
2021-12-27 15:30:30,-19.438705010955893,
2021-12-27 23:59:59,-13.57786749643872,c
2021-12-28 00:00:00,-33.50185658599654,
2021-12-28 10:00:00,-5.230453576430236,
2021-12-28 10:30:00,1.5190053088581408,
2021-12-28 12:00:00,-12.047418005198715,
2021-12-28 13:30:00,7.344892153490356,
2021-12-28 15:00:00,0.4234175113249279,
2021-12-28 15:30:30,0.4234175113249279,
2021-12-28 23:59:59,10.979749345002489,c
2021-12-29 00:00:00,12.830800328468811,
2021-12-29 10:00:00,23.85530708164751,
2021-12-29 10:30:00,58.74005866738749,
2021-12-29 12:00:00,41.97211827562934,
2021-12-29 13:30:00,38.92483193009093,
2021-12-29 15:00:00,9.616555012016242,
2021-12-29 15:30:30,9.616555012016242,
2021-12-29 23:59:59,12.276251774829205,c
2021-12-30 00:00:00,30.088039815288315,
2021-12-30 10:00:00,36.90135913553429,
2021-12-30 10:30:00,21.810609103957724,
2021-12-30 12:00:00,16.991379187211763,
2021-12-30 13:30:00,35.767685521490364,
2021-12-30 15:00:00,40.39063106836335,
2021-12-30 15:30:30,40.39063106836335,
2021-12-30 23:59:59,23.386623879760293,c
2021-12-31 00:00:00,-3.292432329540439,
2021-12-31 10:00:00,19.432930196487398,
2021-12-31 10:30:00,13.915479542807823,
2021-12-31 12:00:00,10.363725922684736,
2021-12-31 13:30:00,12.785735405436284,
2021-12-31 15:00:00,21.702495815277594,
2021-12-31 15:30:30,21.702495815277594,
2021-12-31 23:59:59,19.62364378386618,w
