date,FBT_2022_Q3,meta
2022-07-13 15:00:00,30.956577769383365,
2022-07-13 15:30:30,30.956577769383365,s
2022-07-13 23:59:59,0.0,a
2022-07-14 00:00:00,7.952493544375415,
2022-07-14 10:00:00,58.69871647054725,
2022-07-14 10:30:00,55.12542483866854,
2022-07-14 12:00:00,137.14738884392003,
2022-07-14 13:30:00,93.23091611812652,
2022-07-14 15:00:00,89.76926910113406,
2022-07-14 15:30:30,89.76926910113406,
2022-07-14 23:59:59,69.88930265208214,c
2022-07-15 00:00:00,57.26954748315446,
2022-07-15 10:00:00,71.39853340225088,
2022-07-15 10:30:00,83.52862763638024,
2022-07-15 12:00:00,76.85082669746157,
2022-07-15 13:30:00,48.2528622365405,
2022-07-15 15:00:00,71.55422213154353,
2022-07-15 15:30:30,71.55422213154353,
2022-07-15 23:59:59,32.0708100774631,e
2022-07-18 00:00:00,65.98712185257565,
2022-07-18 10:00:00,72.975161936284,
2022-07-18 10:30:00,87.38747678980465,
2022-07-18 12:00:00,47.61241362358509,
2022-07-18 13:30:00,54.5925136719512,
2022-07-18 15:00:00,57.010426727057315,
2022-07-18 15:30:30,57.010426727057315,
2022-07-18 23:59:59,46.536900792078235,c
2022-07-19 00:00:00,94.5667320236426,
2022-07-19 10:00:00,-18.695641059960174,
2022-07-19 10:30:00,-31.821493195512506,
2022-07-19 12:00:00,-3.825134559307024,
2022-07-19 13:30:00,19.29697687629703,
2022-07-19 15:00:00,57.4768048752935,
2022-07-19 15:30:30,57.4768048752935,
2022-07-19 23:59:59,56.985046537058416,c
2022-07-20 00:00:00,46.29219034331063,
2022-07-20 10:00:00,2.090617864202599,
2022-07-20 10:30:00,31.959713235583457,
2022-07-20 12:00:00,62.935523535619105,
2022-07-20 13:30:00,91.36686714015457,
2022-07-20 15:00:00,64.17568313475664,
2022-07-20 15:30:30,64.17568313475664,
2022-07-20 23:59:59,15.391073126979848,c
2022-07-21 00:00:00,54.988342642087225,
2022-07-21 10:00:00,106.37483114161205,
2022-07-21 10:30:00,98.02910434361124,
2022-07-21 12:00:00,121.73745870983203,
2022-07-21 13:30:00,124.4665506694169,
2022-07-21 15:00:00,124.14921746579174,
2022-07-21 15:30:30,124.14921746579174,
2022-07-21 23:59:59,109.87618401166097,c
2022-07-22 00:00:00,143.57214078041366,
2022-07-22 10:00:00,180.82485946452977,
2022-07-22 10:30:00,167.24185629302232,
2022-07-22 12:00:00,173.30562277221722,
2022-07-22 13:30:00,155.66471384560762,
2022-07-22 15:00:00,149.59809429090546,
2022-07-22 15:30:30,149.59809429090546,
2022-07-22 23:59:59,137.3388191117546,w
2022-07-25 00:00:00,88.64165018183618,
2022-07-25 10:00:00,89.23818891621104,
2022-07-25 10:30:00,90.44937664738222,
2022-07-25 12:00:00,92.28409482227576,
2022-07-25 13:30:00,109.73167260669669,
2022-07-25 15:00:00,85.89747545342851,
2022-07-25 15:30:30,85.89747545342851,
2022-07-25 23:59:59,75.98302158474746,c
2022-07-26 00:00:00,72.26679286085198,
2022-07-26 10:00:00,47.06983118046596,
2022-07-26 10:30:00,23.699873377926174,
2022-07-26 12:00:00,-28.488641780555707,
2022-07-26 13:30:00,-31.925254415162968,
2022-07-26 15:00:00,-47.27356349414773,
2022-07-26 15:30:30,-47.27356349414773,
2022-07-26 23:59:59,-34.65688711328151,c
2022-07-27 00:00:00,-12.09745111527674,
2022-07-27 10:00:00,60.158734767737805,
2022-07-27 10:30:00,51.94683674563898,
2022-07-27 12:00:00,6.374334329827931,
2022-07-27 13:30:00,35.20216235363319,
2022-07-27 15:00:00,37.09284313229252,
2022-07-27 15:30:30,37.09284313229252,
2022-07-27 23:59:59,43.156035657211554,c
2022-07-28 00:00:00,34.18281887427968,
2022-07-28 10:00:00,68.79268286203816,
2022-07-28 10:30:00,64.17327569540262,
2022-07-28 12:00:00,86.90988752790349,
2022-07-28 13:30:00,87.01442197033532,
2022-07-28 15:00:00,93.48414980471145,
2022-07-28 15:30:30,93.48414980471145,
2022-07-28 23:59:59,87.515963302313,c
2022-07-29 00:00:00,76.58067706747491,
2022-07-29 10:00:00,94.49599884557148,
2022-07-29 10:30:00,83.92418815129622,
2022-07-29 12:00:00,88.39514211230693,
2022-07-29 13:30:00,98.20971319287048,
2022-07-29 15:00:00,124.02393680590134,
2022-07-29 15:30:30,124.02393680590134,
2022-07-29 23:59:59,121.54153257122297,w
