date,SCHWAB_2021_Q4,meta
2021-10-29 00:00:00,760.9553399623442,
2021-10-29 10:00:00,795.0312501524882,
2021-10-29 10:30:00,798.502806167261,
2021-10-29 12:00:00,816.7855059994204,
2021-10-29 13:30:00,832.6961280102819,
2021-10-29 15:00:00,806.4405699281238,
2021-10-29 15:30:30,806.4405699281238,
2021-10-29 23:59:59,823.8831002811608,w
2021-11-01 00:00:00,868.0325080255266,
2021-11-01 10:00:00,827.324661712792,
2021-11-01 10:30:00,829.2365434210155,
2021-11-01 12:00:00,804.8700634430506,
2021-11-01 13:30:00,812.2356070565447,
2021-11-01 15:00:00,781.7792141080695,
2021-11-01 15:30:30,781.7792141080695,
2021-11-01 23:59:59,802.6331704039726,c
2021-11-02 00:00:00,864.5193822117885,
2021-11-02 10:00:00,800.2004846129807,
2021-11-02 10:30:00,826.5311093447613,
2021-11-02 12:00:00,836.1566806583592,
2021-11-02 13:30:00,831.5295473115643,
2021-11-02 15:00:00,847.0697925329773,
2021-11-02 15:30:30,847.0697925329773,
2021-11-02 23:59:59,855.3968612293843,c
2021-11-03 00:00:00,864.4563097367281,
2021-11-03 10:00:00,837.5650676522196,
2021-11-03 10:30:00,828.6294073100375,
2021-11-03 12:00:00,814.073152926806,
2021-11-03 13:30:00,790.781164406269,
2021-11-03 15:00:00,770.9220730823004,
2021-11-03 15:30:30,770.9220730823004,
2021-11-03 23:59:59,787.4006825587871,c
2021-11-04 00:00:00,778.2648003940699,
2021-11-04 10:00:00,717.2475780514155,
2021-11-04 10:30:00,723.5455979985554,
2021-11-04 12:00:00,763.3379172730338,
2021-11-04 13:30:00,752.7212738994008,
2021-11-04 15:00:00,766.0647085118098,
2021-11-04 15:30:30,766.0647085118098,
2021-11-04 23:59:59,730.9613350585532,c
2021-11-05 00:00:00,721.5103406358107,
2021-11-05 10:00:00,703.3265738959672,
2021-11-05 10:30:00,699.8076830964419,
2021-11-05 12:00:00,703.4564587370478,
2021-11-05 13:30:00,672.9064219779461,
2021-11-05 15:00:00,696.9445361621624,
2021-11-05 15:30:30,696.9445361621624,
2021-11-05 23:59:59,718.378482935525,w
2021-11-08 00:00:00,738.7066106947327,
2021-11-08 10:00:00,738.4592211247195,
2021-11-08 10:30:00,728.335484346589,
2021-11-08 12:00:00,725.8602674269805,
2021-11-08 13:30:00,724.3477881442996,
2021-11-08 15:00:00,726.6084281551216,
2021-11-08 15:30:30,726.6084281551216,
2021-11-08 23:59:59,719.6279841742216,c
2021-11-09 00:00:00,730.5567558699227,
2021-11-09 10:00:00,611.5555847943028,
2021-11-09 10:30:00,650.8446633505096,
2021-11-09 12:00:00,639.4390549593904,
2021-11-09 13:30:00,612.117885510022,
2021-11-09 15:00:00,660.2743024875404,
2021-11-09 15:30:30,660.2743024875404,
2021-11-09 23:59:59,682.6801338762489,c
2021-11-10 00:00:00,565.4161283042781,
2021-11-10 10:00:00,540.031596213943,
2021-11-10 10:30:00,555.2534389102752,
2021-11-10 12:00:00,531.0463902463675,
2021-11-10 13:30:00,524.1946543175304,
2021-11-10 15:00:00,468.03087304823475,
2021-11-10 15:30:30,468.03087304823475,
2021-11-10 23:59:59,480.38262623560513,c
2021-11-11 00:00:00,640.613477722412,
2021-11-11 10:00:00,542.4266313098524,
2021-11-11 10:30:00,513.8359013523902,
2021-11-11 12:00:00,503.0001168920544,
2021-11-11 13:30:00,519.8147434035227,
2021-11-11 15:00:00,533.9176945999616,
2021-11-11 15:30:30,533.9176945999616,
2021-11-11 23:59:59,511.6893725701343,c
2021-11-12 00:00:00,518.2534007258025,
2021-11-12 10:00:00,510.1636276801062,
2021-11-12 10:30:00,525.1626941122222,
2021-11-12 12:00:00,530.2848608731997,
2021-11-12 13:30:00,543.30959805887,
2021-11-12 15:00:00,524.5211359203563,
2021-11-12 15:30:30,524.5211359203563,s
2021-11-12 23:59:59,526.9316726491102,w
2021-11-15 00:00:00,540.8283698458056,
2021-11-15 10:00:00,529.2023359125114,
2021-11-15 10:30:00,536.270504164369,
2021-11-15 12:00:00,519.5018865662398,
2021-11-15 13:30:00,506.69677199614284,
2021-11-15 15:00:00,532.0554844486642,
2021-11-15 15:30:30,532.0554844486642,
2021-11-15 23:59:59,533.4746861296203,c
2021-11-16 00:00:00,551.9590579693534,
2021-11-16 10:00:00,497.7301607727936,
2021-11-16 10:30:00,519.8200148779981,
2021-11-16 12:00:00,534.0414827097084,
2021-11-16 13:30:00,535.8403968091918,
2021-11-16 15:00:00,553.6505906864872,
2021-11-16 15:30:30,553.6505906864872,
2021-11-16 23:59:59,564.5458240712774,c
2021-11-17 00:00:00,583.6487777274824,
2021-11-17 10:00:00,595.8184407831131,
2021-11-17 10:30:00,593.3133646496481,
2021-11-17 12:00:00,607.224670214583,
2021-11-17 13:30:00,594.0543394781384,
2021-11-17 15:00:00,614.8019323941367,
2021-11-17 15:30:30,614.8019323941367,
2021-11-17 23:59:59,633.4456782866096,c
2021-11-18 00:00:00,625.8954792992672,
2021-11-18 10:00:00,565.0169879563973,
2021-11-18 10:30:00,538.2675155358963,
2021-11-18 12:00:00,570.6265570393484,
2021-11-18 13:30:00,527.4017873789364,
2021-11-18 15:00:00,499.35033722565254,
2021-11-18 15:30:30,499.35033722565254,
2021-11-18 23:59:59,499.59684667050533,c
2021-11-19 00:00:00,567.1352328162029,
2021-11-19 10:00:00,615.7497094607102,
2021-11-19 10:30:00,636.1742986958475,
2021-11-19 12:00:00,606.341665693546,
2021-11-19 13:30:00,596.95246435542,
