date,PAR2_AD_20210510,meta
2020-12-11 00:00:00,-237.91748757852287,
2020-12-11 10:00:00,-256.96295675412597,
2020-12-11 10:30:00,-276.0936076239385,
2020-12-11 12:00:00,-251.8319961686671,
2020-12-11 13:30:00,-260.2662250572645,
2020-12-11 15:00:00,-261.0536408108977,
2020-12-11 15:30:30,-261.0536408108977,
2020-12-11 23:59:59,-268.57490042896427,w
2020-12-14 00:00:00,-273.41068984553425,
2020-12-14 10:00:00,-302.2499313648088,
2020-12-14 10:30:00,-300.6120500950115,
2020-12-14 12:00:00,-300.27473943126665,
2020-12-14 13:30:00,-277.13988056838906,
2020-12-14 15:00:00,-283.83172581357974,
2020-12-14 15:30:30,-283.83172581357974,
2020-12-14 23:59:59,-263.6909139753792,c
2020-12-15 00:00:00,-282.5060565514401,
2020-12-15 10:00:00,-271.0310652136271,
2020-12-15 10:30:00,-283.428009404069,
2020-12-15 12:00:00,-268.121127310752,
2020-12-15 13:30:00,-283.49321400401175,
2020-12-15 15:00:00,-309.6764251397433,
2020-12-15 15:30:30,-309.6764251397433,
2020-12-15 23:59:59,-305.93155187737403,c
2020-12-16 00:00:00,-295.3390605023146,
2020-12-16 10:00:00,-274.7472160012202,
2020-12-16 10:30:00,-269.92306538382485,
2020-12-16 12:00:00,-271.21268654563573,
2020-12-16 13:30:00,-265.4378404805153,
2020-12-16 15:00:00,-271.28114570972264,
2020-12-16 15:30:30,-271.28114570972264,
2020-12-16 23:59:59,-268.9738753578695,c
2020-12-17 00:00:00,-281.54615986869464,
2020-12-17 10:00:00,-260.5445192750839,
2020-12-17 10:30:00,-272.03032362942463,
2020-12-17 12:00:00,-240.7216716267236,
2020-12-17 13:30:00,-241.168698879075,
2020-12-17 15:00:00,-231.287125908963,
2020-12-17 15:30:30,-231.287125908963,
2020-12-17 23:59:59,-235.21806640713234,c
2020-12-18 00:00:00,-247.47436747174783,
2020-12-18 10:00:00,-226.45042185060902,
2020-12-18 10:30:00,-239.7819052868272,
2020-12-18 12:00:00,-232.78472943210673,
2020-12-18 13:30:00,-236.0118672464053,
2020-12-18 15:00:00,-245.60179868005656,
2020-12-18 15:30:30,-245.60179868005656,q
2020-12-18 23:59:59,-225.85299610724996,w
2020-12-21 00:00:00,-191.09126206073034,
2020-12-21 10:00:00,-197.0004956289672,
2020-12-21 10:30:00,-180.8099017964941,
2020-12-21 12:00:00,-170.11042469475095,
2020-12-21 13:30:00,-174.64991996903336,
2020-12-21 15:00:00,-160.23870068069192,
2020-12-21 15:30:30,-160.23870068069192,
2020-12-21 23:59:59,-132.0817343199992,c
2020-12-22 00:00:00,-108.42401503437895,
2020-12-22 10:00:00,-115.55816049140364,
2020-12-22 10:30:00,-119.60727148616573,
2020-12-22 12:00:00,-130.14088439605894,
2020-12-22 13:30:00,-131.06179226982275,
2020-12-22 15:00:00,-119.72763644467267,
2020-12-22 15:30:30,-119.72763644467267,
2020-12-22 23:59:59,-85.3746099649039,c
2020-12-23 00:00:00,-101.0500596570684,
2020-12-23 10:00:00,-111.37527954708733,
2020-12-23 10:30:00,-86.92810759993543,
2020-12-23 12:00:00,-103.84115206138787,
2020-12-23 13:30:00,-104.97072134276488,
2020-12-23 15:00:00,-97.16530574948186,
2020-12-23 15:30:30,-97.16530574948186,
