date,NDX_HEDGED_2020_Q4,meta
2020-11-06 00:00:00,-2.1591045797961783,
2020-11-06 10:00:00,43.77485795445074,
2020-11-06 10:30:00,38.294423214824235,
2020-11-06 12:00:00,11.607772547455284,
2020-11-06 13:30:00,-5.457622904446282,
2020-11-06 15:00:00,17.47487844362655,
2020-11-06 15:30:30,17.47487844362655,
2020-11-06 23:59:59,16.59326429861551,w
2020-11-09 00:00:00,-49.5718608592602,
2020-11-09 10:00:00,-96.85122362006132,
2020-11-09 10:30:00,-59.983674849700094,
2020-11-09 12:00:00,-29.299613818506828,
2020-11-09 13:30:00,-15.42881815212786,
2020-11-09 15:00:00,-25.91929036939098,
2020-11-09 15:30:30,-25.91929036939098,x
2020-11-09 23:59:59,-32.01376536657364,c
2020-11-10 00:00:00,2.2194213173514186,
2020-11-10 10:00:00,-46.93759261926857,
2020-11-10 10:30:00,-90.36251194502438,
2020-11-10 12:00:00,-30.21554360144438,
2020-11-10 13:30:00,-28.6596859329714,
2020-11-10 15:00:00,-29.19857530666485,
2020-11-10 15:30:30,-29.19857530666485,
2020-11-10 23:59:59,-39.114034085767855,c
2020-11-11 00:00:00,-43.44378268839159,
2020-11-11 10:00:00,-44.61061964754464,
2020-11-11 10:30:00,-49.70400390929092,
2020-11-11 12:00:00,-40.30555434273765,
2020-11-11 13:30:00,-26.809719435184547,
2020-11-11 15:00:00,-37.18511079496437,
2020-11-11 15:30:30,-37.18511079496437,
2020-11-11 23:59:59,-44.68360224561184,c
2020-11-12 00:00:00,-37.271301717319204,
2020-11-12 10:00:00,-40.05673040981799,
2020-11-12 10:30:00,-25.268537229081915,
2020-11-12 12:00:00,-27.8808584448866,
2020-11-12 13:30:00,-43.505311416265215,
2020-11-12 15:00:00,-38.832446350902444,
2020-11-12 15:30:30,-38.832446350902444,
2020-11-12 23:59:59,-43.67765131874938,c
2020-11-13 00:00:00,-30.204336936146888,
2020-11-13 10:00:00,-15.102878605503065,
2020-11-13 10:30:00,-44.502705271274294,
2020-11-13 12:00:00,-70.46291281277297,
2020-11-13 13:30:00,-92.74442841529276,
2020-11-13 15:00:00,-89.51399104263635,
2020-11-13 15:30:30,-89.51399104263635,
2020-11-13 23:59:59,-82.46390508760413,w
2020-11-16 00:00:00,-95.54438467331818,
2020-11-16 10:00:00,-79.49097013949404,
2020-11-16 10:30:00,-81.99196660256138,
2020-11-16 12:00:00,-93.10163841047648,
2020-11-16 13:30:00,-87.18623725967501,
2020-11-16 15:00:00,-94.44288941695652,
2020-11-16 15:30:30,-94.44288941695652,
2020-11-16 23:59:59,-91.0007602637155,c
2020-11-17 00:00:00,-94.86945599760134,
2020-11-17 10:00:00,-105.236340039455,
2020-11-17 10:30:00,-98.42507939955806,
2020-11-17 12:00:00,-104.16932661750218,
2020-11-17 13:30:00,-107.36363349069728,
2020-11-17 15:00:00,-97.91204205890699,
2020-11-17 15:30:30,-97.91204205890699,
2020-11-17 23:59:59,-98.12926753133587,c
2020-11-18 00:00:00,-82.87182578503467,
2020-11-18 10:00:00,-108.60384347715876,
2020-11-18 10:30:00,-100.34062956399151,
2020-11-18 12:00:00,-108.50374653821547,
2020-11-18 13:30:00,-101.99524794948991,
2020-11-18 15:00:00,-91.44796899087572,
2020-11-18 15:30:30,-91.44796899087572,
2020-11-18 23:59:59,-76.96629497423993,c
2020-11-19 00:00:00,-79.74570301380453,
2020-11-19 10:00:00,-61.37552320293855,
2020-11-19 10:30:00,-55.55698710325254,
2020-11-19 12:00:00,-49.33908168802952,
2020-11-19 13:30:00,-55.908141607228,
2020-11-19 15:00:00,-81.26454324142236,
2020-11-19 15:30:30,-81.26454324142236,
2020-11-19 23:59:59,-79.99895050132278,c
2020-11-20 00:00:00,-73.64343495249108,
2020-11-20 10:00:00,-58.14613688073484,
2020-11-20 10:30:00,-62.16653492104871,
2020-11-20 12:00:00,-33.048013110635395,
2020-11-20 13:30:00,-27.852179858218506,
2020-11-20 15:00:00,-28.75541579692873,
2020-11-20 15:30:30,-28.75541579692873,
2020-11-20 23:59:59,-28.155519705142694,w
2020-11-23 00:00:00,-20.62329888967298,
2020-11-23 10:00:00,-22.016055676601695,
2020-11-23 10:30:00,-21.932915233361996,
2020-11-23 12:00:00,23.53320203178248,
2020-11-23 13:30:00,24.539187596413115,
2020-11-23 15:00:00,39.4915499357233,
2020-11-23 15:30:30,39.4915499357233,
2020-11-23 23:59:59,41.82430698313249,c
2020-11-24 00:00:00,48.75834405942305,
2020-11-24 10:00:00,41.62811866940012,
2020-11-24 10:30:00,45.249799566671925,
2020-11-24 12:00:00,22.042207946186863,
2020-11-24 13:30:00,14.786295755835795,
2020-11-24 15:00:00,15.555931805832643,
2020-11-24 15:30:30,15.555931805832643,
2020-11-24 23:59:59,23.107267193514076,c
2020-11-25 00:00:00,8.380187739886367,
2020-11-25 10:00:00,29.90541343245701,
2020-11-25 10:30:00,26.848044938862074,
2020-11-25 12:00:00,27.314552146725305,
2020-11-25 13:30:00,19.963755524821238,
2020-11-25 15:00:00,25.762164169143205,
2020-11-25 15:30:30,25.762164169143205,
2020-11-25 23:59:59,23.981309499110864,c
2020-11-26 00:00:00,23.981309499110864,
2020-11-26 10:00:00,23.981309499110864,
2020-11-26 10:30:00,23.981309499110864,
2020-11-26 12:00:00,23.981309499110864,
2020-11-26 13:30:00,23.981309499110864,
2020-11-26 15:00:00,23.981309499110864,
2020-11-26 15:30:30,23.981309499110864,
2020-11-26 23:59:59,23.981309499110864,c
2020-11-27 00:00:00,19.099372359574943,
2020-11-27 10:00:00,11.854694223298281,
2020-11-27 10:30:00,21.56385414680119,
2020-11-27 12:00:00,15.260203554887596,
2020-11-27 13:30:00,15.260203554887596,
2020-11-27 15:00:00,15.260203554887596,
2020-11-27 15:30:30,15.260203554887596,
2020-11-27 23:59:59,22.653950831748546,w
2020-11-30 00:00:00,44.82522477003033,
2020-11-30 10:00:00,49.877686169826234,
2020-11-30 10:30:00,33.28637992967242,
2020-11-30 12:00:00,54.311024602029875,
2020-11-30 13:30:00,57.325079393979024,
2020-11-30 15:00:00,60.503176664942714,
2020-11-30 15:30:30,60.503176664942714,s
2020-11-30 23:59:59,80.67983054724147,c
2020-12-01 00:00:00,62.52254894784454,
2020-12-01 10:00:00,56.279522913060475,
2020-12-01 10:30:00,37.261999009074486,
2020-12-01 12:00:00,29.623445761118944,
2020-12-01 13:30:00,-6.018335300469232,
2020-12-01 15:00:00,-2.524098648325264,
2020-12-01 15:30:30,-2.524098648325264,
2020-12-01 23:59:59,2.4896047993328807,c
2020-12-02 00:00:00,-10.236145068187113,
2020-12-02 10:00:00,10.395259145284967,
2020-12-02 10:30:00,-5.148769312037473,
2020-12-02 12:00:00,-31.268598430427915,
2020-12-02 13:30:00,-44.36500547351335,
2020-12-02 15:00:00,-38.12100809142714,
2020-12-02 15:30:30,-38.12100809142714,
2020-12-02 23:59:59,-30.616886200180147,c
2020-12-03 00:00:00,-36.997955117067704,
2020-12-03 10:00:00,-9.544070441384918,
2020-12-03 10:30:00,-32.044507844607494,
2020-12-03 12:00:00,-32.72583303392179,
2020-12-03 13:30:00,-31.268001431632,
2020-12-03 15:00:00,-47.65471274224109,
2020-12-03 15:30:30,-47.65471274224109,
2020-12-03 23:59:59,-38.02795490226549,c
2020-12-04 00:00:00,-35.90605958442478,
2020-12-04 10:00:00,-57.312723164866895,
2020-12-04 10:30:00,-57.44093312708526,
2020-12-04 12:00:00,-43.89022783421018,
2020-12-04 13:30:00,-36.80480885625735,
2020-12-04 15:00:00,-41.80948460083431,
2020-12-04 15:30:30,-41.80948460083431,
2020-12-04 23:59:59,-41.032956419457435,w
2020-12-07 00:00:00,-41.048796431166295,
2020-12-07 10:00:00,-52.214488636768465,
2020-12-07 10:30:00,-52.65630538056064,
2020-12-07 12:00:00,-26.201594789174294,
2020-12-07 13:30:00,-16.929330909246517,
2020-12-07 15:00:00,-14.081381299513339,
2020-12-07 15:30:30,-14.081381299513339,
2020-12-07 23:59:59,-12.233373412645278,c
2020-12-08 00:00:00,-19.91900966584626,
2020-12-08 10:00:00,-4.281977455998174,
2020-12-08 10:30:00,4.408568514217279,
2020-12-08 12:00:00,2.5374809199446986,
2020-12-08 13:30:00,-7.337223831286792,
2020-12-08 15:00:00,-10.094843008446105,
2020-12-08 15:30:30,-10.094843008446105,
2020-12-08 23:59:59,-13.949699413186352,c
2020-12-09 00:00:00,-14.835476028667586,
2020-12-09 10:00:00,-37.9606257931552,
2020-12-09 10:30:00,-51.22572563406311,
2020-12-09 12:00:00,-21.51705066522618,
2020-12-09 13:30:00,-44.08781193883209,
2020-12-09 15:00:00,-57.311664105914815,
2020-12-09 15:30:30,-57.311664105914815,
2020-12-09 23:59:59,-61.62338570663957,c
2020-12-10 00:00:00,-45.41107980082057,
2020-12-10 10:00:00,-39.12707143696775,
2020-12-10 10:30:00,-43.34448070692457,
2020-12-10 12:00:00,-31.08085715211388,
2020-12-10 13:30:00,-30.872908089198518,
2020-12-10 15:00:00,-17.107286109646566,
2020-12-10 15:30:30,-17.107286109646566,
2020-12-10 23:59:59,-14.587362157126904,c
2020-12-11 00:00:00,-5.5799585708216455,
2020-12-11 10:00:00,-20.281261887415496,
2020-12-11 10:30:00,-3.7257767559903527,
2020-12-11 12:00:00,-9.795423353536364,
2020-12-11 13:30:00,-11.831438049737756,
2020-12-11 15:00:00,-1.3549061382538525,
2020-12-11 15:30:30,-1.3549061382538525,
2020-12-11 23:59:59,0.0,a
2020-12-14 00:00:00,15.858700510023596,
2020-12-14 10:00:00,14.569370937443296,
2020-12-14 10:30:00,14.330995422363571,
2020-12-14 12:00:00,1.5083813719642194,
2020-12-14 13:30:00,22.20296078474712,
2020-12-14 15:00:00,30.598727734509623,
2020-12-14 15:30:30,30.598727734509623,
2020-12-14 23:59:59,0.08360238998642444,c
2020-12-15 00:00:00,-7.288362550224235,
2020-12-15 10:00:00,18.70162440480709,
2020-12-15 10:30:00,44.15673828931176,
2020-12-15 12:00:00,56.05600464876403,
2020-12-15 13:30:00,51.38238723101779,
2020-12-15 15:00:00,49.65489672108515,
2020-12-15 15:30:30,49.65489672108515,
2020-12-15 23:59:59,50.02684311512792,c
2020-12-16 00:00:00,58.92809958284522,
2020-12-16 10:00:00,65.56118089505264,
2020-12-16 10:30:00,63.89773050394297,
2020-12-16 12:00:00,55.485454250687724,
2020-12-16 13:30:00,66.32310795811168,
2020-12-16 15:00:00,56.630946069153936,
2020-12-16 15:30:30,56.630946069153936,
2020-12-16 23:59:59,61.258473035198165,c
2020-12-17 00:00:00,73.70794650582366,
2020-12-17 10:00:00,100.85877042940754,
2020-12-17 10:30:00,117.33197458007825,
2020-12-17 12:00:00,132.65858931055104,
2020-12-17 13:30:00,137.24292208319383,
2020-12-17 15:00:00,128.03803305658784,
2020-12-17 15:30:30,128.03803305658784,
2020-12-17 23:59:59,105.91567380824495,c
2020-12-18 00:00:00,107.20504047280593,
2020-12-18 10:00:00,133.64773954283388,
2020-12-18 10:30:00,147.76325286093413,
2020-12-18 12:00:00,147.75077445312476,
2020-12-18 13:30:00,174.9719978361282,
2020-12-18 15:00:00,167.3496287057003,
2020-12-18 15:30:30,167.3496287057003,
2020-12-18 23:59:59,150.33951621893723,e
2020-12-21 00:00:00,168.69424519375346,
2020-12-21 10:00:00,171.88023093494107,
2020-12-21 10:30:00,140.68817123219117,
2020-12-21 12:00:00,147.0060918606125,
2020-12-21 13:30:00,142.4504884022591,
2020-12-21 15:00:00,144.12926723803923,
2020-12-21 15:30:30,144.12926723803923,
2020-12-21 23:59:59,144.07315952835899,c
2020-12-22 00:00:00,190.42113865133652,
2020-12-22 10:00:00,191.36513638971488,
2020-12-22 10:30:00,201.92742382683437,
2020-12-22 12:00:00,199.45398433114963,
2020-12-22 13:30:00,185.03507009116225,
2020-12-22 15:00:00,193.52655333898304,
2020-12-22 15:30:30,193.52655333898304,
2020-12-22 23:59:59,196.3887659683729,c
2020-12-23 00:00:00,200.62877091076618,
2020-12-23 10:00:00,150.54757265803212,
2020-12-23 10:30:00,151.78632122010796,
2020-12-23 12:00:00,159.77721951478458,
2020-12-23 13:30:00,147.98242753873552,
2020-12-23 15:00:00,139.25100293176146,
2020-12-23 15:30:30,139.25100293176146,
2020-12-23 23:59:59,146.4761563720849,c
2020-12-24 00:00:00,147.1791753812729,
2020-12-24 10:00:00,149.37964355983146,
2020-12-24 10:30:00,144.74340439458743,
2020-12-24 12:00:00,171.6864933399973,
2020-12-24 13:30:00,171.6864933399973,
2020-12-24 15:00:00,171.6864933399973,
2020-12-24 15:30:30,171.6864933399973,
2020-12-24 23:59:59,161.75399618760264,c
2020-12-25 00:00:00,161.75399618760264,
2020-12-25 10:00:00,161.75399618760264,
2020-12-25 10:30:00,161.75399618760264,
2020-12-25 12:00:00,161.75399618760264,
2020-12-25 13:30:00,161.75399618760264,
2020-12-25 15:00:00,161.75399618760264,
2020-12-25 15:30:30,161.75399618760264,
2020-12-25 23:59:59,161.75399618760264,w
2020-12-28 00:00:00,170.84659489543014,
2020-12-28 10:00:00,91.82511338315197,
2020-12-28 10:30:00,65.72644262711901,
2020-12-28 12:00:00,7.817097868153269,
2020-12-28 13:30:00,-5.553824649901401,
2020-12-28 15:00:00,-12.960534748306316,
2020-12-28 15:30:30,-12.960534748306316,
2020-12-28 23:59:59,-1.0137853046363148,c
2020-12-29 00:00:00,-9.774342053568319,
2020-12-29 10:00:00,-12.501692635288123,
2020-12-29 10:30:00,-7.051751313701573,
2020-12-29 12:00:00,-24.22434585652769,
2020-12-29 13:30:00,-19.005562566355138,
2020-12-29 15:00:00,-13.966550144970995,
2020-12-29 15:30:30,-13.966550144970995,
2020-12-29 23:59:59,10.75280612716864,c
2020-12-30 00:00:00,21.83623841301892,
2020-12-30 10:00:00,34.35133715672174,
2020-12-30 10:30:00,46.67256610173007,
2020-12-30 12:00:00,47.22349143728678,
2020-12-30 13:30:00,63.345008600708354,
2020-12-30 15:00:00,79.56972741200406,
