date,XOP_2022_Q3,meta
2022-08-26 12:00:00,-34.278798608792954,
2022-08-26 13:30:00,-0.0024327171380491563,
2022-08-26 15:00:00,19.943518846765414,
2022-08-26 15:30:30,19.943518846765414,
2022-08-26 23:59:59,12.794949274548571,w
2022-08-29 00:00:00,8.770223688356964,
2022-08-29 10:00:00,98.9543169717067,
2022-08-29 10:30:00,101.18406994186967,
2022-08-29 12:00:00,63.59700073988279,
2022-08-29 13:30:00,110.93021258665442,
2022-08-29 15:00:00,115.81469910753924,
2022-08-29 15:30:30,115.81469910753924,
2022-08-29 23:59:59,120.21946210223246,c
2022-08-30 00:00:00,39.46293005093389,
2022-08-30 10:00:00,-21.669904583711855,
2022-08-30 10:30:00,11.38843439718903,
2022-08-30 12:00:00,-3.8560748919630896,
2022-08-30 13:30:00,-21.83799008162498,
2022-08-30 15:00:00,-37.443400351159084,
2022-08-30 15:30:30,-37.443400351159084,
2022-08-30 23:59:59,-54.05026241208384,c
2022-08-31 00:00:00,-136.93245051431995,
2022-08-31 10:00:00,-70.2558945881126,
2022-08-31 10:30:00,-36.135955758781506,
2022-08-31 12:00:00,-55.175731119470356,
2022-08-31 13:30:00,-44.57955057811944,
2022-08-31 15:00:00,-91.36979612699088,
2022-08-31 15:30:30,-91.36979612699088,s
2022-08-31 23:59:59,-110.53620893990956,c
2022-09-01 00:00:00,-134.86018853935252,
2022-09-01 10:00:00,-169.04155236533586,
2022-09-01 10:30:00,-143.71887267020134,
2022-09-01 12:00:00,-99.07797482675403,
2022-09-01 13:30:00,-117.59922818426048,
2022-09-01 15:00:00,-117.37936569896203,
2022-09-01 15:30:30,-117.37936569896203,
2022-09-01 23:59:59,-167.83573058040997,c
2022-09-02 00:00:00,-93.45321776931473,
2022-09-02 10:00:00,-76.95494589592249,
2022-09-02 10:30:00,-13.139211192318726,
2022-09-02 12:00:00,-13.935031224131649,
2022-09-02 13:30:00,-28.475238413486977,
2022-09-02 15:00:00,-22.96804239002779,
2022-09-02 15:30:30,-22.96804239002779,
2022-09-02 23:59:59,-17.30625880664627,w
2022-09-05 00:00:00,-17.30625880664627,
2022-09-05 10:00:00,-17.30625880664627,
2022-09-05 10:30:00,-17.30625880664627,
2022-09-05 12:00:00,-17.30625880664627,
2022-09-05 13:30:00,-17.30625880664627,
2022-09-05 15:00:00,-17.30625880664627,
2022-09-05 15:30:30,-17.30625880664627,
2022-09-05 23:59:59,-17.30625880664627,c
2022-09-06 00:00:00,6.115400149594848,
2022-09-06 10:00:00,87.08472003990039,
2022-09-06 10:30:00,55.85726870173107,
2022-09-06 12:00:00,166.00891469816645,
2022-09-06 13:30:00,96.56954589983593,
2022-09-06 15:00:00,71.85451193398148,
2022-09-06 15:30:30,71.85451193398148,
2022-09-06 23:59:59,69.04191871104922,c
2022-09-07 00:00:00,-26.431226101511015,
2022-09-07 10:00:00,-96.61578264823333,
2022-09-07 10:30:00,-16.048425882901483,
2022-09-07 12:00:00,-26.469041265179044,
2022-09-07 13:30:00,-40.88134463548681,
2022-09-07 15:00:00,-44.473058031763344,
2022-09-07 15:30:30,-44.473058031763344,
2022-09-07 23:59:59,-32.40783109447614,c
2022-09-08 00:00:00,-30.226352879815977,
2022-09-08 10:00:00,-3.411447630048542,
2022-09-08 10:30:00,-54.95790855666735,
2022-09-08 12:00:00,-40.42149681950241,
2022-09-08 13:30:00,-14.526425509725755,
2022-09-08 15:00:00,-65.31242463665933,
2022-09-08 15:30:30,-65.31242463665933,
2022-09-08 23:59:59,-86.95117734830342,c
2022-09-09 00:00:00,-17.877575750673145,
2022-09-09 10:00:00,-4.03534860558068,
2022-09-09 10:30:00,5.067437401166444,
2022-09-09 12:00:00,-5.17490713056236,
2022-09-09 13:30:00,9.033605232213858,
2022-09-09 15:00:00,0.2510270349810071,
2022-09-09 15:30:30,0.2510270349810071,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,0.6211169318947896,
2022-09-12 10:00:00,87.08764068180835,
2022-09-12 10:30:00,86.06038441302144,
2022-09-12 12:00:00,-26.907177613505382,
2022-09-12 13:30:00,-53.33739348366976,
2022-09-12 15:00:00,-61.29330360051324,
2022-09-12 15:30:30,-61.29330360051324,
2022-09-12 23:59:59,-73.66756962252077,c
2022-09-13 00:00:00,-72.27499834480818,
2022-09-13 10:00:00,81.55821265964948,
2022-09-13 10:30:00,66.17557038062876,
2022-09-13 12:00:00,12.582383944649791,
2022-09-13 13:30:00,0.31650274650291976,
2022-09-13 15:00:00,-7.086275031411333,
2022-09-13 15:30:30,-7.086275031411333,
2022-09-13 23:59:59,-13.460923145269135,c
2022-09-14 00:00:00,9.471794250110293,
2022-09-14 10:00:00,237.72571349425334,
2022-09-14 10:30:00,168.0067241808498,
2022-09-14 12:00:00,164.84337657424146,
2022-09-14 13:30:00,106.15355233630873,
2022-09-14 15:00:00,84.82605077376024,
2022-09-14 15:30:30,84.82605077376024,
2022-09-14 23:59:59,88.73037882843494,c
2022-09-15 00:00:00,41.873114605805654,
2022-09-15 10:00:00,15.15882261323759,
2022-09-15 10:30:00,1.8190446999964252,
2022-09-15 12:00:00,-1.8290893743782135,
2022-09-15 13:30:00,17.31463798744403,
2022-09-15 15:00:00,-3.00600545412658,
2022-09-15 15:30:30,-3.00600545412658,
2022-09-15 23:59:59,-54.11282249516205,c
2022-09-16 00:00:00,-81.9476104439401,
2022-09-16 10:00:00,-66.78141662498479,
2022-09-16 10:30:00,-136.53122236233787,
2022-09-16 12:00:00,-280.3815533695754,
2022-09-16 13:30:00,-212.24498680199622,
2022-09-16 15:00:00,-285.5777927910716,
2022-09-16 15:30:30,-285.5777927910716,
2022-09-16 23:59:59,-361.3910368368305,e
2022-09-19 00:00:00,-461.07940719126503,
2022-09-19 10:00:00,-470.1604664016209,
2022-09-19 10:30:00,-488.92906014478007,
2022-09-19 12:00:00,-503.81273434745276,
2022-09-19 13:30:00,-549.3594767021514,
2022-09-19 15:00:00,-531.3384671718159,
2022-09-19 15:30:30,-531.3384671718159,
2022-09-19 23:59:59,-536.9663854298624,c
2022-09-20 00:00:00,-511.0294689525335,
2022-09-20 10:00:00,-507.16576850175585,
2022-09-20 10:30:00,-525.6706787749238,
2022-09-20 12:00:00,-494.4978116373384,
2022-09-20 13:30:00,-481.49972231313376,
2022-09-20 15:00:00,-458.3518926028523,
2022-09-20 15:30:30,-458.3518926028523,
2022-09-20 23:59:59,-466.62042812605085,c
2022-09-21 00:00:00,-404.75327590448853,
2022-09-21 10:00:00,-515.1563086058693,
2022-09-21 10:30:00,-546.4344748328131,
2022-09-21 12:00:00,-553.3905415488739,
2022-09-21 13:30:00,-545.3975818360873,
2022-09-21 15:00:00,-541.6918269693998,
2022-09-21 15:30:30,-541.6918269693998,
2022-09-21 23:59:59,-568.0964959815734,c
2022-09-22 00:00:00,-504.9500029928361,
2022-09-22 10:00:00,-528.2712842349873,
2022-09-22 10:30:00,-526.3354875976695,
2022-09-22 12:00:00,-545.8302503323116,
2022-09-22 13:30:00,-556.3879060866262,
2022-09-22 15:00:00,-567.4432478658082,
2022-09-22 15:30:30,-567.4432478658082,
2022-09-22 23:59:59,-574.3388874174384,c
2022-09-23 00:00:00,-649.4810413021817,
2022-09-23 10:00:00,-621.8107640032315,
2022-09-23 10:30:00,-636.8075963085781,
2022-09-23 12:00:00,-588.3118301645768,
2022-09-23 13:30:00,-615.1909677981898,
2022-09-23 15:00:00,-631.0258754916389,
2022-09-23 15:30:30,-631.0258754916389,
2022-09-23 23:59:59,-628.8309339916179,w
2022-09-26 00:00:00,-635.1209525379211,
2022-09-26 10:00:00,-669.195771882641,
2022-09-26 10:30:00,-634.8621706680865,
2022-09-26 12:00:00,-638.1920228781418,
2022-09-26 13:30:00,-677.3093281463691,
2022-09-26 15:00:00,-714.0594022060935,
2022-09-26 15:30:30,-714.0594022060935,
2022-09-26 23:59:59,-707.8458561277487,c
2022-09-27 00:00:00,-679.6627612669874,
2022-09-27 10:00:00,-665.2013560213683,
2022-09-27 10:30:00,-638.4459961632681,
2022-09-27 12:00:00,-632.5623577346007,
2022-09-27 13:30:00,-622.9183386515641,
2022-09-27 15:00:00,-615.5357277561207,
2022-09-27 15:30:30,-615.5357277561207,
2022-09-27 23:59:59,-603.0032842098944,c
2022-09-28 00:00:00,-552.6345038245319,
2022-09-28 10:00:00,-555.640665150097,
2022-09-28 10:30:00,-579.5440948980186,
2022-09-28 12:00:00,-530.6349391680883,
2022-09-28 13:30:00,-496.72806109966854,
2022-09-28 15:00:00,-473.75680125761784,
2022-09-28 15:30:30,-473.75680125761784,
2022-09-28 23:59:59,-427.69505811622696,c
2022-09-29 00:00:00,-419.6016598314264,
2022-09-29 10:00:00,-447.1970015300054,
2022-09-29 10:30:00,-444.93940395231806,
2022-09-29 12:00:00,-437.42992902902523,
2022-09-29 13:30:00,-426.3638789405188,
2022-09-29 15:00:00,-422.91268910799573,
2022-09-29 15:30:30,-422.91268910799573,
2022-09-29 23:59:59,-403.7516570611696,c
2022-09-30 00:00:00,-434.82143251239336,
2022-09-30 10:00:00,-402.2458497092436,
2022-09-30 10:30:00,-401.5108186244085,
2022-09-30 12:00:00,-385.33622419913553,
2022-09-30 13:30:00,-406.334168399687,
2022-09-30 15:00:00,-412.2288031893088,
2022-09-30 15:30:30,-412.2288031893088,
2022-09-30 23:59:59,-388.6652472837192,w
