date,MSCI_ESG_HEDGED_2022_Q2,meta
2022-04-14 00:00:00,14.620500085224307,
2022-04-14 10:00:00,15.586444103280769,
2022-04-14 10:30:00,19.20726173476595,
2022-04-14 12:00:00,21.03046687938928,
2022-04-14 13:30:00,24.387877872990657,
2022-04-14 15:00:00,22.58992278443418,
2022-04-14 15:30:30,22.58992278443418,
2022-04-14 23:59:59,21.24058825206947,c
2022-04-15 00:00:00,21.24058825206947,
2022-04-15 10:00:00,21.24058825206947,
2022-04-15 10:30:00,21.24058825206947,
2022-04-15 12:00:00,21.24058825206947,
2022-04-15 13:30:00,21.24058825206947,
2022-04-15 15:00:00,21.24058825206947,
2022-04-15 15:30:30,21.24058825206947,
2022-04-15 23:59:59,21.24058825206947,w
2022-04-18 00:00:00,35.56855183040085,
2022-04-18 10:00:00,38.206913062459364,
2022-04-18 10:30:00,39.62269504052591,
2022-04-18 12:00:00,33.6472812200509,
2022-04-18 13:30:00,35.63221637087656,
2022-04-18 15:00:00,34.34243728338407,
2022-04-18 15:30:30,34.34243728338407,
2022-04-18 23:59:59,34.20457905435728,c
2022-04-19 00:00:00,39.46108403568553,
2022-04-19 10:00:00,37.71284695076645,
2022-04-19 10:30:00,40.4841737850079,
2022-04-19 12:00:00,44.74805478621499,
2022-04-19 13:30:00,44.970937769496174,
2022-04-19 15:00:00,43.85424626131254,
2022-04-19 15:30:30,43.85424626131254,
2022-04-19 23:59:59,40.5625933155049,c
2022-04-20 00:00:00,45.00861835778602,
2022-04-20 10:00:00,27.709790361738442,
2022-04-20 10:30:00,23.220647597452967,
2022-04-20 12:00:00,16.74664602574103,
2022-04-20 13:30:00,23.4999615379989,
2022-04-20 15:00:00,20.318135905126837,
2022-04-20 15:30:30,20.318135905126837,
2022-04-20 23:59:59,26.016383936033435,c
2022-04-21 00:00:00,26.79810546429121,
2022-04-21 10:00:00,36.99085257727876,
2022-04-21 10:30:00,28.033211755934758,
2022-04-21 12:00:00,19.91978709277754,
2022-04-21 13:30:00,16.552129880095094,
2022-04-21 15:00:00,5.411388474481669,
2022-04-21 15:30:30,5.411388474481669,
2022-04-21 23:59:59,3.2638771797342656,c
2022-04-22 00:00:00,2.0564300480832003,
2022-04-22 10:00:00,4.978410527741914,
2022-04-22 10:30:00,-7.729747269672771,
2022-04-22 12:00:00,-5.220346247991927,
2022-04-22 13:30:00,-3.6127187067544355,
2022-04-22 15:00:00,-3.31022535468162,
2022-04-22 15:30:30,-3.31022535468162,
2022-04-22 23:59:59,1.4579708226914931,w
2022-04-25 00:00:00,-8.070783972428444,
2022-04-25 10:00:00,-4.870543586435872,
2022-04-25 10:30:00,4.007016177202729,
2022-04-25 12:00:00,-7.579477185585915,
2022-04-25 13:30:00,-12.523290741567905,
2022-04-25 15:00:00,-9.607525004821412,
2022-04-25 15:30:30,-9.607525004821412,
2022-04-25 23:59:59,-6.128681026412835,c
2022-04-26 00:00:00,-10.816277850075465,
2022-04-26 10:00:00,-36.04449029001668,
2022-04-26 10:30:00,-42.15139866592605,
2022-04-26 12:00:00,-38.60919357982732,
2022-04-26 13:30:00,-35.439458329679695,
2022-04-26 15:00:00,-38.647524161071345,
2022-04-26 15:30:30,-38.647524161071345,
2022-04-26 23:59:59,-41.39660497206367,c
