date,KRE_2022_Q1,meta
2022-02-18 00:00:00,77.13343398742097,
2022-02-18 10:00:00,69.76313285928603,
2022-02-18 10:30:00,70.61128185121248,
2022-02-18 12:00:00,93.51538317733542,
2022-02-18 13:30:00,112.6916851853307,
2022-02-18 15:00:00,102.69276405699424,
2022-02-18 15:30:30,102.69276405699424,
2022-02-18 23:59:59,99.600088669196,w
2022-02-21 00:00:00,99.600088669196,
2022-02-21 10:00:00,99.600088669196,
2022-02-21 10:30:00,99.600088669196,
2022-02-21 12:00:00,99.600088669196,
2022-02-21 13:30:00,99.600088669196,
2022-02-21 15:00:00,99.600088669196,
2022-02-21 15:30:30,99.600088669196,
2022-02-21 23:59:59,99.600088669196,c
2022-02-22 00:00:00,94.17475395131675,
2022-02-22 10:00:00,82.0228071638852,
2022-02-22 10:30:00,75.80937332552196,
2022-02-22 12:00:00,78.05769571060841,
2022-02-22 13:30:00,67.1637649528871,
2022-02-22 15:00:00,75.26727675155632,
2022-02-22 15:30:30,75.26727675155632,
2022-02-22 23:59:59,67.09886799913261,c
2022-02-23 00:00:00,41.63552789928872,
2022-02-23 10:00:00,72.19969590989513,
2022-02-23 10:30:00,70.09328059116513,
2022-02-23 12:00:00,65.46299192823324,
2022-02-23 13:30:00,73.002827376678,
2022-02-23 15:00:00,81.01915449259059,
2022-02-23 15:30:30,81.01915449259059,
2022-02-23 23:59:59,71.06255976279488,c
2022-02-24 00:00:00,102.7009217623065,
2022-02-24 10:00:00,142.20985998801686,
2022-02-24 10:30:00,134.66190673182504,
2022-02-24 12:00:00,148.79421690563305,
2022-02-24 13:30:00,163.9415829902776,
2022-02-24 15:00:00,158.69491805898997,
2022-02-24 15:30:30,158.69491805898997,
2022-02-24 23:59:59,161.80823443333503,c
2022-02-25 00:00:00,139.14805243564905,
2022-02-25 10:00:00,134.38049018485967,
2022-02-25 10:30:00,114.95384403736648,
2022-02-25 12:00:00,118.09060415228976,
2022-02-25 13:30:00,115.88558237263118,
2022-02-25 15:00:00,112.85039034026812,
2022-02-25 15:30:30,112.85039034026812,
2022-02-25 23:59:59,109.69630161487476,w
2022-02-28 00:00:00,-93.72200764282121,
2022-02-28 10:00:00,-119.69654381549611,
2022-02-28 10:30:00,-136.58653247792603,
2022-02-28 12:00:00,-116.84997728587325,
2022-02-28 13:30:00,-92.6376654746748,
2022-02-28 15:00:00,-90.44900914869811,
2022-02-28 15:30:30,-90.44900914869811,s
2022-02-28 23:59:59,-99.28882294860716,c
2022-03-01 00:00:00,-112.12060720025858,
2022-03-01 10:00:00,-96.08908300815216,
2022-03-01 10:30:00,-105.77954720385856,
2022-03-01 12:00:00,-103.95550731709972,
2022-03-01 13:30:00,-96.45899013933251,
2022-03-01 15:00:00,-100.93063199754283,
2022-03-01 15:30:30,-100.93063199754283,
2022-03-01 23:59:59,-83.15566799774848,c
2022-03-02 00:00:00,-72.05025780780005,
2022-03-02 10:00:00,-95.9925372844686,
2022-03-02 10:30:00,-83.2815464336486,
2022-03-02 12:00:00,-100.37387748514215,
2022-03-02 13:30:00,-104.09491621205535,
2022-03-02 15:00:00,-94.53120720860215,
2022-03-02 15:30:30,-94.53120720860215,
2022-03-02 23:59:59,-89.9361278874378,c
2022-03-03 00:00:00,-82.08482044307686,
2022-03-03 10:00:00,-92.59308400121938,
2022-03-03 10:30:00,-83.40394827670053,
2022-03-03 12:00:00,-85.74975673431845,
2022-03-03 13:30:00,-82.6692981641213,
2022-03-03 15:00:00,-75.01515390854263,
