date,PAR_MIGRATION_20210506,meta
2021-04-02 00:00:00,-61.55200331265979,
2021-04-02 10:00:00,-61.55200331265979,
2021-04-02 10:30:00,-61.55200331265979,
2021-04-02 12:00:00,-61.55200331265979,
2021-04-02 13:30:00,-61.55200331265979,
2021-04-02 15:00:00,-61.55200331265979,
2021-04-02 15:30:30,-61.55200331265979,
2021-04-02 23:59:59,-61.55200331265979,w
2021-04-05 00:00:00,-61.55200331265979,
2021-04-05 10:00:00,-63.25984538095116,
2021-04-05 10:30:00,-70.13285969687121,
2021-04-05 12:00:00,-43.057166063955094,
2021-04-05 13:30:00,-36.7195003018042,
2021-04-05 15:00:00,-32.83831775669876,
2021-04-05 15:30:30,-32.83831775669876,
2021-04-05 23:59:59,-25.358705445715998,c
2021-04-06 00:00:00,-31.634892851854943,
2021-04-06 10:00:00,-54.23988069320819,
2021-04-06 10:30:00,-56.51345183349042,
2021-04-06 12:00:00,-23.522566980100066,
2021-04-06 13:30:00,-14.486407236616685,
2021-04-06 15:00:00,-20.069553616413202,
2021-04-06 15:30:30,-20.069553616413202,
2021-04-06 23:59:59,-8.489664195633964,c
2021-04-07 00:00:00,-2.1849837794392215,
2021-04-07 10:00:00,17.406178628797193,
2021-04-07 10:30:00,15.509234464917313,
2021-04-07 12:00:00,36.08641146559057,
2021-04-07 13:30:00,39.56886583915073,
2021-04-07 15:00:00,49.213300820713016,
2021-04-07 15:30:30,49.213300820713016,
2021-04-07 23:59:59,63.90931622341415,c
2021-04-08 00:00:00,38.80202000215499,
2021-04-08 10:00:00,49.651005249273624,
2021-04-08 10:30:00,63.29458583098537,
2021-04-08 12:00:00,28.437932333799324,
2021-04-08 13:30:00,28.17662629763862,
2021-04-08 15:00:00,28.910597471730455,
2021-04-08 15:30:30,28.910597471730455,
2021-04-08 23:59:59,21.12086413787199,c
2021-04-09 00:00:00,39.59589462574584,
2021-04-09 10:00:00,13.409793778659719,
2021-04-09 10:30:00,4.979953930110412,
2021-04-09 12:00:00,1.7877449411294606,
2021-04-09 13:30:00,-11.348127694021457,
2021-04-09 15:00:00,-13.802448496585043,
2021-04-09 15:30:30,-13.802448496585043,
2021-04-09 23:59:59,-7.851799753937428,w
2021-04-12 00:00:00,-11.353464658263647,
2021-04-12 10:00:00,11.12191275257402,
2021-04-12 10:30:00,18.53006144910961,
2021-04-12 12:00:00,26.94889960277976,
2021-04-12 13:30:00,28.335004168118076,
2021-04-12 15:00:00,31.623912055346125,
2021-04-12 15:30:30,31.623912055346125,
2021-04-12 23:59:59,22.343855295763888,c
2021-04-13 00:00:00,21.56164033178294,
2021-04-13 10:00:00,50.27263179415857,
2021-04-13 10:30:00,43.66014700043493,
2021-04-13 12:00:00,39.174291909631165,
2021-04-13 13:30:00,41.036692482184776,
2021-04-13 15:00:00,47.13435130518033,
2021-04-13 15:30:30,47.13435130518033,
2021-04-13 23:59:59,40.78196898893157,c
2021-04-14 00:00:00,34.469338119418694,
2021-04-14 10:00:00,29.598340241767232,
2021-04-14 10:30:00,38.95203889276209,
2021-04-14 12:00:00,8.090161218750666,
2021-04-14 13:30:00,11.831657679997477,
2021-04-14 15:00:00,24.781955603432436,
2021-04-14 15:30:30,24.781955603432436,
2021-04-14 23:59:59,22.584256684295383,c
2021-04-15 00:00:00,26.703974270402398,
2021-04-15 10:00:00,36.381298792624534,
2021-04-15 10:30:00,45.041700135133226,
2021-04-15 12:00:00,55.91365089873415,
2021-04-15 13:30:00,61.84375862130102,
2021-04-15 15:00:00,54.603730721375825,
2021-04-15 15:30:30,54.603730721375825,
2021-04-15 23:59:59,43.555717253390156,c
2021-04-16 00:00:00,24.00881605318733,
2021-04-16 10:00:00,-13.83382395131639,
2021-04-16 10:30:00,-16.7694267083794,
2021-04-16 12:00:00,-24.115958471856402,
2021-04-16 13:30:00,-26.01634980214078,
2021-04-16 15:00:00,-47.219391774061705,
2021-04-16 15:30:30,-47.219391774061705,
2021-04-16 23:59:59,-43.34513767997038,w
2021-04-19 00:00:00,-69.3245217136656,
2021-04-19 10:00:00,-64.21087515034128,
2021-04-19 10:30:00,-67.97824798790754,
2021-04-19 12:00:00,-63.561885670520326,
2021-04-19 13:30:00,-57.70995368750778,
2021-04-19 15:00:00,-67.9352703001959,
2021-04-19 15:30:30,-67.9352703001959,
2021-04-19 23:59:59,-74.94139803776659,c
2021-04-20 00:00:00,-80.68739663305308,
2021-04-20 10:00:00,-63.061755313305866,
2021-04-20 10:30:00,-55.49688236200865,
2021-04-20 12:00:00,-35.415953148996266,
2021-04-20 13:30:00,-39.3532919163207,
2021-04-20 15:00:00,-35.308977937782004,
2021-04-20 15:30:30,-35.308977937782004,
2021-04-20 23:59:59,-66.87811640017577,c
2021-04-21 00:00:00,-61.1660797748325,
2021-04-21 10:00:00,-67.83733795203807,
2021-04-21 10:30:00,-80.04988226170047,
2021-04-21 12:00:00,-78.0942544063978,
2021-04-21 13:30:00,-88.71293707435314,
2021-04-21 15:00:00,-89.73039080485279,
2021-04-21 15:30:30,-89.73039080485279,
2021-04-21 23:59:59,-100.57264815057198,c
2021-04-22 00:00:00,-116.61604709745694,
2021-04-22 10:00:00,-99.86626969716781,
2021-04-22 10:30:00,-86.49391229529954,
2021-04-22 12:00:00,-103.85785535250926,
2021-04-22 13:30:00,-76.13386643397052,
2021-04-22 15:00:00,-73.08618177719114,
2021-04-22 15:30:30,-73.08618177719114,
2021-04-22 23:59:59,-64.75503215205799,c
2021-04-23 00:00:00,-65.07651346295228,
2021-04-23 10:00:00,-83.73717620785249,
2021-04-23 10:30:00,-73.94896906423031,
2021-04-23 12:00:00,-68.64299215753203,
2021-04-23 13:30:00,-73.36970111964393,
2021-04-23 15:00:00,-75.3672730503792,
2021-04-23 15:30:30,-75.3672730503792,
2021-04-23 23:59:59,-73.9382560636626,w
2021-04-26 00:00:00,-80.79949331784525,
2021-04-26 10:00:00,-72.13179972861491,
2021-04-26 10:30:00,-57.64463059061694,
2021-04-26 12:00:00,-71.76393107202512,
2021-04-26 13:30:00,-74.23889309905616,
2021-04-26 15:00:00,-79.29070603319695,
2021-04-26 15:30:30,-79.29070603319695,
2021-04-26 23:59:59,-86.66959879388378,c
2021-04-27 00:00:00,-89.90121425884888,
2021-04-27 10:00:00,-112.47004448325964,
2021-04-27 10:30:00,-112.43571357518113,
2021-04-27 12:00:00,-107.07045422469577,
2021-04-27 13:30:00,-107.02178849305227,
2021-04-27 15:00:00,-118.18959274998934,
2021-04-27 15:30:30,-118.18959274998934,
2021-04-27 23:59:59,-121.62964212504937,c
2021-04-28 00:00:00,-134.4982074485212,
2021-04-28 10:00:00,-102.27996624486894,
2021-04-28 10:30:00,-109.7059533311147,
2021-04-28 12:00:00,-106.88448644790617,
2021-04-28 13:30:00,-110.2823582858615,
2021-04-28 15:00:00,-114.39813683161537,
2021-04-28 15:30:30,-114.39813683161537,
2021-04-28 23:59:59,-120.42034947315551,c
2021-04-29 00:00:00,-119.66254872074035,
2021-04-29 10:00:00,-131.76273737038326,
2021-04-29 10:30:00,-128.02313759661104,
2021-04-29 12:00:00,-121.95020537736525,
2021-04-29 13:30:00,-99.36011022382837,
2021-04-29 15:00:00,-117.63894580153777,
2021-04-29 15:30:30,-117.63894580153777,
2021-04-29 23:59:59,-120.30140377817781,c
2021-04-30 00:00:00,-115.05438646867071,
2021-04-30 10:00:00,-131.68550414130436,
2021-04-30 10:30:00,-142.6172658319798,
2021-04-30 12:00:00,-123.88110019559974,
2021-04-30 13:30:00,-123.72788346775337,
2021-04-30 15:00:00,-121.17439986300963,
2021-04-30 15:30:30,-121.17439986300963,
2021-04-30 23:59:59,-143.03117007053822,w
2021-05-03 00:00:00,-162.12738996746936,
2021-05-03 10:00:00,-157.68818316434562,
2021-05-03 10:30:00,-149.06023624077375,
2021-05-03 12:00:00,-160.0456850335214,
2021-05-03 13:30:00,-150.7355940466315,
2021-05-03 15:00:00,-137.36771547363605,
2021-05-03 15:30:30,-137.36771547363605,
2021-05-03 23:59:59,-136.03956755090792,c
2021-05-04 00:00:00,-108.07698314768743,
2021-05-04 10:00:00,-124.25449123153572,
2021-05-04 10:30:00,-140.0751512666339,
2021-05-04 12:00:00,-127.47929894914216,
2021-05-04 13:30:00,-139.27068960322777,
2021-05-04 15:00:00,-145.31058802901583,
2021-05-04 15:30:30,-145.31058802901583,
2021-05-04 23:59:59,-167.54776485139166,c
2021-05-05 00:00:00,-224.38780750524927,
2021-05-05 10:00:00,-205.5207783423145,
2021-05-05 10:30:00,-190.50061118163916,
2021-05-05 12:00:00,-209.1207874466507,
2021-05-05 13:30:00,-208.01792406730482,
2021-05-05 15:00:00,-209.8833491585121,
2021-05-05 15:30:30,-209.8833491585121,
2021-05-05 23:59:59,-209.90615479223743,c
2021-05-06 00:00:00,-224.53564955040747,
2021-05-06 10:00:00,-221.42934936509755,
2021-05-06 10:30:00,-204.05905150969062,
2021-05-06 12:00:00,-170.1389700236473,
2021-05-06 13:30:00,-167.8647100192183,
2021-05-06 15:00:00,-150.4427631431741,
2021-05-06 15:30:30,-150.4427631431741,
2021-05-06 23:59:59,-161.64625750263247,c
2021-05-07 00:00:00,-166.5340822648128,
2021-05-07 10:00:00,-139.47066035779335,
2021-05-07 10:30:00,-144.3738401841573,
2021-05-07 12:00:00,-146.13080350547006,
2021-05-07 13:30:00,-168.55565135469925,
2021-05-07 15:00:00,-167.9153605053113,
2021-05-07 15:30:30,-167.9153605053113,s
2021-05-07 23:59:59,-171.237221169671,w
2021-05-10 00:00:00,-178.4799059595951,
2021-05-10 10:00:00,-189.71141478035514,
2021-05-10 10:30:00,-182.27452449323795,
2021-05-10 12:00:00,-158.3719825406376,
2021-05-10 13:30:00,-162.526003819513,
2021-05-10 15:00:00,-152.5088755047019,
2021-05-10 15:30:30,-152.5088755047019,
2021-05-10 23:59:59,-139.22605235774847,c
2021-05-11 00:00:00,-113.28288386630544,
2021-05-11 10:00:00,-154.1884638416612,
2021-05-11 10:30:00,-129.02868500135287,
2021-05-11 12:00:00,-136.61732160959093,
2021-05-11 13:30:00,-136.56606163899488,
2021-05-11 15:00:00,-112.33535882564422,
2021-05-11 15:30:30,-112.33535882564422,
2021-05-11 23:59:59,-112.15374783175156,c
2021-05-12 00:00:00,-123.2407030074711,
2021-05-12 10:00:00,-118.31044969812899,
2021-05-12 10:30:00,-116.71637915223783,
2021-05-12 12:00:00,-85.64135910487823,
2021-05-12 13:30:00,-103.93411733511039,
2021-05-12 15:00:00,-94.11726567231824,
2021-05-12 15:30:30,-94.11726567231824,
2021-05-12 23:59:59,-91.49928313570206,c
2021-05-13 00:00:00,-107.88369850194289,
2021-05-13 10:00:00,-142.06187144706342,
2021-05-13 10:30:00,-126.44751499154597,
2021-05-13 12:00:00,-138.09688289978067,
2021-05-13 13:30:00,-144.49169669591316,
2021-05-13 15:00:00,-155.47570392237543,
2021-05-13 15:30:30,-155.47570392237543,u
2021-05-13 23:59:59,-180.20499249217193,c
2021-05-14 00:00:00,-190.3645198116959,
2021-05-14 10:00:00,-205.45525399136085,
2021-05-14 10:30:00,-198.45431393471074,
2021-05-14 12:00:00,-196.41144448754955,
2021-05-14 13:30:00,-185.0210840543894,
2021-05-14 15:00:00,-197.99495172652342,
2021-05-14 15:30:30,-197.99495172652342,
2021-05-14 23:59:59,-189.384344318592,w
2021-05-17 00:00:00,-188.4622343394014,
2021-05-17 10:00:00,-143.21613226643325,
2021-05-17 10:30:00,-140.52417182143546,
2021-05-17 12:00:00,-135.18498830347227,
2021-05-17 13:30:00,-152.06405355830293,
2021-05-17 15:00:00,-166.86561810730734,
2021-05-17 15:30:30,-166.86561810730734,
2021-05-17 23:59:59,-174.8573379353528,c
2021-05-18 00:00:00,-172.15576588144364,
2021-05-18 10:00:00,-164.97894786396688,
2021-05-18 10:30:00,-150.8443726935452,
2021-05-18 12:00:00,-143.54959545479124,
2021-05-18 13:30:00,-145.1802550705719,
2021-05-18 15:00:00,-134.99374232425896,
2021-05-18 15:30:30,-134.99374232425896,
2021-05-18 23:59:59,-127.85721693568263,c
2021-05-19 00:00:00,-92.80152247686709,
2021-05-19 10:00:00,-86.87841893259008,
2021-05-19 10:30:00,-74.50162321077329,
2021-05-19 12:00:00,-43.266474785973855,
2021-05-19 13:30:00,-33.120417155709674,
2021-05-19 15:00:00,-31.99720507046868,
2021-05-19 15:30:30,-31.99720507046868,
2021-05-19 23:59:59,-37.097931718261805,c
2021-05-20 00:00:00,-53.84358755726731,
2021-05-20 10:00:00,-31.98984744124573,
2021-05-20 10:30:00,-29.377657892925356,
2021-05-20 12:00:00,-23.23654321366223,
2021-05-20 13:30:00,-25.306076732182248,
2021-05-20 15:00:00,-20.029050716756274,
2021-05-20 15:30:30,-20.029050716756274,
2021-05-20 23:59:59,-14.326942921634895,c
2021-05-21 00:00:00,-41.09143270368361,
2021-05-21 10:00:00,-51.6877658630184,
2021-05-21 10:30:00,-43.08764020909268,
2021-05-21 12:00:00,-24.60665674686868,
2021-05-21 13:30:00,-33.19738458572664,
2021-05-21 15:00:00,-35.074952115328585,
2021-05-21 15:30:30,-35.074952115328585,
2021-05-21 23:59:59,-39.26091066375278,w
2021-05-24 00:00:00,-43.72774402913353,
2021-05-24 10:00:00,-54.73713294108967,
2021-05-24 10:30:00,-45.548606043678944,
2021-05-24 12:00:00,-52.21735864306572,
2021-05-24 13:30:00,-55.571124984911876,
2021-05-24 15:00:00,-49.41021169880338,
2021-05-24 15:30:30,-49.41021169880338,
2021-05-24 23:59:59,-41.496141783407154,c
2021-05-25 00:00:00,-49.43596012752607,
2021-05-25 10:00:00,-35.40394905393424,
2021-05-25 10:30:00,-48.71402357009629,
2021-05-25 12:00:00,-59.9541521201844,
2021-05-25 13:30:00,-52.2634654025951,
2021-05-25 15:00:00,-56.069151280155666,
2021-05-25 15:30:30,-56.069151280155666,
2021-05-25 23:59:59,-63.9347066748918,c
2021-05-26 00:00:00,-71.29339569030464,
2021-05-26 10:00:00,-67.27492725076996,
2021-05-26 10:30:00,-79.19457591599519,
2021-05-26 12:00:00,-69.65563811604665,
2021-05-26 13:30:00,-59.16419275401864,
2021-05-26 15:00:00,-53.757731867378766,
2021-05-26 15:30:30,-53.757731867378766,
2021-05-26 23:59:59,-62.39191516776219,c
2021-05-27 00:00:00,-78.5530398230087,
2021-05-27 10:00:00,-93.1791354048799,
2021-05-27 10:30:00,-74.81282992065371,
2021-05-27 12:00:00,-33.18539457249801,
2021-05-27 13:30:00,-31.317960861765528,
2021-05-27 15:00:00,-34.97408380167474,
2021-05-27 15:30:30,-34.97408380167474,m
2021-05-27 23:59:59,-28.037911573626275,c
2021-05-28 00:00:00,-31.084750290307852,
2021-05-28 10:00:00,0.7460321491977311,
2021-05-28 10:30:00,4.010961981865648,
2021-05-28 12:00:00,-3.6662094559010256,
2021-05-28 13:30:00,-19.00266673333823,
2021-05-28 15:00:00,-14.447112321989323,
2021-05-28 15:30:30,-14.447112321989323,
2021-05-28 23:59:59,-20.183567237704096,w
2021-05-31 00:00:00,-20.183567237704096,
2021-05-31 10:00:00,-20.183567237704096,
2021-05-31 10:30:00,-20.183567237704096,
2021-05-31 12:00:00,-20.183567237704096,
2021-05-31 13:30:00,-20.183567237704096,
2021-05-31 15:00:00,-20.183567237704096,
2021-05-31 15:30:30,-20.183567237704096,
2021-05-31 23:59:59,-20.183567237704096,c
2021-06-01 00:00:00,-22.69404964763919,
2021-06-01 10:00:00,-19.229115487591685,
2021-06-01 10:30:00,-23.091873636953437,
2021-06-01 12:00:00,-9.627573520166152,
2021-06-01 13:30:00,10.057245040532507,
2021-06-01 15:00:00,7.00487661896733,
2021-06-01 15:30:30,7.00487661896733,
2021-06-01 23:59:59,14.444467147758985,c
2021-06-02 00:00:00,17.380554100826146,
2021-06-02 10:00:00,51.74297336987178,
2021-06-02 10:30:00,50.63260752764808,
2021-06-02 12:00:00,48.51282850153598,
2021-06-02 13:30:00,39.78139926948387,
2021-06-02 15:00:00,38.256099321037,
2021-06-02 15:30:30,38.256099321037,
2021-06-02 23:59:59,28.508035631902885,c
2021-06-03 00:00:00,37.96824685240523,
2021-06-03 10:00:00,50.67869217532325,
2021-06-03 10:30:00,53.01491606552213,
2021-06-03 12:00:00,34.01095287863427,
2021-06-03 13:30:00,30.961253461299236,
2021-06-03 15:00:00,23.48536424592305,
2021-06-03 15:30:30,23.48536424592305,
2021-06-03 23:59:59,28.09072147713232,c
2021-06-04 00:00:00,11.553428664411513,
2021-06-04 10:00:00,-4.612215655968043,
2021-06-04 10:30:00,-11.09432815979568,
2021-06-04 12:00:00,-8.156730417270353,
2021-06-04 13:30:00,-6.325397380881725,
2021-06-04 15:00:00,1.1364072589051375,
2021-06-04 15:30:30,1.1364072589051375,
2021-06-04 23:59:59,0.0,a
2021-06-07 00:00:00,-3.0040839099609116,
2021-06-07 10:00:00,-24.983334801829642,
2021-06-07 10:30:00,-26.745276968326834,
2021-06-07 12:00:00,-23.723300945359313,
2021-06-07 13:30:00,-19.727658828167648,
2021-06-07 15:00:00,-15.365721244053361,
2021-06-07 15:30:30,-15.365721244053361,
2021-06-07 23:59:59,-25.054348427237585,c
2021-06-08 00:00:00,-30.800151151263833,
2021-06-08 10:00:00,-8.105108726992114,
2021-06-08 10:30:00,-17.82613575648537,
2021-06-08 12:00:00,-6.708745764921218,
2021-06-08 13:30:00,-6.94960800220133,
2021-06-08 15:00:00,-19.610351289970367,
2021-06-08 15:30:30,-19.610351289970367,
2021-06-08 23:59:59,-13.887140322514313,c
2021-06-09 00:00:00,-11.920828330410075,
2021-06-09 10:00:00,-4.637251119908171,
2021-06-09 10:30:00,4.135077210318741,
2021-06-09 12:00:00,-15.80295371779232,
2021-06-09 13:30:00,-20.20257802827581,
2021-06-09 15:00:00,-27.357776221756637,
2021-06-09 15:30:30,-27.357776221756637,
2021-06-09 23:59:59,-21.657262295953274,c
2021-06-10 00:00:00,-35.41867150501514,
2021-06-10 10:00:00,-22.563234978536286,
2021-06-10 10:30:00,-30.74111416314554,
2021-06-10 12:00:00,-7.40689278237852,
2021-06-10 13:30:00,9.512955036762662,
2021-06-10 15:00:00,11.582702400217386,
2021-06-10 15:30:30,11.582702400217386,
2021-06-10 23:59:59,9.714665029118123,c
2021-06-11 00:00:00,4.342274101029545,
2021-06-11 10:00:00,-21.11464996762402,
2021-06-11 10:30:00,-7.231432480951241,
2021-06-11 12:00:00,2.3321482590964706,
2021-06-11 13:30:00,0.9609420494972483,
2021-06-11 15:00:00,-3.097717399879059,
2021-06-11 15:30:30,-3.097717399879059,
2021-06-11 23:59:59,-1.0377358725947943,w
2021-06-14 00:00:00,-6.504198850828232,
2021-06-14 10:00:00,19.71025509648416,
2021-06-14 10:30:00,19.42370928110381,
2021-06-14 12:00:00,43.739859388529055,
2021-06-14 13:30:00,53.37770181388922,
2021-06-14 15:00:00,39.738267623431085,
2021-06-14 15:30:30,39.738267623431085,
2021-06-14 23:59:59,33.207549365140494,c
2021-06-15 00:00:00,51.368378586135265,
2021-06-15 10:00:00,54.67420293346504,
2021-06-15 10:30:00,63.448617467055925,
2021-06-15 12:00:00,54.81692088164817,
2021-06-15 13:30:00,52.518283648893345,
2021-06-15 15:00:00,40.23963810867352,
2021-06-15 15:30:30,40.23963810867352,
2021-06-15 23:59:59,43.12235591511714,c
2021-06-16 00:00:00,51.499151218111706,
2021-06-16 10:00:00,77.42246989114003,
2021-06-16 10:30:00,85.46372842816001,
2021-06-16 12:00:00,90.57082403626703,
2021-06-16 13:30:00,97.92858745282135,
2021-06-16 15:00:00,81.4781551312451,
2021-06-16 15:30:30,81.4781551312451,
2021-06-16 23:59:59,85.16297837631947,c
2021-06-17 00:00:00,87.6014405673069,
2021-06-17 10:00:00,105.85204636679515,
2021-06-17 10:30:00,123.35524473168144,
2021-06-17 12:00:00,133.6189648140066,
