date,COMP_AD_HEDGED_2022_Q3,meta
2022-07-22 00:00:00,-248.78144157062565,
2022-07-22 10:00:00,-276.9152449419415,
2022-07-22 10:30:00,-268.47083346486465,
2022-07-22 12:00:00,-271.59700524210655,
2022-07-22 13:30:00,-251.73457373440914,
2022-07-22 15:00:00,-236.18257270317434,
2022-07-22 15:30:30,-236.18257270317434,
2022-07-22 23:59:59,-249.67455569464437,w
2022-07-25 00:00:00,-259.5433600713853,
2022-07-25 10:00:00,-246.09291914963347,
2022-07-25 10:30:00,-221.5344788219724,
2022-07-25 12:00:00,-231.02489033704808,
2022-07-25 13:30:00,-214.08544895958812,
2022-07-25 15:00:00,-210.03420489759742,
2022-07-25 15:30:30,-210.03420489759742,
2022-07-25 23:59:59,-223.77335233822186,c
2022-07-26 00:00:00,-212.33093343193366,
2022-07-26 10:00:00,-236.42490098093452,
2022-07-26 10:30:00,-225.8064991338262,
2022-07-26 12:00:00,-194.05957354922498,
2022-07-26 13:30:00,-177.48408639273418,
2022-07-26 15:00:00,-170.9838417751277,
2022-07-26 15:30:30,-170.9838417751277,
2022-07-26 23:59:59,-167.00882147460987,c
2022-07-27 00:00:00,-164.5635183787644,
2022-07-27 10:00:00,-171.13732066181768,
2022-07-27 10:30:00,-157.44233818017506,
2022-07-27 12:00:00,-132.56135295993835,
2022-07-27 13:30:00,-132.53225167148935,
2022-07-27 15:00:00,-149.35007980728523,
2022-07-27 15:30:30,-149.35007980728523,
2022-07-27 23:59:59,-173.0069624814568,c
2022-07-28 00:00:00,-166.77121443680397,
2022-07-28 10:00:00,-135.76225192296602,
2022-07-28 10:30:00,-144.2649647580348,
2022-07-28 12:00:00,-157.21425703697656,
2022-07-28 13:30:00,-139.75625066113287,
2022-07-28 15:00:00,-149.1894392708959,
2022-07-28 15:30:30,-149.1894392708959,
2022-07-28 23:59:59,-133.17712835849824,c
2022-07-29 00:00:00,-96.37562238237723,
2022-07-29 10:00:00,-81.95200614357367,
2022-07-29 10:30:00,-89.64396858929285,
2022-07-29 12:00:00,-91.93035535285622,
2022-07-29 13:30:00,-87.06292690549702,
2022-07-29 15:00:00,-105.6773385545863,
2022-07-29 15:30:30,-105.6773385545863,
2022-07-29 23:59:59,-109.27229018015413,w
2022-08-01 00:00:00,-97.59754225418061,
2022-08-01 10:00:00,-102.87776970949864,
2022-08-01 10:30:00,-68.91947661817255,
2022-08-01 12:00:00,-83.17027375287654,
2022-08-01 13:30:00,-81.5037196150925,
2022-08-01 15:00:00,-61.234541258693696,
2022-08-01 15:30:30,-61.234541258693696,
2022-08-01 23:59:59,-42.44877621070947,c
2022-08-02 00:00:00,-16.710046353479868,
2022-08-02 10:00:00,-23.423501292889,
2022-08-02 10:30:00,-24.629722333688278,
2022-08-02 12:00:00,-70.33598868978765,
2022-08-02 13:30:00,-65.6483148596538,
2022-08-02 15:00:00,-54.84588465015963,
2022-08-02 15:30:30,-54.84588465015963,
2022-08-02 23:59:59,-60.69376251138465,c
2022-08-03 00:00:00,-84.83370616437963,
2022-08-03 10:00:00,-64.32315311370792,
2022-08-03 10:30:00,-26.329535841849633,
2022-08-03 12:00:00,-71.21252346478593,
2022-08-03 13:30:00,-72.30247800733525,
2022-08-03 15:00:00,-78.57798427359756,
2022-08-03 15:30:30,-78.57798427359756,
2022-08-03 23:59:59,-79.08382887576334,c
2022-08-04 00:00:00,34.540453757640904,
2022-08-04 10:00:00,28.01529345575443,
2022-08-04 10:30:00,26.92610410430936,
2022-08-04 12:00:00,25.998237648596046,
2022-08-04 13:30:00,56.22831520942228,
2022-08-04 15:00:00,62.75177933499029,
2022-08-04 15:30:30,62.75177933499029,
2022-08-04 23:59:59,48.523687611031335,c
2022-08-05 00:00:00,46.06745822668077,
2022-08-05 10:00:00,44.81791905861908,
2022-08-05 10:30:00,27.039128347916545,
2022-08-05 12:00:00,34.546757334432556,
2022-08-05 13:30:00,28.746399741003273,
2022-08-05 15:00:00,52.499712788102215,
2022-08-05 15:30:30,52.499712788102215,
2022-08-05 23:59:59,51.18249346554373,w
2022-08-08 00:00:00,3.030214356467127,
2022-08-08 10:00:00,21.772501153313556,
2022-08-08 10:30:00,-5.973997908794303,
2022-08-08 12:00:00,28.880378100225727,
2022-08-08 13:30:00,51.122949162780316,
2022-08-08 15:00:00,51.076759045387604,
2022-08-08 15:30:30,51.076759045387604,
2022-08-08 23:59:59,29.60955515175405,c
2022-08-09 00:00:00,51.191122959664085,
2022-08-09 10:00:00,117.31687233003882,
2022-08-09 10:30:00,64.15673008429448,
2022-08-09 12:00:00,107.27782026575227,
2022-08-09 13:30:00,115.53753346910048,
2022-08-09 15:00:00,90.84441190059763,
2022-08-09 15:30:30,90.84441190059763,
2022-08-09 23:59:59,92.10519968729187,c
2022-08-10 00:00:00,-92.72448457640598,
2022-08-10 10:00:00,-76.56030258076265,
2022-08-10 10:30:00,-137.8372488578679,
2022-08-10 12:00:00,-126.4159134905841,
2022-08-10 13:30:00,-96.0320659622019,
2022-08-10 15:00:00,-65.03401316206902,
2022-08-10 15:30:30,-65.03401316206902,
2022-08-10 23:59:59,-43.014489650093935,c
2022-08-11 00:00:00,-38.520291345425846,
2022-08-11 10:00:00,87.38175509274657,
2022-08-11 10:30:00,69.99582069713807,
2022-08-11 12:00:00,76.63516745256632,
2022-08-11 13:30:00,87.09714248086607,
2022-08-11 15:00:00,91.03471807038784,
2022-08-11 15:30:30,91.03471807038784,
2022-08-11 23:59:59,80.63008280390781,c
2022-08-12 00:00:00,52.10738621246722,
2022-08-12 10:00:00,66.61662354232558,
2022-08-12 10:30:00,96.8545496382732,
2022-08-12 12:00:00,50.37469068279023,
2022-08-12 13:30:00,40.80242038482055,
2022-08-12 15:00:00,38.25004059233052,
