date,FCG_2022_Q2,meta
2022-05-27 00:00:00,-174.98308527517017,
2022-05-27 10:00:00,-177.40745292026287,
2022-05-27 10:30:00,-185.375951590953,
2022-05-27 12:00:00,-222.90004062473267,
2022-05-27 13:30:00,-220.64799982059927,
2022-05-27 15:00:00,-215.57601194797013,
2022-05-27 15:30:30,-215.57601194797013,
2022-05-27 23:59:59,-235.60284255182628,w
2022-05-30 00:00:00,-227.28182504827572,
2022-05-30 10:00:00,-211.86653276948576,
2022-05-30 10:30:00,-216.17662798912147,
2022-05-30 12:00:00,-216.37605961946477,
2022-05-30 13:30:00,-217.4889414687617,
2022-05-30 15:00:00,-211.81374541783998,
2022-05-30 15:30:30,-211.81374541783998,
2022-05-30 23:59:59,-218.93411272396744,c
2022-05-31 00:00:00,-237.4912151123371,
2022-05-31 10:00:00,-191.7075393695923,
2022-05-31 10:30:00,-191.70986130163777,
2022-05-31 12:00:00,-232.2285516326028,
2022-05-31 13:30:00,-227.0782208325375,
2022-05-31 15:00:00,-211.4736806292819,
2022-05-31 15:30:30,-211.4736806292819,s
2022-05-31 23:59:59,-183.65267368555266,c
2022-06-01 00:00:00,-234.00944611412294,
2022-06-01 10:00:00,-214.18425071624014,
2022-06-01 10:30:00,-199.09827622026904,
2022-06-01 12:00:00,-203.26624276515685,
2022-06-01 13:30:00,-190.2993073734687,
2022-06-01 15:00:00,-206.34749663453087,
2022-06-01 15:30:30,-206.34749663453087,
2022-06-01 23:59:59,-192.61654087952647,c
2022-06-02 00:00:00,-208.195287496322,
2022-06-02 10:00:00,-149.3068546396865,
2022-06-02 10:30:00,-126.69209137851657,
2022-06-02 12:00:00,-62.037253752284435,
2022-06-02 13:30:00,-70.57717846080288,
2022-06-02 15:00:00,-61.417698531762454,
2022-06-02 15:30:30,-61.417698531762454,
2022-06-02 23:59:59,-61.1269945409752,c
2022-06-03 00:00:00,-71.06025718877365,
2022-06-03 10:00:00,-49.87682190830873,
2022-06-03 10:30:00,-40.484433775106076,
2022-06-03 12:00:00,-46.49559165465675,
2022-06-03 13:30:00,-22.844838289923587,
2022-06-03 15:00:00,-26.33317209332527,
2022-06-03 15:30:30,-26.33317209332527,
2022-06-03 23:59:59,-30.992417115492678,w
2022-06-06 00:00:00,-27.3137737119122,
2022-06-06 10:00:00,-87.19587886266498,
2022-06-06 10:30:00,-125.83356130345678,
2022-06-06 12:00:00,-133.59488205381763,
2022-06-06 13:30:00,-118.29724751487205,
2022-06-06 15:00:00,-119.725650904325,
2022-06-06 15:30:30,-119.725650904325,
2022-06-06 23:59:59,-132.52801685994535,c
2022-06-07 00:00:00,-140.2060284157812,
2022-06-07 10:00:00,-58.56863706329159,
2022-06-07 10:30:00,-27.19987703451566,
2022-06-07 12:00:00,-39.21650915687627,
2022-06-07 13:30:00,-57.53542088838064,
2022-06-07 15:00:00,-61.74699466140737,
2022-06-07 15:30:30,-61.74699466140737,u
2022-06-07 23:59:59,-43.53945638066416,c
2022-06-08 00:00:00,-35.92045001074053,
2022-06-08 10:00:00,24.781575591623216,
2022-06-08 10:30:00,-11.72664681810755,
2022-06-08 12:00:00,-2.0584296013573287,
2022-06-08 13:30:00,-14.881236771059541,
2022-06-08 15:00:00,-34.7506321613803,
2022-06-08 15:30:30,-34.7506321613803,
2022-06-08 23:59:59,-26.36315632454324,c
2022-06-09 00:00:00,29.27583206873487,
2022-06-09 10:00:00,10.169520478870446,
2022-06-09 10:30:00,19.537260683458328,
2022-06-09 12:00:00,-4.241533725680732,
2022-06-09 13:30:00,-7.02063804337957,
2022-06-09 15:00:00,4.971927313491577,
2022-06-09 15:30:30,4.971927313491577,
2022-06-09 23:59:59,23.037201616944117,c
2022-06-10 00:00:00,20.40213832665642,
2022-06-10 10:00:00,26.054757990935265,
2022-06-10 10:30:00,10.746551241298874,
2022-06-10 12:00:00,4.887176526898564,
2022-06-10 13:30:00,1.2525071630402422,
2022-06-10 15:00:00,4.779550913755493,
2022-06-10 15:30:30,4.779550913755493,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,-48.70311401099474,
2022-06-13 10:00:00,-46.915090469483246,
2022-06-13 10:30:00,-46.62519308016674,
2022-06-13 12:00:00,-15.954086000017142,
2022-06-13 13:30:00,-0.5216910915062414,
2022-06-13 15:00:00,-26.44448685149929,
2022-06-13 15:30:30,-26.44448685149929,
2022-06-13 23:59:59,-25.585496612028333,c
2022-06-14 00:00:00,15.023819316790984,
2022-06-14 10:00:00,152.91866401854298,
2022-06-14 10:30:00,170.67134382216784,
2022-06-14 12:00:00,201.53846528880456,
2022-06-14 13:30:00,183.25426159690554,
2022-06-14 15:00:00,165.2212805440069,
2022-06-14 15:30:30,165.2212805440069,
2022-06-14 23:59:59,136.25336937363465,c
2022-06-15 00:00:00,112.02264826412735,
2022-06-15 10:00:00,155.25508637386764,
2022-06-15 10:30:00,147.95550138366949,
2022-06-15 12:00:00,152.96313202511791,
2022-06-15 13:30:00,139.895800664324,
2022-06-15 15:00:00,152.11723200436487,
2022-06-15 15:30:30,152.11723200436487,
2022-06-15 23:59:59,132.4846147849672,c
2022-06-16 00:00:00,65.53215439886056,
2022-06-16 10:00:00,80.92704736765602,
2022-06-16 10:30:00,88.2762268796184,
2022-06-16 12:00:00,148.75781208305224,
2022-06-16 13:30:00,190.12779754659348,
2022-06-16 15:00:00,205.92381248443357,
2022-06-16 15:30:30,205.92381248443357,
2022-06-16 23:59:59,175.30776315802518,c
2022-06-17 00:00:00,180.76722686152831,
2022-06-17 10:00:00,264.1545394621811,
2022-06-17 10:30:00,206.12022037696352,
2022-06-17 12:00:00,188.29683316631494,
2022-06-17 13:30:00,175.33451926503548,
2022-06-17 15:00:00,137.2717789410838,
2022-06-17 15:30:30,137.2717789410838,
2022-06-17 23:59:59,151.26588333111434,e
2022-06-20 00:00:00,147.19047458061266,
2022-06-20 10:00:00,173.39320711448644,
2022-06-20 10:30:00,162.7958137960208,
2022-06-20 12:00:00,164.31746096943544,
2022-06-20 13:30:00,165.98343823137827,
2022-06-20 15:00:00,172.3509844645745,
2022-06-20 15:30:30,172.3509844645745,
2022-06-20 23:59:59,176.66121886253575,c
2022-06-21 00:00:00,196.08471528865192,
2022-06-21 10:00:00,232.10034314071507,
2022-06-21 10:30:00,219.56089713136762,
2022-06-21 12:00:00,230.59600588284857,
2022-06-21 13:30:00,231.08621228627052,
2022-06-21 15:00:00,231.16318416725736,
2022-06-21 15:30:30,231.16318416725736,
2022-06-21 23:59:59,241.61881999991144,c
2022-06-22 00:00:00,214.7676159735058,
2022-06-22 10:00:00,116.43313054052683,
2022-06-22 10:30:00,73.4648004264604,
2022-06-22 12:00:00,70.08021734356028,
2022-06-22 13:30:00,49.35327384059964,
2022-06-22 15:00:00,36.150027590528694,
2022-06-22 15:30:30,36.150027590528694,
2022-06-22 23:59:59,21.463214272475277,c
2022-06-23 00:00:00,27.829848217599114,
2022-06-23 10:00:00,-2.4015793073426153,
2022-06-23 10:30:00,-0.2157899453205303,
2022-06-23 12:00:00,-8.131124912808385,
2022-06-23 13:30:00,-0.7541039670406704,
2022-06-23 15:00:00,-1.2156321698238486,
2022-06-23 15:30:30,-1.2156321698238486,
2022-06-23 23:59:59,4.2792835398418845,c
2022-06-24 00:00:00,10.712949998748847,
2022-06-24 10:00:00,-5.611967446229311,
2022-06-24 10:30:00,9.999990244229679,
2022-06-24 12:00:00,-1.9671116738472314,
2022-06-24 13:30:00,-15.286638003585962,
2022-06-24 15:00:00,4.0033165172606076,
2022-06-24 15:30:30,4.0033165172606076,
2022-06-24 23:59:59,-35.990960401866346,w
2022-06-27 00:00:00,-15.088671378794778,
2022-06-27 10:00:00,-3.5959019134647825,
2022-06-27 10:30:00,10.373659957018283,
2022-06-27 12:00:00,-8.903441411779514,
2022-06-27 13:30:00,-20.7753896903522,
2022-06-27 15:00:00,-5.7617878260920925,
2022-06-27 15:30:30,-5.7617878260920925,
2022-06-27 23:59:59,6.84953634124939,c
2022-06-28 00:00:00,25.698444638977847,
2022-06-28 10:00:00,39.70908205366587,
2022-06-28 10:30:00,37.96774267071132,
2022-06-28 12:00:00,36.33692575301863,
2022-06-28 13:30:00,47.91897764125612,
2022-06-28 15:00:00,35.734424903887174,
2022-06-28 15:30:30,35.734424903887174,
2022-06-28 23:59:59,35.863612757932884,c
2022-06-29 00:00:00,44.014480803245235,
2022-06-29 10:00:00,52.574320061032665,
2022-06-29 10:30:00,46.12368197886801,
2022-06-29 12:00:00,7.93036057862728,
2022-06-29 13:30:00,-6.248545707143844,
2022-06-29 15:00:00,-7.958585761866377,
2022-06-29 15:30:30,-7.958585761866377,
2022-06-29 23:59:59,-17.74443333411483,c
2022-06-30 00:00:00,-36.82571053319119,
2022-06-30 10:00:00,-0.23846588766779675,
2022-06-30 10:30:00,-4.748244560845865,
2022-06-30 12:00:00,14.765692525064878,
2022-06-30 13:30:00,72.18560674785492,
2022-06-30 15:00:00,98.89143723906227,
2022-06-30 15:30:30,98.89143723906227,
2022-06-30 23:59:59,103.90049000926007,c
2022-07-01 00:00:00,86.53522445173061,
2022-07-01 10:00:00,70.69548589348946,
2022-07-01 10:30:00,66.04338178992654,
2022-07-01 12:00:00,60.742870584324095,
2022-07-01 13:30:00,65.74728605260088,
2022-07-01 15:00:00,81.14998090111409,
2022-07-01 15:30:30,81.14998090111409,
2022-07-01 23:59:59,71.34328521011906,w
