date,MSCI_FACT_USMV_HEDGED_2020_Q4,meta
2020-11-26 10:00:00,-24.766925023971936,
2020-11-26 10:30:00,-24.766925023971936,
2020-11-26 12:00:00,-24.766925023971936,
2020-11-26 13:30:00,-24.766925023971936,
2020-11-26 15:00:00,-24.766925023971936,
2020-11-26 15:30:30,-24.766925023971936,
2020-11-26 23:59:59,-24.766925023971936,c
2020-11-27 00:00:00,-23.309553023567958,
2020-11-27 10:00:00,1.7795561671076143,
2020-11-27 10:30:00,5.000233383313798,
2020-11-27 12:00:00,7.136390936097854,
2020-11-27 13:30:00,7.136390936097854,
2020-11-27 15:00:00,7.136390936097854,
2020-11-27 15:30:30,7.136390936097854,
2020-11-27 23:59:59,6.897134196757804,w
2020-11-30 00:00:00,13.104565522241899,
2020-11-30 10:00:00,2.1819110358864293,
2020-11-30 10:30:00,25.737235200314956,
2020-11-30 12:00:00,21.801076772712207,
2020-11-30 13:30:00,23.432085022484472,
2020-11-30 15:00:00,33.73273137462658,
2020-11-30 15:30:30,33.73273137462658,
2020-11-30 23:59:59,1.4229235543048162,e
2020-12-01 00:00:00,-47.79123586166668,
2020-12-01 10:00:00,-25.760822071012456,
2020-12-01 10:30:00,-13.88967440008281,
2020-12-01 12:00:00,-22.105115835762405,
2020-12-01 13:30:00,-0.8232980681559923,
2020-12-01 15:00:00,3.0449715089830534,
2020-12-01 15:30:30,3.0449715089830534,
2020-12-01 23:59:59,1.125515586848394,c
2020-12-02 00:00:00,6.2456118607759095,
2020-12-02 10:00:00,-3.313251190395505,
2020-12-02 10:30:00,-4.273396561834659,
2020-12-02 12:00:00,20.59635258547607,
2020-12-02 13:30:00,15.739181977908856,
2020-12-02 15:00:00,10.563877002838865,
2020-12-02 15:30:30,10.563877002838865,
2020-12-02 23:59:59,-0.2556193507133173,c
2020-12-03 00:00:00,-23.993915013825728,
2020-12-03 10:00:00,-37.22636601178189,
2020-12-03 10:30:00,-34.54748198795201,
2020-12-03 12:00:00,-44.02496145326643,
2020-12-03 13:30:00,-43.64425506808192,
2020-12-03 15:00:00,-43.11729001656656,
2020-12-03 15:30:30,-43.11729001656656,
2020-12-03 23:59:59,-54.46525096136497,c
2020-12-04 00:00:00,-66.81163702135112,
2020-12-04 10:00:00,-55.89864655815748,
2020-12-04 10:30:00,-51.297776564610075,
2020-12-04 12:00:00,-63.43124606752454,
2020-12-04 13:30:00,-52.48143893719862,
2020-12-04 15:00:00,-61.479308790174485,
2020-12-04 15:30:30,-61.479308790174485,
2020-12-04 23:59:59,-67.2133023109503,w
2020-12-07 00:00:00,-53.73769699730971,
2020-12-07 10:00:00,-56.6288572571261,
2020-12-07 10:30:00,-48.947948189187514,
2020-12-07 12:00:00,-30.752705405655576,
2020-12-07 13:30:00,-36.54472348235592,
2020-12-07 15:00:00,-42.50678486629678,
2020-12-07 15:30:30,-42.50678486629678,
2020-12-07 23:59:59,-36.7192353849054,c
2020-12-08 00:00:00,-38.48955314578251,
2020-12-08 10:00:00,-52.47356603938468,
2020-12-08 10:30:00,-48.06322609594059,
2020-12-08 12:00:00,-59.46796964743331,
2020-12-08 13:30:00,-58.46399160185658,
2020-12-08 15:00:00,-62.21918037013867,
2020-12-08 15:30:30,-62.21918037013867,
2020-12-08 23:59:59,-49.42509794464539,c
2020-12-09 00:00:00,-51.71238467516176,
2020-12-09 10:00:00,-45.79271820667489,
2020-12-09 10:30:00,-36.12328872479401,
2020-12-09 12:00:00,-44.967760152061345,
2020-12-09 13:30:00,-46.41892929776884,
2020-12-09 15:00:00,-49.49808019981768,
2020-12-09 15:30:30,-49.49808019981768,
2020-12-09 23:59:59,-45.65328839605567,c
2020-12-10 00:00:00,-46.257668109792036,
2020-12-10 10:00:00,-59.30336739048661,
2020-12-10 10:30:00,-43.52774320099047,
2020-12-10 12:00:00,-52.991222455360315,
2020-12-10 13:30:00,-52.29746714684879,
2020-12-10 15:00:00,-47.153557771094114,
2020-12-10 15:30:30,-47.153557771094114,
2020-12-10 23:59:59,-38.15765089487908,c
2020-12-11 00:00:00,-26.879499432963485,
2020-12-11 10:00:00,-47.68683262889448,
2020-12-11 10:30:00,-40.855823361719644,
2020-12-11 12:00:00,-43.83279642517033,
2020-12-11 13:30:00,-42.27002593930834,
2020-12-11 15:00:00,-38.19457604899418,
2020-12-11 15:30:30,-38.19457604899418,
2020-12-11 23:59:59,-41.097986511003654,w
2020-12-14 00:00:00,-34.38987711554614,
2020-12-14 10:00:00,-34.57574713704528,
2020-12-14 10:30:00,-25.99522288344309,
2020-12-14 12:00:00,-2.1448099117044706,
2020-12-14 13:30:00,2.3946400150737475,
2020-12-14 15:00:00,-2.288219770471727,
2020-12-14 15:30:30,-2.288219770471727,
2020-12-14 23:59:59,3.5982841190598833,c
2020-12-15 00:00:00,0.20856392530470202,
2020-12-15 10:00:00,-1.7883401244230583,
2020-12-15 10:30:00,3.5445009354217802,
2020-12-15 12:00:00,-7.597304458331735,
2020-12-15 13:30:00,-2.93808216322941,
2020-12-15 15:00:00,-5.647674155213991,
2020-12-15 15:30:30,-5.647674155213991,
2020-12-15 23:59:59,-7.497399095352051,c
2020-12-16 00:00:00,-9.608745446754455,
2020-12-16 10:00:00,-15.833720796198065,
2020-12-16 10:30:00,-6.777871483554577,
2020-12-16 12:00:00,-8.053988004544351,
2020-12-16 13:30:00,-10.922883999559417,
2020-12-16 15:00:00,-13.427660187964904,
2020-12-16 15:30:30,-13.427660187964904,
2020-12-16 23:59:59,-10.710039454855206,c
2020-12-17 00:00:00,-10.636031188409362,
2020-12-17 10:00:00,-24.74654487407099,
2020-12-17 10:30:00,-20.492890803556293,
2020-12-17 12:00:00,-31.996810769592003,
2020-12-17 13:30:00,-32.980029549874246,
2020-12-17 15:00:00,-26.70111436937293,
2020-12-17 15:30:30,-26.70111436937293,
2020-12-17 23:59:59,-26.95247508694979,c
2020-12-18 00:00:00,-28.488952468479653,
2020-12-18 10:00:00,-18.88841443876916,
2020-12-18 10:30:00,-15.717519740789015,
2020-12-18 12:00:00,-30.65440568029632,
2020-12-18 13:30:00,-36.63573930599128,
2020-12-18 15:00:00,-28.50907057907216,
2020-12-18 15:30:30,-28.50907057907216,x
2020-12-18 23:59:59,-15.109435466916949,w
2020-12-21 00:00:00,-15.311624676963874,
2020-12-21 10:00:00,-9.647973717576548,
2020-12-21 10:30:00,-13.091666579821577,
2020-12-21 12:00:00,-14.571363826397317,
2020-12-21 13:30:00,-17.752091710830598,
2020-12-21 15:00:00,-12.495188108456375,
2020-12-21 15:30:30,-12.495188108456375,
2020-12-21 23:59:59,-12.455152639825371,c
