date,MSCI_EM_ADR_HEDGED_2021_Q3,meta
2021-07-07 00:00:00,253.8688854350201,
2021-07-07 10:00:00,221.80348138113294,
2021-07-07 10:30:00,174.31705746205415,
2021-07-07 12:00:00,193.3142211765816,
2021-07-07 13:30:00,170.84172873916526,
2021-07-07 15:00:00,158.5516066420575,
2021-07-07 15:30:30,158.5516066420575,
2021-07-07 23:59:59,173.52185031442906,c
2021-07-08 00:00:00,94.95044791752781,
2021-07-08 10:00:00,108.97228157810247,
2021-07-08 10:30:00,141.57871802425842,
2021-07-08 12:00:00,112.7833940576017,
2021-07-08 13:30:00,149.13642299988402,
2021-07-08 15:00:00,167.21858909523104,
2021-07-08 15:30:30,167.21858909523104,
2021-07-08 23:59:59,159.0713653072549,c
2021-07-09 00:00:00,201.64447172098272,
2021-07-09 10:00:00,210.82505663706098,
2021-07-09 10:30:00,183.94091651789114,
2021-07-09 12:00:00,216.96218922300164,
2021-07-09 13:30:00,215.24406111324828,
2021-07-09 15:00:00,209.11393789477637,
2021-07-09 15:30:30,209.11393789477637,
2021-07-09 23:59:59,204.25272181207202,w
2021-07-12 00:00:00,236.75066481520838,
2021-07-12 10:00:00,184.47907120264648,
2021-07-12 10:30:00,165.85909236365927,
2021-07-12 12:00:00,155.07910927719735,
2021-07-12 13:30:00,157.35234157953192,
2021-07-12 15:00:00,169.75479194957137,
2021-07-12 15:30:30,169.75479194957137,
2021-07-12 23:59:59,163.2996791901191,c
2021-07-13 00:00:00,193.75098620459545,
2021-07-13 10:00:00,192.58839488818097,
2021-07-13 10:30:00,208.32278216512765,
2021-07-13 12:00:00,245.98322899703868,
2021-07-13 13:30:00,244.22223092944984,
2021-07-13 15:00:00,233.96264290848643,
2021-07-13 15:30:30,233.96264290848643,
2021-07-13 23:59:59,215.25242975159546,c
2021-07-14 00:00:00,234.30602720837516,
2021-07-14 10:00:00,180.9452774330901,
2021-07-14 10:30:00,179.52453384557845,
2021-07-14 12:00:00,147.69142700140156,
2021-07-14 13:30:00,161.1713591779241,
2021-07-14 15:00:00,132.4341867733653,
2021-07-14 15:30:30,132.4341867733653,
2021-07-14 23:59:59,148.24284658731682,c
2021-07-15 00:00:00,114.31376904900497,
2021-07-15 10:00:00,151.4116989906433,
2021-07-15 10:30:00,122.2792127298481,
2021-07-15 12:00:00,135.28993430122517,
2021-07-15 13:30:00,138.1810197586679,
2021-07-15 15:00:00,125.47188849437765,
2021-07-15 15:30:30,125.47188849437765,
2021-07-15 23:59:59,134.1922708231604,c
2021-07-16 00:00:00,136.62230581769717,
2021-07-16 10:00:00,28.189747879170852,
2021-07-16 10:30:00,25.88691239195873,
2021-07-16 12:00:00,12.467472459595228,
2021-07-16 13:30:00,19.999055975016404,
2021-07-16 15:00:00,34.88246779095897,
2021-07-16 15:30:30,34.88246779095897,
2021-07-16 23:59:59,46.714831323198325,w
2021-07-19 00:00:00,1.983095308204895,
2021-07-19 10:00:00,33.000054532873094,
2021-07-19 10:30:00,29.72361005411068,
2021-07-19 12:00:00,91.13160475293381,
2021-07-19 13:30:00,74.97241898339752,
2021-07-19 15:00:00,93.52502490814771,
2021-07-19 15:30:30,93.52502490814771,s
2021-07-19 23:59:59,94.00031643238123,c
2021-07-20 00:00:00,127.38848491393134,
2021-07-20 10:00:00,90.64395385723975,
2021-07-20 10:30:00,66.98090597982315,
2021-07-20 12:00:00,81.09353097541356,
2021-07-20 13:30:00,65.43295114642837,
2021-07-20 15:00:00,56.96275546969122,
2021-07-20 15:30:30,56.96275546969122,
2021-07-20 23:59:59,53.419585957126685,c
2021-07-21 00:00:00,50.36347424957893,
2021-07-21 10:00:00,109.43624030809639,
2021-07-21 10:30:00,95.83252228592306,
2021-07-21 12:00:00,119.50285165814881,
2021-07-21 13:30:00,164.3493983495153,
2021-07-21 15:00:00,174.4892748197613,
2021-07-21 15:30:30,174.4892748197613,
2021-07-21 23:59:59,173.0385721243618,c
2021-07-22 00:00:00,183.96077234483738,
2021-07-22 10:00:00,100.05563480368704,
2021-07-22 10:30:00,98.69312026077563,
2021-07-22 12:00:00,76.37060222684505,
2021-07-22 13:30:00,53.943911339258705,
2021-07-22 15:00:00,40.55756187710591,
2021-07-22 15:30:30,40.55756187710591,
2021-07-22 23:59:59,55.03100058299168,c
2021-07-23 00:00:00,-27.023192452380727,
2021-07-23 10:00:00,-51.69380218750797,
2021-07-23 10:30:00,-67.09794946721757,
2021-07-23 12:00:00,-72.19053919381776,
2021-07-23 13:30:00,-66.27691645830146,
2021-07-23 15:00:00,-78.16166866078356,
2021-07-23 15:30:30,-78.16166866078356,
2021-07-23 23:59:59,-77.30452086829376,w
2021-07-26 00:00:00,-145.0763729715772,
2021-07-26 10:00:00,-147.14931408235498,
2021-07-26 10:30:00,-105.16335346048908,
2021-07-26 12:00:00,-154.58858594272704,
2021-07-26 13:30:00,-175.49942742857672,
2021-07-26 15:00:00,-197.79009715116587,
2021-07-26 15:30:30,-197.79009715116587,
2021-07-26 23:59:59,-194.23625787901284,c
2021-07-27 00:00:00,-221.36728828362607,
2021-07-27 10:00:00,-279.3086859363721,
2021-07-27 10:30:00,-337.82394551340184,
2021-07-27 12:00:00,-374.78397417321185,
2021-07-27 13:30:00,-367.9286456008918,
2021-07-27 15:00:00,-335.0638904502812,
2021-07-27 15:30:30,-335.0638904502812,
2021-07-27 23:59:59,-333.3544045011824,c
2021-07-28 00:00:00,-301.9451599346578,
2021-07-28 10:00:00,-302.78147276265656,
2021-07-28 10:30:00,-284.4104794540484,
2021-07-28 12:00:00,-240.60493035151214,
2021-07-28 13:30:00,-303.27601625689,
2021-07-28 15:00:00,-371.67435212251837,
2021-07-28 15:30:30,-371.67435212251837,
2021-07-28 23:59:59,-361.14692141836514,c
2021-07-29 00:00:00,-257.903500249627,
2021-07-29 10:00:00,-241.759138106977,
2021-07-29 10:30:00,-249.83468086838724,
2021-07-29 12:00:00,-252.12457290908947,
2021-07-29 13:30:00,-243.36546515331398,
2021-07-29 15:00:00,-232.15213090212194,
2021-07-29 15:30:30,-232.15213090212194,
2021-07-29 23:59:59,-237.58895446045432,c
2021-07-30 00:00:00,-219.27276490890114,
2021-07-30 10:00:00,-230.84334529092746,
2021-07-30 10:30:00,-203.0095454719518,
