date,MORN_2021_Q1,meta
2021-02-19 00:00:00,785.832100954,
2021-02-19 10:00:00,727.5158601705317,
2021-02-19 10:30:00,732.4136914470156,
2021-02-19 12:00:00,738.4819911082764,
2021-02-19 13:30:00,711.5782221531049,
2021-02-19 15:00:00,693.9586048603265,
2021-02-19 15:30:30,693.9586048603265,
2021-02-19 23:59:59,678.9453795509714,w
2021-02-22 00:00:00,658.2177057698855,
2021-02-22 10:00:00,583.4082680291325,
2021-02-22 10:30:00,564.977690473839,
2021-02-22 12:00:00,544.5859534204133,
2021-02-22 13:30:00,554.9398762448893,
2021-02-22 15:00:00,543.4039461035666,
2021-02-22 15:30:30,543.4039461035666,
2021-02-22 23:59:59,562.872403103288,c
2021-02-23 00:00:00,523.4778255016612,
2021-02-23 10:00:00,534.2481405070753,
2021-02-23 10:30:00,518.0677225596813,
2021-02-23 12:00:00,530.6589418298053,
2021-02-23 13:30:00,538.2193691562065,
2021-02-23 15:00:00,541.3918425561825,
2021-02-23 15:30:30,541.3918425561825,
2021-02-23 23:59:59,525.7191439127321,c
2021-02-24 00:00:00,512.934105776332,
2021-02-24 10:00:00,451.8988011961286,
2021-02-24 10:30:00,473.6892480875863,
2021-02-24 12:00:00,433.4597601993993,
2021-02-24 13:30:00,418.57970329434715,
2021-02-24 15:00:00,439.5349912376877,
2021-02-24 15:30:30,439.5349912376877,
2021-02-24 23:59:59,420.6640554645887,c
2021-02-25 00:00:00,350.240024853984,
2021-02-25 10:00:00,375.7013780854285,
2021-02-25 10:30:00,401.9037467310517,
2021-02-25 12:00:00,433.8134785299468,
2021-02-25 13:30:00,453.5014446807703,
2021-02-25 15:00:00,444.3998680912888,
2021-02-25 15:30:30,444.3998680912888,
2021-02-25 23:59:59,497.3570608732175,c
2021-02-26 00:00:00,539.5378063004789,
2021-02-26 10:00:00,522.2132305628606,
2021-02-26 10:30:00,571.2140079725684,
2021-02-26 12:00:00,515.4438728008618,
2021-02-26 13:30:00,513.6814053041537,
