date,AR1_STAY_HEDGED_2021_Q2,meta
2021-05-28 15:30:30,10.871492518177462,
2021-05-28 23:59:59,10.676627037370565,w
2021-05-31 00:00:00,10.676627037370565,
2021-05-31 10:00:00,10.676627037370565,
2021-05-31 10:30:00,10.676627037370565,
2021-05-31 12:00:00,10.676627037370565,
2021-05-31 13:30:00,10.676627037370565,
2021-05-31 15:00:00,10.676627037370565,
2021-05-31 15:30:30,10.676627037370565,
2021-05-31 23:59:59,10.676627037370565,c
2021-06-01 00:00:00,14.254683662762858,
2021-06-01 10:00:00,6.5468131331140285,
2021-06-01 10:30:00,4.45836265542448,
2021-06-01 12:00:00,6.617927622016595,
2021-06-01 13:30:00,13.672229406885748,
2021-06-01 15:00:00,8.61634652997401,
2021-06-01 15:30:30,8.61634652997401,
2021-06-01 23:59:59,9.583769282316268,c
2021-06-02 00:00:00,9.451870708424053,
2021-06-02 10:00:00,2.484029059222877,
2021-06-02 10:30:00,2.649196774973518,
2021-06-02 12:00:00,11.254627281086641,
2021-06-02 13:30:00,10.048095223826152,
2021-06-02 15:00:00,12.31803039854637,
2021-06-02 15:30:30,12.31803039854637,
2021-06-02 23:59:59,11.508251131940085,c
2021-06-03 00:00:00,8.48760508679436,
2021-06-03 10:00:00,7.718821776559992,
2021-06-03 10:30:00,9.996190585074402,
2021-06-03 12:00:00,12.747300123969325,
2021-06-03 13:30:00,9.813128567237499,
2021-06-03 15:00:00,4.505727795186488,
2021-06-03 15:30:30,4.505727795186488,
2021-06-03 23:59:59,4.072751510268233,c
2021-06-04 00:00:00,3.7965063877820455,
2021-06-04 10:00:00,4.442709139477273,
2021-06-04 10:30:00,0.4062313455771971,
2021-06-04 12:00:00,1.1825787201281628,
2021-06-04 13:30:00,2.7683454583453226,
2021-06-04 15:00:00,-1.3820858235248181,
2021-06-04 15:30:30,-1.3820858235248181,
2021-06-04 23:59:59,0.0,a
2021-06-07 00:00:00,3.1462821212207075,
2021-06-07 10:00:00,5.65152739343219,
2021-06-07 10:30:00,11.276469340650522,
2021-06-07 12:00:00,19.29414146666457,
2021-06-07 13:30:00,15.075521656044174,
2021-06-07 15:00:00,15.64930956520476,
2021-06-07 15:30:30,15.64930956520476,
2021-06-07 23:59:59,16.200365961982584,c
2021-06-08 00:00:00,14.408275672477515,
2021-06-08 10:00:00,19.71032134676682,
2021-06-08 10:30:00,28.499678097649678,
2021-06-08 12:00:00,19.172831227853493,
2021-06-08 13:30:00,22.030935797543094,
2021-06-08 15:00:00,23.659252460349762,
2021-06-08 15:30:30,23.659252460349762,
2021-06-08 23:59:59,21.16394487973193,c
2021-06-09 00:00:00,13.28626953406578,
2021-06-09 10:00:00,4.172607874991428,
2021-06-09 10:30:00,6.155582654974694,
2021-06-09 12:00:00,7.109873171052584,
2021-06-09 13:30:00,10.54227949030468,
2021-06-09 15:00:00,10.198929520168349,
2021-06-09 15:30:30,10.198929520168349,
2021-06-09 23:59:59,7.295601832831494,c
2021-06-10 00:00:00,10.557618531713189,
2021-06-10 10:00:00,8.340764508580293,
2021-06-10 10:30:00,6.593815482114678,
2021-06-10 12:00:00,1.4154481807884167,
2021-06-10 13:30:00,5.847606020389691,
2021-06-10 15:00:00,10.014860292739797,
2021-06-10 15:30:30,10.014860292739797,
2021-06-10 23:59:59,7.821378582601824,c
2021-06-11 00:00:00,7.466500019002154,
2021-06-11 10:00:00,11.50190268600403,
2021-06-11 10:30:00,15.013507640933142,
2021-06-11 12:00:00,14.4210422285947,
2021-06-11 13:30:00,14.502531303605508,
2021-06-11 15:00:00,13.284255635013665,
2021-06-11 15:30:30,13.284255635013665,
2021-06-11 23:59:59,13.186940329603033,w
2021-06-14 00:00:00,11.515867057142259,
2021-06-14 10:00:00,19.812544091039655,
2021-06-14 10:30:00,17.440610984773258,
2021-06-14 12:00:00,20.21358637120207,
2021-06-14 13:30:00,21.46277738612335,
2021-06-14 15:00:00,17.320535630918897,
2021-06-14 15:30:30,17.320535630918897,
2021-06-14 23:59:59,13.850318745557871,c
2021-06-15 00:00:00,11.844085150576518,
2021-06-15 10:00:00,19.482573960589406,
2021-06-15 10:30:00,12.608785899857423,
2021-06-15 12:00:00,12.530775197622575,
2021-06-15 13:30:00,16.31036085932857,
2021-06-15 15:00:00,16.61287262507156,
2021-06-15 15:30:30,16.61287262507156,
2021-06-15 23:59:59,15.778773410365602,c
2021-06-16 00:00:00,14.6433731055713,
2021-06-16 10:00:00,22.29620601133675,
2021-06-16 10:30:00,22.151037535386138,
2021-06-16 12:00:00,27.77980474414187,
2021-06-16 13:30:00,24.50370479924277,
2021-06-16 15:00:00,27.202886010971525,
2021-06-16 15:30:30,27.202886010971525,
2021-06-16 23:59:59,30.057967023381877,c
2021-06-17 00:00:00,28.429159859252195,
2021-06-17 10:00:00,42.06615196769158,
2021-06-17 10:30:00,45.10548311673338,
2021-06-17 12:00:00,38.76731437953924,
2021-06-17 13:30:00,48.82198771791954,
2021-06-17 15:00:00,47.73291280824904,
2021-06-17 15:30:30,47.73291280824904,
2021-06-17 23:59:59,45.960910583607216,c
2021-06-18 00:00:00,44.94601170305714,
2021-06-18 10:00:00,47.53601459777468,
2021-06-18 10:30:00,46.769556685882435,
2021-06-18 12:00:00,56.335403988327045,
2021-06-18 13:30:00,59.474145717626755,
2021-06-18 15:00:00,53.095073018907584,
2021-06-18 15:30:30,53.095073018907584,q
2021-06-18 23:59:59,53.46437982825111,w
2021-06-21 00:00:00,51.39434435323278,
2021-06-21 10:00:00,46.5159427084061,
2021-06-21 10:30:00,41.44770514862557,
2021-06-21 12:00:00,41.75252825121234,
2021-06-21 13:30:00,46.44017112864336,
2021-06-21 15:00:00,46.319063847042514,
2021-06-21 15:30:30,46.319063847042514,
2021-06-21 23:59:59,47.306663381913154,c
2021-06-22 00:00:00,44.342393998583844,
2021-06-22 10:00:00,52.500325725729596,
2021-06-22 10:30:00,56.66617170932682,
2021-06-22 12:00:00,60.39075434973617,
2021-06-22 13:30:00,60.29372535436863,
2021-06-22 15:00:00,61.1007603501223,
2021-06-22 15:30:30,61.1007603501223,
2021-06-22 23:59:59,57.936183073682855,c
2021-06-23 00:00:00,58.249906796755084,
2021-06-23 10:00:00,67.86074457507928,
2021-06-23 10:30:00,71.01175146986014,
2021-06-23 12:00:00,68.95245715766629,
2021-06-23 13:30:00,72.16356332635428,
2021-06-23 15:00:00,74.3954153406745,
2021-06-23 15:30:30,74.3954153406745,
2021-06-23 23:59:59,76.56091818446438,c
2021-06-24 00:00:00,76.72476114752874,
2021-06-24 10:00:00,73.25822410027368,
2021-06-24 10:30:00,73.39532352947302,
2021-06-24 12:00:00,76.44910627407808,
2021-06-24 13:30:00,69.59888396156555,
2021-06-24 15:00:00,67.2978921137061,
2021-06-24 15:30:30,67.2978921137061,
2021-06-24 23:59:59,63.02478385004315,c
2021-06-25 00:00:00,64.7114499347378,
2021-06-25 10:00:00,59.04009090439425,
2021-06-25 10:30:00,57.666993733994104,
2021-06-25 12:00:00,61.652262697925465,
2021-06-25 13:30:00,61.38956342153551,
2021-06-25 15:00:00,65.2249723535432,
2021-06-25 15:30:30,65.2249723535432,
2021-06-25 23:59:59,59.269421488351384,e
2021-06-28 00:00:00,53.01624670657918,
2021-06-28 10:00:00,47.23130899636692,
2021-06-28 10:30:00,53.147141775574056,
2021-06-28 12:00:00,55.737727778613134,
2021-06-28 13:30:00,55.709630969516496,
2021-06-28 15:00:00,56.44297596205317,
2021-06-28 15:30:30,56.44297596205317,
2021-06-28 23:59:59,59.20793426371441,c
2021-06-29 00:00:00,58.508932969956874,
2021-06-29 10:00:00,54.324679306441624,
2021-06-29 10:30:00,47.31409833470974,
2021-06-29 12:00:00,50.70756279471922,
2021-06-29 13:30:00,50.88826846271155,
2021-06-29 15:00:00,48.6651530330366,
2021-06-29 15:30:30,48.6651530330366,
2021-06-29 23:59:59,53.297803103016946,c
2021-06-30 00:00:00,49.664381201585314,
2021-06-30 10:00:00,55.27961074147771,
2021-06-30 10:30:00,55.26092031272864,
2021-06-30 12:00:00,55.57946935193198,
2021-06-30 13:30:00,54.51233769717362,
2021-06-30 15:00:00,54.834469426312324,
2021-06-30 15:30:30,54.834469426312324,
2021-06-30 23:59:59,55.62846020833746,c
2021-07-01 00:00:00,58.181562960082175,
2021-07-01 10:00:00,57.44962164322803,
2021-07-01 10:30:00,56.95589602735117,
2021-07-01 12:00:00,49.80400787753857,
2021-07-01 13:30:00,49.82016804519691,
2021-07-01 15:00:00,47.96090279077248,
2021-07-01 15:30:30,47.96090279077248,
2021-07-01 23:59:59,49.20387381384313,c
2021-07-02 00:00:00,56.23706179557843,
2021-07-02 10:00:00,53.86605435461445,
2021-07-02 10:30:00,55.88575320466879,
2021-07-02 12:00:00,51.36984032315712,
2021-07-02 13:30:00,52.06651057516456,
2021-07-02 15:00:00,51.29629300574422,
2021-07-02 15:30:30,51.29629300574422,
2021-07-02 23:59:59,54.22232203634533,w
2021-07-05 00:00:00,54.22232203634533,
2021-07-05 10:00:00,54.22232203634533,
2021-07-05 10:30:00,54.22232203634533,
2021-07-05 12:00:00,54.22232203634533,
2021-07-05 13:30:00,54.22232203634533,
2021-07-05 15:00:00,54.22232203634533,
2021-07-05 15:30:30,54.22232203634533,
2021-07-05 23:59:59,54.22232203634533,c
2021-07-06 00:00:00,53.54946249820469,
2021-07-06 10:00:00,56.58515248586323,
2021-07-06 10:30:00,69.93621803403047,
2021-07-06 12:00:00,66.92148808173926,
2021-07-06 13:30:00,66.41734620345804,
2021-07-06 15:00:00,65.37651925308663,
2021-07-06 15:30:30,65.37651925308663,
2021-07-06 23:59:59,67.23313798168874,c
2021-07-07 00:00:00,68.12104323542843,
2021-07-07 10:00:00,70.42555633834291,
2021-07-07 10:30:00,57.509341399767465,
2021-07-07 12:00:00,57.4691882383118,
2021-07-07 13:30:00,51.09404533367001,
2021-07-07 15:00:00,51.03962257828377,
2021-07-07 15:30:30,51.03962257828377,
2021-07-07 23:59:59,50.31464359712845,c
2021-07-08 00:00:00,32.18288118207744,
2021-07-08 10:00:00,25.79446266492488,
2021-07-08 10:30:00,38.13949122232532,
2021-07-08 12:00:00,40.45634181798255,
2021-07-08 13:30:00,42.93726568814003,
2021-07-08 15:00:00,44.679505159780774,
2021-07-08 15:30:30,44.679505159780774,
2021-07-08 23:59:59,46.61629721086345,c
2021-07-09 00:00:00,50.161719881630546,
2021-07-09 10:00:00,42.701886778782495,
2021-07-09 10:30:00,42.77960096347903,
2021-07-09 12:00:00,47.04390106546114,
2021-07-09 13:30:00,48.75773493112729,
2021-07-09 15:00:00,46.71984613665171,
2021-07-09 15:30:30,46.71984613665171,
2021-07-09 23:59:59,47.81132528414159,w
2021-07-12 00:00:00,47.331222992565955,
2021-07-12 10:00:00,39.82862459036696,
2021-07-12 10:30:00,38.57667499864138,
2021-07-12 12:00:00,37.3326845533002,
2021-07-12 13:30:00,40.305882800501706,
2021-07-12 15:00:00,40.53917406498931,
2021-07-12 15:30:30,40.53917406498931,
2021-07-12 23:59:59,39.39700304834767,c
2021-07-13 00:00:00,36.69359748085387,
2021-07-13 10:00:00,32.746868176463636,
2021-07-13 10:30:00,36.37276825976511,
2021-07-13 12:00:00,31.868713872179825,
2021-07-13 13:30:00,32.64272401173176,
2021-07-13 15:00:00,31.713138002375956,
2021-07-13 15:30:30,31.713138002375956,
2021-07-13 23:59:59,28.374389089377473,c
2021-07-14 00:00:00,32.148846972798054,
2021-07-14 10:00:00,23.017886792565122,
2021-07-14 10:30:00,20.991323954864612,
2021-07-14 12:00:00,8.368650688242354,
2021-07-14 13:30:00,9.972066464355493,
2021-07-14 15:00:00,6.6062785423227695,
2021-07-14 15:30:30,6.6062785423227695,
2021-07-14 23:59:59,6.083961004882184,c
2021-07-15 00:00:00,1.359627094404317,
2021-07-15 10:00:00,12.5124559207309,
2021-07-15 10:30:00,11.421358950679803,
2021-07-15 12:00:00,5.089899198433329,
2021-07-15 13:30:00,-5.242084364155772,
2021-07-15 15:00:00,-3.9708255205647447,
2021-07-15 15:30:30,-3.9708255205647447,
2021-07-15 23:59:59,-4.432574405043312,c
2021-07-16 00:00:00,-3.448116728384008,
2021-07-16 10:00:00,-16.70227640388576,
2021-07-16 10:30:00,-18.973336302709328,
2021-07-16 12:00:00,-20.662580373797596,
2021-07-16 13:30:00,-22.30600438663859,
2021-07-16 15:00:00,-22.459063025057105,
2021-07-16 15:30:30,-22.459063025057105,
2021-07-16 23:59:59,-22.26383709405367,w
2021-07-19 00:00:00,-40.64094803590042,
2021-07-19 10:00:00,-44.1191521109652,
2021-07-19 10:30:00,-38.569347786418845,
2021-07-19 12:00:00,-31.117253026860638,
2021-07-19 13:30:00,-30.40823114885194,
2021-07-19 15:00:00,-23.60923060129838,
2021-07-19 15:30:30,-23.60923060129838,
2021-07-19 23:59:59,-23.4980816981915,c
2021-07-20 00:00:00,-32.36455023518464,
2021-07-20 10:00:00,-38.465351983160346,
2021-07-20 10:30:00,-36.12596473039797,
2021-07-20 12:00:00,-25.163148683880735,
2021-07-20 13:30:00,-17.335706651516176,
2021-07-20 15:00:00,-10.473943079577225,
2021-07-20 15:30:30,-10.473943079577225,
2021-07-20 23:59:59,-11.124705668318285,c
2021-07-21 00:00:00,-10.5013538390143,
2021-07-21 10:00:00,-4.382282737780059,
2021-07-21 10:30:00,-4.097491983865041,
2021-07-21 12:00:00,-4.292416788769742,
2021-07-21 13:30:00,-1.2499939553287618,
2021-07-21 15:00:00,-1.7491661463675143,
2021-07-21 15:30:30,-1.7491661463675143,
2021-07-21 23:59:59,0.5017631669670379,c
2021-07-22 00:00:00,-2.0272840659176836,
2021-07-22 10:00:00,-4.148020102414023,
2021-07-22 10:30:00,-1.3106138455005976,
2021-07-22 12:00:00,-6.8950915142231395,
2021-07-22 13:30:00,-9.00045096704224,
2021-07-22 15:00:00,-8.587503364658374,
2021-07-22 15:30:30,-8.587503364658374,
2021-07-22 23:59:59,-7.029524821354983,c
2021-07-23 00:00:00,0.6417903391703419,
2021-07-23 10:00:00,-0.7457523407311726,
2021-07-23 10:30:00,-0.3774457451996227,
2021-07-23 12:00:00,-4.002416638335205,
2021-07-23 13:30:00,-2.304369074554984,
2021-07-23 15:00:00,2.2850292206970835,
2021-07-23 15:30:30,2.2850292206970835,
2021-07-23 23:59:59,-0.17652807143298332,w
2021-07-26 00:00:00,-1.8467547488377818,
2021-07-26 10:00:00,3.3451597705067684,
2021-07-26 10:30:00,4.402935473104407,
2021-07-26 12:00:00,3.871288588612458,
2021-07-26 13:30:00,3.5805831259295076,
2021-07-26 15:00:00,3.2618726463558403,
2021-07-26 15:30:30,3.2618726463558403,
2021-07-26 23:59:59,6.3637004248798235,c
2021-07-27 00:00:00,0.35677872223209306,
2021-07-27 10:00:00,-1.962773921189438,
2021-07-27 10:30:00,-3.9234071929824665,
2021-07-27 12:00:00,0.9307938656126566,
2021-07-27 13:30:00,2.877489798480241,
2021-07-27 15:00:00,8.194931148050273,
2021-07-27 15:30:30,8.194931148050273,
2021-07-27 23:59:59,8.73335670092024,c
2021-07-28 00:00:00,9.258088579073643,
2021-07-28 10:00:00,16.21244017313333,
2021-07-28 10:30:00,14.10401082471921,
2021-07-28 12:00:00,27.52348853328803,
2021-07-28 13:30:00,27.515880589624913,
2021-07-28 15:00:00,28.970020391225688,
2021-07-28 15:30:30,28.970020391225688,
2021-07-28 23:59:59,31.20089712347942,c
2021-07-29 00:00:00,29.87582322912712,
2021-07-29 10:00:00,33.894511005029216,
2021-07-29 10:30:00,36.26400550543593,
2021-07-29 12:00:00,41.32633785817313,
2021-07-29 13:30:00,38.69987488375102,
2021-07-29 15:00:00,36.38344814541961,
2021-07-29 15:30:30,36.38344814541961,
2021-07-29 23:59:59,33.461441984651856,c
2021-07-30 00:00:00,1.2413564112267181,
2021-07-30 10:00:00,-5.096159434704845,
2021-07-30 10:30:00,-5.3758067464557655,
2021-07-30 12:00:00,-7.1198666682983,
2021-07-30 13:30:00,-8.518452634822438,
2021-07-30 15:00:00,-12.806729429029502,
2021-07-30 15:30:30,-12.806729429029502,
2021-07-30 23:59:59,-12.453756194675478,w
