date,MSCI_US_STAY_HEDGED_2021_Q1,meta
2021-01-04 00:00:00,2.894451411179915,
2021-01-04 10:00:00,-13.418655616972359,
2021-01-04 10:30:00,0.5291099364703484,
2021-01-04 12:00:00,-8.811278967212559,
2021-01-04 13:30:00,-11.688286860044144,
2021-01-04 15:00:00,-16.135699830470912,
2021-01-04 15:30:30,-16.135699830470912,
2021-01-04 23:59:59,-10.947963551418354,c
2021-01-05 00:00:00,-16.686182914816698,
2021-01-05 10:00:00,-19.594321478638534,
2021-01-05 10:30:00,-17.938752684282804,
2021-01-05 12:00:00,-3.5822934110954066,
2021-01-05 13:30:00,2.327779049405052,
2021-01-05 15:00:00,-3.905229201051327,
2021-01-05 15:30:30,-3.905229201051327,
2021-01-05 23:59:59,5.048992321340307,c
2021-01-06 00:00:00,27.809700099782503,
2021-01-06 10:00:00,16.53230025902198,
2021-01-06 10:30:00,21.00073897896806,
2021-01-06 12:00:00,23.24560932073578,
2021-01-06 13:30:00,23.02289476215452,
2021-01-06 15:00:00,29.281851214763435,
2021-01-06 15:30:30,29.281851214763435,
2021-01-06 23:59:59,26.64776611648753,c
2021-01-07 00:00:00,38.97375150671871,
2021-01-07 10:00:00,45.65254521355769,
2021-01-07 10:30:00,42.06686057622093,
2021-01-07 12:00:00,42.519523553699656,
2021-01-07 13:30:00,50.41914103953792,
2021-01-07 15:00:00,54.65227150341599,
2021-01-07 15:30:30,54.65227150341599,
2021-01-07 23:59:59,55.23252351850891,c
2021-01-08 00:00:00,71.550028024514,
2021-01-08 10:00:00,76.38729826891347,
2021-01-08 10:30:00,69.50135219778025,
2021-01-08 12:00:00,78.41310474892947,
2021-01-08 13:30:00,72.5039760250751,
2021-01-08 15:00:00,65.84106365802072,
2021-01-08 15:30:30,65.84106365802072,
2021-01-08 23:59:59,75.08730697754919,w
2021-01-11 00:00:00,72.6689974966599,
2021-01-11 10:00:00,76.3602707298437,
2021-01-11 10:30:00,83.31253628096414,
2021-01-11 12:00:00,78.07490768804723,
2021-01-11 13:30:00,74.3249006862323,
2021-01-11 15:00:00,78.11790940680908,
2021-01-11 15:30:30,78.11790940680908,
2021-01-11 23:59:59,70.47850114124705,c
2021-01-12 00:00:00,80.55664890545921,
2021-01-12 10:00:00,96.02403194692772,
2021-01-12 10:30:00,105.45643813786415,
2021-01-12 12:00:00,106.99363787539363,
2021-01-12 13:30:00,110.71193156986658,
2021-01-12 15:00:00,119.14779220577572,
2021-01-12 15:30:30,119.14779220577572,
2021-01-12 23:59:59,119.27624247981356,c
2021-01-13 00:00:00,96.73251635110768,
2021-01-13 10:00:00,101.97777310410646,
2021-01-13 10:30:00,101.51156649670429,
