date,AS_NAREIT_2022_Q4,meta
2022-12-01 00:00:00,275.1219593791916,
2022-12-01 01:00:00,237.3408996598164,
2022-12-01 02:30:00,262.3405501420675,
2022-12-01 03:00:00,249.36552894127,
2022-12-01 18:30:00,270.4879516785918,
2022-12-01 20:00:00,259.21794908469246,
2022-12-01 23:00:00,220.462723649925,
2022-12-01 23:59:59,178.30484760205718,c
2022-12-02 00:00:00,160.84591063017342,
2022-12-02 01:00:00,150.42920284407637,
2022-12-02 02:30:00,169.08654701258592,
2022-12-02 03:00:00,180.78501551731097,
2022-12-02 18:30:00,180.78501551731097,
2022-12-02 20:00:00,180.78501551731097,
2022-12-02 23:00:00,180.78501551731097,
2022-12-02 23:59:59,174.3287319541073,w
2022-12-05 00:00:00,646.8437699306751,
2022-12-05 01:00:00,701.457981037373,
2022-12-05 02:30:00,741.7112426769108,
2022-12-05 03:00:00,806.3067396877518,
2022-12-05 18:30:00,865.4141661667613,
2022-12-05 20:00:00,945.1853950640057,
2022-12-05 23:00:00,918.9825469543471,
2022-12-05 23:59:59,937.963330977203,c
2022-12-06 00:00:00,855.5649565114677,
2022-12-06 01:00:00,866.0622405430258,
2022-12-06 02:30:00,886.5299580284218,
2022-12-06 03:00:00,879.3185421483872,
2022-12-06 18:30:00,812.6030156258134,
2022-12-06 20:00:00,820.5197749077352,
2022-12-06 23:00:00,954.3296324889893,
2022-12-06 23:59:59,948.1080079968519,c
2022-12-07 00:00:00,1017.5784654678187,
2022-12-07 01:00:00,966.4989492301142,
2022-12-07 02:30:00,763.3496662784751,
2022-12-07 03:00:00,744.9317693588555,
2022-12-07 18:30:00,814.624191531253,
2022-12-07 20:00:00,862.0754588605755,
2022-12-07 23:00:00,1016.0464002048716,
2022-12-07 23:59:59,1036.745928675045,c
2022-12-08 00:00:00,1073.9778089827673,
2022-12-08 01:00:00,1009.4598702875896,
2022-12-08 02:30:00,1041.3252742619447,
2022-12-08 03:00:00,1046.101584064449,
2022-12-08 18:30:00,1071.6328158270476,
2022-12-08 20:00:00,1119.3324580128096,
2022-12-08 23:00:00,1047.509770894761,
2022-12-08 23:59:59,1058.0923099622464,c
2022-12-09 00:00:00,1206.2545122744564,
2022-12-09 01:00:00,1339.4300418292992,
2022-12-09 02:30:00,1433.435696144686,
2022-12-09 03:00:00,1391.1827259552197,
2022-12-09 18:30:00,1391.1827259552197,
2022-12-09 20:00:00,1391.1827259552197,
2022-12-09 23:00:00,1391.1827259552197,
2022-12-09 23:59:59,1371.113357471962,w
2022-12-12 00:00:00,1248.2235746043038,
2022-12-12 01:00:00,1233.9914860768845,
2022-12-12 02:30:00,1216.6022942548075,
2022-12-12 03:00:00,1212.5066169742481,
2022-12-12 18:30:00,1365.044024464451,
2022-12-12 20:00:00,1357.0066704642445,
2022-12-12 23:00:00,1347.246309711319,
2022-12-12 23:59:59,1348.9512125891565,c
2022-12-13 00:00:00,1250.9834593037772,
2022-12-13 01:00:00,1296.2466233089385,
2022-12-13 02:30:00,1280.978657529728,
2022-12-13 03:00:00,1255.091058395105,
2022-12-13 18:30:00,1283.9161876956837,
2022-12-13 20:00:00,1275.6169340962838,
2022-12-13 23:00:00,1250.0692874923166,
2022-12-13 23:59:59,1220.8917796165765,c
2022-12-14 00:00:00,1303.2104484893703,
2022-12-14 01:00:00,1314.9296800318584,
2022-12-14 02:30:00,1360.6534424297902,
2022-12-14 03:00:00,1352.6863905733148,
2022-12-14 18:30:00,1335.8331415086163,
2022-12-14 20:00:00,1346.8778691100792,
2022-12-14 23:00:00,1283.134176455243,
2022-12-14 23:59:59,1295.7974793791923,c
2022-12-15 00:00:00,1400.225713815637,
2022-12-15 01:00:00,1391.7002681429653,
2022-12-15 02:30:00,1343.3490752027114,
2022-12-15 03:00:00,1362.917876646074,
2022-12-15 18:30:00,1349.3918692309385,
2022-12-15 20:00:00,1369.2018834021915,
2022-12-15 23:00:00,1566.1833799115752,
2022-12-15 23:59:59,1545.8498620521218,c
2022-12-16 00:00:00,1505.344887268488,
2022-12-16 01:00:00,1489.1005177206794,
2022-12-16 02:30:00,1452.0364534298,
2022-12-16 03:00:00,1429.9692833596077,
2022-12-16 18:30:00,1429.9692833596077,
2022-12-16 20:00:00,1429.9692833596077,
2022-12-16 23:00:00,1429.9692833596077,
2022-12-16 23:59:59,1406.9041739382196,e
2022-12-19 00:00:00,1178.9465998945202,
2022-12-19 01:00:00,1178.0649209880444,
2022-12-19 02:30:00,1134.063107114684,
2022-12-19 03:00:00,1163.8880462261664,
2022-12-19 18:30:00,1151.7121491796847,
2022-12-19 20:00:00,1139.2316991597286,
2022-12-19 23:00:00,1088.3323411235665,
2022-12-19 23:59:59,1037.2469261703013,c
2022-12-20 00:00:00,1009.029588108358,
2022-12-20 01:00:00,1002.0876902353916,
2022-12-20 02:30:00,1022.988122184855,
2022-12-20 03:00:00,1026.0426201548303,
2022-12-20 18:30:00,1045.64187720992,
2022-12-20 20:00:00,1054.7995966768062,
2022-12-20 23:00:00,1124.6906087858447,
2022-12-20 23:59:59,1079.6978559690556,c
2022-12-21 00:00:00,1148.0903561069013,
2022-12-21 01:00:00,1135.963084885679,
2022-12-21 02:30:00,1160.6993943424036,
2022-12-21 03:00:00,1169.3366106618118,
2022-12-21 18:30:00,1152.1282427158408,
2022-12-21 20:00:00,1216.005198881648,
2022-12-21 23:00:00,1299.8125312366105,
2022-12-21 23:59:59,1271.5691902198291,c
2022-12-22 00:00:00,1451.3559366050563,
2022-12-22 01:00:00,1472.0962919848093,
2022-12-22 02:30:00,1475.5998474247485,
2022-12-22 03:00:00,1475.4738522490784,
2022-12-22 18:30:00,1527.793898974784,
2022-12-22 20:00:00,1515.5227470825498,
2022-12-22 23:00:00,1476.3480639466547,
2022-12-22 23:59:59,1477.8964710141322,c
2022-12-23 00:00:00,1414.3709533485148,
2022-12-23 01:00:00,1320.8969428516089,
2022-12-23 02:30:00,1377.6253388923374,
2022-12-23 03:00:00,1384.0933762155005,
2022-12-23 18:30:00,1384.0933762155005,
2022-12-23 20:00:00,1384.0933762155005,
2022-12-23 23:00:00,1384.0933762155005,
2022-12-23 23:59:59,1374.3103698140371,w
2022-12-26 00:00:00,1355.078202777408,
2022-12-26 01:00:00,1355.8586060273078,
2022-12-26 02:30:00,1355.8586060273078,
2022-12-26 03:00:00,1355.8586060273078,
2022-12-26 18:30:00,1355.8586060273078,
2022-12-26 20:00:00,1317.6686004532608,
2022-12-26 23:00:00,1326.9672209485593,
2022-12-26 23:59:59,1322.1734347795732,c
2022-12-27 00:00:00,1321.2236333127544,
2022-12-27 01:00:00,1328.804919129157,
2022-12-27 02:30:00,1325.8216265253882,
2022-12-27 03:00:00,1325.8643468202622,
2022-12-27 18:30:00,1311.8392115202664,
2022-12-27 20:00:00,1342.5704175421629,
2022-12-27 23:00:00,1436.124951232951,
2022-12-27 23:59:59,1437.402873609572,c
2022-12-28 00:00:00,1541.6697506034275,
2022-12-28 01:00:00,1502.99156770963,
2022-12-28 02:30:00,1513.7828581741956,
2022-12-28 03:00:00,1537.099473982064,
2022-12-28 18:30:00,1535.0634402718802,
2022-12-28 20:00:00,1514.1529420570037,
2022-12-28 23:00:00,1604.999859047955,
2022-12-28 23:59:59,1623.6196105314025,c
2022-12-29 00:00:00,1454.5870061957817,
2022-12-29 01:00:00,1440.2664288060255,
2022-12-29 02:30:00,1442.9023136023675,
2022-12-29 03:00:00,1457.3404801088623,
2022-12-29 18:30:00,1540.8066757796464,
2022-12-29 20:00:00,1607.0878928137076,
2022-12-29 23:00:00,1640.4768049748977,
2022-12-29 23:59:59,1625.9820315888032,c
2022-12-30 00:00:00,1728.442330490681,
2022-12-30 01:00:00,1713.029086133461,
2022-12-30 02:30:00,1690.4414655091336,
2022-12-30 03:00:00,1698.4834493744743,
2022-12-30 18:30:00,1698.4834493744743,
2022-12-30 20:00:00,1698.4834493744743,
2022-12-30 23:00:00,1698.4834493744743,
2022-12-30 23:59:59,1693.8838788672733,w
