date,AS_MSCI_FACTOR_2022_Q2,meta
2022-05-09 01:00:00,-43.70863094833862,
2022-05-09 02:30:00,-37.25977260577838,
2022-05-09 03:00:00,-37.33578892593323,
2022-05-09 18:30:00,-37.33578892593323,
2022-05-09 20:00:00,-37.33578892593323,
2022-05-09 23:00:00,-67.15342120610717,
2022-05-09 23:59:59,-77.80393702921083,c
2022-05-10 00:00:00,-71.83610122868868,
2022-05-10 01:00:00,-81.06678666958601,
2022-05-10 02:30:00,-85.0643290846217,
2022-05-10 03:00:00,-86.31596826687837,
2022-05-10 18:30:00,-86.31596826687837,
2022-05-10 20:00:00,-86.31596826687837,
2022-05-10 23:00:00,-50.55606240699785,
2022-05-10 23:59:59,-53.62138532248241,c
2022-05-11 00:00:00,-43.107459130715824,
2022-05-11 01:00:00,-41.53718251981218,
2022-05-11 02:30:00,-46.28888284119671,
2022-05-11 03:00:00,-47.71645239491272,
2022-05-11 18:30:00,-47.71645239491272,
2022-05-11 20:00:00,-47.71645239491272,
2022-05-11 23:00:00,-42.51647139380225,
2022-05-11 23:59:59,-48.79582323952832,c
2022-05-12 00:00:00,-57.66224956415385,
2022-05-12 01:00:00,-58.03620862244361,
2022-05-12 02:30:00,-61.07408213630447,
2022-05-12 03:00:00,-59.8099810676315,
2022-05-12 18:30:00,-59.8099810676315,
2022-05-12 20:00:00,-59.8099810676315,
2022-05-12 23:00:00,-40.91437193398406,
2022-05-12 23:59:59,-26.661698413793147,c
2022-05-13 00:00:00,-26.010462277534998,
2022-05-13 01:00:00,-41.040840103761184,
2022-05-13 02:30:00,-43.231414346666725,
2022-05-13 03:00:00,-42.632469566523014,
2022-05-13 18:30:00,-42.632469566523014,
2022-05-13 20:00:00,-42.632469566523014,
2022-05-13 23:00:00,-42.632469566523014,
2022-05-13 23:59:59,-50.81554169272272,w
2022-05-16 00:00:00,-38.10978975601415,
2022-05-16 01:00:00,-40.736277764324086,
2022-05-16 02:30:00,-38.37107001442109,
2022-05-16 03:00:00,-39.16927458664554,
2022-05-16 18:30:00,-39.16927458664554,
2022-05-16 20:00:00,-39.16927458664554,
2022-05-16 23:00:00,-32.66247604741534,
2022-05-16 23:59:59,-31.790906921557507,c
2022-05-17 00:00:00,-34.186484214568964,
2022-05-17 01:00:00,-23.705210490219315,
2022-05-17 02:30:00,-19.8686956358481,
2022-05-17 03:00:00,-22.266615307129086,
2022-05-17 18:30:00,-22.266615307129086,
2022-05-17 20:00:00,-22.266615307129086,
2022-05-17 23:00:00,-19.946770179007444,
2022-05-17 23:59:59,-31.110699136768744,c
2022-05-18 00:00:00,-24.707922031709586,
2022-05-18 01:00:00,-22.24260554642592,
2022-05-18 02:30:00,-9.11329141574879,
2022-05-18 03:00:00,-7.973991400343493,
2022-05-18 18:30:00,-7.973991400343493,
2022-05-18 20:00:00,-7.973991400343493,
2022-05-18 23:00:00,-16.943530143767248,
2022-05-18 23:59:59,-18.81291837125127,c
2022-05-19 00:00:00,-9.556713112496254,
2022-05-19 01:00:00,-5.076861966796514,
2022-05-19 02:30:00,-11.464246972960382,
2022-05-19 03:00:00,-12.79648753656511,
2022-05-19 18:30:00,-12.79648753656511,
2022-05-19 20:00:00,-12.79648753656511,
2022-05-19 23:00:00,15.088079707956922,
2022-05-19 23:59:59,0.0,a
2022-05-20 00:00:00,5.400725807397066,
2022-05-20 01:00:00,1.6458827393789761,
2022-05-20 02:30:00,-3.742659132092058,
2022-05-20 03:00:00,-2.823074680799664,
2022-05-20 18:30:00,-2.823074680799664,
2022-05-20 20:00:00,-2.823074680799664,
2022-05-20 23:00:00,-2.823074680799664,
2022-05-20 23:59:59,4.057068941853686,w
2022-05-23 00:00:00,8.961626826441488,
2022-05-23 01:00:00,7.716607788402598,
2022-05-23 02:30:00,17.320572711472778,
2022-05-23 03:00:00,15.94622470885247,
2022-05-23 18:30:00,15.94622470885247,
2022-05-23 20:00:00,15.94622470885247,
2022-05-23 23:00:00,21.862266594686616,
2022-05-23 23:59:59,15.530400179834942,c
2022-05-24 00:00:00,22.40577775995075,
2022-05-24 01:00:00,20.567897508018632,
2022-05-24 02:30:00,14.101768972078162,
2022-05-24 03:00:00,12.987745316972905,
2022-05-24 18:30:00,12.987745316972905,
2022-05-24 20:00:00,12.987745316972905,
2022-05-24 23:00:00,4.987590726399048,
2022-05-24 23:59:59,10.260279162503593,c
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
0,10.260279162503593,
2022-05-25 00:00:00,13.364588205963173,
2022-05-25 01:00:00,13.451774177435937,
2022-05-25 02:30:00,22.338300071281083,
2022-05-25 03:00:00,22.4889037382909,
2022-05-25 18:30:00,22.4889037382909,
2022-05-25 20:00:00,22.4889037382909,
2022-05-25 23:00:00,53.861897022022276,
2022-05-25 23:59:59,49.38758866171543,c
2022-05-26 00:00:00,52.22454867547435,
2022-05-26 01:00:00,48.63978612101778,
2022-05-26 02:30:00,51.4977994415367,
2022-05-26 03:00:00,49.78205540700674,
2022-05-26 18:30:00,49.78205540700674,
2022-05-26 20:00:00,49.78205540700674,
2022-05-26 23:00:00,60.01600391415536,
2022-05-26 23:59:59,57.26015393709213,c
2022-05-27 00:00:00,64.95386918225881,
2022-05-27 01:00:00,64.37432308105667,
2022-05-27 02:30:00,66.51547305003737,
2022-05-27 03:00:00,66.13885821520398,
2022-05-27 18:30:00,66.13885821520398,
2022-05-27 20:00:00,66.13885821520398,
2022-05-27 23:00:00,66.13885821520398,
2022-05-27 23:59:59,70.1929234084887,w
2022-05-30 00:00:00,68.21691473273268,
2022-05-30 01:00:00,68.37782861296614,
2022-05-30 02:30:00,68.27661179420943,
2022-05-30 03:00:00,70.27417554794579,
2022-05-30 18:30:00,70.27417554794579,
2022-05-30 20:00:00,70.27417554794579,
2022-05-30 23:00:00,89.22303420608227,
2022-05-30 23:59:59,104.6755447664998,c
2022-05-31 00:00:00,105.86221166621567,
2022-05-31 01:00:00,111.7140666291582,
2022-05-31 02:30:00,99.49375058941087,
2022-05-31 03:00:00,96.37268843017364,
2022-05-31 18:30:00,96.37268843017364,
2022-05-31 20:00:00,96.37268843017364,
2022-05-31 23:00:00,57.11724950704843,
2022-05-31 23:59:59,58.28133504587299,e
2022-06-01 00:00:00,52.13385669746572,
2022-06-01 01:00:00,53.18450926100809,
2022-06-01 02:30:00,51.88719206027349,
2022-06-01 03:00:00,52.469636355059265,
2022-06-01 18:30:00,52.469636355059265,
2022-06-01 20:00:00,52.469636355059265,
2022-06-01 23:00:00,92.09356615614092,
2022-06-01 23:59:59,71.16269860680563,c
2022-06-02 00:00:00,78.56836794711944,
2022-06-02 01:00:00,77.26541159437966,
2022-06-02 02:30:00,84.47810331880419,
2022-06-02 03:00:00,84.49640661720719,
2022-06-02 18:30:00,84.49640661720719,
2022-06-02 20:00:00,84.49640661720719,
2022-06-02 23:00:00,80.32540319968189,
2022-06-02 23:59:59,78.44271866463032,c
2022-06-03 00:00:00,79.85725970493263,
2022-06-03 01:00:00,80.56482459009521,
2022-06-03 02:30:00,80.56482459009521,
2022-06-03 03:00:00,80.56482459009521,
2022-06-03 18:30:00,80.56482459009521,
2022-06-03 20:00:00,80.56482459009521,
2022-06-03 23:00:00,80.56482459009521,
2022-06-03 23:59:59,81.47566849719283,w
2022-06-06 00:00:00,95.96590702220601,
2022-06-06 01:00:00,91.67145681237548,
2022-06-06 02:30:00,103.31757446556753,
2022-06-06 03:00:00,103.75838654219751,
2022-06-06 18:30:00,103.75838654219751,
2022-06-06 20:00:00,103.75838654219751,
2022-06-06 23:00:00,101.37668119168052,
2022-06-06 23:59:59,99.22130830193964,c
2022-06-07 00:00:00,93.47580902698019,
2022-06-07 01:00:00,97.27738405716104,
2022-06-07 02:30:00,94.70934812342671,
2022-06-07 03:00:00,95.83555153978523,
2022-06-07 18:30:00,95.83555153978523,
2022-06-07 20:00:00,95.83555153978523,
2022-06-07 23:00:00,60.727065550798216,
2022-06-07 23:59:59,55.884377739693264,c
2022-06-08 00:00:00,61.105209640230214,
2022-06-08 01:00:00,64.80462063451546,
2022-06-08 02:30:00,72.23668958220446,
2022-06-08 03:00:00,72.64496125245637,
2022-06-08 18:30:00,72.64496125245637,
2022-06-08 20:00:00,72.64496125245637,
2022-06-08 23:00:00,50.933946767185944,
2022-06-08 23:59:59,43.67881506519484,c
2022-06-09 00:00:00,45.53247978271111,
2022-06-09 01:00:00,52.091747895678054,
2022-06-09 02:30:00,49.71634290023735,
2022-06-09 03:00:00,47.93628964008144,
2022-06-09 18:30:00,47.93628964008144,
2022-06-09 20:00:00,47.93628964008144,
2022-06-09 23:00:00,33.73256266030671,
2022-06-09 23:59:59,35.88748332847558,c
2022-06-10 00:00:00,32.31216695719604,
2022-06-10 01:00:00,33.63048567152373,
2022-06-10 02:30:00,34.01672815626898,
2022-06-10 03:00:00,34.30355333288094,
2022-06-10 18:30:00,34.30355333288094,
2022-06-10 20:00:00,34.30355333288094,
2022-06-10 23:00:00,34.30355333288094,
2022-06-10 23:59:59,45.767515101096706,w
2022-06-13 00:00:00,21.75189607900984,
2022-06-13 01:00:00,16.819890530146722,
2022-06-13 02:30:00,17.195610264195466,
2022-06-13 03:00:00,18.179735285913466,
2022-06-13 18:30:00,18.179735285913466,
2022-06-13 20:00:00,18.179735285913466,
2022-06-13 23:00:00,30.636540021862857,
2022-06-13 23:59:59,41.39051662058159,c
2022-06-14 00:00:00,43.609053769355114,
2022-06-14 01:00:00,41.04300401805676,
2022-06-14 02:30:00,48.579520129448156,
2022-06-14 03:00:00,43.041361955264165,
2022-06-14 18:30:00,43.041361955264165,
2022-06-14 20:00:00,43.041361955264165,
2022-06-14 23:00:00,35.2880796503855,
2022-06-14 23:59:59,29.100882360819924,c
2022-06-15 00:00:00,41.53857129886592,
2022-06-15 01:00:00,47.69502729345072,
2022-06-15 02:30:00,44.49533837696504,
2022-06-15 03:00:00,46.57350341807978,
2022-06-15 18:30:00,46.57350341807978,
2022-06-15 20:00:00,46.57350341807978,
2022-06-15 23:00:00,35.11105879828165,
2022-06-15 23:59:59,42.37057153143701,c
2022-06-16 00:00:00,38.24104768582379,
2022-06-16 01:00:00,43.93877935448904,
2022-06-16 02:30:00,45.322344295829225,
2022-06-16 03:00:00,44.448914743003115,
2022-06-16 18:30:00,44.448914743003115,
2022-06-16 20:00:00,44.448914743003115,
2022-06-16 23:00:00,53.121264691031,
2022-06-16 23:59:59,52.97630810034002,c
2022-06-17 00:00:00,57.127811594691366,
2022-06-17 01:00:00,48.714316980473086,
2022-06-17 02:30:00,50.1943110806626,
2022-06-17 03:00:00,51.67342265237676,
2022-06-17 18:30:00,51.67342265237676,
2022-06-17 20:00:00,51.67342265237676,
2022-06-17 23:00:00,51.67342265237676,
2022-06-17 23:59:59,34.69594410221384,w
2022-06-20 00:00:00,26.193692440580435,
2022-06-20 01:00:00,31.007650614469412,
2022-06-20 02:30:00,39.50632634874182,
2022-06-20 03:00:00,41.28465645854976,
2022-06-20 18:30:00,41.28465645854976,
2022-06-20 20:00:00,41.28465645854976,
2022-06-20 23:00:00,40.954867886414604,
2022-06-20 23:59:59,39.29746154797408,c
2022-06-21 00:00:00,32.435020431640396,
2022-06-21 01:00:00,36.99530561804636,
2022-06-21 02:30:00,37.26442935639784,
2022-06-21 03:00:00,34.43926869107804,
2022-06-21 18:30:00,34.43926869107804,
2022-06-21 20:00:00,34.43926869107804,
2022-06-21 23:00:00,34.43926869107804,
2022-06-21 23:59:59,37.510667228791135,c
