date,PHO_PIO_2021_Q1,meta
2021-02-23 15:30:30,-100.96818233616108,
2021-02-23 23:59:59,-105.52216792966814,c
2021-02-24 00:00:00,-103.14047555030892,
2021-02-24 10:00:00,-161.0361407221822,
2021-02-24 10:30:00,-172.99769693368836,
2021-02-24 12:00:00,-212.82555891536984,
2021-02-24 13:30:00,-198.96424213393738,
2021-02-24 15:00:00,-190.39757288587782,
2021-02-24 15:30:30,-190.39757288587782,
2021-02-24 23:59:59,-198.99665435166074,c
2021-02-25 00:00:00,-151.96713225316336,
2021-02-25 10:00:00,-156.44353527146575,
2021-02-25 10:30:00,-137.44846855117004,
2021-02-25 12:00:00,-152.43598893837657,
2021-02-25 13:30:00,-169.2073655829084,
2021-02-25 15:00:00,-177.87333517443147,
2021-02-25 15:30:30,-177.87333517443147,
2021-02-25 23:59:59,-165.96313497176678,c
2021-02-26 00:00:00,-158.24003227148268,
2021-02-26 10:00:00,-143.43196340904922,
2021-02-26 10:30:00,-156.35180238314888,
2021-02-26 12:00:00,-184.04640538712528,
2021-02-26 13:30:00,-175.78623302513253,
2021-02-26 15:00:00,-184.3867369129179,
2021-02-26 15:30:30,-184.3867369129179,m
2021-02-26 23:59:59,-187.8017551637916,w
2021-03-01 00:00:00,-190.35890267230187,
2021-03-01 10:00:00,-148.3740919439633,
2021-03-01 10:30:00,-142.33054055947147,
2021-03-01 12:00:00,-93.18068368059045,
2021-03-01 13:30:00,-114.7633309804186,
2021-03-01 15:00:00,-117.9187340912712,
2021-03-01 15:30:30,-117.9187340912712,
2021-03-01 23:59:59,-116.26937591465288,c
2021-03-02 00:00:00,-119.61047444450668,
2021-03-02 10:00:00,-119.84442075655863,
2021-03-02 10:30:00,-119.85509718222976,
2021-03-02 12:00:00,-122.49743875613873,
2021-03-02 13:30:00,-125.15047428949785,
2021-03-02 15:00:00,-116.50538871299847,
2021-03-02 15:30:30,-116.50538871299847,
2021-03-02 23:59:59,-112.34684903499101,c
2021-03-03 00:00:00,-127.04304552603232,
2021-03-03 10:00:00,-100.55676222676105,
2021-03-03 10:30:00,-93.24304590039443,
2021-03-03 12:00:00,-112.60623756649093,
2021-03-03 13:30:00,-107.30648688529655,
2021-03-03 15:00:00,-100.82865409575044,
2021-03-03 15:30:30,-100.82865409575044,
2021-03-03 23:59:59,-104.70661105161548,c
2021-03-04 00:00:00,-84.93695612984789,
2021-03-04 10:00:00,-107.27853925329664,
2021-03-04 10:30:00,-94.12653820129195,
2021-03-04 12:00:00,-108.75840472608223,
2021-03-04 13:30:00,-143.98742453403196,
2021-03-04 15:00:00,-126.441214450917,
2021-03-04 15:30:30,-126.441214450917,
2021-03-04 23:59:59,-125.54256856342559,c
2021-03-05 00:00:00,-162.23980014151957,
2021-03-05 10:00:00,-150.91180945699358,
2021-03-05 10:30:00,-135.16525608182656,
2021-03-05 12:00:00,-128.5794151574991,
2021-03-05 13:30:00,-109.09783696571829,
2021-03-05 15:00:00,-88.77462839811234,
2021-03-05 15:30:30,-88.77462839811234,
2021-03-05 23:59:59,-89.9544381337222,w
2021-03-08 00:00:00,-99.17431870416134,
2021-03-08 10:00:00,-114.00118517014128,
2021-03-08 10:30:00,-102.89574301390886,
2021-03-08 12:00:00,-100.96742732699798,
2021-03-08 13:30:00,-68.55242754728259,
2021-03-08 15:00:00,-69.44612578117011,
2021-03-08 15:30:30,-69.44612578117011,
2021-03-08 23:59:59,-90.38843892415541,c
2021-03-09 00:00:00,-51.90004871210184,
2021-03-09 10:00:00,-65.73840392857602,
2021-03-09 10:30:00,-39.32680580265555,
2021-03-09 12:00:00,-51.196099333292985,
2021-03-09 13:30:00,-65.82312526081272,
2021-03-09 15:00:00,-64.18014709219243,
2021-03-09 15:30:30,-64.18014709219243,
2021-03-09 23:59:59,-74.56496381668461,c
2021-03-10 00:00:00,-74.28949018613899,
2021-03-10 10:00:00,-83.7910236893504,
2021-03-10 10:30:00,-96.37588856184848,
2021-03-10 12:00:00,-89.74145230521867,
2021-03-10 13:30:00,-84.09218733065127,
2021-03-10 15:00:00,-82.34956854370373,
2021-03-10 15:30:30,-82.34956854370373,
2021-03-10 23:59:59,-82.06533515145462,c
2021-03-11 00:00:00,-105.54763607133272,
2021-03-11 10:00:00,-65.55239555148401,
2021-03-11 10:30:00,-73.1134191112374,
2021-03-11 12:00:00,-47.623856415762596,
2021-03-11 13:30:00,-30.133482088532446,
2021-03-11 15:00:00,-46.54969372496016,
2021-03-11 15:30:30,-46.54969372496016,
2021-03-11 23:59:59,-58.47381172950666,c
2021-03-12 00:00:00,-40.97339272055473,
2021-03-12 10:00:00,-32.36248014347793,
2021-03-12 10:30:00,-12.427135493403341,
2021-03-12 12:00:00,-9.09627657919114,
2021-03-12 13:30:00,-11.668679803430805,
2021-03-12 15:00:00,0.02952271202182999,
2021-03-12 15:30:30,0.02952271202182999,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,42.359713304479044,
2021-03-15 10:00:00,81.31316717252588,
2021-03-15 10:30:00,86.44696941731368,
2021-03-15 12:00:00,82.34517323921011,
2021-03-15 13:30:00,99.05805050391552,
2021-03-15 15:00:00,63.29126215872657,
2021-03-15 15:30:30,63.29126215872657,
2021-03-15 23:59:59,44.0155624274592,c
2021-03-16 00:00:00,32.35917293847224,
2021-03-16 10:00:00,6.989921670830256,
2021-03-16 10:30:00,46.136985289056895,
2021-03-16 12:00:00,36.92077769814688,
2021-03-16 13:30:00,36.30037290737792,
2021-03-16 15:00:00,49.472397654691974,
2021-03-16 15:30:30,49.472397654691974,
2021-03-16 23:59:59,53.10034634690311,c
2021-03-17 00:00:00,86.11702372149293,
2021-03-17 10:00:00,68.40675412261487,
2021-03-17 10:30:00,45.24053414489805,
2021-03-17 12:00:00,95.44728085991585,
2021-03-17 13:30:00,85.16887968190025,
2021-03-17 15:00:00,90.56290031733278,
2021-03-17 15:30:30,90.56290031733278,
2021-03-17 23:59:59,106.31230473467465,c
2021-03-18 00:00:00,119.65398110457986,
2021-03-18 10:00:00,154.17694863415124,
2021-03-18 10:30:00,153.46362587414887,
2021-03-18 12:00:00,150.92567289370868,
2021-03-18 13:30:00,138.80529722387286,
2021-03-18 15:00:00,143.0771978294199,
2021-03-18 15:30:30,143.0771978294199,
2021-03-18 23:59:59,121.16122352512949,c
2021-03-19 00:00:00,126.97148166359622,
2021-03-19 10:00:00,139.05858934825864,
2021-03-19 10:30:00,112.3397887908526,
2021-03-19 12:00:00,101.13905711062344,
2021-03-19 13:30:00,120.53219729386086,
2021-03-19 15:00:00,126.10518319807204,
2021-03-19 15:30:30,126.10518319807204,
2021-03-19 23:59:59,101.08280723433478,e
2021-03-22 00:00:00,78.21094867799277,
2021-03-22 10:00:00,92.23628406312201,
2021-03-22 10:30:00,65.00140858790758,
2021-03-22 12:00:00,67.00471708327515,
2021-03-22 13:30:00,89.60280008609129,
2021-03-22 15:00:00,89.11189416112043,
2021-03-22 15:30:30,89.11189416112043,
2021-03-22 23:59:59,96.01538708132699,c
2021-03-23 00:00:00,121.17341066255355,
2021-03-23 10:00:00,159.6964711871987,
2021-03-23 10:30:00,145.677694469666,
2021-03-23 12:00:00,135.00840892708646,
2021-03-23 13:30:00,141.58127643326358,
2021-03-23 15:00:00,126.94405361336095,
2021-03-23 15:30:30,126.94405361336095,
2021-03-23 23:59:59,128.88586123055566,c
2021-03-24 00:00:00,104.39677053064531,
2021-03-24 10:00:00,100.25775466522558,
2021-03-24 10:30:00,128.780884908375,
2021-03-24 12:00:00,163.5570874592446,
2021-03-24 13:30:00,162.63780745790683,
2021-03-24 15:00:00,168.9580945674071,
2021-03-24 15:30:30,168.9580945674071,
2021-03-24 23:59:59,162.17721850445014,c
2021-03-25 00:00:00,188.67053040805303,
2021-03-25 10:00:00,99.81299896054767,
2021-03-25 10:30:00,96.51526313637146,
2021-03-25 12:00:00,108.57999244945483,
2021-03-25 13:30:00,119.22483961463143,
2021-03-25 15:00:00,116.71082583900923,
2021-03-25 15:30:30,116.71082583900923,
2021-03-25 23:59:59,110.21649779733116,c
2021-03-26 00:00:00,103.49762898889554,
2021-03-26 10:00:00,102.5357996641865,
2021-03-26 10:30:00,116.71678966865346,
2021-03-26 12:00:00,115.39597192165172,
2021-03-26 13:30:00,129.08615134869822,
2021-03-26 15:00:00,119.90460524301395,
2021-03-26 15:30:30,119.90460524301395,
2021-03-26 23:59:59,132.66833217590752,w
2021-03-29 00:00:00,127.67648679634635,
2021-03-29 10:00:00,96.53205266462405,
2021-03-29 10:30:00,88.11712499970503,
2021-03-29 12:00:00,106.79153005890976,
2021-03-29 13:30:00,107.29097486842716,
2021-03-29 15:00:00,99.31294998916553,
2021-03-29 15:30:30,99.31294998916553,
2021-03-29 23:59:59,103.29158580813788,c
2021-03-30 00:00:00,100.9685751146078,
2021-03-30 10:00:00,110.58618138223423,
2021-03-30 10:30:00,124.91145326329007,
2021-03-30 12:00:00,84.28474436527486,
2021-03-30 13:30:00,87.11654770905628,
2021-03-30 15:00:00,72.80600903252764,
2021-03-30 15:30:30,72.80600903252764,
2021-03-30 23:59:59,91.91408556422712,c
2021-03-31 00:00:00,131.7978204975603,
2021-03-31 10:00:00,66.08833308402635,
2021-03-31 10:30:00,54.48666901309184,
2021-03-31 12:00:00,68.56798015110192,
2021-03-31 13:30:00,86.78019982116464,
2021-03-31 15:00:00,73.12080709567411,
2021-03-31 15:30:30,73.12080709567411,
2021-03-31 23:59:59,93.21390611122894,c
2021-04-01 00:00:00,113.8609483498422,
2021-04-01 10:00:00,117.90382765075819,
2021-04-01 10:30:00,90.8676326194228,
2021-04-01 12:00:00,82.93434733193732,
2021-04-01 13:30:00,81.99032644537073,
2021-04-01 15:00:00,79.25630631025277,
2021-04-01 15:30:30,79.25630631025277,
2021-04-01 23:59:59,76.68011102407388,c
2021-04-02 00:00:00,76.68011102407388,
2021-04-02 10:00:00,76.68011102407388,
2021-04-02 10:30:00,76.68011102407388,
2021-04-02 12:00:00,76.68011102407388,
2021-04-02 13:30:00,76.68011102407388,
2021-04-02 15:00:00,76.68011102407388,
2021-04-02 15:30:30,76.68011102407388,
2021-04-02 23:59:59,76.68011102407388,w
