date,MSCI_US_MIG_HEDGED_2021_Q4,meta
2021-10-15 15:00:00,-139.41563969844805,
2021-10-15 15:30:30,-139.41563969844805,
2021-10-15 23:59:59,-165.22025136471547,w
2021-10-18 00:00:00,-156.59703493680604,
2021-10-18 10:00:00,-127.8715723409183,
2021-10-18 10:30:00,-129.3446695373292,
2021-10-18 12:00:00,-189.75815222934574,
2021-10-18 13:30:00,-180.63743530055848,
2021-10-18 15:00:00,-161.60545132849694,
2021-10-18 15:30:30,-161.60545132849694,s
2021-10-18 23:59:59,-170.44548588343866,c
2021-10-19 00:00:00,-157.66346639721962,
2021-10-19 10:00:00,-173.56449741921665,
2021-10-19 10:30:00,-173.6278717957194,
2021-10-19 12:00:00,-149.38263761869723,
2021-10-19 13:30:00,-149.7617869508722,
2021-10-19 15:00:00,-168.156340264822,
2021-10-19 15:30:30,-168.156340264822,
2021-10-19 23:59:59,-169.95253051600633,c
2021-10-20 00:00:00,-154.79357145787162,
2021-10-20 10:00:00,-171.34006493031728,
2021-10-20 10:30:00,-177.99217247504134,
2021-10-20 12:00:00,-194.9213545753991,
2021-10-20 13:30:00,-190.72301849658515,
2021-10-20 15:00:00,-176.18888215800712,
2021-10-20 15:30:30,-176.18888215800712,
2021-10-20 23:59:59,-176.76749934774563,c
2021-10-21 00:00:00,-176.10703345553026,
2021-10-21 10:00:00,-149.00654162853772,
2021-10-21 10:30:00,-146.18821336144435,
2021-10-21 12:00:00,-139.37176841241046,
2021-10-21 13:30:00,-118.18623538574292,
2021-10-21 15:00:00,-126.47445293114714,
2021-10-21 15:30:30,-126.47445293114714,
2021-10-21 23:59:59,-124.78328334089537,c
2021-10-22 00:00:00,-126.18118197038712,
2021-10-22 10:00:00,-121.49930074901948,
2021-10-22 10:30:00,-118.84779684435188,
2021-10-22 12:00:00,-134.49625069562302,
2021-10-22 13:30:00,-136.09726460336765,
2021-10-22 15:00:00,-133.8999080476533,
2021-10-22 15:30:30,-133.8999080476533,
2021-10-22 23:59:59,-117.79987376025093,w
2021-10-25 00:00:00,-105.59662733402962,
2021-10-25 10:00:00,-105.94565867338912,
2021-10-25 10:30:00,-100.93286785746778,
2021-10-25 12:00:00,-134.0297748017523,
2021-10-25 13:30:00,-147.31519495562839,
2021-10-25 15:00:00,-130.09009810354854,
2021-10-25 15:30:30,-130.09009810354854,
2021-10-25 23:59:59,-128.64933654574168,c
2021-10-26 00:00:00,-158.8975156425339,
2021-10-26 10:00:00,-132.95454805176877,
2021-10-26 10:30:00,-144.15271152759573,
2021-10-26 12:00:00,-182.79170404659533,
2021-10-26 13:30:00,-241.73908272851213,
2021-10-26 15:00:00,-212.36547324865063,
2021-10-26 15:30:30,-212.36547324865063,
2021-10-26 23:59:59,-220.7062218734011,c
2021-10-27 00:00:00,-231.98255978780253,
2021-10-27 10:00:00,-201.5801051292247,
2021-10-27 10:30:00,-211.5449836266559,
2021-10-27 12:00:00,-207.41778498108107,
2021-10-27 13:30:00,-193.25030197391015,
2021-10-27 15:00:00,-220.26764913022515,
2021-10-27 15:30:30,-220.26764913022515,
2021-10-27 23:59:59,-225.1386521430532,c
2021-10-28 00:00:00,-223.98166607542953,
2021-10-28 10:00:00,-232.3784346439948,
2021-10-28 10:30:00,-221.5821569698681,
2021-10-28 12:00:00,-223.84720935241762,
2021-10-28 13:30:00,-224.97450504211764,
2021-10-28 15:00:00,-221.3620198844922,
2021-10-28 15:30:30,-221.3620198844922,
2021-10-28 23:59:59,-200.47789093776538,c
2021-10-29 00:00:00,-211.3717536210085,
2021-10-29 10:00:00,-198.15553909216277,
2021-10-29 10:30:00,-197.92532198427045,
2021-10-29 12:00:00,-179.12831659124424,
2021-10-29 13:30:00,-177.15562678640856,
2021-10-29 15:00:00,-171.18211796314586,
2021-10-29 15:30:30,-171.18211796314586,
2021-10-29 23:59:59,-166.80968841009934,w
2021-11-01 00:00:00,-153.7710963989988,
2021-11-01 10:00:00,-152.7383481988747,
2021-11-01 10:30:00,-136.60288960936492,
2021-11-01 12:00:00,-148.7812199188008,
2021-11-01 13:30:00,-126.56514456116696,
2021-11-01 15:00:00,-150.099520548135,
2021-11-01 15:30:30,-150.099520548135,
2021-11-01 23:59:59,-122.70256606229492,c
2021-11-02 00:00:00,-97.71985259377374,
2021-11-02 10:00:00,-108.6842896635095,
2021-11-02 10:30:00,-89.8372917682039,
2021-11-02 12:00:00,-124.4548932992115,
2021-11-02 13:30:00,-94.79114494807868,
2021-11-02 15:00:00,-91.18941230855916,
2021-11-02 15:30:30,-91.18941230855916,
2021-11-02 23:59:59,-93.46743369037762,c
2021-11-03 00:00:00,-76.75488647550839,
2021-11-03 10:00:00,-76.60872675497978,
2021-11-03 10:30:00,-84.18358392993406,
2021-11-03 12:00:00,-111.53275649067626,
2021-11-03 13:30:00,-116.28413402440287,
2021-11-03 15:00:00,-107.76117013118073,
2021-11-03 15:30:30,-107.76117013118073,
2021-11-03 23:59:59,-89.51667803854565,c
2021-11-04 00:00:00,-91.39891394748975,
2021-11-04 10:00:00,-85.44082332537266,
2021-11-04 10:30:00,-59.41989573505634,
2021-11-04 12:00:00,-70.13822087512858,
2021-11-04 13:30:00,-102.14394513894575,
2021-11-04 15:00:00,-58.38039553571389,
2021-11-04 15:30:30,-58.38039553571389,
2021-11-04 23:59:59,-50.761370446213164,c
2021-11-05 00:00:00,71.77762339812,
2021-11-05 10:00:00,24.992532918008692,
2021-11-05 10:30:00,30.08611013512916,
2021-11-05 12:00:00,32.723914135691416,
2021-11-05 13:30:00,-18.571648502101084,
2021-11-05 15:00:00,-3.982370747277969,
2021-11-05 15:30:30,-3.982370747277969,
2021-11-05 23:59:59,25.441525969239706,w
2021-11-08 00:00:00,44.41803756783327,
2021-11-08 10:00:00,23.302209407244504,
2021-11-08 10:30:00,2.7738098985885244,
2021-11-08 12:00:00,45.26229766941594,
2021-11-08 13:30:00,74.55408871611223,
2021-11-08 15:00:00,77.6409789175948,
2021-11-08 15:30:30,77.6409789175948,
2021-11-08 23:59:59,55.95293154423018,c
2021-11-09 00:00:00,67.25840930969218,
2021-11-09 10:00:00,28.94741885937276,
2021-11-09 10:30:00,76.07829206538383,
2021-11-09 12:00:00,70.3383305362297,
2021-11-09 13:30:00,49.914584267361306,
2021-11-09 15:00:00,71.93527529615608,
2021-11-09 15:30:30,71.93527529615608,
2021-11-09 23:59:59,89.60297987590332,c
2021-11-10 00:00:00,18.379199654406875,
2021-11-10 10:00:00,32.06960437670966,
2021-11-10 10:30:00,52.58310461103224,
2021-11-10 12:00:00,13.812100050457502,
2021-11-10 13:30:00,6.49519027617373,
2021-11-10 15:00:00,-37.22674150916953,
2021-11-10 15:30:30,-37.22674150916953,
2021-11-10 23:59:59,-24.978203148699663,c
2021-11-11 00:00:00,3.2521909659876655,
2021-11-11 10:00:00,-12.121364571457775,
2021-11-11 10:30:00,-7.483912732061299,
2021-11-11 12:00:00,-1.9450242712756562,
2021-11-11 13:30:00,1.6732719295225706,
2021-11-11 15:00:00,-8.967928761624194,
2021-11-11 15:30:30,-8.967928761624194,
2021-11-11 23:59:59,0.0,a
2021-11-12 00:00:00,23.552862545797325,
2021-11-12 10:00:00,70.39939371873766,
2021-11-12 10:30:00,63.88031635699042,
2021-11-12 12:00:00,29.12654518962961,
2021-11-12 13:30:00,42.93297313174628,
2021-11-12 15:00:00,38.86867591850489,
2021-11-12 15:30:30,38.86867591850489,
2021-11-12 23:59:59,36.548451882847644,w
2021-11-15 00:00:00,54.60768207529293,
2021-11-15 10:00:00,30.572490736546,
2021-11-15 10:30:00,33.32263544848149,
2021-11-15 12:00:00,19.58880040774841,
2021-11-15 13:30:00,22.8644848188502,
2021-11-15 15:00:00,35.77479457425147,
2021-11-15 15:30:30,35.77479457425147,
2021-11-15 23:59:59,21.85454526778608,c
2021-11-16 00:00:00,-6.303530335344021,
2021-11-16 10:00:00,-9.013557793556629,
2021-11-16 10:30:00,-7.123585648350286,
2021-11-16 12:00:00,-2.2000811961555655,
2021-11-16 13:30:00,0.7103662878218984,
2021-11-16 15:00:00,11.525846782007534,
2021-11-16 15:30:30,11.525846782007534,
2021-11-16 23:59:59,11.665650697627939,c
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
0,11.665650697627939,
2021-11-17 00:00:00,29.170988756136467,
2021-11-17 10:00:00,5.3553790165309465,
2021-11-17 10:30:00,-18.965430346140693,
2021-11-17 12:00:00,-64.71029833667944,
2021-11-17 13:30:00,-54.060783510226884,
2021-11-17 15:00:00,-59.05190199709466,
2021-11-17 15:30:30,-59.05190199709466,
2021-11-17 23:59:59,-52.802615100871094,c
2021-11-18 00:00:00,-24.246196347772525,
2021-11-18 10:00:00,-7.123830263224363,
2021-11-18 10:30:00,-38.772792039733076,
2021-11-18 12:00:00,7.376494059167953,
2021-11-18 13:30:00,7.246496682577231,
2021-11-18 15:00:00,-9.399385742262098,
2021-11-18 15:30:30,-9.399385742262098,
2021-11-18 23:59:59,-16.41414651501941,c
2021-11-19 00:00:00,17.176801919862328,
2021-11-19 10:00:00,18.92485984835662,
2021-11-19 10:30:00,24.200434398816355,
2021-11-19 12:00:00,36.83641665148184,
2021-11-19 13:30:00,38.6106735097128,
2021-11-19 15:00:00,21.693142483822385,
2021-11-19 15:30:30,21.693142483822385,
2021-11-19 23:59:59,14.495783732283485,w
2021-11-22 00:00:00,13.855580109518655,
2021-11-22 10:00:00,10.27726283033644,
2021-11-22 10:30:00,11.206128777402114,
2021-11-22 12:00:00,-98.34830453067457,
2021-11-22 13:30:00,-59.359158275490245,
2021-11-22 15:00:00,-43.36611060097505,
2021-11-22 15:30:30,-43.36611060097505,u
2021-11-22 23:59:59,-90.70355782355415,c
2021-11-23 00:00:00,-80.9442709686536,
2021-11-23 10:00:00,-71.21441098055152,
2021-11-23 10:30:00,-147.92345036358137,
2021-11-23 12:00:00,-170.45775333402048,
2021-11-23 13:30:00,-170.49462141484707,
2021-11-23 15:00:00,-158.2475727310309,
2021-11-23 15:30:30,-158.2475727310309,
2021-11-23 23:59:59,-138.60793770619392,c
2021-11-24 00:00:00,-142.82121408824833,
2021-11-24 10:00:00,-80.60632432408664,
2021-11-24 10:30:00,-71.4205068186742,
2021-11-24 12:00:00,-63.834365516969,
2021-11-24 13:30:00,-55.23102063538204,
2021-11-24 15:00:00,-37.66348503306199,
2021-11-24 15:30:30,-37.66348503306199,
2021-11-24 23:59:59,-25.77744286242205,c
2021-11-25 00:00:00,-25.77744286242205,
2021-11-25 10:00:00,-25.77744286242205,
2021-11-25 10:30:00,-25.77744286242205,
2021-11-25 12:00:00,-25.77744286242205,
2021-11-25 13:30:00,-25.77744286242205,
2021-11-25 15:00:00,-25.77744286242205,
2021-11-25 15:30:30,-25.77744286242205,
2021-11-25 23:59:59,-25.77744286242205,c
2021-11-26 00:00:00,-53.28427814640452,
2021-11-26 10:00:00,22.94711793430804,
2021-11-26 10:30:00,26.585413383060313,
2021-11-26 12:00:00,10.611378776271522,
2021-11-26 13:30:00,10.611378776271522,
2021-11-26 15:00:00,10.611378776271522,
2021-11-26 15:30:30,10.611378776271522,
2021-11-26 23:59:59,10.472290937056414,w
2021-11-29 00:00:00,34.646966689319356,
2021-11-29 10:00:00,75.61158970507245,
2021-11-29 10:30:00,42.53922356661951,
2021-11-29 12:00:00,46.17639848018541,
2021-11-29 13:30:00,55.36846456620049,
2021-11-29 15:00:00,22.878405489011925,
2021-11-29 15:30:30,22.878405489011925,
2021-11-29 23:59:59,22.458737349397325,c
2021-11-30 00:00:00,32.929975823093514,
2021-11-30 10:00:00,80.35509361829781,
2021-11-30 10:30:00,37.01689834560682,
2021-11-30 12:00:00,-67.83000833155165,
2021-11-30 13:30:00,-100.34971204248433,
2021-11-30 15:00:00,-81.68414256584197,
2021-11-30 15:30:30,-81.68414256584197,
2021-11-30 23:59:59,-186.57058200845034,e
2021-12-01 00:00:00,-186.5269673847298,
2021-12-01 10:00:00,-173.66366436647388,
2021-12-01 10:30:00,-157.68858549175593,
2021-12-01 12:00:00,-181.0376614109212,
2021-12-01 13:30:00,-204.7991534349821,
2021-12-01 15:00:00,-219.22080761617758,
2021-12-01 15:30:30,-219.22080761617758,
2021-12-01 23:59:59,-225.18760786218314,c
2021-12-02 00:00:00,-234.73434427065206,
2021-12-02 10:00:00,-241.94034491984604,
2021-12-02 10:30:00,-250.13474611826712,
2021-12-02 12:00:00,-239.8818629893891,
2021-12-02 13:30:00,-238.50793555740847,
2021-12-02 15:00:00,-245.76904211585742,
2021-12-02 15:30:30,-245.76904211585742,
2021-12-02 23:59:59,-245.23243343706537,c
2021-12-03 00:00:00,-266.6138734399892,
2021-12-03 10:00:00,-318.8252883707367,
2021-12-03 10:30:00,-349.57695164681786,
2021-12-03 12:00:00,-397.01119262724933,
2021-12-03 13:30:00,-390.3955339865249,
2021-12-03 15:00:00,-406.7176145159269,
2021-12-03 15:30:30,-406.7176145159269,
2021-12-03 23:59:59,-391.6711172302672,w
2021-12-06 00:00:00,-392.9339909264059,
2021-12-06 10:00:00,-394.71042102051643,
2021-12-06 10:30:00,-380.9076324905929,
2021-12-06 12:00:00,-405.39518041161443,
2021-12-06 13:30:00,-401.32624967774336,
2021-12-06 15:00:00,-375.9071165476877,
2021-12-06 15:30:30,-375.9071165476877,
2021-12-06 23:59:59,-378.02220903212185,c
2021-12-07 00:00:00,-339.2768998649261,
2021-12-07 10:00:00,-303.9020354695269,
2021-12-07 10:30:00,-281.6003761028882,
2021-12-07 12:00:00,-292.57400823797576,
2021-12-07 13:30:00,-277.8017593144286,
2021-12-07 15:00:00,-265.70721624683387,
2021-12-07 15:30:30,-265.70721624683387,
2021-12-07 23:59:59,-273.63845951547995,c
2021-12-08 00:00:00,-257.5579161113962,
2021-12-08 10:00:00,-277.0178795929939,
2021-12-08 10:30:00,-260.8474458816392,
2021-12-08 12:00:00,-230.0120837707699,
2021-12-08 13:30:00,-234.5348524473726,
2021-12-08 15:00:00,-246.37042041948524,
2021-12-08 15:30:30,-246.37042041948524,
2021-12-08 23:59:59,-238.5929025057339,c
2021-12-09 00:00:00,-243.48871708683828,
2021-12-09 10:00:00,-232.96123836946663,
2021-12-09 10:30:00,-242.4663789144464,
2021-12-09 12:00:00,-246.46734015952222,
2021-12-09 13:30:00,-281.4872672672246,
2021-12-09 15:00:00,-300.7274101268154,
2021-12-09 15:30:30,-300.7274101268154,
2021-12-09 23:59:59,-317.8746621992586,c
2021-12-10 00:00:00,-282.93728340557743,
2021-12-10 10:00:00,-370.1075463674283,
2021-12-10 10:30:00,-342.1358022077027,
2021-12-10 12:00:00,-375.7774431483136,
2021-12-10 13:30:00,-385.09980393818853,
2021-12-10 15:00:00,-368.71944908997443,
2021-12-10 15:30:30,-368.71944908997443,
2021-12-10 23:59:59,-349.3633439593934,w
2021-12-13 00:00:00,-348.6048809954524,
2021-12-13 10:00:00,-354.03651214010176,
2021-12-13 10:30:00,-369.65719109640895,
2021-12-13 12:00:00,-399.5963964130215,
2021-12-13 13:30:00,-401.2572154785406,
2021-12-13 15:00:00,-403.66456737256385,
2021-12-13 15:30:30,-403.66456737256385,
2021-12-13 23:59:59,-417.0045119562851,c
2021-12-14 00:00:00,-428.110031877811,
2021-12-14 10:00:00,-440.0232607218517,
2021-12-14 10:30:00,-417.38953515458684,
2021-12-14 12:00:00,-443.9660596395786,
2021-12-14 13:30:00,-436.1072961650053,
2021-12-14 15:00:00,-431.93538133706136,
2021-12-14 15:30:30,-431.93538133706136,
2021-12-14 23:59:59,-421.53017589055844,c
2021-12-15 00:00:00,-464.4058665982955,
2021-12-15 10:00:00,-488.443871557422,
2021-12-15 10:30:00,-484.7439738026916,
2021-12-15 12:00:00,-481.39006011855963,
2021-12-15 13:30:00,-476.5179425574596,
2021-12-15 15:00:00,-450.33565821843354,
2021-12-15 15:30:30,-450.33565821843354,
2021-12-15 23:59:59,-410.13494393276494,c
2021-12-16 00:00:00,-388.73555149468166,
2021-12-16 10:00:00,-413.3613088736967,
2021-12-16 10:30:00,-417.56528290038887,
2021-12-16 12:00:00,-444.960121692848,
2021-12-16 13:30:00,-437.620621184852,
2021-12-16 15:00:00,-468.79894592888684,
2021-12-16 15:30:30,-468.79894592888684,
2021-12-16 23:59:59,-455.31209256302805,c
2021-12-17 00:00:00,-470.3768351337426,
2021-12-17 10:00:00,-483.91620009590895,
2021-12-17 10:30:00,-473.39447250646094,
2021-12-17 12:00:00,-467.6337190200314,
2021-12-17 13:30:00,-447.8623221927239,
2021-12-17 15:00:00,-460.87863391776466,
2021-12-17 15:30:30,-460.87863391776466,q
2021-12-17 23:59:59,-447.54199651738213,w
2021-12-20 00:00:00,-513.8965440107334,
2021-12-20 10:00:00,-465.9147697624028,
2021-12-20 10:30:00,-440.43030900016674,
2021-12-20 12:00:00,-453.0427596021484,
2021-12-20 13:30:00,-454.9013783973156,
2021-12-20 15:00:00,-465.7062872301709,
2021-12-20 15:30:30,-465.7062872301709,
2021-12-20 23:59:59,-461.1970270843698,c
2021-12-21 00:00:00,-450.974910448312,
2021-12-21 10:00:00,-483.97861314029063,
2021-12-21 10:30:00,-471.70237182266607,
2021-12-21 12:00:00,-447.06506325513067,
2021-12-21 13:30:00,-422.2027492853027,
2021-12-21 15:00:00,-400.8996652883179,
2021-12-21 15:30:30,-400.8996652883179,
2021-12-21 23:59:59,-409.4470267846819,c
