date,SCHD_2022_Q4,meta
2022-11-18 00:00:00,143.89918789119315,
2022-11-18 10:00:00,110.829428465266,
2022-11-18 10:30:00,113.45409119880412,
2022-11-18 12:00:00,112.91346688271858,
2022-11-18 13:30:00,100.13089075500943,
2022-11-18 15:00:00,113.29634414989096,
2022-11-18 15:30:30,113.29634414989096,
2022-11-18 23:59:59,108.62480848120776,w
2022-11-21 00:00:00,89.54608257737516,
2022-11-21 10:00:00,117.82251538765433,
2022-11-21 10:30:00,102.03033964889755,
2022-11-21 12:00:00,90.89087315729739,
2022-11-21 13:30:00,92.90822894514895,
2022-11-21 15:00:00,101.39813778428447,
2022-11-21 15:30:30,101.39813778428447,
2022-11-21 23:59:59,110.65185005333694,c
2022-11-22 00:00:00,138.53439760664014,
2022-11-22 10:00:00,159.8216295474324,
2022-11-22 10:30:00,166.4624747910974,
2022-11-22 12:00:00,141.7854959057497,
2022-11-22 13:30:00,141.1168410812602,
2022-11-22 15:00:00,152.3764652849178,
2022-11-22 15:30:30,152.3764652849178,
2022-11-22 23:59:59,153.5926344914468,c
2022-11-23 00:00:00,138.66210975342176,
2022-11-23 10:00:00,133.78894493132555,
2022-11-23 10:30:00,163.05938304743654,
2022-11-23 12:00:00,143.59407878274385,
2022-11-23 13:30:00,126.31575134649279,
2022-11-23 15:00:00,140.40179829324052,
2022-11-23 15:30:30,140.40179829324052,
2022-11-23 23:59:59,155.12235513972655,c
2022-11-24 00:00:00,155.12235513972655,
2022-11-24 10:00:00,155.12235513972655,
2022-11-24 10:30:00,155.12235513972655,
2022-11-24 12:00:00,155.12235513972655,
2022-11-24 13:30:00,155.12235513972655,
2022-11-24 15:00:00,155.12235513972655,
2022-11-24 15:30:30,155.12235513972655,
2022-11-24 23:59:59,155.12235513972655,c
2022-11-25 00:00:00,168.97208757494548,
2022-11-25 10:00:00,173.7002568400968,
2022-11-25 10:30:00,164.09577467794327,
2022-11-25 12:00:00,172.56045204480245,
2022-11-25 13:30:00,172.56045204480245,
2022-11-25 15:00:00,172.56045204480245,
2022-11-25 15:30:30,172.56045204480245,
2022-11-25 23:59:59,157.69972723005844,w
2022-11-28 00:00:00,154.883566073648,
2022-11-28 10:00:00,93.18808354824648,
2022-11-28 10:30:00,92.36055493568506,
2022-11-28 12:00:00,76.57213842210433,
2022-11-28 13:30:00,65.89123898541436,
2022-11-28 15:00:00,68.39023185846906,
2022-11-28 15:30:30,68.39023185846906,
2022-11-28 23:59:59,70.75662861736055,c
2022-11-29 00:00:00,61.04394634038283,
2022-11-29 10:00:00,86.81128785138947,
2022-11-29 10:30:00,93.58631111429145,
2022-11-29 12:00:00,88.4757680779561,
2022-11-29 13:30:00,79.87788590314483,
2022-11-29 15:00:00,85.44970218409901,
2022-11-29 15:30:30,85.44970218409901,
2022-11-29 23:59:59,94.79248381397576,c
2022-11-30 00:00:00,87.11248274714069,
2022-11-30 10:00:00,93.34268319205637,
2022-11-30 10:30:00,108.405049250037,
2022-11-30 12:00:00,119.03874234403122,
2022-11-30 13:30:00,93.74755716423624,
2022-11-30 15:00:00,102.2967213515144,
2022-11-30 15:30:30,102.2967213515144,s
2022-11-30 23:59:59,111.70033302918341,c
2022-12-01 00:00:00,111.06718601722775,
2022-12-01 10:00:00,125.93858062218885,
2022-12-01 10:30:00,120.09597639187541,
2022-12-01 12:00:00,123.38769209348368,
2022-12-01 13:30:00,51.077197652934615,
2022-12-01 15:00:00,59.10971319074076,
2022-12-01 15:30:30,59.10971319074076,
2022-12-01 23:59:59,68.1402981437326,c
2022-12-02 00:00:00,61.954032518120584,
2022-12-02 10:00:00,46.673668853531694,
2022-12-02 10:30:00,60.92476621547178,
2022-12-02 12:00:00,66.08751293837088,
2022-12-02 13:30:00,72.12960817086127,
2022-12-02 15:00:00,72.67375997941542,
2022-12-02 15:30:30,72.67375997941542,
2022-12-02 23:59:59,64.73828893829477,w
2022-12-05 00:00:00,48.39155905773623,
2022-12-05 10:00:00,27.721471241792642,
2022-12-05 10:30:00,-3.3988840244957146,
2022-12-05 12:00:00,-36.59324546112356,
2022-12-05 13:30:00,-63.18406547187607,
2022-12-05 15:00:00,-53.82085911590332,
2022-12-05 15:30:30,-53.82085911590332,
2022-12-05 23:59:59,-52.82777918420908,c
2022-12-06 00:00:00,-73.59100543471556,
2022-12-06 10:00:00,-90.38496135404688,
2022-12-06 10:30:00,-88.50704973257649,
2022-12-06 12:00:00,-76.05556639446144,
2022-12-06 13:30:00,-60.86716668393154,
2022-12-06 15:00:00,-76.50939640681673,
2022-12-06 15:30:30,-76.50939640681673,
2022-12-06 23:59:59,-66.57803463063738,c
2022-12-07 00:00:00,-63.76868420160889,
2022-12-07 10:00:00,-61.72074397380106,
2022-12-07 10:30:00,-69.70712165368752,
2022-12-07 12:00:00,-68.3905785983261,
2022-12-07 13:30:00,-71.60419700315077,
2022-12-07 15:00:00,-67.08571204710904,
2022-12-07 15:30:30,-67.08571204710904,
2022-12-07 23:59:59,-68.95149730204935,c
2022-12-08 00:00:00,-64.08080195220583,
2022-12-08 10:00:00,-89.64435660175548,
2022-12-08 10:30:00,-100.50362990273248,
2022-12-08 12:00:00,-95.77625217717565,
2022-12-08 13:30:00,-91.48639939776712,
2022-12-08 15:00:00,-97.82098763123992,
2022-12-08 15:30:30,-97.82098763123992,
2022-12-08 23:59:59,-88.76946343031062,c
2022-12-09 00:00:00,-73.9173245978829,
2022-12-09 10:00:00,-49.82062146514727,
2022-12-09 10:30:00,-41.79208522101061,
2022-12-09 12:00:00,-18.880771929563423,
2022-12-09 13:30:00,-15.937027090403774,
2022-12-09 15:00:00,-3.391610496361068,
2022-12-09 15:30:30,-3.391610496361068,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,57.155457971994565,
2022-12-12 10:00:00,41.31552849378954,
2022-12-12 10:30:00,22.830331708032645,
2022-12-12 12:00:00,52.167323754511926,
2022-12-12 13:30:00,58.56198551684872,
2022-12-12 15:00:00,56.10889529026326,
2022-12-12 15:30:30,56.10889529026326,
2022-12-12 23:59:59,55.44147057574719,c
2022-12-13 00:00:00,47.48469548640173,
2022-12-13 10:00:00,89.42462246001821,
2022-12-13 10:30:00,86.12428791916125,
2022-12-13 12:00:00,73.69924379244162,
2022-12-13 13:30:00,62.22954530574361,
2022-12-13 15:00:00,57.64840223353826,
2022-12-13 15:30:30,57.64840223353826,
2022-12-13 23:59:59,53.13138218330448,c
2022-12-14 00:00:00,55.02988949748351,
2022-12-14 10:00:00,56.18136346880874,
2022-12-14 10:30:00,35.65473159262717,
2022-12-14 12:00:00,9.562102997340162,
2022-12-14 13:30:00,31.365311282015682,
2022-12-14 15:00:00,22.155831946715352,
2022-12-14 15:30:30,22.155831946715352,
2022-12-14 23:59:59,3.0264049437943754,c
2022-12-15 00:00:00,31.003355064308494,
2022-12-15 10:00:00,97.59644159885329,
2022-12-15 10:30:00,97.21053439450793,
2022-12-15 12:00:00,96.37302163004438,
2022-12-15 13:30:00,120.3467621337943,
2022-12-15 15:00:00,128.48835991890576,
2022-12-15 15:30:30,128.48835991890576,
2022-12-15 23:59:59,115.28435862236631,c
2022-12-16 00:00:00,106.22985878248346,
2022-12-16 10:00:00,55.2445264550563,
2022-12-16 10:30:00,53.985325427060275,
2022-12-16 12:00:00,37.32590733413531,
2022-12-16 13:30:00,65.45858686556437,
2022-12-16 15:00:00,66.71699202042748,
2022-12-16 15:30:30,66.71699202042748,
2022-12-16 23:59:59,65.47093123911748,e
2022-12-19 00:00:00,89.73058694384997,
2022-12-19 10:00:00,74.21846332316738,
2022-12-19 10:30:00,86.68976401661325,
2022-12-19 12:00:00,95.63911847647421,
2022-12-19 13:30:00,70.3770357837177,
2022-12-19 15:00:00,54.37396383697342,
2022-12-19 15:30:30,54.37396383697342,
2022-12-19 23:59:59,68.71446432251219,c
2022-12-20 00:00:00,53.89621206082995,
2022-12-20 10:00:00,57.68881920919989,
2022-12-20 10:30:00,54.590413006793824,
2022-12-20 12:00:00,59.06749316565947,
2022-12-20 13:30:00,65.61626077203391,
2022-12-20 15:00:00,71.89779309530127,
2022-12-20 15:30:30,71.89779309530127,
2022-12-20 23:59:59,57.629809532872855,c
2022-12-21 00:00:00,78.18558191342038,
2022-12-21 10:00:00,96.54140860976963,
2022-12-21 10:30:00,101.52896874674411,
2022-12-21 12:00:00,112.3691277189888,
2022-12-21 13:30:00,106.14941636991955,
2022-12-21 15:00:00,99.91711755256676,
2022-12-21 15:30:30,99.91711755256676,
2022-12-21 23:59:59,117.05269527669782,c
2022-12-22 00:00:00,102.14317321611634,
2022-12-22 10:00:00,131.40316680380477,
2022-12-22 10:30:00,112.67597282914892,
2022-12-22 12:00:00,101.64479357441792,
2022-12-22 13:30:00,108.12543052409512,
2022-12-22 15:00:00,131.49609657530505,
2022-12-22 15:30:30,131.49609657530505,
2022-12-22 23:59:59,164.52925426751256,c
2022-12-23 00:00:00,165.52975183862281,
2022-12-23 10:00:00,161.78890061522497,
2022-12-23 10:30:00,156.77136831832934,
2022-12-23 12:00:00,179.5328650262113,
2022-12-23 13:30:00,190.79827521611992,
2022-12-23 15:00:00,184.76838386434792,
2022-12-23 15:30:30,184.76838386434792,
2022-12-23 23:59:59,185.75106148429677,w
2022-12-26 00:00:00,185.75106148429677,
2022-12-26 10:00:00,185.75106148429677,
2022-12-26 10:30:00,185.75106148429677,
2022-12-26 12:00:00,185.75106148429677,
2022-12-26 13:30:00,185.75106148429677,
2022-12-26 15:00:00,185.75106148429677,
2022-12-26 15:30:30,185.75106148429677,
2022-12-26 23:59:59,185.75106148429677,c
2022-12-27 00:00:00,179.89634214815726,
2022-12-27 10:00:00,202.7922301832648,
2022-12-27 10:30:00,223.86139585246679,
2022-12-27 12:00:00,239.55200447907748,
2022-12-27 13:30:00,256.95621148793134,
2022-12-27 15:00:00,252.58883481599094,
2022-12-27 15:30:30,252.58883481599094,
2022-12-27 23:59:59,263.4214956199521,c
2022-12-28 00:00:00,256.8035842543735,
2022-12-28 10:00:00,249.12667214227565,
2022-12-28 10:30:00,242.78800886247518,
2022-12-28 12:00:00,228.75258936450837,
2022-12-28 13:30:00,243.62769544998798,
2022-12-28 15:00:00,246.45570022287677,
2022-12-28 15:30:30,246.45570022287677,
2022-12-28 23:59:59,241.43591902906644,c
2022-12-29 00:00:00,229.05912935322,
2022-12-29 10:00:00,253.38585130288402,
2022-12-29 10:30:00,261.7282329744738,
2022-12-29 12:00:00,269.2126807606072,
2022-12-29 13:30:00,281.4512279243712,
2022-12-29 15:00:00,272.05017463564866,
2022-12-29 15:30:30,272.05017463564866,
2022-12-29 23:59:59,280.38742217328684,c
2022-12-30 00:00:00,274.06564372800653,
2022-12-30 10:00:00,300.3683596881333,
2022-12-30 10:30:00,298.6887444013797,
2022-12-30 12:00:00,298.09637685126575,
2022-12-30 13:30:00,292.94416826258555,
2022-12-30 15:00:00,282.5504435149445,
2022-12-30 15:30:30,282.5504435149445,
2022-12-30 23:59:59,288.18899073076375,w
