date,COMP_AD_HEDGED_2021_Q3,meta
2021-07-23 00:00:00,-85.54172535164224,
2021-07-23 10:00:00,-84.4659876240479,
2021-07-23 10:30:00,-79.11362614541201,
2021-07-23 12:00:00,-80.14382358306426,
2021-07-23 13:30:00,-72.07682353943406,
2021-07-23 15:00:00,-87.7312527595455,
2021-07-23 15:30:30,-87.7312527595455,
2021-07-23 23:59:59,-83.75276561772364,w
2021-07-26 00:00:00,-94.90914679698335,
2021-07-26 10:00:00,-103.84477644973771,
2021-07-26 10:30:00,-87.19010741966912,
2021-07-26 12:00:00,-86.76732786901539,
2021-07-26 13:30:00,-93.28434115306533,
2021-07-26 15:00:00,-95.40754168870149,
2021-07-26 15:30:30,-95.40754168870149,
2021-07-26 23:59:59,-108.5690577156272,c
2021-07-27 00:00:00,-80.91428307656429,
2021-07-27 10:00:00,-105.94631741869722,
2021-07-27 10:30:00,-124.16533219851254,
2021-07-27 12:00:00,-124.03638576765832,
2021-07-27 13:30:00,-127.5075815532341,
2021-07-27 15:00:00,-145.22176389585934,
2021-07-27 15:30:30,-145.22176389585934,
2021-07-27 23:59:59,-152.84866601091886,c
2021-07-28 00:00:00,-144.7225942707292,
2021-07-28 10:00:00,-147.17142968448712,
2021-07-28 10:30:00,-136.5657133370408,
2021-07-28 12:00:00,-158.10459201884504,
2021-07-28 13:30:00,-152.80843049428643,
2021-07-28 15:00:00,-167.4933029150876,
2021-07-28 15:30:30,-167.4933029150876,
2021-07-28 23:59:59,-165.1963094457758,c
2021-07-29 00:00:00,-147.92047420220155,
2021-07-29 10:00:00,-184.87023212054459,
2021-07-29 10:30:00,-174.30566911579115,
2021-07-29 12:00:00,-168.07164378076897,
2021-07-29 13:30:00,-163.7373797771432,
2021-07-29 15:00:00,-150.0492087086442,
2021-07-29 15:30:30,-150.0492087086442,
2021-07-29 23:59:59,-144.7868231709803,c
2021-07-30 00:00:00,-139.48084122713567,
2021-07-30 10:00:00,-156.17817668512373,
2021-07-30 10:30:00,-155.91978499395856,
2021-07-30 12:00:00,-131.3132712423111,
2021-07-30 13:30:00,-112.28201563293453,
2021-07-30 15:00:00,-110.53735773102079,
2021-07-30 15:30:30,-110.53735773102079,
2021-07-30 23:59:59,-109.82796823775953,w
2021-08-02 00:00:00,-115.27112691842103,
2021-08-02 10:00:00,-142.0693747956172,
2021-08-02 10:30:00,-137.01906559056982,
2021-08-02 12:00:00,-124.34431176588674,
2021-08-02 13:30:00,-120.40306664660841,
2021-08-02 15:00:00,-112.67095934900067,
2021-08-02 15:30:30,-112.67095934900067,
2021-08-02 23:59:59,-103.35988903550026,c
2021-08-03 00:00:00,-104.88688155084378,
2021-08-03 10:00:00,-133.91332651645774,
2021-08-03 10:30:00,-136.6831193992657,
2021-08-03 12:00:00,-144.9365779173669,
2021-08-03 13:30:00,-140.99389538618993,
2021-08-03 15:00:00,-158.18692179660388,
2021-08-03 15:30:30,-158.18692179660388,
2021-08-03 23:59:59,-163.26822068628343,c
2021-08-04 00:00:00,-142.93620477754615,
2021-08-04 10:00:00,-158.77044531852187,
2021-08-04 10:30:00,-166.29693566565277,
2021-08-04 12:00:00,-144.0008524417956,
2021-08-04 13:30:00,-141.80487692776074,
2021-08-04 15:00:00,-148.96738247546915,
2021-08-04 15:30:30,-148.96738247546915,
2021-08-04 23:59:59,-149.73622488422973,c
2021-08-05 00:00:00,-131.34676605227486,
2021-08-05 10:00:00,-168.15689243788165,
2021-08-05 10:30:00,-160.5602115623957,
2021-08-05 12:00:00,-184.6743676500413,
2021-08-05 13:30:00,-184.58100131239905,
2021-08-05 15:00:00,-184.05696708305322,
2021-08-05 15:30:30,-184.05696708305322,
2021-08-05 23:59:59,-183.22169132466553,c
2021-08-06 00:00:00,-167.68254851992367,
2021-08-06 10:00:00,-167.4429595815991,
2021-08-06 10:30:00,-155.55225474215888,
2021-08-06 12:00:00,-166.3524015001156,
2021-08-06 13:30:00,-172.20290113799172,
2021-08-06 15:00:00,-170.7764256682018,
2021-08-06 15:30:30,-170.7764256682018,
2021-08-06 23:59:59,-167.61641483999347,w
2021-08-09 00:00:00,-133.30568886359725,
2021-08-09 10:00:00,-132.24278604174407,
2021-08-09 10:30:00,-133.2793784019908,
2021-08-09 12:00:00,-126.24329305316411,
2021-08-09 13:30:00,-128.3412128782287,
2021-08-09 15:00:00,-111.87231904601015,
2021-08-09 15:30:30,-111.87231904601015,
2021-08-09 23:59:59,-103.16022226192263,c
2021-08-10 00:00:00,-135.58075155566127,
2021-08-10 10:00:00,-136.81435325835957,
2021-08-10 10:30:00,-139.49654262250743,
2021-08-10 12:00:00,-117.95736811408517,
2021-08-10 13:30:00,-107.50956502182493,
2021-08-10 15:00:00,-97.99193223115691,
2021-08-10 15:30:30,-97.99193223115691,
2021-08-10 23:59:59,-88.89805407083077,c
2021-08-11 00:00:00,-54.94652166409932,
2021-08-11 10:00:00,-67.6478896502347,
2021-08-11 10:30:00,-74.79592642457911,
2021-08-11 12:00:00,-52.46635439720745,
2021-08-11 13:30:00,-53.811066480608275,
2021-08-11 15:00:00,-59.42265642935891,
2021-08-11 15:30:30,-59.42265642935891,
2021-08-11 23:59:59,-65.42171627554802,c
2021-08-12 00:00:00,-76.08326330449381,
2021-08-12 10:00:00,-91.88720769090446,
2021-08-12 10:30:00,-95.03902455284094,
2021-08-12 12:00:00,-83.87055280835187,
2021-08-12 13:30:00,-63.9908222643364,
2021-08-12 15:00:00,-72.92089347332177,
2021-08-12 15:30:30,-72.92089347332177,
2021-08-12 23:59:59,-76.32735421948468,c
2021-08-13 00:00:00,-108.10266019392071,
2021-08-13 10:00:00,-114.23714540498895,
2021-08-13 10:30:00,-96.08789896035654,
2021-08-13 12:00:00,-104.15322531393196,
2021-08-13 13:30:00,-103.43801681048404,
2021-08-13 15:00:00,-94.53611668564366,
2021-08-13 15:30:30,-94.53611668564366,s
2021-08-13 23:59:59,-100.89127020207474,w
2021-08-16 00:00:00,-87.11745539748262,
2021-08-16 10:00:00,-131.94448404826574,
2021-08-16 10:30:00,-135.61556305423215,
2021-08-16 12:00:00,-135.06570156749757,
2021-08-16 13:30:00,-143.7364226633864,
2021-08-16 15:00:00,-145.3499171603999,
2021-08-16 15:30:30,-145.3499171603999,
2021-08-16 23:59:59,-151.7336537155311,c
2021-08-17 00:00:00,-137.87509278398585,
2021-08-17 10:00:00,-150.59625023882052,
2021-08-17 10:30:00,-164.30191328458096,
2021-08-17 12:00:00,-168.78828950852625,
2021-08-17 13:30:00,-189.59422954387628,
2021-08-17 15:00:00,-188.02125829393884,
2021-08-17 15:30:30,-188.02125829393884,
2021-08-17 23:59:59,-196.45276914013743,c
2021-08-18 00:00:00,-179.7535752209198,
2021-08-18 10:00:00,-202.9103653099295,
2021-08-18 10:30:00,-192.99096094690555,
2021-08-18 12:00:00,-191.78419841335608,
2021-08-18 13:30:00,-183.52034881756373,
2021-08-18 15:00:00,-186.82683952641713,
2021-08-18 15:30:30,-186.82683952641713,
2021-08-18 23:59:59,-162.4690491400445,c
2021-08-19 00:00:00,-156.9850737619738,
2021-08-19 10:00:00,-161.19727398766105,
2021-08-19 10:30:00,-154.1904811489395,
2021-08-19 12:00:00,-158.39711884902096,
2021-08-19 13:30:00,-158.6218065398299,
2021-08-19 15:00:00,-164.4119501238162,
2021-08-19 15:30:30,-164.4119501238162,
2021-08-19 23:59:59,-167.5357740158986,c
2021-08-20 00:00:00,-167.1994483700916,
2021-08-20 10:00:00,-159.97747563136357,
2021-08-20 10:30:00,-158.68599473674993,
2021-08-20 12:00:00,-160.60434065552835,
2021-08-20 13:30:00,-159.420236034192,
2021-08-20 15:00:00,-161.0559139630626,
2021-08-20 15:30:30,-161.0559139630626,
2021-08-20 23:59:59,-170.83779047444807,w
2021-08-23 00:00:00,-174.20723085413078,
2021-08-23 10:00:00,-206.6103667659603,
2021-08-23 10:30:00,-198.1490967965313,
2021-08-23 12:00:00,-202.50633002603297,
2021-08-23 13:30:00,-193.19748667365968,
2021-08-23 15:00:00,-202.2773843357603,
2021-08-23 15:30:30,-202.2773843357603,
2021-08-23 23:59:59,-203.4011545089674,c
2021-08-24 00:00:00,-198.66394648959533,
2021-08-24 10:00:00,-202.7465326330522,
2021-08-24 10:30:00,-202.16687113201516,
2021-08-24 12:00:00,-178.09418515669347,
2021-08-24 13:30:00,-165.2490360867373,
2021-08-24 15:00:00,-179.34154538326948,
2021-08-24 15:30:30,-179.34154538326948,
2021-08-24 23:59:59,-180.37912021794347,c
2021-08-25 00:00:00,-174.05672975810643,
2021-08-25 10:00:00,-198.52757625017006,
2021-08-25 10:30:00,-186.89523668341235,
2021-08-25 12:00:00,-195.53106962246977,
2021-08-25 13:30:00,-198.2135805808211,
2021-08-25 15:00:00,-196.73896514493322,
2021-08-25 15:30:30,-196.73896514493322,
2021-08-25 23:59:59,-203.28885504161633,c
2021-08-26 00:00:00,-205.0259254926558,
2021-08-26 10:00:00,-198.5462634351465,
2021-08-26 10:30:00,-198.20690542255005,
2021-08-26 12:00:00,-201.55229428065053,
2021-08-26 13:30:00,-197.0877507972279,
2021-08-26 15:00:00,-191.07301401510745,
2021-08-26 15:30:30,-191.07301401510745,
2021-08-26 23:59:59,-189.80231602277058,c
2021-08-27 00:00:00,-200.6730886963847,
2021-08-27 10:00:00,-210.41896560681164,
2021-08-27 10:30:00,-218.76279895376962,
2021-08-27 12:00:00,-220.6272842582065,
2021-08-27 13:30:00,-213.33975400216906,
2021-08-27 15:00:00,-214.60366593304389,
2021-08-27 15:30:30,-214.60366593304389,
2021-08-27 23:59:59,-216.0287683903984,w
2021-08-30 00:00:00,-207.3669639732941,
2021-08-30 10:00:00,-246.75975033156476,
2021-08-30 10:30:00,-236.40811346145387,
2021-08-30 12:00:00,-232.5009690906695,
2021-08-30 13:30:00,-221.8198426964487,
2021-08-30 15:00:00,-221.68790062765805,
2021-08-30 15:30:30,-221.68790062765805,
2021-08-30 23:59:59,-216.58094069748722,c
2021-08-31 00:00:00,-185.15640401708487,
2021-08-31 10:00:00,-192.7564864469329,
2021-08-31 10:30:00,-198.28538977387444,
2021-08-31 12:00:00,-191.19762006605055,
2021-08-31 13:30:00,-186.68608983312066,
2021-08-31 15:00:00,-181.93848856990388,
2021-08-31 15:30:30,-181.93848856990388,m
2021-08-31 23:59:59,-161.14165690757181,c
2021-09-01 00:00:00,-224.45712970479474,
2021-09-01 10:00:00,-206.1050827764724,
2021-09-01 10:30:00,-202.36675098416742,
2021-09-01 12:00:00,-190.91911873809818,
2021-09-01 13:30:00,-181.92957110850818,
2021-09-01 15:00:00,-168.34090281563158,
2021-09-01 15:30:30,-168.34090281563158,
2021-09-01 23:59:59,-170.0709772494755,c
2021-09-02 00:00:00,-156.20743071236137,
2021-09-02 10:00:00,-154.2330976036892,
2021-09-02 10:30:00,-142.48598524967633,
2021-09-02 12:00:00,-131.37068593557478,
2021-09-02 13:30:00,-87.4212586266155,
2021-09-02 15:00:00,-93.75621322516076,
2021-09-02 15:30:30,-93.75621322516076,
2021-09-02 23:59:59,-85.57386040884205,c
2021-09-03 00:00:00,-83.4994751296623,
2021-09-03 10:00:00,-56.572882835647164,
2021-09-03 10:30:00,-39.613364763976705,
2021-09-03 12:00:00,-34.511727232142135,
2021-09-03 13:30:00,-28.673107916096598,
2021-09-03 15:00:00,1.575333070867913,
2021-09-03 15:30:30,1.575333070867913,
2021-09-03 23:59:59,0.0,a
2021-09-06 00:00:00,0.0,
2021-09-06 10:00:00,0.0,
2021-09-06 10:30:00,0.0,
2021-09-06 12:00:00,0.0,
2021-09-06 13:30:00,0.0,
2021-09-06 15:00:00,0.0,
2021-09-06 15:30:30,0.0,
2021-09-06 23:59:59,0.0,c
2021-09-07 00:00:00,35.20513978005246,
2021-09-07 10:00:00,23.849026247759042,
2021-09-07 10:30:00,15.142011392685276,
2021-09-07 12:00:00,23.22559638626396,
2021-09-07 13:30:00,28.151350185175858,
2021-09-07 15:00:00,26.326112806784806,
2021-09-07 15:30:30,26.326112806784806,
2021-09-07 23:59:59,1.9467913148371565,c
2021-09-08 00:00:00,-18.6485121191202,
2021-09-08 10:00:00,-11.49665472220451,
2021-09-08 10:30:00,-23.164478648312837,
2021-09-08 12:00:00,-28.147139483806,
2021-09-08 13:30:00,-10.38314714273082,
2021-09-08 15:00:00,-9.806968027281386,
2021-09-08 15:30:30,-9.806968027281386,
2021-09-08 23:59:59,-16.225745311362175,c
2021-09-09 00:00:00,-4.145939505068583,
2021-09-09 10:00:00,21.188848129792717,
2021-09-09 10:30:00,10.216321489948285,
2021-09-09 12:00:00,29.141857697617155,
2021-09-09 13:30:00,46.74500886222495,
2021-09-09 15:00:00,54.3757038462615,
2021-09-09 15:30:30,54.3757038462615,
2021-09-09 23:59:59,48.25087337863965,c
2021-09-10 00:00:00,55.60628931039852,
2021-09-10 10:00:00,64.88515624145188,
2021-09-10 10:30:00,66.73451695608432,
2021-09-10 12:00:00,79.93534275352955,
2021-09-10 13:30:00,100.63987584035131,
2021-09-10 15:00:00,108.76268858201038,
2021-09-10 15:30:30,108.76268858201038,
2021-09-10 23:59:59,113.69006395233339,w
2021-09-13 00:00:00,113.76776519212633,
2021-09-13 10:00:00,72.53661675962738,
2021-09-13 10:30:00,70.76869406988091,
2021-09-13 12:00:00,86.10449303198925,
2021-09-13 13:30:00,67.5905740279779,
2021-09-13 15:00:00,59.745562059498965,
2021-09-13 15:30:30,59.745562059498965,
2021-09-13 23:59:59,57.9255271561629,c
2021-09-14 00:00:00,37.77905178700556,
2021-09-14 10:00:00,64.84140379202884,
2021-09-14 10:30:00,73.6855391230205,
2021-09-14 12:00:00,84.42546935607858,
2021-09-14 13:30:00,90.20627800070262,
2021-09-14 15:00:00,78.53066104546963,
2021-09-14 15:30:30,78.53066104546963,
2021-09-14 23:59:59,72.04305330426904,c
2021-09-15 00:00:00,88.99754495213058,
2021-09-15 10:00:00,112.41808346969012,
2021-09-15 10:30:00,123.82670609481085,
2021-09-15 12:00:00,111.51132324492903,
2021-09-15 13:30:00,105.4979558004394,
2021-09-15 15:00:00,100.8774655118883,
2021-09-15 15:30:30,100.8774655118883,
2021-09-15 23:59:59,95.51182299822676,c
