date,AS_FTSE_DM_STAY_2022_Q3,meta
2022-07-08 00:00:00,-52.8278005791056,
2022-07-08 01:00:00,-57.11191880278773,
2022-07-08 02:30:00,-44.646927255636854,
2022-07-08 03:00:00,-47.127959900525866,
2022-07-08 18:30:00,-47.127959900525866,
2022-07-08 20:00:00,-47.127959900525866,
2022-07-08 23:00:00,-47.127959900525866,
2022-07-08 23:59:59,-43.49149680535214,w
2022-07-11 00:00:00,-29.750097027260267,
2022-07-11 01:00:00,-37.080952718289154,
2022-07-11 02:30:00,-27.327589605478124,
2022-07-11 03:00:00,-26.90842704667824,
2022-07-11 18:30:00,-26.90842704667824,
2022-07-11 20:00:00,-26.90842704667824,
2022-07-11 23:00:00,-11.62031629283598,
2022-07-11 23:59:59,-22.80655646816757,c
2022-07-12 00:00:00,-7.859737767712517,
2022-07-12 01:00:00,4.032083102385059,
2022-07-12 02:30:00,4.0821585887161405,
2022-07-12 03:00:00,4.5389797160417515,
2022-07-12 18:30:00,4.5389797160417515,
2022-07-12 20:00:00,4.5389797160417515,
2022-07-12 23:00:00,-37.21225327094152,
2022-07-12 23:59:59,-44.83638665883302,c
2022-07-13 00:00:00,-40.55323996041989,
2022-07-13 01:00:00,-42.59298864719,
2022-07-13 02:30:00,-39.52118435999677,
2022-07-13 03:00:00,-38.00302380560447,
2022-07-13 18:30:00,-38.00302380560447,
2022-07-13 20:00:00,-38.00302380560447,
2022-07-13 23:00:00,-23.3829136232132,
2022-07-13 23:59:59,-24.63397609554994,c
2022-07-14 00:00:00,-22.10069295133809,
2022-07-14 01:00:00,-26.700152717222977,
2022-07-14 02:30:00,-28.259520828533937,
2022-07-14 03:00:00,-25.981338602909943,
2022-07-14 18:30:00,-25.981338602909943,
2022-07-14 20:00:00,-25.981338602909943,
2022-07-14 23:00:00,3.625313085342583,
2022-07-14 23:59:59,-10.770062853468403,c
2022-07-15 00:00:00,-4.459346233983069,
2022-07-15 01:00:00,6.847673412795359,
2022-07-15 02:30:00,9.70829905632587,
2022-07-15 03:00:00,9.080296101278577,
2022-07-15 18:30:00,9.080296101278577,
2022-07-15 20:00:00,9.080296101278577,
2022-07-15 23:00:00,9.080296101278577,
2022-07-15 23:59:59,4.3973417751819,w
2022-07-18 00:00:00,-34.097887720136555,
2022-07-18 01:00:00,-29.724104551346613,
2022-07-18 02:30:00,-36.70534842851231,
2022-07-18 03:00:00,-34.412769923849,
2022-07-18 18:30:00,-34.412769923849,
2022-07-18 20:00:00,-34.412769923849,
2022-07-18 23:00:00,-48.8955536068018,
2022-07-18 23:59:59,-50.04402287067694,c
2022-07-19 00:00:00,-62.14881325325365,
2022-07-19 01:00:00,-59.14980852423798,
2022-07-19 02:30:00,-67.49238919624935,
2022-07-19 03:00:00,-66.77823488102217,
2022-07-19 18:30:00,-66.77823488102217,
2022-07-19 20:00:00,-66.77823488102217,
2022-07-19 23:00:00,-48.79253962273731,
2022-07-19 23:59:59,-45.01127452580545,c
2022-07-20 00:00:00,-51.820132203457035,
2022-07-20 01:00:00,-53.95907579728413,
2022-07-20 02:30:00,-50.663055645890324,
2022-07-20 03:00:00,-49.625502746527275,
2022-07-20 18:30:00,-49.625502746527275,
2022-07-20 20:00:00,-49.625502746527275,
2022-07-20 23:00:00,-46.70698234486281,
2022-07-20 23:59:59,-45.37068164362461,c
2022-07-21 00:00:00,-24.35568698617851,
2022-07-21 01:00:00,-23.624975525958803,
2022-07-21 02:30:00,-15.893483333019418,
2022-07-21 03:00:00,-19.413855898508245,
2022-07-21 18:30:00,-19.413855898508245,
2022-07-21 20:00:00,-19.413855898508245,
2022-07-21 23:00:00,31.792320404647796,
2022-07-21 23:59:59,34.06290550590106,c
2022-07-22 00:00:00,35.806462900867444,
2022-07-22 01:00:00,33.27201683673749,
2022-07-22 02:30:00,31.81590371875592,
2022-07-22 03:00:00,32.035392337925515,
2022-07-22 18:30:00,32.035392337925515,
2022-07-22 20:00:00,32.035392337925515,
2022-07-22 23:00:00,32.035392337925515,
2022-07-22 23:59:59,20.558716676705046,w
2022-07-25 00:00:00,-21.22647418082647,
2022-07-25 01:00:00,-14.027940889831967,
2022-07-25 02:30:00,-6.442518640172011,
2022-07-25 03:00:00,-9.051782550956403,
2022-07-25 18:30:00,-9.051782550956403,
2022-07-25 20:00:00,-9.051782550956403,
2022-07-25 23:00:00,-27.071138476014312,
2022-07-25 23:59:59,-37.116534044954676,c
2022-07-26 00:00:00,-47.50517572824697,
2022-07-26 01:00:00,-57.42312416875728,
2022-07-26 02:30:00,-64.76348723907756,
2022-07-26 03:00:00,-66.48260451650305,
2022-07-26 18:30:00,-66.48260451650305,
2022-07-26 20:00:00,-66.48260451650305,
2022-07-26 23:00:00,-44.079361303393284,
2022-07-26 23:59:59,-45.0894852122517,c
2022-07-27 00:00:00,-42.18555863241869,
2022-07-27 01:00:00,-38.034016621607236,
2022-07-27 02:30:00,-46.0343230891213,
2022-07-27 03:00:00,-45.27255181198302,
2022-07-27 18:30:00,-45.27255181198302,
2022-07-27 20:00:00,-45.27255181198302,
2022-07-27 23:00:00,-43.41152261216837,
2022-07-27 23:59:59,-38.321622104499056,c
2022-07-28 00:00:00,-41.10682034135789,
2022-07-28 01:00:00,-40.61859762764573,
2022-07-28 02:30:00,-41.65570681944598,
2022-07-28 03:00:00,-40.83834012549136,
2022-07-28 18:30:00,-40.83834012549136,
2022-07-28 20:00:00,-40.83834012549136,
2022-07-28 23:00:00,-76.73674896427633,
2022-07-28 23:59:59,-70.44878208577694,c
2022-07-29 00:00:00,-101.92061656055745,
2022-07-29 01:00:00,-83.77344665036026,
2022-07-29 02:30:00,-89.43099730508334,
2022-07-29 03:00:00,-90.68711500708008,
2022-07-29 18:30:00,-90.68711500708008,
2022-07-29 20:00:00,-90.68711500708008,
2022-07-29 23:00:00,-90.68711500708008,
2022-07-29 23:59:59,-85.77883623409093,w
2022-08-01 00:00:00,-94.60095340688952,
2022-08-01 01:00:00,-93.6248255715604,
2022-08-01 02:30:00,-79.36373153139118,
2022-08-01 03:00:00,-77.12435173983471,
2022-08-01 18:30:00,-77.12435173983471,
2022-08-01 20:00:00,-77.12435173983471,
2022-08-01 23:00:00,-56.118585171833104,
2022-08-01 23:59:59,-51.97576557326113,c
2022-08-02 00:00:00,-47.377398596798685,
2022-08-02 01:00:00,-52.8727028964866,
2022-08-02 02:30:00,-51.157430822023,
2022-08-02 03:00:00,-53.865299202078575,
2022-08-02 18:30:00,-53.865299202078575,
2022-08-02 20:00:00,-53.865299202078575,
2022-08-02 23:00:00,-45.985769633284804,
2022-08-02 23:59:59,-28.899520175570842,c
2022-08-03 00:00:00,-39.404545887276356,
2022-08-03 01:00:00,-40.9455539841569,
2022-08-03 02:30:00,-36.773036503628475,
2022-08-03 03:00:00,-39.22034936189715,
2022-08-03 18:30:00,-39.22034936189715,
2022-08-03 20:00:00,-39.22034936189715,
2022-08-03 23:00:00,-34.51578868016878,
2022-08-03 23:59:59,-36.89493150485936,c
2022-08-04 00:00:00,-44.12023785899066,
2022-08-04 01:00:00,-51.74119393615791,
2022-08-04 02:30:00,-50.01575652087001,
2022-08-04 03:00:00,-52.05980196702825,
2022-08-04 18:30:00,-52.05980196702825,
2022-08-04 20:00:00,-52.05980196702825,
2022-08-04 23:00:00,-58.4165941726194,
2022-08-04 23:59:59,-56.05500919646312,c
2022-08-05 00:00:00,-53.20668090919759,
2022-08-05 01:00:00,-58.275624601503296,
2022-08-05 02:30:00,-52.80766311296651,
2022-08-05 03:00:00,-50.37999121371615,
2022-08-05 18:30:00,-50.37999121371615,
2022-08-05 20:00:00,-50.37999121371615,
2022-08-05 23:00:00,-50.37999121371615,
2022-08-05 23:59:59,-50.96239736160169,w
2022-08-08 00:00:00,-40.20699206983227,
2022-08-08 01:00:00,-32.447155597751305,
2022-08-08 02:30:00,-33.75141713797859,
2022-08-08 03:00:00,-35.09610854509276,
2022-08-08 18:30:00,-35.09610854509276,
2022-08-08 20:00:00,-35.09610854509276,
2022-08-08 23:00:00,-6.797927051709081,
2022-08-08 23:59:59,-8.316616194966826,c
2022-08-09 00:00:00,-0.04698413128107859,
2022-08-09 01:00:00,3.4054177709020337,
2022-08-09 02:30:00,7.634446376201424,
2022-08-09 03:00:00,7.740228814846034,
