date,AR1_AD_2019_Q2,meta
2019-05-09 15:00:00,-208.78850964905055,
2019-05-09 15:30:30,-208.78850964905055,
2019-05-09 23:59:59,-213.50636975052907,c
2019-05-10 00:00:00,-187.78542633579113,
2019-05-10 10:00:00,-183.19829114437997,
2019-05-10 10:30:00,-186.2142494135612,
2019-05-10 12:00:00,-199.31643547906202,
2019-05-10 13:30:00,-133.88200345201653,
2019-05-10 15:00:00,-145.6745115778867,
2019-05-10 15:30:30,-145.6745115778867,s
2019-05-10 23:59:59,-219.27328988939448,w
2019-05-13 00:00:00,-268.5709087120242,
2019-05-13 10:00:00,-268.5132053765411,
2019-05-13 10:30:00,-277.64020256040783,
2019-05-13 12:00:00,-292.5913396831119,
2019-05-13 13:30:00,-292.0581863169144,
2019-05-13 15:00:00,-303.70216505734675,
2019-05-13 15:30:30,-303.70216505734675,
2019-05-13 23:59:59,-318.87018451606804,c
2019-05-14 00:00:00,-287.47869841789026,
2019-05-14 10:00:00,-343.9383685491328,
2019-05-14 10:30:00,-329.9719712192451,
2019-05-14 12:00:00,-315.23291942802183,
2019-05-14 13:30:00,-297.17708712588995,
2019-05-14 15:00:00,-306.02169323598923,
2019-05-14 15:30:30,-306.02169323598923,
2019-05-14 23:59:59,-302.0335124301821,c
2019-05-15 00:00:00,-311.12758122911526,
2019-05-15 10:00:00,-264.28407542620846,
2019-05-15 10:30:00,-285.4932106461301,
2019-05-15 12:00:00,-253.67675653899423,
2019-05-15 13:30:00,-253.986135241598,
2019-05-15 15:00:00,-252.43013851044446,
2019-05-15 15:30:30,-252.43013851044446,
2019-05-15 23:59:59,-229.35193153697702,c
2019-05-16 00:00:00,-209.9115343445932,
2019-05-16 10:00:00,-169.77720517621333,
2019-05-16 10:30:00,-144.13255927560851,
2019-05-16 12:00:00,-138.1727795224495,
2019-05-16 13:30:00,-139.20358183437224,
2019-05-16 15:00:00,-144.33938577228747,
2019-05-16 15:30:30,-144.33938577228747,
2019-05-16 23:59:59,-146.84292111749465,c
2019-05-17 00:00:00,-173.64717666098497,
2019-05-17 10:00:00,-179.04128011430277,
2019-05-17 10:30:00,-191.20033902013324,
2019-05-17 12:00:00,-185.0878709871085,
2019-05-17 13:30:00,-176.36002629772045,
2019-05-17 15:00:00,-168.6839913881784,
2019-05-17 15:30:30,-168.6839913881784,
2019-05-17 23:59:59,-169.0805925679543,w
2019-05-20 00:00:00,-190.4017228878859,
2019-05-20 10:00:00,-202.420317904298,
2019-05-20 10:30:00,-204.12595981619506,
2019-05-20 12:00:00,-168.15913861838354,
2019-05-20 13:30:00,-148.10285972922478,
2019-05-20 15:00:00,-166.9858517570653,
2019-05-20 15:30:30,-166.9858517570653,
2019-05-20 23:59:59,-165.18182602330597,c
2019-05-21 00:00:00,-159.05113583288627,
2019-05-21 10:00:00,-165.7423642181485,
2019-05-21 10:30:00,-158.7755749986647,
2019-05-21 12:00:00,-179.00138423634823,
2019-05-21 13:30:00,-183.41770488626432,
2019-05-21 15:00:00,-193.45047971393424,
2019-05-21 15:30:30,-193.45047971393424,
2019-05-21 23:59:59,-232.5125830408498,c
2019-05-22 00:00:00,-228.6554673094399,
2019-05-22 10:00:00,-226.56763363824956,
2019-05-22 10:30:00,-210.28844128646858,
2019-05-22 12:00:00,-238.53415108097263,
2019-05-22 13:30:00,-237.80197606159737,
2019-05-22 15:00:00,-235.07133213165622,
2019-05-22 15:30:30,-235.07133213165622,
2019-05-22 23:59:59,-230.9291645119721,c
2019-05-23 00:00:00,-256.1081229641474,
2019-05-23 10:00:00,-257.71245870411684,
2019-05-23 10:30:00,-263.2685004976637,
2019-05-23 12:00:00,-270.48022949293704,
2019-05-23 13:30:00,-269.9200338323544,
2019-05-23 15:00:00,-280.4129805381685,
2019-05-23 15:30:30,-280.4129805381685,
2019-05-23 23:59:59,-292.71048550923217,c
2019-05-24 00:00:00,-263.7230329041227,
2019-05-24 10:00:00,-250.0669696932587,
2019-05-24 10:30:00,-256.6033228273212,
2019-05-24 12:00:00,-269.183935833778,
2019-05-24 13:30:00,-258.4494740673946,
2019-05-24 15:00:00,-246.52752869528433,
2019-05-24 15:30:30,-246.52752869528433,
2019-05-24 23:59:59,-239.82583128478794,w
2019-05-27 00:00:00,-239.82583128478794,
2019-05-27 10:00:00,-239.82583128478794,
2019-05-27 10:30:00,-239.82583128478794,
2019-05-27 12:00:00,-239.82583128478794,
2019-05-27 13:30:00,-239.82583128478794,
2019-05-27 15:00:00,-239.82583128478794,
2019-05-27 15:30:30,-239.82583128478794,
2019-05-27 23:59:59,-239.82583128478794,c
2019-05-28 00:00:00,-237.01822003031896,
2019-05-28 10:00:00,-209.51162233929512,
2019-05-28 10:30:00,-206.59812254778143,
2019-05-28 12:00:00,-212.65049675523653,
2019-05-28 13:30:00,-212.12774850596378,
2019-05-28 15:00:00,-222.32921179408777,
2019-05-28 15:30:30,-222.32921179408777,
2019-05-28 23:59:59,-196.33601663879008,c
2019-05-29 00:00:00,-200.21635300083992,
2019-05-29 10:00:00,-177.32171785447102,
2019-05-29 10:30:00,-194.85842289043418,
2019-05-29 12:00:00,-229.0994446433112,
2019-05-29 13:30:00,-220.6485614916415,
2019-05-29 15:00:00,-203.10058215686814,
2019-05-29 15:30:30,-203.10058215686814,
2019-05-29 23:59:59,-185.36566411815843,c
2019-05-30 00:00:00,-157.6350125557148,
2019-05-30 10:00:00,-183.86374299836476,
2019-05-30 10:30:00,-186.37209177991735,
2019-05-30 12:00:00,-193.51544697125433,
2019-05-30 13:30:00,-187.47589729323462,
2019-05-30 15:00:00,-193.24731976327334,
2019-05-30 15:30:30,-193.24731976327334,
2019-05-30 23:59:59,-211.22326176574424,c
2019-05-31 00:00:00,-205.62680275134989,
2019-05-31 10:00:00,-204.58501873723588,
2019-05-31 10:30:00,-201.9371145396572,
2019-05-31 12:00:00,-177.87258209988232,
2019-05-31 13:30:00,-196.4194580671141,
2019-05-31 15:00:00,-190.99767968455586,
2019-05-31 15:30:30,-190.99767968455586,
2019-05-31 23:59:59,-174.0714815414983,w
2019-06-03 00:00:00,-198.65513250058126,
2019-06-03 10:00:00,-228.46053754691027,
2019-06-03 10:30:00,-223.48292161712627,
2019-06-03 12:00:00,-218.4505955709905,
2019-06-03 13:30:00,-247.75821015018317,
2019-06-03 15:00:00,-262.61488370445755,
2019-06-03 15:30:30,-262.61488370445755,
2019-06-03 23:59:59,-272.69135651363786,c
2019-06-04 00:00:00,-252.67861513462753,
2019-06-04 10:00:00,-325.6802315526679,
2019-06-04 10:30:00,-317.86116796921795,
2019-06-04 12:00:00,-320.969787607862,
2019-06-04 13:30:00,-286.52820393931285,
2019-06-04 15:00:00,-273.1140828861342,
2019-06-04 15:30:30,-273.1140828861342,
2019-06-04 23:59:59,-279.9424285797943,c
2019-06-05 00:00:00,-268.3433075323488,
2019-06-05 10:00:00,-201.01974263,
2019-06-05 10:30:00,-170.27149828814836,
2019-06-05 12:00:00,-185.07842365189245,
2019-06-05 13:30:00,-179.91405961705917,
2019-06-05 15:00:00,-190.74680673909936,
2019-06-05 15:30:30,-190.74680673909936,
2019-06-05 23:59:59,-192.85491222111068,c
2019-06-06 00:00:00,-202.44548865348634,
2019-06-06 10:00:00,-216.68246346898042,
2019-06-06 10:30:00,-186.4293168167742,
2019-06-06 12:00:00,-141.72884275216364,
2019-06-06 13:30:00,-130.7369841539832,
2019-06-06 15:00:00,-124.58209828432337,
2019-06-06 15:30:30,-124.58209828432337,
2019-06-06 23:59:59,-98.59348989806404,c
2019-06-07 00:00:00,-106.0527167700323,
2019-06-07 10:00:00,-20.862171014905414,
2019-06-07 10:30:00,-24.71689539401217,
2019-06-07 12:00:00,-6.511613682606082,
2019-06-07 13:30:00,4.167196599045894,
2019-06-07 15:00:00,14.482289365621398,
2019-06-07 15:30:30,14.482289365621398,
2019-06-07 23:59:59,0.0,a
2019-06-10 00:00:00,-8.666422141750502,
2019-06-10 10:00:00,31.952126116849,
2019-06-10 10:30:00,7.593574193818313,
2019-06-10 12:00:00,-39.662719068626984,
2019-06-10 13:30:00,-40.4934675958379,
2019-06-10 15:00:00,-37.507857100949366,
2019-06-10 15:30:30,-37.507857100949366,
2019-06-10 23:59:59,-44.07367465745324,c
2019-06-11 00:00:00,-64.0106601869503,
2019-06-11 10:00:00,-48.85314437470896,
2019-06-11 10:30:00,-76.44935087685252,
2019-06-11 12:00:00,-119.07226870410977,
2019-06-11 13:30:00,-116.66263039612852,
2019-06-11 15:00:00,-84.24406504745673,
2019-06-11 15:30:30,-84.24406504745673,
2019-06-11 23:59:59,-73.19509543244845,c
2019-06-12 00:00:00,-106.6124519087166,
2019-06-12 10:00:00,-34.844358662281195,
2019-06-12 10:30:00,-65.81174973264996,
2019-06-12 12:00:00,-52.097376420215824,
2019-06-12 13:30:00,-37.53898055322844,
2019-06-12 15:00:00,-22.903724544661713,
2019-06-12 15:30:30,-22.903724544661713,
2019-06-12 23:59:59,-13.34196507117656,c
2019-06-13 00:00:00,-2.962602182401838,
2019-06-13 10:00:00,29.543454119560238,
2019-06-13 10:30:00,46.08099448129525,
2019-06-13 12:00:00,48.070880889999785,
2019-06-13 13:30:00,34.363849672972435,
2019-06-13 15:00:00,38.118106873705244,
2019-06-13 15:30:30,38.118106873705244,
2019-06-13 23:59:59,43.96146229660417,c
2019-06-14 00:00:00,68.70780676041636,
2019-06-14 10:00:00,23.599103672749493,
2019-06-14 10:30:00,35.57676780854416,
2019-06-14 12:00:00,13.095487570553587,
2019-06-14 13:30:00,33.736090668110705,
2019-06-14 15:00:00,50.12167735807765,
2019-06-14 15:30:30,50.12167735807765,
2019-06-14 23:59:59,58.89840303075658,w
2019-06-17 00:00:00,49.986482851475955,
2019-06-17 10:00:00,118.53765840871125,
2019-06-17 10:30:00,91.87078843890566,
2019-06-17 12:00:00,102.67285811288122,
2019-06-17 13:30:00,136.4186346957332,
2019-06-17 15:00:00,124.55517344979927,
2019-06-17 15:30:30,124.55517344979927,
2019-06-17 23:59:59,142.8330706106608,c
2019-06-18 00:00:00,187.6251082297456,
2019-06-18 10:00:00,104.73802000787111,
2019-06-18 10:30:00,120.2596442403734,
2019-06-18 12:00:00,91.77592046974803,
2019-06-18 13:30:00,78.17918215424646,
2019-06-18 15:00:00,70.77353780432583,
2019-06-18 15:30:30,70.77353780432583,
2019-06-18 23:59:59,56.90401222774443,c
2019-06-19 00:00:00,78.89569032900516,
2019-06-19 10:00:00,55.1817968297716,
2019-06-19 10:30:00,54.27677554975395,
2019-06-19 12:00:00,56.37982889669314,
2019-06-19 13:30:00,28.543841966196112,
2019-06-19 15:00:00,46.4802700904977,
2019-06-19 15:30:30,46.4802700904977,
2019-06-19 23:59:59,69.00295099374938,c
2019-06-20 00:00:00,65.79672618798838,
2019-06-20 10:00:00,83.05403944749679,
2019-06-20 10:30:00,56.016840178020345,
2019-06-20 12:00:00,51.43211763453064,
2019-06-20 13:30:00,31.328894169767864,
2019-06-20 15:00:00,28.53882560862104,
2019-06-20 15:30:30,28.53882560862104,
2019-06-20 23:59:59,7.383791065450737,c
2019-06-21 00:00:00,-35.58122064502169,
2019-06-21 10:00:00,-19.765110809332384,
2019-06-21 10:30:00,-31.829699093215027,
2019-06-21 12:00:00,-50.2297768319188,
2019-06-21 13:30:00,-29.069825924344116,
2019-06-21 15:00:00,-31.854227701298157,
2019-06-21 15:30:30,-31.854227701298157,
2019-06-21 23:59:59,-28.43380283678647,w
2019-06-24 00:00:00,-70.71588166548588,
2019-06-24 10:00:00,-88.41483676660437,
2019-06-24 10:30:00,-65.17441324361897,
2019-06-24 12:00:00,-73.46975941770569,
2019-06-24 13:30:00,-67.66666678442931,
2019-06-24 15:00:00,-49.46885376682252,
2019-06-24 15:30:30,-49.46885376682252,
2019-06-24 23:59:59,-46.7478713936726,c
2019-06-25 00:00:00,-51.963674380634075,
2019-06-25 10:00:00,-59.837125163875555,
2019-06-25 10:30:00,-90.9978382078935,
2019-06-25 12:00:00,-105.63459622627221,
2019-06-25 13:30:00,-93.89332913788394,
2019-06-25 15:00:00,-118.16305205055818,
2019-06-25 15:30:30,-118.16305205055818,
2019-06-25 23:59:59,-80.77777304172889,c
2019-06-26 00:00:00,-87.92688578890682,
2019-06-26 10:00:00,-99.97019941623341,
2019-06-26 10:30:00,-70.98371829318216,
2019-06-26 12:00:00,-86.67974249895963,
2019-06-26 13:30:00,-83.87972781795366,
2019-06-26 15:00:00,-74.94492200214319,
2019-06-26 15:30:30,-74.94492200214319,
2019-06-26 23:59:59,-68.98152619993454,c
2019-06-27 00:00:00,-62.6984619128354,
2019-06-27 10:00:00,-61.48554407841647,
2019-06-27 10:30:00,-49.69684524393472,
2019-06-27 12:00:00,-37.08702899213216,
2019-06-27 13:30:00,-13.2427623169566,
2019-06-27 15:00:00,-23.41166283497654,
2019-06-27 15:30:30,-23.41166283497654,
2019-06-27 23:59:59,-4.248580095418276,c
2019-06-28 00:00:00,-30.35090846724961,
2019-06-28 10:00:00,31.704535128704947,
2019-06-28 10:30:00,4.588563787976568,
2019-06-28 12:00:00,-2.601751746178252,
2019-06-28 13:30:00,33.37179597496191,
2019-06-28 15:00:00,39.32406408532063,
2019-06-28 15:30:30,39.32406408532063,
2019-06-28 23:59:59,82.23646987604684,e
2019-07-01 00:00:00,70.58344684766149,
2019-07-01 10:00:00,16.279457759328864,
2019-07-01 10:30:00,-18.63349863521728,
2019-07-01 12:00:00,-20.32007239245297,
2019-07-01 13:30:00,-15.790669047157223,
2019-07-01 15:00:00,-16.215426347225105,
2019-07-01 15:30:30,-16.215426347225105,
2019-07-01 23:59:59,-10.178112262858463,c
2019-07-02 00:00:00,-2.0139695749199404,
2019-07-02 10:00:00,-30.782157280521574,
2019-07-02 10:30:00,-23.30596840484094,
2019-07-02 12:00:00,-14.917056590129846,
2019-07-02 13:30:00,15.597358110620348,
2019-07-02 15:00:00,30.697050467860265,
2019-07-02 15:30:30,30.697050467860265,
2019-07-02 23:59:59,44.539847894330364,c
2019-07-03 00:00:00,72.51340328974288,
2019-07-03 10:00:00,53.63318554849093,
2019-07-03 10:30:00,64.52656139356202,
2019-07-03 12:00:00,58.026495230113824,
2019-07-03 13:30:00,58.026495230113824,
2019-07-03 15:00:00,58.026495230113824,
2019-07-03 15:30:30,58.026495230113824,
2019-07-03 23:59:59,56.94189335526238,c
2019-07-04 00:00:00,56.94189335526238,
2019-07-04 10:00:00,56.94189335526238,
2019-07-04 10:30:00,56.94189335526238,
2019-07-04 12:00:00,56.94189335526238,
2019-07-04 13:30:00,56.94189335526238,
2019-07-04 15:00:00,56.94189335526238,
2019-07-04 15:30:30,56.94189335526238,
2019-07-04 23:59:59,56.94189335526238,c
2019-07-05 00:00:00,57.999202559365926,
2019-07-05 10:00:00,48.840658584937216,
2019-07-05 10:30:00,60.11171704883691,
2019-07-05 12:00:00,51.02860114471878,
2019-07-05 13:30:00,57.760835421610864,
2019-07-05 15:00:00,58.6807518969523,
2019-07-05 15:30:30,58.6807518969523,
2019-07-05 23:59:59,63.5624266592161,w
2019-07-08 00:00:00,65.71713741193992,
2019-07-08 10:00:00,48.788577616750786,
2019-07-08 10:30:00,45.13528881107368,
2019-07-08 12:00:00,61.16056061253943,
2019-07-08 13:30:00,51.7478010935796,
2019-07-08 15:00:00,62.83690521422932,
2019-07-08 15:30:30,62.83690521422932,
2019-07-08 23:59:59,62.947224512507034,c
2019-07-09 00:00:00,71.37373333900115,
2019-07-09 10:00:00,82.30187638532345,
2019-07-09 10:30:00,108.25509266437132,
2019-07-09 12:00:00,115.07310194836447,
2019-07-09 13:30:00,113.86315821143182,
2019-07-09 15:00:00,122.31456828042855,
2019-07-09 15:30:30,122.31456828042855,
2019-07-09 23:59:59,138.06504457782023,c
2019-07-10 00:00:00,151.58206595994545,
2019-07-10 10:00:00,170.08393026348392,
2019-07-10 10:30:00,154.8510548134734,
2019-07-10 12:00:00,153.32386042309395,
2019-07-10 13:30:00,163.3597987737694,
2019-07-10 15:00:00,178.98574224592937,
2019-07-10 15:30:30,178.98574224592937,
2019-07-10 23:59:59,189.44121407846274,c
2019-07-11 00:00:00,204.50137153880894,
2019-07-11 10:00:00,209.9767017880257,
2019-07-11 10:30:00,216.95548222797595,
2019-07-11 12:00:00,236.5907913448258,
2019-07-11 13:30:00,239.44745885748353,
2019-07-11 15:00:00,224.45341801076734,
2019-07-11 15:30:30,224.45341801076734,
2019-07-11 23:59:59,260.7253671573625,c
2019-07-12 00:00:00,246.31171565518923,
2019-07-12 10:00:00,241.34781706122897,
2019-07-12 10:30:00,224.64688261435572,
2019-07-12 12:00:00,238.96926694958518,
2019-07-12 13:30:00,233.24902343405017,
2019-07-12 15:00:00,233.75459365498318,
2019-07-12 15:30:30,233.75459365498318,
2019-07-12 23:59:59,225.13678292816758,w
2019-07-15 00:00:00,232.44885552765038,
2019-07-15 10:00:00,229.28888793315514,
2019-07-15 10:30:00,223.3702402229369,
2019-07-15 12:00:00,222.11276331652948,
2019-07-15 13:30:00,225.24036365611937,
2019-07-15 15:00:00,227.4131932989103,
2019-07-15 15:30:30,227.4131932989103,
2019-07-15 23:59:59,223.28371551346004,c
2019-07-16 00:00:00,243.7873361490589,
2019-07-16 10:00:00,262.34005735822734,
2019-07-16 10:30:00,241.0165772768255,
2019-07-16 12:00:00,226.79361469347737,
2019-07-16 13:30:00,230.36876666219825,
2019-07-16 15:00:00,190.67810851191211,
2019-07-16 15:30:30,190.67810851191211,
2019-07-16 23:59:59,198.98869589953597,c
2019-07-17 00:00:00,205.60991732347816,
2019-07-17 10:00:00,187.7299433386728,
2019-07-17 10:30:00,189.70300638696733,
2019-07-17 12:00:00,185.74754471348285,
2019-07-17 13:30:00,193.81211661072382,
2019-07-17 15:00:00,195.98773145742166,
2019-07-17 15:30:30,195.98773145742166,
2019-07-17 23:59:59,195.2158814783911,c
2019-07-18 00:00:00,179.41176255906953,
2019-07-18 10:00:00,164.4223714378635,
2019-07-18 10:30:00,159.89580282590828,
2019-07-18 12:00:00,133.27044129575904,
2019-07-18 13:30:00,139.3394748351468,
2019-07-18 15:00:00,168.6491440710579,
2019-07-18 15:30:30,168.6491440710579,
2019-07-18 23:59:59,164.16119157417654,c
2019-07-19 00:00:00,186.28627148834107,
2019-07-19 10:00:00,179.48406089789967,
2019-07-19 10:30:00,168.51798896335504,
2019-07-19 12:00:00,169.76176453750247,
2019-07-19 13:30:00,168.2852339508188,
2019-07-19 15:00:00,148.29455238048058,
2019-07-19 15:30:30,148.29455238048058,
2019-07-19 23:59:59,134.12697746417496,w
2019-07-22 00:00:00,143.63764912458146,
2019-07-22 10:00:00,139.8291637052946,
2019-07-22 10:30:00,135.6380694351683,
2019-07-22 12:00:00,157.21248207021767,
2019-07-22 13:30:00,167.1554976076901,
2019-07-22 15:00:00,167.8336964167089,
2019-07-22 15:30:30,167.8336964167089,
2019-07-22 23:59:59,173.74845204822145,c
2019-07-23 00:00:00,174.8406161379296,
2019-07-23 10:00:00,178.92118222652311,
2019-07-23 10:30:00,165.73801746551158,
2019-07-23 12:00:00,138.85630305066923,
2019-07-23 13:30:00,138.3350290375579,
2019-07-23 15:00:00,127.9254227902843,
2019-07-23 15:30:30,127.9254227902843,
2019-07-23 23:59:59,120.39980922630133,c
2019-07-24 00:00:00,101.603218520729,
2019-07-24 10:00:00,94.53580263289507,
2019-07-24 10:30:00,86.02356401124263,
2019-07-24 12:00:00,100.0624857120502,
2019-07-24 13:30:00,123.18165767529791,
2019-07-24 15:00:00,131.17231458134535,
2019-07-24 15:30:30,131.17231458134535,
2019-07-24 23:59:59,132.43747397692465,c
2019-07-25 00:00:00,162.10355851359554,
2019-07-25 10:00:00,169.09570291687214,
2019-07-25 10:30:00,165.16425132623397,
2019-07-25 12:00:00,197.3520817324552,
2019-07-25 13:30:00,179.2911603864684,
2019-07-25 15:00:00,201.11310585174726,
2019-07-25 15:30:30,201.11310585174726,
2019-07-25 23:59:59,200.15231256484992,c
2019-07-26 00:00:00,211.0275908947192,
2019-07-26 10:00:00,229.42535546776514,
2019-07-26 10:30:00,220.15003414259036,
2019-07-26 12:00:00,248.7286665215496,
2019-07-26 13:30:00,268.90998084372507,
2019-07-26 15:00:00,257.85857464644084,
2019-07-26 15:30:30,257.85857464644084,
2019-07-26 23:59:59,241.1774129207247,w
2019-07-29 00:00:00,219.05912368547217,
2019-07-29 10:00:00,145.8023222808515,
2019-07-29 10:30:00,94.80311244995562,
2019-07-29 12:00:00,83.6387054783774,
2019-07-29 13:30:00,84.9903053526321,
2019-07-29 15:00:00,77.15388985137258,
2019-07-29 15:30:30,77.15388985137258,
2019-07-29 23:59:59,76.73091430660406,c
2019-07-30 00:00:00,32.16645053902829,
2019-07-30 10:00:00,35.41550823038506,
2019-07-30 10:30:00,25.164737293801636,
2019-07-30 12:00:00,54.50846926993779,
2019-07-30 13:30:00,33.63044235151267,
2019-07-30 15:00:00,21.53443656495932,
2019-07-30 15:30:30,21.53443656495932,
2019-07-30 23:59:59,9.113860229589761,c
2019-07-31 00:00:00,-27.032275954471288,
2019-07-31 10:00:00,-48.832062388915176,
2019-07-31 10:30:00,-16.735990565607665,
2019-07-31 12:00:00,9.771842308087912,
2019-07-31 13:30:00,-12.371574685506516,
2019-07-31 15:00:00,-16.195753245191156,
2019-07-31 15:30:30,-16.195753245191156,
2019-07-31 23:59:59,-18.140557489054004,c
2019-08-01 00:00:00,-22.079712135853697,
2019-08-01 10:00:00,-8.24491105380082,
2019-08-01 10:30:00,17.674341249942643,
2019-08-01 12:00:00,11.514248849260639,
2019-08-01 13:30:00,-23.849204533120997,
2019-08-01 15:00:00,20.747154558467855,
2019-08-01 15:30:30,20.747154558467855,
2019-08-01 23:59:59,23.525685083346332,c
2019-08-02 00:00:00,10.985937744472494,
2019-08-02 10:00:00,10.008266526010402,
2019-08-02 10:30:00,-15.740420798440198,
2019-08-02 12:00:00,-20.597065956218785,
2019-08-02 13:30:00,-36.04866836111012,
2019-08-02 15:00:00,-45.8847159331786,
2019-08-02 15:30:30,-45.8847159331786,
2019-08-02 23:59:59,-28.246078797849236,w
