date,EU_MDAX_2022_Q4,meta
2022-11-07 00:00:00,431.0937721995225,
2022-11-07 03:30:00,549.0150066312603,
2022-11-07 04:00:00,563.4505410426767,
2022-11-07 06:00:00,682.1050117258842,
2022-11-07 08:00:00,645.8051522462188,
2022-11-07 10:30:00,679.1022077270333,
2022-11-07 11:00:00,631.6201258592092,
2022-11-07 23:59:59,611.5445691111657,c
2022-11-08 00:00:00,623.0337083204931,
2022-11-08 03:30:00,742.567016351649,
2022-11-08 04:00:00,701.1706018692648,
2022-11-08 06:00:00,686.746989136253,
2022-11-08 08:00:00,657.952930977719,
2022-11-08 10:30:00,556.8388604515914,
2022-11-08 11:00:00,570.711822047433,
2022-11-08 23:59:59,541.2257066383922,c
2022-11-09 00:00:00,556.552457456845,
2022-11-09 03:30:00,585.9845172575253,
2022-11-09 04:00:00,687.9971387856685,
2022-11-09 06:00:00,608.1695889755559,
2022-11-09 08:00:00,558.9460847063676,
2022-11-09 10:30:00,516.7499262751005,
2022-11-09 11:00:00,455.7359230012329,
2022-11-09 23:59:59,442.34382888167914,c
2022-11-10 00:00:00,335.5258732585171,
2022-11-10 03:30:00,475.6708352418937,
2022-11-10 04:00:00,570.1226790969739,
2022-11-10 06:00:00,567.2338290168506,
2022-11-10 08:00:00,468.52850180670214,
2022-11-10 10:30:00,303.5669228975288,
2022-11-10 11:00:00,442.1295473311864,
2022-11-10 23:59:59,351.51223421473077,c
2022-11-11 00:00:00,416.8946391070972,
2022-11-11 03:30:00,255.10292548511416,
2022-11-11 04:00:00,293.1787762967061,
2022-11-11 06:00:00,190.43316752242902,
2022-11-11 08:00:00,173.00272117170067,
2022-11-11 10:30:00,258.462526312113,
2022-11-11 11:00:00,189.11819782861005,
2022-11-11 23:59:59,136.02236449652418,w
2022-11-14 00:00:00,181.12845113753235,
2022-11-14 03:30:00,398.3462103863144,
2022-11-14 04:00:00,439.58942146134564,
2022-11-14 06:00:00,255.4237452783638,
2022-11-14 08:00:00,269.084126519766,
2022-11-14 10:30:00,267.1616878771317,
2022-11-14 11:00:00,246.0001768904528,
2022-11-14 23:59:59,238.89685119452474,c
2022-11-15 00:00:00,377.1587920069734,
2022-11-15 03:30:00,318.5042563627405,
2022-11-15 04:00:00,394.2361627388809,
2022-11-15 06:00:00,489.9439127062768,
2022-11-15 08:00:00,426.66516619919275,
2022-11-15 10:30:00,100.56634847965341,
2022-11-15 11:00:00,94.6303105151976,
2022-11-15 23:59:59,72.3649377690574,c
2022-11-16 00:00:00,211.67305433040974,
2022-11-16 03:30:00,394.909216025213,
2022-11-16 04:00:00,389.4719185844948,
2022-11-16 06:00:00,429.2432700602735,
2022-11-16 08:00:00,354.2197225001564,
2022-11-16 10:30:00,288.8891243234572,
2022-11-16 11:00:00,248.46833636310464,
2022-11-16 23:59:59,210.41241164648682,c
2022-11-17 00:00:00,217.23966096236052,
2022-11-17 03:30:00,240.69494660911573,
2022-11-17 04:00:00,286.246261353442,
2022-11-17 06:00:00,273.26028053714083,
2022-11-17 08:00:00,312.47266470556855,
2022-11-17 10:30:00,380.3844524218305,
2022-11-17 11:00:00,344.08116891692316,
2022-11-17 23:59:59,369.28597012846694,c
2022-11-18 00:00:00,403.7430883893269,
2022-11-18 03:30:00,442.71330969872145,
2022-11-18 04:00:00,387.92782976390515,
