date,EU_SXXEP6_STAY_2022_Q2,meta
2022-05-30 08:00:00,46.46285827851648,
2022-05-30 10:30:00,37.55278832003296,
2022-05-30 11:00:00,43.70846773122457,
2022-05-30 23:59:59,37.321519835258755,c
2022-05-31 00:00:00,30.329241183353588,
2022-05-31 03:30:00,14.400495989828983,
2022-05-31 04:00:00,13.192815856703646,
2022-05-31 06:00:00,24.10229503699543,
2022-05-31 08:00:00,35.26674305757956,
2022-05-31 10:30:00,27.648707117723234,
2022-05-31 11:00:00,31.34877593825763,
2022-05-31 23:59:59,18.66327539534359,c
2022-06-01 00:00:00,8.21806576179506,
2022-06-01 03:30:00,0.7803462538067834,
2022-06-01 04:00:00,8.123900573188394,
2022-06-01 06:00:00,2.8132324996126954,
2022-06-01 08:00:00,3.3709714019621515,
2022-06-01 10:30:00,9.412770831135731,
2022-06-01 11:00:00,-0.5513013803508784,
2022-06-01 23:59:59,0.0,a
2022-06-02 00:00:00,3.7680713247060567,
2022-06-02 03:30:00,15.43278869263304,
2022-06-02 04:00:00,16.93239226413607,
2022-06-02 06:00:00,8.646374686523018,
2022-06-02 08:00:00,2.5954596638041494,
2022-06-02 10:30:00,17.994392751906048,
2022-06-02 11:00:00,17.581770252340334,
2022-06-02 23:59:59,22.541513311600397,c
2022-06-03 00:00:00,26.814616786812167,
2022-06-03 03:30:00,30.5986043683597,
2022-06-03 04:00:00,38.1654326835403,
2022-06-03 06:00:00,35.56418561136741,
2022-06-03 08:00:00,29.369600429860157,
2022-06-03 10:30:00,24.767686931390813,
2022-06-03 11:00:00,18.38222998910328,
2022-06-03 23:59:59,15.300315926070652,w
2022-06-06 00:00:00,26.741818688710282,
2022-06-06 03:30:00,13.672979783121605,
2022-06-06 04:00:00,6.7262170809470945,
2022-06-06 06:00:00,6.819333668281615,
2022-06-06 08:00:00,13.524137686514223,
2022-06-06 10:30:00,9.51931426198621,
2022-06-06 11:00:00,8.128710615862019,
2022-06-06 23:59:59,3.0082071718575207,c
2022-06-07 00:00:00,6.062930169143783,
2022-06-07 03:30:00,-17.97043372900589,
2022-06-07 04:00:00,-9.615472881804294,
2022-06-07 06:00:00,-27.199664256521146,
2022-06-07 08:00:00,-28.518486216229462,
2022-06-07 10:30:00,-29.28451188941483,
2022-06-07 11:00:00,-13.50998603313792,
2022-06-07 23:59:59,-20.60164221342734,c
2022-06-08 00:00:00,-14.125703000612248,
2022-06-08 03:30:00,-0.9446254001874195,
2022-06-08 04:00:00,10.903906530130143,
2022-06-08 06:00:00,-1.820526830102608,
2022-06-08 08:00:00,0.8423430537585546,
2022-06-08 10:30:00,-2.327782264974644,
2022-06-08 11:00:00,-4.71640163808695,
2022-06-08 23:59:59,2.9061950857654892,c
2022-06-09 00:00:00,-3.6164611545578964,
2022-06-09 03:30:00,-2.6089831111418107,
2022-06-09 04:00:00,4.367681093095484,
2022-06-09 06:00:00,18.645347913509454,
2022-06-09 08:00:00,18.952232358252445,
2022-06-09 10:30:00,25.523031079564248,
2022-06-09 11:00:00,15.611384864002957,
2022-06-09 23:59:59,21.30630920334295,c
2022-06-10 00:00:00,21.342681549035433,
2022-06-10 03:30:00,41.947355021744215,
2022-06-10 04:00:00,46.594209735068716,
2022-06-10 06:00:00,55.571488947547095,
2022-06-10 08:00:00,55.272477961567006,
2022-06-10 10:30:00,63.511772877833096,
2022-06-10 11:00:00,64.09933206055814,
2022-06-10 23:59:59,67.2659823099284,w
2022-06-13 00:00:00,65.83660247838634,
2022-06-13 03:30:00,72.92701411558812,
2022-06-13 04:00:00,70.45556277548496,
2022-06-13 06:00:00,73.70641309235577,
2022-06-13 08:00:00,74.06300682064955,
2022-06-13 10:30:00,74.59742210501997,
2022-06-13 11:00:00,75.7597580210454,
2022-06-13 23:59:59,71.74514904966054,c
2022-06-14 00:00:00,80.04902765482768,
2022-06-14 03:30:00,75.44845881268054,
2022-06-14 04:00:00,60.3852350650111,
2022-06-14 06:00:00,73.50491508211212,
2022-06-14 08:00:00,70.73932898450198,
2022-06-14 10:30:00,64.37273397831405,
2022-06-14 11:00:00,56.54970446905702,
2022-06-14 23:59:59,52.494054307206056,c
2022-06-15 00:00:00,48.76695301432949,
2022-06-15 03:30:00,44.650822992922485,
2022-06-15 04:00:00,42.038023540272775,
2022-06-15 06:00:00,35.038712655399536,
2022-06-15 08:00:00,22.309451535736912,
2022-06-15 10:30:00,40.981090914286824,
2022-06-15 11:00:00,54.2932071599198,
2022-06-15 23:59:59,62.46519708569906,c
2022-06-16 00:00:00,51.61360118717619,
2022-06-16 03:30:00,74.67910455518927,
2022-06-16 04:00:00,54.96108237605267,
2022-06-16 06:00:00,50.058958378750276,
2022-06-16 08:00:00,64.77534718261654,
2022-06-16 10:30:00,56.08332702130167,
2022-06-16 11:00:00,50.38699522436434,
2022-06-16 23:59:59,47.92958628869496,c
2022-06-17 00:00:00,50.376677983477634,
2022-06-17 03:30:00,84.29123617226242,
2022-06-17 04:00:00,88.47142891071701,
2022-06-17 06:00:00,73.54263367824535,
2022-06-17 08:00:00,62.775156614735806,
2022-06-17 10:30:00,84.93843272431775,
2022-06-17 11:00:00,97.37494683058662,
2022-06-17 23:59:59,97.79093963177934,e
2022-06-20 00:00:00,98.87975463998123,
2022-06-20 03:30:00,97.15118637477485,
2022-06-20 04:00:00,99.24340866523994,
2022-06-20 06:00:00,67.31986384712297,
2022-06-20 08:00:00,79.76807288716986,
2022-06-20 10:30:00,66.25544070441197,
2022-06-20 11:00:00,65.16552024905047,
2022-06-20 23:59:59,70.91664274017637,c
2022-06-21 00:00:00,76.84713301942156,
2022-06-21 03:30:00,76.1170929637259,
2022-06-21 04:00:00,69.66675807368756,
2022-06-21 06:00:00,76.46139111137393,
2022-06-21 08:00:00,59.35025918924043,
2022-06-21 10:30:00,83.3864808773817,
2022-06-21 11:00:00,82.41635239750315,
2022-06-21 23:59:59,83.88355288370701,c
2022-06-22 00:00:00,82.54766070360745,
2022-06-22 03:30:00,119.47257464068707,
2022-06-22 04:00:00,120.83773227855124,
2022-06-22 06:00:00,117.12795194759553,
2022-06-22 08:00:00,113.48750966965724,
2022-06-22 10:30:00,133.12466843374864,
2022-06-22 11:00:00,125.31455598759055,
2022-06-22 23:59:59,135.74407922494186,c
2022-06-23 00:00:00,134.98638439332024,
2022-06-23 03:30:00,138.13856591739432,
2022-06-23 04:00:00,147.5289909520169,
2022-06-23 06:00:00,160.84613175680056,
2022-06-23 08:00:00,160.877310514025,
2022-06-23 10:30:00,196.36762844558064,
2022-06-23 11:00:00,202.45255847019246,
2022-06-23 23:59:59,213.09334907057803,c
2022-06-24 00:00:00,217.75816869306118,
2022-06-24 03:30:00,249.23977808598966,
2022-06-24 04:00:00,251.08948682304583,
2022-06-24 06:00:00,247.2271793761057,
2022-06-24 08:00:00,231.41298179854334,
2022-06-24 10:30:00,240.83567557170875,
2022-06-24 11:00:00,233.3327611051733,
2022-06-24 23:59:59,234.74988046603505,w
2022-06-27 00:00:00,275.844072894413,
2022-06-27 03:30:00,253.6855489417577,
2022-06-27 04:00:00,276.1380820219447,
2022-06-27 06:00:00,293.22990617526966,
2022-06-27 08:00:00,286.2882074211724,
2022-06-27 10:30:00,276.39186819437316,
2022-06-27 11:00:00,264.7345701055773,
2022-06-27 23:59:59,274.80245031029915,c
2022-06-28 00:00:00,251.54887835043178,
2022-06-28 03:30:00,240.58991055424724,
2022-06-28 04:00:00,222.36073186827082,
2022-06-28 06:00:00,213.19154754940087,
2022-06-28 08:00:00,215.45308303003958,
2022-06-28 10:30:00,225.40119126499496,
2022-06-28 11:00:00,221.2640818550259,
2022-06-28 23:59:59,223.39650823955867,c
2022-06-29 00:00:00,229.29625155332553,
2022-06-29 03:30:00,214.7151983174134,
2022-06-29 04:00:00,236.9665143828862,
2022-06-29 06:00:00,228.76925239278012,
2022-06-29 08:00:00,214.92640620428506,
2022-06-29 10:30:00,257.73210684585035,
2022-06-29 11:00:00,260.1979252878259,
2022-06-29 23:59:59,259.4954253721469,c
2022-06-30 00:00:00,250.35602258112579,
2022-06-30 03:30:00,278.809828576012,
2022-06-30 04:00:00,281.62940267030785,
2022-06-30 06:00:00,277.4749248926124,
2022-06-30 08:00:00,281.81852440033913,
2022-06-30 10:30:00,278.8177413771749,
2022-06-30 11:00:00,282.4167363162301,
2022-06-30 23:59:59,285.6958608695619,c
2022-07-01 00:00:00,270.58521796592004,
2022-07-01 03:30:00,260.8193829483631,
2022-07-01 04:00:00,265.59713315756244,
2022-07-01 06:00:00,262.2428420661464,
2022-07-01 08:00:00,273.7879437032833,
2022-07-01 10:30:00,299.5357488860915,
2022-07-01 11:00:00,296.43257986398385,
2022-07-01 23:59:59,289.50249872757706,w
