date,PHO_PIO_2021_Q3,meta
2021-08-06 00:00:00,382.07149258227855,
2021-08-06 10:00:00,380.6352599966076,
2021-08-06 10:30:00,375.58475511558026,
2021-08-06 12:00:00,372.23520012582867,
2021-08-06 13:30:00,366.54425581862597,
2021-08-06 15:00:00,379.77567368667223,
2021-08-06 15:30:30,379.77567368667223,
2021-08-06 23:59:59,382.3513132622493,w
2021-08-09 00:00:00,383.63413551469057,
2021-08-09 10:00:00,421.1566610595519,
2021-08-09 10:30:00,385.78306833279566,
2021-08-09 12:00:00,369.94240068468844,
2021-08-09 13:30:00,396.5361576046589,
2021-08-09 15:00:00,383.3903376172275,
2021-08-09 15:30:30,383.3903376172275,
2021-08-09 23:59:59,371.78478985642323,c
2021-08-10 00:00:00,334.933233037229,
2021-08-10 10:00:00,343.4317716439882,
2021-08-10 10:30:00,339.81312807911945,
2021-08-10 12:00:00,317.01087843743335,
2021-08-10 13:30:00,347.9102507419566,
2021-08-10 15:00:00,351.454500470958,
2021-08-10 15:30:30,351.454500470958,
2021-08-10 23:59:59,345.02625230175545,c
2021-08-11 00:00:00,313.7010920583298,
2021-08-11 10:00:00,320.83219392592946,
2021-08-11 10:30:00,316.5008512058712,
2021-08-11 12:00:00,345.0159338699432,
2021-08-11 13:30:00,337.9072451716247,
2021-08-11 15:00:00,318.65618886986704,
2021-08-11 15:30:30,318.65618886986704,
2021-08-11 23:59:59,295.6989748698488,c
2021-08-12 00:00:00,294.62789099223755,
2021-08-12 10:00:00,280.4824977233902,
2021-08-12 10:30:00,274.60905429877766,
2021-08-12 12:00:00,270.9949317673354,
2021-08-12 13:30:00,246.631192438791,
2021-08-12 15:00:00,245.53358264190774,
2021-08-12 15:30:30,245.53358264190774,
2021-08-12 23:59:59,234.84930146876468,c
2021-08-13 00:00:00,210.3967313035655,
2021-08-13 10:00:00,218.27556369065587,
2021-08-13 10:30:00,201.87114660462066,
2021-08-13 12:00:00,222.7120634309058,
2021-08-13 13:30:00,229.69818624146683,
2021-08-13 15:00:00,223.36831097923096,
2021-08-13 15:30:30,223.36831097923096,
2021-08-13 23:59:59,214.5379795670824,w
2021-08-16 00:00:00,212.96883611402427,
2021-08-16 10:00:00,211.7809905971053,
2021-08-16 10:30:00,186.68324384529114,
2021-08-16 12:00:00,172.91920094115085,
2021-08-16 13:30:00,174.86452506395108,
2021-08-16 15:00:00,180.3597276201117,
