date,R1_STAY_HEDGED_2021_Q1,meta
2021-01-08 00:00:00,-3.8153068807814634,
2021-01-08 10:00:00,13.213487704889303,
2021-01-08 10:30:00,18.944835119654613,
2021-01-08 12:00:00,24.55134020685034,
2021-01-08 13:30:00,36.17733355000473,
2021-01-08 15:00:00,18.44826015665774,
2021-01-08 15:30:30,18.44826015665774,
2021-01-08 23:59:59,29.65079202826007,w
2021-01-11 00:00:00,23.639927866018297,
2021-01-11 10:00:00,18.206751678776527,
2021-01-11 10:30:00,19.400205532975406,
2021-01-11 12:00:00,35.263829566430786,
2021-01-11 13:30:00,39.704910375206964,
2021-01-11 15:00:00,31.94374574401286,
2021-01-11 15:30:30,31.94374574401286,
2021-01-11 23:59:59,23.42217787642801,c
2021-01-12 00:00:00,28.733041168333216,
2021-01-12 10:00:00,32.32907649264371,
2021-01-12 10:30:00,25.732142180330356,
2021-01-12 12:00:00,1.810569859151542,
2021-01-12 13:30:00,-12.798657756557986,
2021-01-12 15:00:00,-16.826662711118388,
2021-01-12 15:30:30,-16.826662711118388,
2021-01-12 23:59:59,-20.014317213107915,c
2021-01-13 00:00:00,-5.527196665084716,
2021-01-13 10:00:00,-36.128295585231854,
2021-01-13 10:30:00,-21.98592774923054,
2021-01-13 12:00:00,-25.00064240083907,
2021-01-13 13:30:00,-11.843964812224613,
2021-01-13 15:00:00,-8.685546267546783,
2021-01-13 15:30:30,-8.685546267546783,
2021-01-13 23:59:59,-6.084080595742307,c
2021-01-14 00:00:00,-2.921155702901274,
2021-01-14 10:00:00,-3.0162183565391842,
2021-01-14 10:30:00,4.801549451558458,
2021-01-14 12:00:00,-2.0788546655195432,
2021-01-14 13:30:00,-3.766752540264747,
2021-01-14 15:00:00,7.4788321830686755,
2021-01-14 15:30:30,7.4788321830686755,
2021-01-14 23:59:59,13.113068354418942,c
2021-01-15 00:00:00,17.808489134900015,
2021-01-15 10:00:00,6.403166644069074,
2021-01-15 10:30:00,-9.44926394991171,
2021-01-15 12:00:00,-11.69442733748383,
2021-01-15 13:30:00,-3.2113839545227165,
2021-01-15 15:00:00,1.8359444539541983,
2021-01-15 15:30:30,1.8359444539541983,
2021-01-15 23:59:59,-1.73822166275977,w
2021-01-18 00:00:00,-1.73822166275977,
2021-01-18 10:00:00,-1.73822166275977,
2021-01-18 10:30:00,-1.73822166275977,
2021-01-18 12:00:00,-1.73822166275977,
2021-01-18 13:30:00,-1.73822166275977,
2021-01-18 15:00:00,-1.73822166275977,
2021-01-18 15:30:30,-1.73822166275977,
2021-01-18 23:59:59,-1.73822166275977,c
2021-01-19 00:00:00,10.768926600602754,
2021-01-19 10:00:00,10.138607575908509,
2021-01-19 10:30:00,17.518194089660028,
