date,CIBR_2022_Q3,meta
2022-08-19 00:00:00,298.0476307809684,
2022-08-19 10:00:00,319.10694792464074,
2022-08-19 10:30:00,330.5724903126152,
2022-08-19 12:00:00,360.29331647703333,
2022-08-19 13:30:00,377.50892335583234,
2022-08-19 15:00:00,339.7615280947952,
2022-08-19 15:30:30,339.7615280947952,
2022-08-19 23:59:59,348.5007902528913,w
2022-08-22 00:00:00,411.89325783135246,
2022-08-22 10:00:00,354.51085709942606,
2022-08-22 10:30:00,388.07676239433073,
2022-08-22 12:00:00,366.74917105591334,
2022-08-22 13:30:00,341.6166411430588,
2022-08-22 15:00:00,327.4394029206068,
2022-08-22 15:30:30,327.4394029206068,
2022-08-22 23:59:59,329.55730482163335,c
2022-08-23 00:00:00,276.3991933065645,
2022-08-23 10:00:00,280.981971261971,
2022-08-23 10:30:00,266.8139770409696,
2022-08-23 12:00:00,297.6474545080532,
2022-08-23 13:30:00,287.4019092368661,
2022-08-23 15:00:00,306.1598382793813,
2022-08-23 15:30:30,306.1598382793813,
2022-08-23 23:59:59,327.1095833479498,c
2022-08-24 00:00:00,310.5891693769024,
2022-08-24 10:00:00,263.9294962973709,
2022-08-24 10:30:00,280.56524890683704,
2022-08-24 12:00:00,273.12989779677247,
2022-08-24 13:30:00,275.0989187065032,
2022-08-24 15:00:00,289.33098028436086,
2022-08-24 15:30:30,289.33098028436086,
2022-08-24 23:59:59,301.56967782506985,c
2022-08-25 00:00:00,227.9514599659164,
2022-08-25 10:00:00,268.47601037342605,
2022-08-25 10:30:00,306.1392839400688,
2022-08-25 12:00:00,333.13919338314514,
2022-08-25 13:30:00,330.809639656417,
2022-08-25 15:00:00,319.9100213541486,
2022-08-25 15:30:30,319.9100213541486,
2022-08-25 23:59:59,325.90360158561714,c
2022-08-26 00:00:00,327.0345673307623,
2022-08-26 10:00:00,327.6737780046229,
2022-08-26 10:30:00,328.7614037136183,
2022-08-26 12:00:00,351.8034226148861,
2022-08-26 13:30:00,316.9820177414384,
2022-08-26 15:00:00,311.1070583408656,
2022-08-26 15:30:30,311.1070583408656,
2022-08-26 23:59:59,291.20778656476637,w
2022-08-29 00:00:00,333.8333945177182,
2022-08-29 10:00:00,293.49335252766724,
2022-08-29 10:30:00,281.77236975082656,
2022-08-29 12:00:00,270.0675981479662,
2022-08-29 13:30:00,256.78387324683985,
2022-08-29 15:00:00,262.18322969724096,
2022-08-29 15:30:30,262.18322969724096,
2022-08-29 23:59:59,261.5572987848413,c
2022-08-30 00:00:00,241.7271322705118,
2022-08-30 10:00:00,231.58581800692338,
2022-08-30 10:30:00,254.53036655260064,
2022-08-30 12:00:00,282.9159284339857,
2022-08-30 13:30:00,260.04600008446306,
2022-08-30 15:00:00,225.3101149266534,
2022-08-30 15:30:30,225.3101149266534,
2022-08-30 23:59:59,214.06290432771004,c
2022-08-31 00:00:00,193.3831734385342,
2022-08-31 10:00:00,155.96360686439732,
2022-08-31 10:30:00,182.71966834807654,
2022-08-31 12:00:00,221.53939876165958,
2022-08-31 13:30:00,227.54515068719877,
2022-08-31 15:00:00,225.10114968083099,
2022-08-31 15:30:30,225.10114968083099,s
2022-08-31 23:59:59,248.01567556778332,c
2022-09-01 00:00:00,263.55735984826333,
2022-09-01 10:00:00,317.8217828853491,
2022-09-01 10:30:00,333.8893172744011,
2022-09-01 12:00:00,397.11033538844526,
2022-09-01 13:30:00,398.8597432181685,
2022-09-01 15:00:00,399.55617290656596,
2022-09-01 15:30:30,399.55617290656596,
2022-09-01 23:59:59,411.3372364775346,c
2022-09-02 00:00:00,413.46343763601385,
2022-09-02 10:00:00,417.2705733245868,
2022-09-02 10:30:00,388.1754431163755,
2022-09-02 12:00:00,407.4236058672854,
2022-09-02 13:30:00,390.20103911446387,
2022-09-02 15:00:00,393.67280496666467,
2022-09-02 15:30:30,393.67280496666467,
2022-09-02 23:59:59,382.1042113405633,w
2022-09-05 00:00:00,382.1042113405633,
2022-09-05 10:00:00,382.1042113405633,
2022-09-05 10:30:00,382.1042113405633,
2022-09-05 12:00:00,382.1042113405633,
2022-09-05 13:30:00,382.1042113405633,
2022-09-05 15:00:00,382.1042113405633,
2022-09-05 15:30:30,382.1042113405633,
2022-09-05 23:59:59,382.1042113405633,c
2022-09-06 00:00:00,393.7729413472856,
2022-09-06 10:00:00,393.2475309651683,
2022-09-06 10:30:00,393.6977391794132,
2022-09-06 12:00:00,381.29264515294363,
2022-09-06 13:30:00,363.31906704610765,
2022-09-06 15:00:00,345.5241046320696,
2022-09-06 15:30:30,345.5241046320696,
2022-09-06 23:59:59,355.6004724998975,c
2022-09-07 00:00:00,363.60022383982914,
2022-09-07 10:00:00,350.5805198004901,
2022-09-07 10:30:00,383.6468985677994,
2022-09-07 12:00:00,371.7550361320689,
2022-09-07 13:30:00,367.4538852061956,
2022-09-07 15:00:00,359.9890900097363,
2022-09-07 15:30:30,359.9890900097363,
2022-09-07 23:59:59,337.05410007019185,c
2022-09-08 00:00:00,368.5972283910372,
2022-09-08 10:00:00,280.1821610979222,
2022-09-08 10:30:00,292.1430855027908,
2022-09-08 12:00:00,336.82381058595564,
2022-09-08 13:30:00,310.55563514371937,
2022-09-08 15:00:00,308.76517149490525,
2022-09-08 15:30:30,308.76517149490525,
2022-09-08 23:59:59,282.0940842659661,c
2022-09-09 00:00:00,135.49236992804978,
2022-09-09 10:00:00,36.95043059550783,
2022-09-09 10:30:00,35.686924099806205,
2022-09-09 12:00:00,31.194293947171346,
2022-09-09 13:30:00,-14.531747362365415,
2022-09-09 15:00:00,25.913577473197858,
2022-09-09 15:30:30,25.913577473197858,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,31.646268464673227,
2022-09-12 10:00:00,32.38927027077414,
2022-09-12 10:30:00,93.6163929612075,
2022-09-12 12:00:00,56.1225287602917,
2022-09-12 13:30:00,2.443602292688748,
2022-09-12 15:00:00,-5.531674502716026,
2022-09-12 15:30:30,-5.531674502716026,
2022-09-12 23:59:59,-9.525748124981043,c
2022-09-13 00:00:00,63.975690651290655,
2022-09-13 10:00:00,106.81441733931089,
2022-09-13 10:30:00,94.44898979737597,
2022-09-13 12:00:00,116.15164115994534,
2022-09-13 13:30:00,97.58519485370809,
2022-09-13 15:00:00,95.05567410466735,
2022-09-13 15:30:30,95.05567410466735,
2022-09-13 23:59:59,90.10712465362613,c
2022-09-14 00:00:00,88.2046022689899,
2022-09-14 10:00:00,167.9002476907574,
2022-09-14 10:30:00,131.50020359852306,
2022-09-14 12:00:00,109.23195511010557,
2022-09-14 13:30:00,99.79199167542225,
2022-09-14 15:00:00,59.88055108563871,
2022-09-14 15:30:30,59.88055108563871,
2022-09-14 23:59:59,59.564794137780076,c
2022-09-15 00:00:00,84.9219590358934,
2022-09-15 10:00:00,60.41764035198339,
2022-09-15 10:30:00,64.37288263969438,
2022-09-15 12:00:00,90.69333084062835,
2022-09-15 13:30:00,91.19985257533484,
2022-09-15 15:00:00,82.03280193382338,
2022-09-15 15:30:30,82.03280193382338,
2022-09-15 23:59:59,104.29907471244626,c
2022-09-16 00:00:00,150.15347719339866,
2022-09-16 10:00:00,204.34122535537324,
2022-09-16 10:30:00,207.29588386114943,
2022-09-16 12:00:00,203.60623330856924,
2022-09-16 13:30:00,231.26930225014104,
2022-09-16 15:00:00,231.0183046686879,
2022-09-16 15:30:30,231.0183046686879,
2022-09-16 23:59:59,212.38725880030694,e
2022-09-19 00:00:00,200.90692973919812,
2022-09-19 10:00:00,172.43260872762647,
2022-09-19 10:30:00,209.09906919021876,
2022-09-19 12:00:00,187.62623570468247,
2022-09-19 13:30:00,174.4251143875801,
2022-09-19 15:00:00,165.027414928638,
2022-09-19 15:30:30,165.027414928638,
2022-09-19 23:59:59,135.56770269076128,c
2022-09-20 00:00:00,124.1844350918413,
2022-09-20 10:00:00,116.31967548129501,
2022-09-20 10:30:00,96.12270641520115,
2022-09-20 12:00:00,90.67380132992157,
2022-09-20 13:30:00,94.60280200309485,
2022-09-20 15:00:00,114.8580835079935,
2022-09-20 15:30:30,114.8580835079935,
2022-09-20 23:59:59,108.92204465164892,c
2022-09-21 00:00:00,81.93219292703785,
2022-09-21 10:00:00,115.85340973787393,
2022-09-21 10:30:00,97.02019894283033,
2022-09-21 12:00:00,50.908199363849945,
2022-09-21 13:30:00,53.53319617270137,
2022-09-21 15:00:00,53.078168243562956,
2022-09-21 15:30:30,53.078168243562956,
2022-09-21 23:59:59,57.77137847720115,c
2022-09-22 00:00:00,58.549852761913506,
2022-09-22 10:00:00,86.80182893258086,
2022-09-22 10:30:00,140.8161121520888,
2022-09-22 12:00:00,127.54712588488366,
2022-09-22 13:30:00,167.22176653535638,
2022-09-22 15:00:00,157.04683459899803,
2022-09-22 15:30:30,157.04683459899803,
2022-09-22 23:59:59,165.90396650105282,c
2022-09-23 00:00:00,174.9584989483725,
2022-09-23 10:00:00,173.99198417521785,
2022-09-23 10:30:00,192.79667484696637,
2022-09-23 12:00:00,178.8087982777006,
2022-09-23 13:30:00,192.76932547885286,
2022-09-23 15:00:00,205.1939639298041,
2022-09-23 15:30:30,205.1939639298041,
2022-09-23 23:59:59,206.13480340581447,w
2022-09-26 00:00:00,200.35978070713634,
2022-09-26 10:00:00,135.01857118786282,
2022-09-26 10:30:00,149.56605479860013,
2022-09-26 12:00:00,140.60229705234235,
2022-09-26 13:30:00,139.35319916296046,
2022-09-26 15:00:00,155.0753899981126,
2022-09-26 15:30:30,155.0753899981126,
2022-09-26 23:59:59,179.43555139990656,c
2022-09-27 00:00:00,147.79531901619566,
2022-09-27 10:00:00,107.80837934664261,
2022-09-27 10:30:00,102.0842247326465,
2022-09-27 12:00:00,110.23265996076677,
2022-09-27 13:30:00,102.49724688141286,
2022-09-27 15:00:00,98.73851628131055,
2022-09-27 15:30:30,98.73851628131055,
2022-09-27 23:59:59,102.77369506423247,c
2022-09-28 00:00:00,77.17249684484776,
2022-09-28 10:00:00,83.36276229528876,
2022-09-28 10:30:00,54.61839275498798,
