date,COMP_STAY_HEDGED_2022_Q4,meta
2022-10-21 00:00:00,517.4857265034279,
2022-10-21 10:00:00,447.59166335455575,
2022-10-21 10:30:00,493.69983334113977,
2022-10-21 12:00:00,442.0013839671615,
2022-10-21 13:30:00,419.4891302375868,
2022-10-21 15:00:00,419.67843060907717,
2022-10-21 15:30:30,419.67843060907717,
2022-10-21 23:59:59,397.5926045024398,w
2022-10-24 00:00:00,375.92384108066835,
2022-10-24 10:00:00,385.2169241831234,
2022-10-24 10:30:00,459.75380440876825,
2022-10-24 12:00:00,412.53682320241796,
2022-10-24 13:30:00,439.28305997689404,
2022-10-24 15:00:00,439.25447599290055,
2022-10-24 15:30:30,439.25447599290055,
2022-10-24 23:59:59,425.0530199150712,c
2022-10-25 00:00:00,401.9210884793424,
2022-10-25 10:00:00,334.57821888835406,
2022-10-25 10:30:00,340.5120931386882,
2022-10-25 12:00:00,338.34376013019755,
2022-10-25 13:30:00,377.1641222387607,
2022-10-25 15:00:00,386.5565829613329,
2022-10-25 15:30:30,386.5565829613329,
2022-10-25 23:59:59,376.9688946653614,c
2022-10-26 00:00:00,325.3049064261577,
2022-10-26 10:00:00,236.27672386656832,
2022-10-26 10:30:00,216.81354923387153,
2022-10-26 12:00:00,187.3674570903304,
2022-10-26 13:30:00,197.01994174912943,
2022-10-26 15:00:00,237.59777733943747,
2022-10-26 15:30:30,237.59777733943747,
2022-10-26 23:59:59,218.1895274510439,c
2022-10-27 00:00:00,177.98211312270723,
2022-10-27 10:00:00,218.68087450281155,
2022-10-27 10:30:00,219.7423557715656,
2022-10-27 12:00:00,249.5227175905702,
2022-10-27 13:30:00,271.0608642834445,
2022-10-27 15:00:00,306.2678930521088,
2022-10-27 15:30:30,306.2678930521088,
2022-10-27 23:59:59,317.2223884121354,c
2022-10-28 00:00:00,309.91403592182905,
2022-10-28 10:00:00,275.8470168300478,
2022-10-28 10:30:00,274.729909316834,
2022-10-28 12:00:00,238.03961336133125,
2022-10-28 13:30:00,223.67526265565675,
2022-10-28 15:00:00,219.46400573909477,
2022-10-28 15:30:30,219.46400573909477,
2022-10-28 23:59:59,185.1449596510297,w
2022-10-31 00:00:00,180.92181511265653,
2022-10-31 10:00:00,253.03970938962811,
2022-10-31 10:30:00,262.7672510207499,
2022-10-31 12:00:00,230.22315537821896,
2022-10-31 13:30:00,200.85179716018274,
2022-10-31 15:00:00,237.31537575985476,
2022-10-31 15:30:30,237.31537575985476,
2022-10-31 23:59:59,253.26792682622954,c
2022-11-01 00:00:00,209.6810049644423,
2022-11-01 10:00:00,167.46070178196987,
2022-11-01 10:30:00,196.31327219509467,
2022-11-01 12:00:00,218.12497235303545,
2022-11-01 13:30:00,193.64601155286846,
2022-11-01 15:00:00,217.87315944919965,
2022-11-01 15:30:30,217.87315944919965,
2022-11-01 23:59:59,217.08172435342976,c
2022-11-02 00:00:00,217.96855466778698,
2022-11-02 10:00:00,218.74257853320796,
2022-11-02 10:30:00,156.82459640477828,
2022-11-02 12:00:00,145.86189656404258,
2022-11-02 13:30:00,125.05720978927093,
2022-11-02 15:00:00,150.81744121433576,
2022-11-02 15:30:30,150.81744121433576,
2022-11-02 23:59:59,202.8716161075463,c
2022-11-03 00:00:00,250.24857783887865,
2022-11-03 10:00:00,206.23173351126525,
2022-11-03 10:30:00,148.92440281861218,
2022-11-03 12:00:00,180.12662742134216,
2022-11-03 13:30:00,141.74589589739844,
2022-11-03 15:00:00,115.70812823635924,
2022-11-03 15:30:30,115.70812823635924,
2022-11-03 23:59:59,130.16239308305785,c
2022-11-04 00:00:00,132.8344846214277,
2022-11-04 10:00:00,119.5234722643454,
2022-11-04 10:30:00,68.41285718999507,
2022-11-04 12:00:00,141.23009490872118,
2022-11-04 13:30:00,144.93084527586052,
2022-11-04 15:00:00,156.71853945112116,
2022-11-04 15:30:30,156.71853945112116,
2022-11-04 23:59:59,96.5743421515649,w
2022-11-07 00:00:00,112.68494326724522,
2022-11-07 10:00:00,88.90219111774331,
2022-11-07 10:30:00,81.63561455182435,
2022-11-07 12:00:00,74.90005598005246,
2022-11-07 13:30:00,97.34886372469418,
