date,HUI_2021_Q4,meta
2021-12-02 23:59:59,-203.82919600154673,c
2021-12-03 00:00:00,-280.51278955858515,
2021-12-03 10:00:00,-242.96185491686902,
2021-12-03 10:30:00,-265.1056672732266,
2021-12-03 12:00:00,-228.97068552058408,
2021-12-03 13:30:00,-268.57447764669723,
2021-12-03 15:00:00,-230.61857459216344,
2021-12-03 15:30:30,-230.61857459216344,
2021-12-03 23:59:59,-204.1359748991431,w
2021-12-06 00:00:00,-195.21033573343857,
2021-12-06 10:00:00,-197.28636307128227,
2021-12-06 10:30:00,-207.41583326751288,
2021-12-06 12:00:00,-231.37360164179154,
2021-12-06 13:30:00,-221.9009659330668,
2021-12-06 15:00:00,-228.2960165050672,
2021-12-06 15:30:30,-228.2960165050672,
2021-12-06 23:59:59,-250.9389147771576,c
2021-12-07 00:00:00,-249.63343424997993,
2021-12-07 10:00:00,-263.26941256146074,
2021-12-07 10:30:00,-254.24699647745956,
2021-12-07 12:00:00,-216.77246588538628,
2021-12-07 13:30:00,-139.9179568397335,
2021-12-07 15:00:00,-154.8624547915515,
2021-12-07 15:30:30,-154.8624547915515,
2021-12-07 23:59:59,-189.76869619452964,c
2021-12-08 00:00:00,-182.24696302858592,
2021-12-08 10:00:00,-232.01516894650604,
2021-12-08 10:30:00,-181.1325628106406,
2021-12-08 12:00:00,-192.40976543337956,
2021-12-08 13:30:00,-171.74081077296887,
2021-12-08 15:00:00,-211.88023800654764,
2021-12-08 15:30:30,-211.88023800654764,
2021-12-08 23:59:59,-239.7385789319619,c
2021-12-09 00:00:00,-194.09693974305355,
2021-12-09 10:00:00,-164.94105849668813,
2021-12-09 10:30:00,-123.967734789097,
2021-12-09 12:00:00,-86.27772854994828,
2021-12-09 13:30:00,-99.42989060343325,
2021-12-09 15:00:00,-111.19816669130569,
2021-12-09 15:30:30,-111.19816669130569,s
2021-12-09 23:59:59,-134.69653610477144,c
2021-12-10 00:00:00,-125.8403864951174,
2021-12-10 10:00:00,-71.33639801951858,
2021-12-10 10:30:00,-107.69567930691483,
2021-12-10 12:00:00,-63.60109033797471,
2021-12-10 13:30:00,-43.19036640400009,
2021-12-10 15:00:00,-34.417383683271964,
2021-12-10 15:30:30,-34.417383683271964,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,-12.065040577642321,
2021-12-13 10:00:00,12.104684718379303,
2021-12-13 10:30:00,33.91113528163987,
2021-12-13 12:00:00,94.14096809768716,
2021-12-13 13:30:00,66.95151000805527,
2021-12-13 15:00:00,9.093001649665439,
2021-12-13 15:30:30,9.093001649665439,
2021-12-13 23:59:59,1.3307810448573036,c
2021-12-14 00:00:00,22.09663489739296,
2021-12-14 10:00:00,7.5173510930681005,
2021-12-14 10:30:00,83.28898344289655,
2021-12-14 12:00:00,37.52316502830172,
2021-12-14 13:30:00,61.84426862119244,
2021-12-14 15:00:00,10.622824432977723,
2021-12-14 15:30:30,10.622824432977723,
2021-12-14 23:59:59,65.12189274155753,c
2021-12-15 00:00:00,75.70098410128685,
2021-12-15 10:00:00,120.0266708890299,
2021-12-15 10:30:00,167.78161205331162,
2021-12-15 12:00:00,184.60889729273185,
2021-12-15 13:30:00,194.3490475423332,
2021-12-15 15:00:00,162.87103144038156,
2021-12-15 15:30:30,162.87103144038156,
2021-12-15 23:59:59,121.28809505243771,c
2021-12-16 00:00:00,73.21807477087623,
2021-12-16 10:00:00,55.83928830181139,
2021-12-16 10:30:00,37.34583107699336,
2021-12-16 12:00:00,-9.793578824381257,
2021-12-16 13:30:00,10.547994867122725,
2021-12-16 15:00:00,15.21716772239688,
2021-12-16 15:30:30,15.21716772239688,
2021-12-16 23:59:59,-45.353710633778064,c
2021-12-17 00:00:00,-114.63559484306597,
2021-12-17 10:00:00,-85.63072752488915,
2021-12-17 10:30:00,-56.6945220524799,
2021-12-17 12:00:00,-36.57760350451372,
2021-12-17 13:30:00,-0.8159443978238414,
2021-12-17 15:00:00,-26.317203176483417,
2021-12-17 15:30:30,-26.317203176483417,
2021-12-17 23:59:59,1.6976042127948858,e
2021-12-20 00:00:00,4.872708191669517,
2021-12-20 10:00:00,20.71279962639528,
2021-12-20 10:30:00,6.7151168298642006,
2021-12-20 12:00:00,13.715889743657044,
2021-12-20 13:30:00,-48.79043534269522,
2021-12-20 15:00:00,-43.121953184748236,
2021-12-20 15:30:30,-43.121953184748236,
2021-12-20 23:59:59,-47.98452050256856,c
2021-12-21 00:00:00,-93.77961589151982,
2021-12-21 10:00:00,-119.32925076669153,
2021-12-21 10:30:00,-81.00167191284982,
2021-12-21 12:00:00,-80.80935435815809,
2021-12-21 13:30:00,-86.04158612308584,
2021-12-21 15:00:00,-103.64198211291978,
2021-12-21 15:30:30,-103.64198211291978,
2021-12-21 23:59:59,-100.74542529647852,c
2021-12-22 00:00:00,-112.02147017936613,
2021-12-22 10:00:00,-75.70246020705417,
2021-12-22 10:30:00,-92.96760261223972,
2021-12-22 12:00:00,-132.92757750773308,
2021-12-22 13:30:00,-148.23517806975497,
2021-12-22 15:00:00,-200.09045469432021,
2021-12-22 15:30:30,-200.09045469432021,
2021-12-22 23:59:59,-224.52025427414083,c
2021-12-23 00:00:00,-207.08966991239504,
2021-12-23 10:00:00,-249.3418698847736,
2021-12-23 10:30:00,-242.56687904214186,
2021-12-23 12:00:00,-253.2938554222651,
2021-12-23 13:30:00,-281.89974024343564,
2021-12-23 15:00:00,-283.57008758703205,
2021-12-23 15:30:30,-283.57008758703205,
2021-12-23 23:59:59,-281.9018041374934,c
2021-12-24 00:00:00,-281.9018041374934,
2021-12-24 10:00:00,-281.9018041374934,
2021-12-24 10:30:00,-281.9018041374934,
2021-12-24 12:00:00,-281.9018041374934,
2021-12-24 13:30:00,-281.9018041374934,
2021-12-24 15:00:00,-281.9018041374934,
2021-12-24 15:30:30,-281.9018041374934,
2021-12-24 23:59:59,-281.9018041374934,w
2021-12-27 00:00:00,-217.5051607437822,
2021-12-27 10:00:00,-273.6683000710391,
2021-12-27 10:30:00,-281.0767450060912,
2021-12-27 12:00:00,-305.5584581386697,
2021-12-27 13:30:00,-294.4818425881681,
2021-12-27 15:00:00,-261.0991093834991,
2021-12-27 15:30:30,-261.0991093834991,
2021-12-27 23:59:59,-274.74727696345553,c
2021-12-28 00:00:00,-293.3067313951842,
2021-12-28 10:00:00,-345.51611809045744,
2021-12-28 10:30:00,-329.99735620303,
2021-12-28 12:00:00,-290.87724601055334,
2021-12-28 13:30:00,-292.372409839435,
2021-12-28 15:00:00,-281.3213812056465,
2021-12-28 15:30:30,-281.3213812056465,
2021-12-28 23:59:59,-252.24600708650314,c
2021-12-29 00:00:00,-189.62340032442717,
2021-12-29 10:00:00,-190.8352800702114,
2021-12-29 10:30:00,-223.27896459973817,
2021-12-29 12:00:00,-250.55416171456773,
2021-12-29 13:30:00,-270.72866350995037,
2021-12-29 15:00:00,-267.1325262415344,
2021-12-29 15:30:30,-267.1325262415344,
2021-12-29 23:59:59,-264.0727991480376,c
2021-12-30 00:00:00,-266.50057799534807,
2021-12-30 10:00:00,-307.0262194775355,
2021-12-30 10:30:00,-283.8995050386702,
2021-12-30 12:00:00,-279.60615571399194,
2021-12-30 13:30:00,-292.94257399914113,
2021-12-30 15:00:00,-310.4146985974835,
2021-12-30 15:30:30,-310.4146985974835,
2021-12-30 23:59:59,-348.97549696822216,c
2021-12-31 00:00:00,-350.8039846748716,
2021-12-31 10:00:00,-347.3392093527209,
2021-12-31 10:30:00,-307.61992999477025,
2021-12-31 12:00:00,-302.11136938024356,
2021-12-31 13:30:00,-330.9688263900339,
2021-12-31 15:00:00,-328.21859654313084,
2021-12-31 15:30:30,-328.21859654313084,
2021-12-31 23:59:59,-319.9673963584828,w
