date,GSLC_2021_Q4,meta
2021-11-08 13:30:00,16.993839941742607,
2021-11-08 15:00:00,9.835522824575406,
2021-11-08 15:30:30,9.835522824575406,
2021-11-08 23:59:59,12.970555044135324,c
2021-11-09 00:00:00,4.251163430234044,
2021-11-09 10:00:00,-17.91080687235626,
2021-11-09 10:30:00,-25.854122745421137,
2021-11-09 12:00:00,-48.024302506034786,
2021-11-09 13:30:00,-43.77833927128671,
2021-11-09 15:00:00,-28.988359408252933,
2021-11-09 15:30:30,-28.988359408252933,
2021-11-09 23:59:59,-27.601398755117287,c
2021-11-10 00:00:00,-18.032561755737532,
2021-11-10 10:00:00,-22.588670936211173,
2021-11-10 10:30:00,-19.2984769247052,
2021-11-10 12:00:00,-13.57366302027549,
2021-11-10 13:30:00,-15.492397339066684,
2021-11-10 15:00:00,-23.75214911227343,
2021-11-10 15:30:30,-23.75214911227343,
2021-11-10 23:59:59,-25.631559339057873,c
2021-11-11 00:00:00,-25.68352887072689,
2021-11-11 10:00:00,-20.83618349691838,
2021-11-11 10:30:00,-18.79342715686252,
2021-11-11 12:00:00,-4.753122809104838,
2021-11-11 13:30:00,0.3131464626206082,
2021-11-11 15:00:00,10.757818510654175,
2021-11-11 15:30:30,10.757818510654175,
2021-11-11 23:59:59,17.442271738227078,c
2021-11-12 00:00:00,6.9871540214567744,
2021-11-12 10:00:00,31.71647958403011,
2021-11-12 10:30:00,8.157137046641907,
2021-11-12 12:00:00,-6.013155878903717,
2021-11-12 13:30:00,-12.769756725315716,
2021-11-12 15:00:00,-12.105826609694702,
2021-11-12 15:30:30,-12.105826609694702,
2021-11-12 23:59:59,-2.8540337938790117,w
2021-11-15 00:00:00,-0.21627381564368875,
2021-11-15 10:00:00,11.372769230891748,
2021-11-15 10:30:00,16.493981380346582,
2021-11-15 12:00:00,16.119006852433813,
2021-11-15 13:30:00,32.15725885821382,
2021-11-15 15:00:00,38.188726086863056,
2021-11-15 15:30:30,38.188726086863056,
2021-11-15 23:59:59,28.089647464343756,c
2021-11-16 00:00:00,16.5739688208549,
2021-11-16 10:00:00,-5.347798803660822,
2021-11-16 10:30:00,-30.476173007139522,
2021-11-16 12:00:00,-13.24846810001074,
2021-11-16 13:30:00,-11.306381940294472,
2021-11-16 15:00:00,-17.496014115732265,
2021-11-16 15:30:30,-17.496014115732265,
2021-11-16 23:59:59,-21.770540713752467,c
