date,GDXJ_2022_Q2,meta
2022-05-20 00:00:00,-1.4000586840443248,
2022-05-20 10:00:00,-42.31030638408947,
2022-05-20 10:30:00,-64.40685387363283,
2022-05-20 12:00:00,-37.95764090578882,
2022-05-20 13:30:00,-81.28066427887256,
2022-05-20 15:00:00,-58.74996127245322,
2022-05-20 15:30:30,-58.74996127245322,
2022-05-20 23:59:59,-29.43043660296439,w
2022-05-23 00:00:00,27.20688380085653,
2022-05-23 10:00:00,-26.413654119517332,
2022-05-23 10:30:00,5.497384929695272,
2022-05-23 12:00:00,-6.402021935467701,
2022-05-23 13:30:00,-60.59803551766913,
2022-05-23 15:00:00,-13.694003300373652,
2022-05-23 15:30:30,-13.694003300373652,
2022-05-23 23:59:59,-36.202430707138774,c
2022-05-24 00:00:00,-40.59983400560395,
2022-05-24 10:00:00,17.516656919319985,
2022-05-24 10:30:00,-7.361374939269808,
2022-05-24 12:00:00,40.485751117323844,
2022-05-24 13:30:00,-8.79387025787264,
2022-05-24 15:00:00,-8.087659963870692,
2022-05-24 15:30:30,-8.087659963870692,
2022-05-24 23:59:59,25.215423376742365,c
2022-05-25 00:00:00,-13.485562257090805,
2022-05-25 10:00:00,13.610929522292281,
2022-05-25 10:30:00,-29.267771715321032,
2022-05-25 12:00:00,-33.297901231348305,
2022-05-25 13:30:00,-15.37681007079891,
2022-05-25 15:00:00,-38.036817314858126,
2022-05-25 15:30:30,-38.036817314858126,
2022-05-25 23:59:59,-3.672763448275873,c
2022-05-26 00:00:00,-16.23362070750636,
2022-05-26 10:00:00,14.071417623726347,
2022-05-26 10:30:00,1.3788863446422965,
2022-05-26 12:00:00,-9.800345563890687,
2022-05-26 13:30:00,-3.0774611041531443,
2022-05-26 15:00:00,-0.2738425740424191,
2022-05-26 15:30:30,-0.2738425740424191,
2022-05-26 23:59:59,25.46554583159059,c
2022-05-27 00:00:00,54.23331969437959,
2022-05-27 10:00:00,21.224355433743312,
2022-05-27 10:30:00,-6.678353348439032,
2022-05-27 12:00:00,-18.406716294250828,
2022-05-27 13:30:00,-23.139273903519097,
2022-05-27 15:00:00,-16.035841922784357,
2022-05-27 15:30:30,-16.035841922784357,
2022-05-27 23:59:59,-32.19888224848842,w
2022-05-30 00:00:00,-32.962580897548605,
2022-05-30 10:00:00,-32.115094594767925,
2022-05-30 10:30:00,-31.885445678943597,
2022-05-30 12:00:00,-31.842635987657104,
2022-05-30 13:30:00,-33.0432196532538,
2022-05-30 15:00:00,-32.29817723166502,
2022-05-30 15:30:30,-32.29817723166502,
2022-05-30 23:59:59,-32.73779975086745,c
2022-05-31 00:00:00,-35.02361330896929,
2022-05-31 10:00:00,-36.21049379833585,
2022-05-31 10:30:00,-36.18705822487391,
2022-05-31 12:00:00,-1.8882401923306134,
2022-05-31 13:30:00,5.592194024725359,
2022-05-31 15:00:00,-31.631719622294213,
2022-05-31 15:30:30,-31.631719622294213,s
2022-05-31 23:59:59,2.476022438793052,c
2022-06-01 00:00:00,31.981741287503837,
2022-06-01 10:00:00,-47.03572377996602,
2022-06-01 10:30:00,-76.42783721067394,
2022-06-01 12:00:00,-48.298815750599715,
2022-06-01 13:30:00,-52.61895862248889,
2022-06-01 15:00:00,-55.87373529016918,
2022-06-01 15:30:30,-55.87373529016918,
2022-06-01 23:59:59,-75.05719708566721,c
2022-06-02 00:00:00,-40.264132172568,
2022-06-02 10:00:00,15.9888005150558,
2022-06-02 10:30:00,43.15548053586531,
2022-06-02 12:00:00,50.73100719744593,
2022-06-02 13:30:00,69.92846366801109,
2022-06-02 15:00:00,83.47650044272427,
2022-06-02 15:30:30,83.47650044272427,
2022-06-02 23:59:59,61.79063653096341,c
2022-06-03 00:00:00,40.797627307694256,
2022-06-03 10:00:00,48.49204287876228,
2022-06-03 10:30:00,-6.085187960650728,
2022-06-03 12:00:00,-26.788091446802582,
2022-06-03 13:30:00,-34.06282280914638,
2022-06-03 15:00:00,-6.355216328360257,
2022-06-03 15:30:30,-6.355216328360257,
2022-06-03 23:59:59,-13.506187616072339,w
2022-06-06 00:00:00,5.754710607236348,
2022-06-06 10:00:00,-13.389248030433691,
2022-06-06 10:30:00,-8.57759518530952,
2022-06-06 12:00:00,-17.441542876760195,
2022-06-06 13:30:00,-55.05508028407007,
2022-06-06 15:00:00,-39.345627038650946,
2022-06-06 15:30:30,-39.345627038650946,
2022-06-06 23:59:59,-13.501339871204664,c
2022-06-07 00:00:00,-41.678999067414,
2022-06-07 10:00:00,-44.65267797700585,
2022-06-07 10:30:00,-42.8934399539412,
2022-06-07 12:00:00,-63.44337405102374,
2022-06-07 13:30:00,-69.40678963068626,
2022-06-07 15:00:00,-57.613717450415606,
2022-06-07 15:30:30,-57.613717450415606,u
2022-06-07 23:59:59,-25.539871177554687,c
2022-06-08 00:00:00,0.2857901959678202,
2022-06-08 10:00:00,-42.179581247802844,
2022-06-08 10:30:00,-49.17175628370046,
2022-06-08 12:00:00,-7.5945493330716545,
2022-06-08 13:30:00,-3.2743041636317685,
2022-06-08 15:00:00,-11.346288527352499,
2022-06-08 15:30:30,-11.346288527352499,
2022-06-08 23:59:59,-0.9578671919332464,c
2022-06-09 00:00:00,-22.618847949523115,
2022-06-09 10:00:00,-50.24635939607742,
2022-06-09 10:30:00,-37.33437977679682,
2022-06-09 12:00:00,-64.05792752768775,
2022-06-09 13:30:00,-55.92526873627958,
2022-06-09 15:00:00,-69.83465216841682,
2022-06-09 15:30:30,-69.83465216841682,
2022-06-09 23:59:59,-75.74344877619205,c
2022-06-10 00:00:00,-121.9973237514057,
2022-06-10 10:00:00,-103.2380031363441,
2022-06-10 10:30:00,-89.04168186753736,
2022-06-10 12:00:00,-27.23934501488884,
2022-06-10 13:30:00,6.190512740298118,
2022-06-10 15:00:00,29.82573231915262,
2022-06-10 15:30:30,29.82573231915262,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,-0.4775369230922024,
2022-06-13 10:00:00,-18.212246756330842,
2022-06-13 10:30:00,-27.8490062268354,
2022-06-13 12:00:00,9.485008066815226,
2022-06-13 13:30:00,-13.73059709690483,
2022-06-13 15:00:00,-58.14244927503319,
2022-06-13 15:30:30,-58.14244927503319,
2022-06-13 23:59:59,-85.55360873106133,c
2022-06-14 00:00:00,-74.27058214057706,
2022-06-14 10:00:00,-233.10117478165944,
2022-06-14 10:30:00,-247.3524152972759,
2022-06-14 12:00:00,-189.82249099056958,
2022-06-14 13:30:00,-222.01825506746536,
2022-06-14 15:00:00,-233.07131564911992,
2022-06-14 15:30:30,-233.07131564911992,
2022-06-14 23:59:59,-177.79936509843833,c
2022-06-15 00:00:00,-182.62040137966005,
2022-06-15 10:00:00,-133.38704335912053,
2022-06-15 10:30:00,-141.51498708708596,
2022-06-15 12:00:00,-210.672254253167,
2022-06-15 13:30:00,-225.5021540673165,
2022-06-15 15:00:00,-188.90323127806778,
2022-06-15 15:30:30,-188.90323127806778,
2022-06-15 23:59:59,-174.2334739077969,c
2022-06-16 00:00:00,-222.6989770277346,
2022-06-16 10:00:00,-246.60189198024068,
2022-06-16 10:30:00,-241.51953340413388,
2022-06-16 12:00:00,-203.22664707242802,
2022-06-16 13:30:00,-187.7081266509449,
2022-06-16 15:00:00,-196.3153036589424,
2022-06-16 15:30:30,-196.3153036589424,
2022-06-16 23:59:59,-224.84004477107237,c
2022-06-17 00:00:00,-230.03089463572746,
2022-06-17 10:00:00,-239.1617368531215,
2022-06-17 10:30:00,-301.2104612432454,
2022-06-17 12:00:00,-192.9105742368306,
2022-06-17 13:30:00,-99.67111332476316,
2022-06-17 15:00:00,-117.45104045782819,
2022-06-17 15:30:30,-117.45104045782819,
2022-06-17 23:59:59,-205.09028883533097,e
2022-06-20 00:00:00,-205.52920640131538,
2022-06-20 10:00:00,-202.89825631680583,
2022-06-20 10:30:00,-202.82595902297544,
2022-06-20 12:00:00,-202.2658074148835,
2022-06-20 13:30:00,-202.50267027927293,
2022-06-20 15:00:00,-202.77975412649016,
2022-06-20 15:30:30,-202.77975412649016,
2022-06-20 23:59:59,-202.53518213563007,c
2022-06-21 00:00:00,-255.45124746784154,
2022-06-21 10:00:00,-114.76506956356047,
2022-06-21 10:30:00,-75.8157913697305,
2022-06-21 12:00:00,-78.1470223402473,
2022-06-21 13:30:00,-106.55835248545236,
2022-06-21 15:00:00,-115.89235064270702,
2022-06-21 15:30:30,-115.89235064270702,
2022-06-21 23:59:59,-160.5976486352772,c
2022-06-22 00:00:00,-123.5977508133733,
2022-06-22 10:00:00,-43.23356395227893,
2022-06-22 10:30:00,-47.619222853931205,
2022-06-22 12:00:00,-118.65992421794135,
2022-06-22 13:30:00,-104.3089868979971,
2022-06-22 15:00:00,-106.1698851823046,
2022-06-22 15:30:30,-106.1698851823046,
2022-06-22 23:59:59,-138.2545097600921,c
2022-06-23 00:00:00,-136.01270978201705,
2022-06-23 10:00:00,-154.42074071549246,
2022-06-23 10:30:00,-146.82437971103263,
2022-06-23 12:00:00,-161.19478092155805,
2022-06-23 13:30:00,-229.7247960593752,
2022-06-23 15:00:00,-224.13533985367098,
2022-06-23 15:30:30,-224.13533985367098,
2022-06-23 23:59:59,-260.663896717552,c
2022-06-24 00:00:00,-264.6276517156782,
2022-06-24 10:00:00,-382.52189508246875,
2022-06-24 10:30:00,-386.57289947751656,
2022-06-24 12:00:00,-340.601574333127,
2022-06-24 13:30:00,-303.5635712800872,
2022-06-24 15:00:00,-295.4602204303135,
2022-06-24 15:30:30,-295.4602204303135,
2022-06-24 23:59:59,-327.13292383188605,w
2022-06-27 00:00:00,-272.1392759565558,
2022-06-27 10:00:00,-249.800524195535,
2022-06-27 10:30:00,-262.4452468184427,
2022-06-27 12:00:00,-233.6392163643602,
2022-06-27 13:30:00,-233.63136148229682,
2022-06-27 15:00:00,-212.4481830743605,
2022-06-27 15:30:30,-212.4481830743605,
2022-06-27 23:59:59,-174.73762674255659,c
2022-06-28 00:00:00,-195.00266314487203,
2022-06-28 10:00:00,-239.1532817161485,
2022-06-28 10:30:00,-269.98154723807033,
2022-06-28 12:00:00,-398.85617918340495,
2022-06-28 13:30:00,-423.0655984977793,
2022-06-28 15:00:00,-446.2557272252868,
2022-06-28 15:30:30,-446.2557272252868,
2022-06-28 23:59:59,-443.19073981473866,c
2022-06-29 00:00:00,-433.80855200967767,
2022-06-29 10:00:00,-456.59721423844144,
2022-06-29 10:30:00,-501.24959945563296,
2022-06-29 12:00:00,-520.103357575181,
2022-06-29 13:30:00,-519.9245533503383,
2022-06-29 15:00:00,-505.1197951430388,
2022-06-29 15:30:30,-505.1197951430388,
2022-06-29 23:59:59,-466.534795222188,c
2022-06-30 00:00:00,-493.2303822563654,
2022-06-30 10:00:00,-513.8212373305755,
2022-06-30 10:30:00,-553.5952396688328,
2022-06-30 12:00:00,-550.4038957473956,
2022-06-30 13:30:00,-570.3651621058048,
2022-06-30 15:00:00,-586.1544753423811,
2022-06-30 15:30:30,-586.1544753423811,
2022-06-30 23:59:59,-559.9504877003781,c
2022-07-01 00:00:00,-557.6213059291556,
2022-07-01 10:00:00,-561.3079579264033,
