date,SML_HEDGED_2022_Q2,meta
2022-04-29 00:00:00,-62.929886031985006,
2022-04-29 10:00:00,-49.91596531448067,
2022-04-29 10:30:00,-77.06177916637989,
2022-04-29 12:00:00,-75.86858165459307,
2022-04-29 13:30:00,-91.15904692795766,
2022-04-29 15:00:00,-125.91649256384062,
2022-04-29 15:30:30,-125.91649256384062,
2022-04-29 23:59:59,-147.56183755648635,w
2022-05-02 00:00:00,-149.65687022134716,
2022-05-02 10:00:00,-131.55067411038863,
2022-05-02 10:30:00,-113.31727357654381,
2022-05-02 12:00:00,-131.55408012915223,
2022-05-02 13:30:00,-169.05271334749568,
2022-05-02 15:00:00,-189.1562443416824,
2022-05-02 15:30:30,-189.1562443416824,
2022-05-02 23:59:59,-132.86841525257523,c
2022-05-03 00:00:00,-124.94204743516138,
2022-05-03 10:00:00,-122.55711488735733,
2022-05-03 10:30:00,-117.56546492630878,
2022-05-03 12:00:00,-97.64937311150197,
2022-05-03 13:30:00,-94.38857381974776,
2022-05-03 15:00:00,-82.60307145498928,
2022-05-03 15:30:30,-82.60307145498928,
2022-05-03 23:59:59,-88.24829875653268,c
2022-05-04 00:00:00,-74.54500054607024,
2022-05-04 10:00:00,-107.9291894496323,
2022-05-04 10:30:00,-103.76357766626279,
2022-05-04 12:00:00,-105.96696442350913,
2022-05-04 13:30:00,-98.09583152768982,
2022-05-04 15:00:00,-44.824201209075,
2022-05-04 15:30:30,-44.824201209075,
2022-05-04 23:59:59,-11.389805471682394,c
2022-05-05 00:00:00,-25.999918299746696,
2022-05-05 10:00:00,-63.93014086044968,
2022-05-05 10:30:00,-88.9067526316253,
2022-05-05 12:00:00,-129.9885281315146,
2022-05-05 13:30:00,-120.18671833516964,
2022-05-05 15:00:00,-123.93672338001033,
2022-05-05 15:30:30,-123.93672338001033,
2022-05-05 23:59:59,-112.98954757554611,c
2022-05-06 00:00:00,-152.87890701708284,
2022-05-06 10:00:00,-220.5681622516322,
2022-05-06 10:30:00,-206.11669562827,
2022-05-06 12:00:00,-192.72026876178597,
2022-05-06 13:30:00,-172.7844593296768,
2022-05-06 15:00:00,-200.1351917328634,
2022-05-06 15:30:30,-200.1351917328634,
2022-05-06 23:59:59,-179.23268804900317,w
2022-05-09 00:00:00,-221.12633256059098,
2022-05-09 10:00:00,-230.7758029650713,
2022-05-09 10:30:00,-249.7095429975193,
2022-05-09 12:00:00,-254.90699136344665,
2022-05-09 13:30:00,-268.5218204223065,
2022-05-09 15:00:00,-269.1096506654212,
2022-05-09 15:30:30,-269.1096506654212,
2022-05-09 23:59:59,-293.50710204158577,c
2022-05-10 00:00:00,-246.91894452118686,
2022-05-10 10:00:00,-237.99264538377247,
2022-05-10 10:30:00,-262.38583230250606,
2022-05-10 12:00:00,-324.44736527854,
2022-05-10 13:30:00,-317.9383425449046,
2022-05-10 15:00:00,-299.10704538927985,
2022-05-10 15:30:30,-299.10704538927985,u
2022-05-10 23:59:59,-296.93698159368796,c
2022-05-11 00:00:00,-294.88467603895697,
2022-05-11 10:00:00,-263.1111537503575,
2022-05-11 10:30:00,-253.55268085593616,
2022-05-11 12:00:00,-256.6217223143917,
2022-05-11 13:30:00,-309.64829205411297,
2022-05-11 15:00:00,-304.45475924020366,
2022-05-11 15:30:30,-304.45475924020366,
2022-05-11 23:59:59,-321.9093823577523,c
2022-05-12 00:00:00,-333.07008539057324,
2022-05-12 10:00:00,-338.76369435265406,
2022-05-12 10:30:00,-305.69491104248345,
2022-05-12 12:00:00,-320.1921437634637,
2022-05-12 13:30:00,-314.64789896629554,
2022-05-12 15:00:00,-325.05901170094194,
2022-05-12 15:30:30,-325.05901170094194,
2022-05-12 23:59:59,-280.7360162251298,c
2022-05-13 00:00:00,-257.66056574317463,
2022-05-13 10:00:00,-229.00441894263986,
2022-05-13 10:30:00,-202.0234513117116,
2022-05-13 12:00:00,-196.341640844857,
2022-05-13 13:30:00,-195.31041193027522,
2022-05-13 15:00:00,-190.78372606101266,
2022-05-13 15:30:30,-190.78372606101266,s
2022-05-13 23:59:59,-183.9315308547043,w
2022-05-16 00:00:00,-193.37846564859228,
2022-05-16 10:00:00,-203.74790759061625,
2022-05-16 10:30:00,-173.14118619282726,
2022-05-16 12:00:00,-176.31860256653817,
2022-05-16 13:30:00,-179.38999515916657,
2022-05-16 15:00:00,-186.58525847892452,
2022-05-16 15:30:30,-186.58525847892452,
2022-05-16 23:59:59,-197.22548848328188,c
2022-05-17 00:00:00,-174.47332528193874,
2022-05-17 10:00:00,-172.71265608256272,
2022-05-17 10:30:00,-186.09054893277198,
2022-05-17 12:00:00,-153.70763028517376,
2022-05-17 13:30:00,-143.19907342773058,
2022-05-17 15:00:00,-145.30844564875815,
2022-05-17 15:30:30,-145.30844564875815,
2022-05-17 23:59:59,-144.14815640547522,c
2022-05-18 00:00:00,-177.79708120044688,
2022-05-18 10:00:00,-193.60995351399833,
2022-05-18 10:30:00,-200.10788490449613,
2022-05-18 12:00:00,-231.90861653684624,
2022-05-18 13:30:00,-251.33848596856433,
2022-05-18 15:00:00,-280.87345250542603,
2022-05-18 15:30:30,-280.87345250542603,
2022-05-18 23:59:59,-266.3131419523693,c
2022-05-19 00:00:00,-288.8605572528286,
2022-05-19 10:00:00,-269.48635422129837,
2022-05-19 10:30:00,-256.5095528990787,
2022-05-19 12:00:00,-220.69065501936757,
2022-05-19 13:30:00,-238.25693539178292,
2022-05-19 15:00:00,-225.7009607682471,
2022-05-19 15:30:30,-225.7009607682471,
